t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,317662330880
2.0,0,3,1893,317662330880
3.0,0,3,1893,317662330880
4.0,0,6,1893,317494292480
5.0,0,6,335546213,317326258176
6.4,0,6,1284507493,316244574208
7.4,0,7,1913653093,315745738752
8.5,0,7,2154825573,315336179712
9.5,0,7,2841642853,314779611136
10.6,0,3,4430235493,313225519104
11.7,0,2,4430235493,313225519104
12.8,0,3,4430235493,313225519104
13.8,0,3,4666165093,312826494976
14.9,0,1,5054138213,312600707072
16.0,0,1,5054138213,312600707072
17.2,0,0,5054138213,312600707072
18.2,0,0,5054138213,312600707072
19.2,0,0,5054138213,312600707072
20.3,0,1,5054138213,312600707072
21.3,0,2,5054138213,312600707072
22.4,0,1,5248124773,312259452928
23.5,0,1,5573183333,311975952384
24.6,0,2,6328158053,311324946432
25.6,0,2,6396315493,311088705536
26.7,0,0,6731859813,310752710656
27.7,0,0,6962546533,310689714176
28.8,0,1,6962546533,310689714176
29.8,0,2,6962546533,310689714176
30.9,0,1,7696549733,309818224640
32.0,0,1,7948207973,309560991744
33.1,0,1,8378124133,309356249088
36.8,0,4,8860469093,308789272576
37.9,0,4,8860469093,308789272576
38.9,0,4,8870954853,308789272576
40.0,0,4,9091155813,308395528192
41.1,0,6,9332328293,308322021376
42.3,0,8,9515829093,307970306048
43.4,0,8,9704572773,307786575872
44.4,0,8,10034874213,307608072192
47.5,0,8,10475276133,307009638400
48.5,0,8,10669262693,306810179584
49.6,0,6,10926163813,306642182144
53.0,0,5,11502880613,305986007040
54.0,0,5,11686381413,305802285056
55.1,0,5,12037654373,305613287424
57.0,0,3,12383684453,305261608960
58.8,0,3,12582913893,304909897728
59.8,0,4,12997101413,304736665600
63.7,0,3,13437503333,304049000448
64.7,0,3,13610518373,303865282560
65.8,0,3,13809747813,303671083008
66.9,0,1,14003734373,303497842688
68.3,0,0,14223935333,303251120128
69.4,0,1,14438893413,303035928576
70.4,0,1,14957938533,302857449472
74.1,0,3,15256782693,302217101312
75.1,0,3,15471740773,302007123968
76.2,0,3,15702427493,301770915840
77.3,0,1,15896414053,301581959168
78.4,0,3,16116615013,301529477120
79.5,0,3,16300115813,301183053824
80.6,0,8,16604202853,300962582528
81.9,0,7,16829646693,300715839488
84.6,0,7,17259562853,300232949760
85.6,0,7,17437820773,300059758592
86.7,0,7,17794336613,299839295488
89.2,0,10,18114152293,299356446720
90.3,0,10,18323867493,299157004288
91.4,0,10,18554554213,298931286016
92.5,0,11,18968741733,298721329152
95.2,0,9,19246614373,298227920896
96.3,0,9,19451086693,298023223296
97.3,0,11,19881002853,297860505600
101.0,0,10,20337133413,297141501952
102.1,0,10,20536362853,296947310592
103.2,0,12,20709377893,296768856064
104.3,0,12,20908607333,296569405440
105.4,0,12,21128808293,296511664128
106.5,0,13,21286094693,296217739264
107.6,0,12,21705525093,296018296832
111.3,0,13,22151169893,295336058880
112.4,0,13,22837987173,295136616448
121.9,0,12,24227350373,293247238144
123.1,0,12,24437065573,293032075264
124.1,0,12,24646780773,292843151360
125.3,0,12,24856495973,292701450240
126.4,0,12,25060968293,292570243072
127.5,0,12,25249711973,292213387264
128.6,0,19,25931286373,292061147136
134.2,0,16,26403145573,291163717632
135.3,0,16,26576160613,290985279488
136.4,0,16,26911704933,290738626560
139.5,0,15,27268220773,290224300032
140.7,0,12,27451721573,290087845888
141.8,0,13,27624736613,289851666432
142.9,0,13,27834451813,289715195904
144.0,0,13,28002223973,289552506880
146.3,0,12,28416411493,289158918144
147.6,0,12,28914485093,288948953088
152.5,0,17,29569845093,288214228992
155.1,0,18,30408705893,287715639296
160.7,0,19,30744250213,286802518016
161.8,0,18,30948722533,286624096256
163.6,0,18,31247566693,286303981568
164.7,0,17,31462524773,286125555712
166.3,0,15,31719425893,285842161664
167.4,0,15,31871469413,285668990976
168.5,0,15,32133613413,285501063168
170.0,0,16,32317114213,285249142784
171.4,0,16,32558286693,285007728640
172.5,0,16,32747030373,284797833216
173.7,0,16,32935774053,284608897024
174.8,0,20,33250346853,284372738048
177.0,0,21,33528219493,284015906816
178.1,0,21,33753663333,283805999104
179.2,0,21,34036778853,283548856320
181.0,0,18,34351351653,283218251776
182.2,0,16,34545338213,282992586752
183.3,0,16,34755053413,282793164800
184.4,0,19,34964768613,282598981632
185.7,0,17,35022440293,282598981632
186.8,0,18,35022440293,282598981632
187.9,0,18,35043411813,282598981632
189.2,0,20,35357984613,282263126016
190.8,0,19,35572942693,281979760640
192.1,0,19,35782657893,281769852928
193.2,0,21,35976644453,281565188096
194.3,0,20,36259759973,281449742336
196.1,0,23,36432775013,281108623360
197.2,0,24,36626761573,280935456768
198.3,0,24,36810262373,280746536960
199.5,0,24,37124835173,280578621440
202.0,0,24,37376493413,280174567424
203.1,0,28,37570479973,279990886400
204.3,0,28,38115739493,279817719808
208.3,0,22,38257297253,279361171456
209.5,0,22,38257297253,279361171456
210.6,0,22,38257297253,279361171456
211.8,0,22,38257297253,279361171456
212.9,0,21,38257297253,279361171456
214.0,0,20,38508955493,279119794176
216.1,0,17,38687213413,278852169728
217.3,0,16,38870714213,278684225536
218.5,0,14,38938871653,278678978560
219.7,0,13,38970328933,278647480320
221.0,0,11,38975571813,278642233344
222.2,0,11,39022757733,278595002368
223.5,0,6,39028000613,278589755392
224.6,0,6,39069943653,278547775488
225.8,0,4,39069943653,278547775488
227.0,0,4,39069943653,278547775488
228.2,0,4,39069943653,278547775488
229.5,0,1,39069943653,278547775488
