--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   6    0            0    115672592       247340     10617004    0    0  2843   763   33    9   2   0  98   0   0 2026-09-21 23:37:36
   2    0            0    115646256       247352     10617036    0    0     0    96 3125 1400   5   0  94   0   0 2026-09-21 23:37:37
  37    0            0    115643984       247352     10617040    0    0     0     0 23515 64376   6   5  89   0   0 2026-09-21 23:37:38
   2    0            0    115642752       247352     10617040    0    0     0     0 11779 30796   6   3  92   0   0 2026-09-21 23:37:39
   1    0            0    115638976       247352     10617044    0    0     0     0 2197 1092   4   0  96   0   0 2026-09-21 23:37:40
   1    0            0    115638720       247352     10617048    0    0     0     0 1856 1085   3   0  97   0   0 2026-09-21 23:37:41
  38    0            0    115173840       247360     10617028    0    0     0    20 4028 2172   7   1  93   0   0 2026-09-21 23:37:42
   2    0            0    115046696       247360     10617032    0    0     0    72 8760 2471  19   1  80   0   0 2026-09-21 23:37:43
   2    0            0    115561792       247360     10617036    0    0     0     0 6448 2075   6   0  94   0   0 2026-09-21 23:37:44
   1    0            0    115569352       247360     10617036    0    0     0     0 1858 1214   3   0  97   0   0 2026-09-21 23:37:45
   1    0            0    115577248       247360     10617040    0    0     0     0 1813 1079   3   0  97   0   0 2026-09-21 23:37:46
   1    0            0    115383744       247372     10617016    0    0     0    88 1836 1281   3   0  97   0   0 2026-09-21 23:37:47
   1    0            0    115334608       247372     10617020    0    0     0   104 1533 1081   2   0  98   0   0 2026-09-21 23:37:48
   2    0            0    115253216       247372     10617024    0    0     0   118 1754 1188   3   0  97   0   0 2026-09-21 23:37:49
   1    0            0    115223064       247372     10617028    0    0     0     0 1752 1828   2   0  98   0   0 2026-09-21 23:37:50
   1    0            0    115028000       247372     10694776    0    0     0     0 4458 3037   4   1  96   0   0 2026-09-21 23:37:51
   1    0            0    114906336       247380     10697176    0    0     0    52 3204 3038   3   1  96   0   0 2026-09-21 23:37:52
   1    0            0    114920448       247380     10697176    0    0     0   120 2659 2838   3   0  97   0   0 2026-09-21 23:37:53
   1    0            0    114921568       247380     10695924    0    0     0    72 2771 3489   2   1  97   0   0 2026-09-21 23:37:54
   2    0            0    114914064       247380     10695924    0    0     0    40 2623 2676   3   0  97   0   0 2026-09-21 23:37:55
   2    0            0    114913760       247380     10695932    0    0     0     0 2432 2478   3   0  97   0   0 2026-09-21 23:37:56
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    114914808       247388     10695932    0    0     0    68 2546 2811   3   0  97   0   0 2026-09-21 23:37:57
   1    0            0    114643568       247388     10695928    0    0     0     0 2485 2599   2   1  97   0   0 2026-09-21 23:37:58
   1    0            0    112445400       247388     12877344    0    0     0     0 2402 2603   1   2  97   0   0 2026-09-21 23:37:59
   1    0            0    110314592       247392     14899328    0    0     0    84 6051 4328   7   2  91   0   0 2026-09-21 23:38:00
   1    0            0    110274640       247392     14899316    0    0     0     0 6480 10764   3   0  97   0   0 2026-09-21 23:38:01
   1    0            0    110226880       247400     14899336    0    0     0    88 6797 10687   3   0  97   0   0 2026-09-21 23:38:02
   1    0            0    110227248       247400     14899340    0    0     0     0 6564 10568   3   0  97   0   0 2026-09-21 23:38:03
   1    0            0    110227928       247400     14899344    0    0     0     0 8367 12048   3   0  97   0   0 2026-09-21 23:38:04
   1    0            0    110228176       247400     14899348    0    0     0   100 6736 10662   3   0  97   0   0 2026-09-21 23:38:05
   5    0            0    110233568       247400     14899352    0    0     0 21512 9190 10780   8   1  91   0   0 2026-09-21 23:38:06
   4    0            0    110240208       247408     14899356    0    0     0    76 10675 10596  12   1  86   0   0 2026-09-21 23:38:07
   1    0            0    110176696       247408     14899356    0    0     0  4096 7925 10582   3   1  95   0   0 2026-09-21 23:38:08
   1    0            0    110170400       247408     14899360    0    0     0   556 7671 10679   1   2  97   0   0 2026-09-21 23:38:09
   1    4            0    110136080       247408     14899360    0    0     0 586836 9008 12083   2   1  95   1   0 2026-09-21 23:38:10
   4    0            0    110117952       247416     14899856    0    0     0 1780044 16187 21878   7   1  88   4   0 2026-09-21 23:38:11
   5    0            0    110121264       247416     14900056    0    0     0 483328 12188 13955  11   1  87   1   0 2026-09-21 23:38:12
   4    0            0    110125360       247416     14900056    0    0     0     0 10200 10633  12   1  87   0   0 2026-09-21 23:38:13
   3    0            0    110128208       247416     14900124    0    0     0 175104 10029 11595   8   1  90   1   0 2026-09-21 23:38:14
   3    0            0    110130832       247416     14900124    0    0     0 13312 8672 10687   7   1  91   0   0 2026-09-21 23:38:15
   2    0            0    110133088       247424     14900128    0    0     0   812 8494 10647   7   1  92   0   0 2026-09-21 23:38:16
   6    0            0    110135088       247424     14900172    0    0     0 375808 9434 12198   7   1  91   1   0 2026-09-21 23:38:17
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    3            0    110135800       247424     14900504    0    0     0 1271808 11986 13818   7   1  89   3   0 2026-09-21 23:38:18
   5    0            0    110136200       247424     14900804    0    0     0 908288 11604 13159   9   1  88   2   0 2026-09-21 23:38:19
   5    0            0    110138720       247424     14900844    0    0     0   431 11308 10549  13   2  86   0   0 2026-09-21 23:38:20
   6    0            0    110140944       247432     14900836    0    0     0  1820 12219 10634  13   1  86   0   0 2026-09-21 23:38:21
   5    0            0    110142944       247432     14900852    0    0     0 20480 11877 10680  12   2  86   0   0 2026-09-21 23:38:22
   3    0            0    110144016       247432     14900908    0    0     0 159960 9933 11782   8   2  90   0   0 2026-09-21 23:38:23
   4    0            0    110144416       247432     14900940    0    0     0     0 9131 11573   7   1  91   0   0 2026-09-21 23:38:24
