--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    118264080       108116      8314000    0    0  1159   704   72   23   2   0  98   0   0 2026-09-21 20:38:49
   1    0            0    118162400       108116      8314028    0    0     0     0 3236 2767   3   1  96   0   0 2026-09-21 20:38:50
   1    0            0    118127936       108116      8314032    0    0     0     0 30441 1416   4   8  88   0   0 2026-09-21 20:38:51
   1    0            0    118071024       108124      8314032    0    0     0    60 1870 1487   3   0  97   0   0 2026-09-21 20:38:52
   0    0            0    118069568       108124      8314004    0    0     0     0 1068 1316   1   0  99   0   0 2026-09-21 20:38:53
   1    0            0    118069056       108124      8314008    0    0     0    48  846 1228   1   0  99   0   0 2026-09-21 20:38:54
   2    0            0    117755440       108124      8314008    0    0     0   556 7619 2977  16   1  84   0   0 2026-09-21 20:38:55
   3    0            0    117611296       108124      8314012    0    0     0     0 3413 1636   5   0  94   0   0 2026-09-21 20:38:56
   1    0            0    117714368       108136      8314000    0    0     0   100 3385 1888   2   0  98   0   0 2026-09-21 20:38:57
   0    0            0    117729984       108136      8314000    0    0     0     0  883 1365   0   0 100   0   0 2026-09-21 20:38:58
   1    0            0    117745616       108136      8314004    0    0     0    40  786 1204   0   0 100   0   0 2026-09-21 20:38:59
   1    0            0    117753168       108136      8314004    0    0     0     0 1682 1301   2   0  97   0   0 2026-09-21 20:39:00
   1    0            0    117730080       108136      8314008    0    0     0     0 1497 1259   2   0  98   0   0 2026-09-21 20:39:01
   1    0            0    117643408       108144      8314012    0    0     0    36 1717 1293   3   0  97   0   0 2026-09-21 20:39:02
   1    0            0    117559184       108144      8316032    0    0     0     2 2708 2095   1   1  98   0   0 2026-09-21 20:39:03
   1    0            0    117414616       108144      8391764    0    0     0     0 3135 3072   4   0  96   0   0 2026-09-21 20:39:04
   1    0            0    117311792       108144      8394164    0    0     0    44 3233 3144   3   1  96   0   0 2026-09-21 20:39:05
   1    0            0    117333072       108144      8394160    0    0     0     4 2618 2946   2   1  97   0   0 2026-09-21 20:39:06
   1    0            0    117282608       108152      8394164    0    0     0    92 2801 3102   2   1  97   0   0 2026-09-21 20:39:07
   1    0            0    117289088       108152      8394164    0    0     0     0 2726 2701   3   0  97   0   0 2026-09-21 20:39:08
   1    0            0    117297152       108152      8394168    0    0     0     4 2405 2557   3   0  97   0   0 2026-09-21 20:39:09
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    117304704       108152      8394168    0    0     0    44 2672 2986   3   0  97   0   0 2026-09-21 20:39:10
   1    0            0    117050032       108152      8394172    0    0     0     0 2559 2944   2   1  97   0   0 2026-09-21 20:39:11
   1    0            0    114581752       108160     10830108    0    0     0    48 2548 2806   1   2  97   0   0 2026-09-21 20:39:12
   1    0            0    110258672       108160     15153456    0    0     0     0 2549 2624   0   3  97   0   0 2026-09-21 20:39:13
   0    0            0    108521856       108160     16801180    0    0     0     0 8643 3446  14   2  84   0   0 2026-09-21 20:39:14
   1    0            0    108487360       108160     16801180    0    0     0    48 6489 10882   3   0  97   0   0 2026-09-21 20:39:15
   1    0            0    108428704       108160     16801172    0    0     0     0 6808 11809   3   0  97   0   0 2026-09-21 20:39:16
   1    0            0    108436920       108168     16801180    0    0     0    84 6734 11498   3   0  97   0   0 2026-09-21 20:39:17
   1    0            0    108443248       108168     16801180    0    0     0     0 6637 11288   3   0  97   0   0 2026-09-21 20:39:18
   1    0            0    108449552       108168     16801188    0    0     0     0 6726 11550   3   0  97   0   0 2026-09-21 20:39:19
   5    0            0    108445624       108172     16801188    0    0     0 77892 8687 11874   6   1  93   0   0 2026-09-21 20:39:20
   4    0            0    108446288       108172     16801192    0    0     0     0 11121 11677  13   1  86   0   0 2026-09-21 20:39:21
   1    0            0    108406368       108180     16801200    0    0     0 24052 8162 11685   5   1  94   0   0 2026-09-21 20:39:22
   1    0            0    108407808       108180     16801200    0    0     0     0 6928 11218   2   1  97   0   0 2026-09-21 20:39:23
   4    1            0    108367720       108180     16801204    0    0     0 376832 8041 12245   2   2  96   1   0 2026-09-21 20:39:24
   4    0            0    108346288       108196     16801808    0    0    16 1998916 17325 23087   6   1  88   4   0 2026-09-21 20:39:25
   5    0            0    108347248       108196     16801988    0    0     0 398336 12341 14504  11   1  87   1   0 2026-09-21 20:39:26
   4    0            0    108348704       108208     16801988    0    0     0   748 10630 11673  12   1  87   0   0 2026-09-21 20:39:27
   4    0            0    108348824       108208     16802072    0    0     0 182272 11331 13083  10   1  88   0   0 2026-09-21 20:39:28
   5    0            0    108332160       108208     16802072    0    0     0  6364 11183 11658  12   1  86   0   0 2026-09-21 20:39:29
   4    0            0    108333008       108208     16802080    0    0     0    52 10767 11454  12   1  87   0   0 2026-09-21 20:39:30
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    108328272       108208     16802196    0    0     0 489472 10444 13278   7   1  90   1   0 2026-09-21 20:39:31
   4    0            0    108328176       108220     16802624    0    0     0 1411356 12067 15160   6   1  89   4   0 2026-09-21 20:39:32
   5    0            0    108329176       108228     16802808    0    0     8 655755 11683 13346  10   1  88   1   0 2026-09-21 20:39:33
   5    0            0    108329352       108228     16802856    0    0     0     0 11192 11411  13   1  86   0   0 2026-09-21 20:39:34
   5    0            0    108343840       108228     16802864    0    0     0    76 12289 12872  13   2  85   0   0 2026-09-21 20:39:35
   5    0            0    108342776       108228     16802896    0    0     0 73728 10786 12073  12   1  87   0   0 2026-09-21 20:39:36
   5    0            0    108342016       108240     16802912    0    0     0 107084 10915 12387  11   2  87   0   0 2026-09-21 20:39:37
   4    0            0    108341072       108240     16802912    0    0     0     0 10722 11494  12   1  86   0   0 2026-09-21 20:39:38
   4    0            0    108340832       108240     16802912    0    0   128   208 9876 11437  11   0  89   0   0 2026-09-21 20:39:39
   9    0            0    108342912       108260     16803300    0    0 56340 1909472 15614 18065   9   1  86   3   0 2026-09-21 20:39:40
   3    2            0    108313008       108260     16803820    0    0 538624 376832 15797 14259  20   1  77   2   0 2026-09-21 20:39:41
   4    0            0    108313616       108272     16803880    0    0 855040   752 13932 14591  14   1  84   1   0 2026-09-21 20:39:42
   5    0            0    108311840       108272     16804072    0    0     0 524288 10742 12744   9   1  89   1   0 2026-09-21 20:39:43
   5    0            0    108312096       108272     16804080    0    0     0     0 10920 11313  13   2  86   0   0 2026-09-21 20:39:44
   5    0            0    108312096       108272     16804084    0    0     0     0 10277 11291  12   1  88   0   0 2026-09-21 20:39:45
   1    0            0    108310704       108280     16804304    0    0     8 934020 11670 13613   9   1  89   2   0 2026-09-21 20:39:46
   1    2            0    108310152       108292     16804548    0    0     0 146860 10303 12040  11   1  88   0   0 2026-09-21 20:39:47
   1    3            0    108309656       108292     16804636    0    0     0 182272 10356 12148  10   1  89   0   0 2026-09-21 20:39:48
   5    0            0    108308560       108292     16804856    0    0     0 506880 11043 13125  10   1  88   1   0 2026-09-21 20:39:49
   5    0            0    108308560       108292     16804868    0    0     0     0 10606 11369  13   2  86   0   0 2026-09-21 20:39:50
   5    0            0    108308224       108296     16804872    0    0     0    72 9972 11393  12   0  88   0   0 2026-09-21 20:39:51
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    108307776       108308     16804968    0    0     0 340240 10241 12765   9   1  89   1   0 2026-09-21 20:39:52
   2    0            0    108305848       108316     16805368    0    0     8 788480 10632 14651   6   2  91   2   0 2026-09-21 20:39:53
   5    0            0    108305120       108316     16805416    0    0     0 10240 11774 11361  13   2  86   0   0 2026-09-21 20:39:54
   4    0            0    108305552       108316     16805420    0    0     0     0 10309 11646  11   0  88   0   0 2026-09-21 20:39:55
   4    1            0    108305776       108316     16805420    0    0     0 333880 10698 12293  11   0  88   1   0 2026-09-21 20:39:56
   7    0            0    108305760       108332     16805744    0    0     4 797176 11489 14577   8   2  89   2   0 2026-09-21 20:39:57
   5    0            0    108304752       108332     16805748    0    0     0  2740 10659 11361  13   1  86   0   0 2026-09-21 20:39:58
   4    0            0    108304504       108332     16805752    0    0     0     0 10112 11199  12   1  87   0   0 2026-09-21 20:39:59
   5    0            0    108304256       108332     16805752    0    0     0     0 9586 11260  11   0  89   0   0 2026-09-21 20:40:00
   4    0            0    108301824       108340     16806380    0    0 350216 1228956 12472 15574   6   1  89   3   0 2026-09-21 20:40:01
