wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789990730542120218,125448088,592,0,2736,0
1789990731554876112,125413624,596,0,2736,0
1789990732564342304,125348652,644,0,2736,16
1789990733578714028,125355252,648,0,2736,16
1789990734594990351,125339632,652,0,2736,16
1789990735607946680,125024500,632,0,2736,16
1789990736616928159,124896992,80,0,2736,16
1789990737630858089,125000060,144,0,2736,16
1789990738645612021,125015684,144,0,2736,16
1789990739661228990,125031320,152,0,2736,16
1789990740677418381,125038108,136,0,2736,16
1789990741691811625,125007724,140,0,2736,16
1789990742706403320,124929128,140,0,2736,16
1789990743722238657,124826288,152,0,10800,16
1789990744735997863,124671496,156,0,82576,16
1789990745749690302,124597528,136,0,82880,16
1789990746763508887,124616116,144,0,82872,16
1789990747777035318,124568352,184,0,82872,16
1789990748790749660,124574824,184,0,82872,16
1789990749804239806,124582888,192,0,82872,16
1789990750817959234,124327112,168,0,82872,16
1789990751831626109,124324220,188,0,82872,16
1789990752845517949,120586900,188,0,3796848,16
1789990753860121236,116203376,200,0,8173368,16
1789990754874198320,115797444,200,0,8471480,16
1789990755887892610,115765440,208,0,8471480,16
1789990756901665672,115731736,208,0,8471480,16
1789990757915275778,115731892,252,0,8471480,16
1789990758928668096,115745060,420,0,8471480,16
1789990759942368016,115749936,436,0,8471480,16
1789990760955893634,115741296,412,0,8471480,16
1789990761966170478,115701240,476,0,8471480,16
1789990762979738341,115703596,40,192,8471480,16
1789990763993277768,115703668,176,0,8471480,16
1789990765007020665,115642428,252,0,8471480,16
1789990766020826427,115642696,216,0,8471480,16
1789990767033170158,115644412,972,0,8471480,16
1789990768045662250,115644560,980,0,8471480,16
1789990769058721213,115628412,776,0,8471480,16
1789990770071217638,115628516,784,0,8471480,16
1789990771083729897,115628272,760,0,8471480,16
1789990772097802032,115624300,964,0,8471480,16
1789990773111831594,115624976,976,0,8471480,16
1789990774125634409,115625728,992,0,8471480,16
1789990775138873607,115625036,1328,0,8471484,16
1789990776152251856,115639404,1496,0,8471480,16
1789990777165503529,115638184,1976,0,8471480,16
1789990778178722161,115637992,1976,0,8471480,16
1789990779191809351,115636988,1976,0,8471480,16
1789990780205114934,115636432,1988,0,8471480,16
1789990781219218426,115638400,1388,0,8471480,16
1789990782232846294,115610656,2068,0,8471480,16
1789990783245711701,115610876,2072,0,8471480,16
1789990784255131269,115608612,2084,0,8471480,16
1789990785266926912,115608612,2088,0,8471480,16
1789990786280559174,115608008,1976,0,8471480,16
1789990787294960439,115607760,2304,0,8471480,16
1789990788308546281,115606244,2316,0,8471480,16
1789990789322126607,115605732,2320,0,8471480,16
1789990790335472800,115605496,2324,0,8471480,16
1789990791348725829,115605912,2256,0,8471480,16
1789990792362282649,115605912,2424,0,8471480,16
1789990793376066352,115603180,2448,0,8471480,16
1789990794389474556,115602836,2452,0,8471480,16
1789990795402644400,115603516,2452,0,8471480,16
1789990796415707136,115603992,2456,0,8471480,16
1789990797429284469,115603436,2848,0,8471480,16
1789990798442489946,115602680,56,0,8471480,16
1789990799455738078,115602684,60,0,8471480,16
1789990800469075000,115602180,60,0,8471480,16
1789990801482534107,115601124,0,40,8471480,16
1789990802496150718,115600148,456,0,8471480,16
1789990803509733661,115600404,460,0,8471480,16
1789990804523047395,115600192,464,0,8471480,16
1789990805536450403,115600456,464,0,8471480,16
1789990806549884369,115599572,472,0,8471480,16
1789990807562692881,115597464,644,0,8471480,16
1789990808575180518,115597356,664,0,8471480,16
1789990809587855711,115596724,684,0,8471480,16
1789990810600417353,115597148,688,0,8471480,16
1789990811613195174,115602676,764,0,8471480,16
1789990812625760206,115606768,968,4,8471480,16
1789990813639459419,115607984,1000,0,8471480,16
1789990814652483599,115606980,1004,0,8471480,16
1789990815665967467,115605272,1004,0,8471480,16
1789990816679330808,115604780,1024,0,8471480,16
1789990817692659761,115603896,1252,0,8471480,16
1789990818706641230,115603328,1340,0,8471480,16
1789990819720335622,115603988,1344,0,8471480,16
1789990820733797715,115606056,1848,0,8471484,16
1789990821747357085,115606704,1912,0,8471480,16
1789990822760630048,115611780,2004,88,8471480,16
1789990823774075504,115612244,2036,0,8471480,16
1789990824787786681,115611216,2064,0,8471480,16
1789990825801386861,115610720,1552,0,8471480,16
