--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    113143456       107880     14231792    0    0 14331    96  200  265   3   1  94   2   0 2026-09-21 16:43:34
   1    0            0    113034152       107916     14231940    0    0    36   216 3397 6014   3   1  96   0   0 2026-09-21 16:43:35
   2    0            0    112984168       108096     14232068    0    0   180     0 33427 6224   4   8  88   0   0 2026-09-21 16:43:36
   1    0            0    112904984       108120     14232180    0    0    24     0 3226 5739   3   0  96   0   0 2026-09-21 16:43:37
   2    0            0    112891408       108196     14232280    0    0    68   184 2301 5040   1   0  98   0   0 2026-09-21 16:43:38
   0    0            0    112883088       108272     14232392    0    0    76    44 2122 5231   1   0  99   0   0 2026-09-21 16:43:39
   3    0            0    112666296       108320     14232512    0    0    56     0 3556 5696   3   1  96   0   0 2026-09-21 16:43:40
   2    0            0    112430832       108360     14232748    0    0    40   200 8169 6766  14   1  85   0   0 2026-09-21 16:43:41
   0    0            0    112501424       108424     14232892    0    0    64     0 6525 6077   4   1  96   0   0 2026-09-21 16:43:42
   0    0            0    112558336       108464     14232952    0    0    28   164 2690 5417   1   0  98   0   0 2026-09-21 16:43:43
   1    0            0    112573664       108496     14233044    0    0    32     0 2174 5086   0   0  99   0   0 2026-09-21 16:43:44
   1    0            0    112593632       108524     14233124    0    0    28    44 2469 5588   1   0  99   0   0 2026-09-21 16:43:45
   2    0            0    112620656       108548     14233220    0    0    24     0 3395 5453   2   1  97   0   0 2026-09-21 16:43:46
   1    0            0    112556736       108600     14233320    0    0    52   696 2910 5553   3   0  97   0   0 2026-09-21 16:43:47
   1    0            0    112483648       108652     14233376    0    0    44   228 2965 5025   3   0  97   0   0 2026-09-21 16:43:48
   1    0            0    112432944       108700     14233500    0    0    48     0 2971 5750   2   1  98   0   0 2026-09-21 16:43:49
   1    0            0    112351904       108740     14241896    0    0    40    44 4541 7280   3   1  96   0   0 2026-09-21 16:43:50
   1    0            0    112265888       108744     14314104    0    0     4     0 4988 7003   5   1  95   0   0 2026-09-21 16:43:51
   1    0            0    112269392       108772     14314184    0    0    28   196 3641 6169   3   0  97   0   0 2026-09-21 16:43:52
   2    0            0    112270016       108796     14314260    0    0    16   104 3797 6686   3   1  97   0   0 2026-09-21 16:43:53
   1    0            0    112206832       108816     14314392    0    0    20     0 3713 6871   3   0  97   0   0 2026-09-21 16:43:54
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    112203328       108832     14314536    0    0    16     0 3666 6976   3   0  97   0   0 2026-09-21 16:43:55
   1    0            0    112203584       108856     14314544    0    0    24    50 3611 6411   3   0  97   0   0 2026-09-21 16:43:56
   2    0            0    111930952       108880     14314676    0    0    24     4 4052 7285   3   1  97   0   0 2026-09-21 16:43:57
   2    0            0    110557416       108904     15666068    0    0    20   316 3836 6591   2   1  97   0   0 2026-09-21 16:43:58
   1    0            0    106290272       108928     19927280    0    0    24     0 3777 6921   0   3  97   0   0 2026-09-21 16:43:59
  18    0            0    103403936       108972     22722252    0    0    44     8 8382 6790  12   3  86   0   0 2026-09-21 16:44:00
   1    0            0    103328480       108972     22722844    0    0     0    52 9204 12949   5   1  94   0   0 2026-09-21 16:44:01
