procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 5  0       555280     95883104      1024576     25196084    2    3 15732   569    1    0   1   1  96   3   0 2026-09-19 01:49:16
 2  0       555280     95807536      1024576     25196128    0    0     0     0 2591 3632   3   1  97   0   0 2026-09-19 01:49:17
 2  0       555280     95757416      1024576     25196152    0    0     0     0 2920 4253   3   0  97   0   0 2026-09-19 01:49:18
 2  0       555280     95709008      1024576     25196172    0    0     0   204 4827 4415   5   8  87   0   0 2026-09-19 01:49:19
 1  0       555280     95830296      1024584     25196200    0    0     0   388 2775 3789   1   0  98   0   0 2026-09-19 01:49:20
 1  0       555280     95827576      1024584     25196228    0    0     0     0 2361 3777   0   0  99   0   0 2026-09-19 01:49:21
 1  0       555280     95795392      1024584     25195772    0    0     0     0 2210 3604   1   1  99   0   0 2026-09-19 01:49:22
 0  0       555280     95669120      1024584     25195804    0    0     0     0 2403 4010   1   1  98   0   0 2026-09-19 01:49:23
 1  0       555280     95521200      1024584     25195828    0    0     0     0 2662 3766   3   1  97   0   0 2026-09-19 01:49:24
 2  0       555280     95441136      1024584     25195852    0    0     0   724 2396 3563   3   0  97   0   0 2026-09-19 01:49:25
 3  0       555280     95029152      1024584     25195876    0    0     0     0 3004 4165   3   1  96   0   0 2026-09-19 01:49:26
 3  0       555280     94703768      1024584     25205980    0    0     0     0 6569 5568  18   1  80   0   0 2026-09-19 01:49:27
 1  0       555280     95094544      1024584     25243000    0    0     0     8 5729 6648   7   1  93   0   0 2026-09-19 01:49:28
 0  0       555280     95101424      1024596     25243048    0    0     0   216 3569 5342   3   1  97   0   0 2026-09-19 01:49:29
19  0       555280     95107984      1024604     25243048    0    0     0   448 5910 7617  27   5  68   0   0 2026-09-19 01:49:30
 1  0       555280     95157136      1024604     25243080    0    0     0     0 5027 6920  18   3  78   0   0 2026-09-19 01:49:31
 1  0       555280     95038896      1024604     25243096    0    0     0     0 3291 5136   3   0  97   0   0 2026-09-19 01:49:32
 2  0       555280     94985488      1024604     25243120    0    0     0     0 3431 5480   3   1  97   0   0 2026-09-19 01:49:33
 1  0       555280     94932136      1024604     25243116    0    0     0     8 5723 7562   2   1  97   0   0 2026-09-19 01:49:34
 0  0       555280     94914312      1024616     25243120    0    0     0   536 7067 13113   2   0  98   0   0 2026-09-19 01:49:35
