timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 01:49:16.338, 0 %, 0 %, 15 MiB, 16384 MiB, 7.69 W, 55
2026/09/19 01:49:17.352, 1 %, 0 %, 15 MiB, 16384 MiB, 7.56 W, 55
2026/09/19 01:49:18.359, 0 %, 0 %, 15 MiB, 16384 MiB, 7.66 W, 54
2026/09/19 01:49:19.365, 0 %, 0 %, 15 MiB, 16384 MiB, 7.44 W, 54
2026/09/19 01:49:20.372, 0 %, 0 %, 15 MiB, 16384 MiB, 7.53 W, 54
2026/09/19 01:49:21.378, 0 %, 0 %, 15 MiB, 16384 MiB, 7.57 W, 54
2026/09/19 01:49:22.384, 0 %, 0 %, 15 MiB, 16384 MiB, 7.61 W, 53
2026/09/19 01:49:23.390, 0 %, 0 %, 15 MiB, 16384 MiB, 7.58 W, 53
2026/09/19 01:49:24.396, 1 %, 0 %, 15 MiB, 16384 MiB, 9.31 W, 53
2026/09/19 01:49:25.401, 0 %, 0 %, 15 MiB, 16384 MiB, 11.12 W, 53
2026/09/19 01:49:26.407, 0 %, 0 %, 18 MiB, 16384 MiB, 13.63 W, 53
2026/09/19 01:49:27.417, 0 %, 0 %, 134 MiB, 16384 MiB, 44.55 W, 54
2026/09/19 01:49:28.420, 0 %, 0 %, 6246 MiB, 16384 MiB, 44.63 W, 54
2026/09/19 01:49:29.422, 6 %, 0 %, 6246 MiB, 16384 MiB, 44.92 W, 54
2026/09/19 01:49:30.424, 24 %, 1 %, 6246 MiB, 16384 MiB, 45.36 W, 54
2026/09/19 01:49:31.427, 0 %, 0 %, 6226 MiB, 16384 MiB, 44.91 W, 54
2026/09/19 01:49:32.429, 100 %, 57 %, 6926 MiB, 16384 MiB, 208.16 W, 60
2026/09/19 01:49:33.433, 0 %, 0 %, 6936 MiB, 16384 MiB, 56.52 W, 57
2026/09/19 01:49:34.435, 40 %, 36 %, 7388 MiB, 16384 MiB, 79.24 W, 56
2026/09/19 01:49:35.437, 0 %, 0 %, 7388 MiB, 16384 MiB, 56.49 W, 56
2026/09/19 01:49:36.439, 0 %, 0 %, 7388 MiB, 16384 MiB, 45.31 W, 55
2026/09/19 01:49:37.442, 100 %, 6 %, 7728 MiB, 16384 MiB, 142.70 W, 58
2026/09/19 01:49:38.444, 100 %, 12 %, 7728 MiB, 16384 MiB, 134.82 W, 59
2026/09/19 01:49:39.452, 100 %, 12 %, 7728 MiB, 16384 MiB, 150.19 W, 59
2026/09/19 01:49:40.462, 100 %, 11 %, 7728 MiB, 16384 MiB, 115.46 W, 62
2026/09/19 01:49:41.471, 100 %, 7 %, 7732 MiB, 16384 MiB, 140.09 W, 59
2026/09/19 01:49:42.475, 100 %, 6 %, 7732 MiB, 16384 MiB, 123.24 W, 61
2026/09/19 01:49:43.477, 100 %, 12 %, 7732 MiB, 16384 MiB, 152.04 W, 61
2026/09/19 01:49:44.480, 100 %, 10 %, 7732 MiB, 16384 MiB, 127.68 W, 61
2026/09/19 01:49:45.482, 100 %, 6 %, 7732 MiB, 16384 MiB, 156.80 W, 62
2026/09/19 01:49:46.489, 100 %, 13 %, 7732 MiB, 16384 MiB, 149.71 W, 61
2026/09/19 01:49:47.491, 100 %, 12 %, 7732 MiB, 16384 MiB, 114.60 W, 62
2026/09/19 01:49:48.496, 100 %, 6 %, 7732 MiB, 16384 MiB, 151.97 W, 62
2026/09/19 01:49:49.499, 100 %, 11 %, 7732 MiB, 16384 MiB, 146.84 W, 63
2026/09/19 01:49:50.501, 100 %, 12 %, 7732 MiB, 16384 MiB, 114.79 W, 63
2026/09/19 01:49:51.504, 100 %, 6 %, 7732 MiB, 16384 MiB, 149.11 W, 63
2026/09/19 01:49:52.508, 100 %, 6 %, 7732 MiB, 16384 MiB, 151.40 W, 63
2026/09/19 01:49:53.510, 100 %, 13 %, 7732 MiB, 16384 MiB, 125.52 W, 64
2026/09/19 01:49:54.512, 100 %, 6 %, 7732 MiB, 16384 MiB, 152.84 W, 63
2026/09/19 01:49:55.518, 100 %, 7 %, 7732 MiB, 16384 MiB, 158.47 W, 64
2026/09/19 01:49:56.520, 100 %, 12 %, 7732 MiB, 16384 MiB, 107.10 W, 65
2026/09/19 01:49:57.523, 0 %, 0 %, 7732 MiB, 16384 MiB, 61.17 W, 62
2026/09/19 01:49:58.525, 0 %, 0 %, 7732 MiB, 16384 MiB, 60.93 W, 62
2026/09/19 01:49:59.527, 0 %, 0 %, 7732 MiB, 16384 MiB, 47.54 W, 61
2026/09/19 01:50:00.530, 67 %, 28 %, 7732 MiB, 16384 MiB, 146.95 W, 64
2026/09/19 01:50:01.533, 100 %, 55 %, 7732 MiB, 16384 MiB, 177.09 W, 65
2026/09/19 01:50:02.537, 0 %, 0 %, 7732 MiB, 16384 MiB, 60.62 W, 62
2026/09/19 01:50:03.541, 0 %, 0 %, 7732 MiB, 16384 MiB, 51.58 W, 61
2026/09/19 01:50:04.544, 0 %, 0 %, 7732 MiB, 16384 MiB, 47.50 W, 61
2026/09/19 01:50:05.547, 4 %, 1 %, 6286 MiB, 16384 MiB, 47.69 W, 60
