procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 5  0       599900     68137608        20696     59370028    2    3 11977   561    0    1   1   0  97   2   0 2026-09-14 22:53:56
 2  0       599900     68031968        21472     59386276    0    0 16672     0 3069 4867   2   1  97   0   0 2026-09-14 22:53:57
 2  0       599900     67963936        22296     59406624    0    0 21200     0 3573 5915   2   1  97   0   0 2026-09-14 22:53:58
 2  0       599900     67862128        23540     59448400    0    0 43448   160 5672 6013   4   7  88   0   0 2026-09-14 22:53:59
 1  0       599900     67829128        23964     59452244    0    0  3408   420 2883 3647   3   0  97   0   0 2026-09-14 22:54:00
 1  0       599900     67827872        23964     59452256    0    0     0     0 1741 2701   0   0  99   0   0 2026-09-14 22:54:01
 1  1       599900     67770696        24260     59484736    0    0 33420     0 2775 3880   1   0  98   0   0 2026-09-14 22:54:02
 1  0       599900     67757088        24412     59488812    0    0  3540     0 2174 3225   1   0  99   0   0 2026-09-14 22:54:03
 1  0       599900     67621792        24424     59490124    0    0  1300   116 2076 2759   1   1  98   0   0 2026-09-14 22:54:04
 1  0       599900     67455728        24424     59490140    0    0     0     0 2099 2648   3   0  97   0   0 2026-09-14 22:54:05
 1  0       599900     67395512        24424     59490508    0    0   352   276 2280 2928   3   0  97   0   0 2026-09-14 22:54:06
 4  0       599900     66961692        24984     59499036    0    0  9572     0 3056 4482   3   1  96   0   0 2026-09-14 22:54:07
 3  0       599900     66607568        25100     59565836    0    0 56140     0 12150 6230  21   1  78   0   0 2026-09-14 22:54:08
 0  1       599900     66896480        26704     59787448    0    0 88572   144 6832 8913   5   1  93   1   0 2026-09-14 22:54:09
 2  0       599900     66126676        26720     59801644   16    0 13988     0 7703 10886   3   1  95   0   0 2026-09-14 22:54:10
 1  0       599900     62026476        26724     59802044    0    0     8   172 7520 12147   3   3  94   0   0 2026-09-14 22:54:11
 1  0       599900     58109416        26724     59802152    0    0    96     0 6762 11847   1   2  97   0   0 2026-09-14 22:54:12
 1  0       599900     54195240        26724     59802172    0    0     0     0 7141 11935   1   2  97   0   0 2026-09-14 22:54:13
 1  0       599900     49805548        26732     59802180    0    0     0   152 7043 12092   1   2  97   0   0 2026-09-14 22:54:14
 1  0       599900     45836444        26732     59802196    0    0     0     0 7044 11958   1   2  97   0   0 2026-09-14 22:54:15
 1  0       599900     41864336        26732     59802212    0    0     0   188 7079 12002   1   2  97   0   0 2026-09-14 22:54:16
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 2  0       599900     37586012        26732     59802224    0    0     0     0 7006 11978   1   2  97   0   0 2026-09-14 22:54:17
 1  0       599900     33613348        26732     59802236    0    0     0     0 7323 12148   1   2  96   0   0 2026-09-14 22:54:18
 1  0       599900     29530364        26740     59802256    0    0     0   104 7041 12123   1   2  97   0   0 2026-09-14 22:54:19
 1  0       599900     25367956        26740     59802268    0    0     0     0 7008 11979   1   2  97   0   0 2026-09-14 22:54:20
 1  0       599900     21396076        26740     59802284    0    0     0   140 6963 12018   1   2  97   0   0 2026-09-14 22:54:21
 1  0       599900     17098636        26740     59802304    0    0     0     0 6885 11936   1   2  97   0   0 2026-09-14 22:54:22
 2  0       599900     13150956        26740     59802316    0    0     0     0 7049 11958   1   2  97   0   0 2026-09-14 22:54:23
 1  0       599900      9031912        26752     59802460    0    0   128   116 6983 12048   1   2  97   0   0 2026-09-14 22:54:24
 1  0       599900      4693392        26752     59802476    0    0     0     0 6975 11921   1   2  97   0   0 2026-09-14 22:54:25
 1  0       599900      2421952        26752     58425056    0    0     0     0 7576 12518   1   3  96   0   0 2026-09-14 22:54:26
 2  0       599900      9735420        28664     50620252    0    0  1912   132 124961 13218   0   4  96   0   0 2026-09-14 22:54:27
 3  0       599900     18041008        28904     42310368    0    0   240     0 43459 12289   0   6  94   0   0 2026-09-14 22:54:28
 2  0       599900     26707084        29188     33645740    0    0   264  2760 22881 12274   0   6  94   0   0 2026-09-14 22:54:29
 1  0       599900     35396188        29416     24973720    0    0   228     0 32178 12127   0   5  94   0   0 2026-09-14 22:54:30
 2  0       599900     45318928        29748     15081792    0    0   332     0 7600 12271   0   3  97   0   0 2026-09-14 22:54:31
 1  0       599900     54484560        30188      5946668    0    0   440  2528 8040 12356   0   3  97   0   0 2026-09-14 22:54:32
 1  0       599900     57967696        30456      2483384    0    0   524     0 7253 12076   0   1  98   0   0 2026-09-14 22:54:33
 6 12       599900     57034036        30476      2960228    0    0 479644  2484 9405 16610   2   3  83  12   0 2026-09-14 22:54:34
 6 12       599900     54630720        30476      4160820    0    0 1199360     0 13214 20537   5   6  61  28   0 2026-09-14 22:54:35
 1  0       599900     53224576        30476      4916632    0    0 755200     0 10858 17549   5   4  74  17   0 2026-09-14 22:54:36
 2 16       599900     54469728        30476      5990204    0    0 1073812  2476 12442 19964   5   4  63  28   0 2026-09-14 22:54:37
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 3 16       599900     53391452        30480      7069156    0    0 1078528     0 12726 19899   5   3  65  26   0 2026-09-14 22:54:38
 2 16       599900     52177856        30492      8282872    0    0 1213016   136 13307 21238   5   4  60  31   0 2026-09-14 22:54:39
 3 15       599900     50945576        30492      9512024    0    0 1230060     0 13229 21171   5   4  60  31   0 2026-09-14 22:54:40
 3 15       599900     49876116        30496     10585412    0    0 1072956     0 12642 20206   6   4  61  29   0 2026-09-14 22:54:41
 3 15       599900     48631488        30496     11828564    0    0 1243968   160 13396 21103   6   4  58  32   0 2026-09-14 22:54:42
 4 15       599900     47406516        30496     13053716    0    0 1225500     0 12854 21087   5   4  58  33   0 2026-09-14 22:54:43
 1 18       599900     46313620        30508     14153136    0    0 1098760   128 12437 19925   7   4  59  30   0 2026-09-14 22:54:44
 3 15       599900     45099988        30508     15365444    0    0 1211992     0 12838 20794   6   4  59  32   0 2026-09-14 22:54:45
 3 15       599900     43874544        30508     16588216    0    0 1223440     0 13357 21535   5   4  58  33   0 2026-09-14 22:54:46
 1  0       599900     42775328        30512     17684936    0    0 1095432     0 12942 20221   6   4  59  30   0 2026-09-14 22:54:47
 3 15       599900     41578892        30512     18883408    0    0 1199192   164 12896 20834   5   4  58  33   0 2026-09-14 22:54:48
 2 16       599900     40339592        30520     20117764    0    0 1234748   108 13229 21292   6   4  57  33   0 2026-09-14 22:54:49
 8 10       599900     39116132        30520     21338688    0    0 1221940     0 12976 21099   6   4  59  31   0 2026-09-14 22:54:50
 4 14       599900     38006832        30524     22454160    0    0 1113872     0 12558 20252   6   4  59  32   0 2026-09-14 22:54:51
 1 17       599900     36771528        30524     23685904    0    0 1232004     0 13286 21062   6   4  56  33   0 2026-09-14 22:54:52
 2 16       599900     35529704        30524     24925552    0    0 1239356   152 13311 20916   6   4  57  33   0 2026-09-14 22:54:53
 4 15       599900     34406044        30536     26052344    0    0 1127156   116 12780 20605   6   4  63  28   0 2026-09-14 22:54:54
 2 17       599900     33184356        30536     27271128    0    0 1218880     0 13148 21156   6   4  59  32   0 2026-09-14 22:54:55
 3 15       599900     31940484        30536     28513372    0    0 1241844     0 13243 21203   6   4  60  31   0 2026-09-14 22:54:56
 4 13       599900     30808764        30540     29645760    0    0 1132296     0 12921 20386   6   4  61  29   0 2026-09-14 22:54:57
 0 18       599900     29579256        30540     30870412    0    0 1226072   152 12970 21181   5   4  59  32   0 2026-09-14 22:54:58
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 3 15       599900     28346976        30548     32101536   24    0 1230164   108 13257 21305   6   4  58  33   0 2026-09-14 22:54:59
 5 13       599900     27222808        30552     33228032    0    0 1126876     0 12825 20440   6   4  60  30   0 2026-09-14 22:55:00
 2 16       599644     25986748        30552     34459448    4    0 1230264     0 12936 21081   5   3  59  32   0 2026-09-14 22:55:01
 2 16       599644     24752960        30552     35694084    0    0 1236568     0 13201 21090   5   4  58  32   0 2026-09-14 22:55:02
 3 16       599644     23511860        30552     36931036    0    0 1237300   336 12981 21118   6   4  58  33   0 2026-09-14 22:55:03
 4 16       599644     22377360        30564     38068452    0    0 1136884   140 12589 20459   6   4  61  30   0 2026-09-14 22:55:04
 2 17       599644     21156196        30564     39289136    0    0 1219648     0 12944 21037   6   4  59  31   0 2026-09-14 22:55:05
 4 14       599644     19917392        30564     40525436    0    0 1237236     0 13180 21217   5   4  58  33   0 2026-09-14 22:55:06
 3 15       599644     18804064        30568     41642120    0    0 1114940     0 12571 20327   6   4  61  29   0 2026-09-14 22:55:07
 4 14       599644     17564284        30568     42878412    0    0 1236032   172 13205 21035   6   4  58  32   0 2026-09-14 22:55:08
 3 15       599644     16325956        30576     44116072    0    0 1238304   108 13084 21336   6   4  58  33   0 2026-09-14 22:55:09
 3 14       599644     15195988        30580     45247304    0    0 1131572     0 12893 20612   7   4  58  31   0 2026-09-14 22:55:10
 3 15       599644     13970012        30580     46472672    0    0 1224448     0 12873 21169   5   4  59  32   0 2026-09-14 22:55:11
 4 14       599644     12753892        30580     47687280    0    0 1216600     0 13060 21203   6   4  61  30   0 2026-09-14 22:55:12
 4 15       599644     11626956        30584     48815356    0    0 1127616     0 12643 20131   6   4  60  30   0 2026-09-14 22:55:13
 2 16       599644     10423156        30592     50019368    0    0 1202792   264 12961 21227   5   4  61  31   0 2026-09-14 22:55:14
 2 16       599644      9195944        30592     51245864    0    0 1226560     0 12891 21013   6   4  60  30   0 2026-09-14 22:55:15
 1  0       599644      7994660        30596     52445016    4    0 1199564     0 12921 20925   6   4  58  32   0 2026-09-14 22:55:16
 3 15       599644      6842284        30596     53600864    0    0 1156456     0 12614 20450   4   4  61  30   0 2026-09-14 22:55:17
 5 13       599644      5620868        30596     54821284    0    0 1220160     0 12851 21007   6   4  57  33   0 2026-09-14 22:55:18
 4 15       599644      4394636        30604     56044120    0    0 1222048   204 12908 20854   5   3  60  31   0 2026-09-14 22:55:19
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 3 15       599644      3262700        30608     57177088    0    0 1132328     0 12765 20552   6   4  59  31   0 2026-09-14 22:55:20
 1 17       599644      2036724        30608     58401820    0    0 1226048     0 12969 20899   6   4  57  33   0 2026-09-14 22:55:21
 2 16       599644      1790240        30548     58696796    0    0 1219540     0 26467 21711   6   5  59  30   0 2026-09-14 22:55:22
 1 17       599644      1635340        30552     58860056    0    0 1055864     0 13909 20531   7   5  60  28   0 2026-09-14 22:55:23
 6 14       599644      1468372        30564     59022016    0    0 1208824   468 14366 21666   5   5  60  30   0 2026-09-14 22:55:24
 1 17       599644      1302360        30564     59186992    0    0 1237080     0 16918 21575   6   5  58  32   0 2026-09-14 22:55:25
 3 15       599644      1175772        30568     59313392    0    0 1041348     0 13817 20425   5   5  62  28   0 2026-09-14 22:55:26
 2 16       599644      1011708        30568     59479640    0    0 1225072     0 14239 21601   5   5  60  30   0 2026-09-14 22:55:27
 4 15       599644       861668        30568     59631796    0    0 1223448     0 15472 21640   5   5  59  31   0 2026-09-14 22:55:28
 4 16       599644       852712        30576     59631904    0    0 1224540   224 12983 21311   5   4  58  32   0 2026-09-14 22:55:29
 2 16       607864       876584        30572     59617212  104 8108 1080164  8296 12742 20307   5   4  62  28   0 2026-09-14 22:55:30
 6 13       607864       807560        30548     59688256    0    0 1228352     0 12920 21161   6   4  57  32   0 2026-09-14 22:55:31
 7 13       607864       779484        30492     59714828    0    0 1176308     0 16198 20577   5  20  51  23   0 2026-09-14 22:55:32
10  9       611552       828056        30452     59668724    0 3612 1043012  3612 13597 19453   6  16  56  22   0 2026-09-14 22:55:33
 8 10       611552       886856        30428     59609612   48    0 1159792   112 17003 20877   5  20  51  24   0 2026-09-14 22:55:34
10  9       611552       867912        30396     59622292    0    0 1179892 41108 104179 20888   5  20  52  23   0 2026-09-14 22:55:35
 8 11       611552       845120        30364     59645416    0    0 1037836     0 13550 19642   6  17  56  21   0 2026-09-14 22:55:36
 9 10       611552       862616        30340     59628128    0    0 1136728 147468 369044 21249   5  22  50  23   0 2026-09-14 22:55:37
12  8       611552       857892        30324     59629424    0    0 1089040 165180 388172 20949   5  22  48  25   0 2026-09-14 22:55:38
 9 11       611552       860328        30320     59622604    0    0 1083716 166916 399544 20938   6  20  49  25   0 2026-09-14 22:55:39
 7 12       611552       815544        30312     59670180    0    0 923692 335876 470048 20323   6  17  55  21   0 2026-09-14 22:55:40
