t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,4,1893,312296984576
2.0,0,4,1893,312296984576
3.0,0,4,1893,312296984576
4.0,0,4,1893,312296984576
5.0,0,4,1947076454,310344802304
6.0,0,4,2516584293,309778927616
7.0,0,4,2730395493,309557559296
8.0,0,4,3145729893,309149417472
9.1,0,4,3774875493,308519911424
10.1,0,4,3774875493,308519911424
11.1,0,4,4173498213,308133904384
12.1,0,4,4553607013,307827171328
13.2,0,4,5033166693,307260887040
14.2,0,4,5033166693,307260887040
15.2,0,4,5033166693,307260882944
16.2,0,4,5033166693,307260882944
17.3,0,4,5033166693,307260882944
18.3,0,4,5033166693,307260882944
19.3,0,4,5054138213,307239899136
20.3,0,2,5054138213,307239899136
