procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 5  0       554512     94769760      1109184     26302644    2    3 15140   551    0    0   1   1  96   2   0 2026-09-19 11:42:56
 2  0       554512     94679648      1109184     26302692    0    0     0     0 3277 5481   3   0  97   0   0 2026-09-19 11:42:57
 2  0       554512     94623232      1109184     26302728    0    0     0   524 5687 5636   4   8  88   0   0 2026-09-19 11:42:58
 2  0       554512     94570632      1109192     26302732    0    0     0   116 3380 5206   3   0  97   0   0 2026-09-19 11:42:59
 1  0       554512     94565840      1109192     26302768    0    0     0     0 2767 5291   0   0  99   0   0 2026-09-19 11:43:00
 3  0       554512     94555552      1109192     26302804    0    0     0     0 2998 5448   0   0  99   0   0 2026-09-19 11:43:01
 3  0       554512     94050160      1109192     26302832    0    0     0     0 4773 6196  15   1  84   0   0 2026-09-19 11:43:02
 3  0       554512     93903592      1109192     26302856    0    0     0   552 3849 5917   5   1  94   0   0 2026-09-19 11:43:03
 0  0       554512     94514992      1109196     26302868    0    0     0   172 3909 6085   1   1  98   0   0 2026-09-19 11:43:04
 0  0       554512     94511840      1109196     26302912    0    0     0     0 3500 5436   0   1  99   0   0 2026-09-19 11:43:05
 0  0       554512     94507584      1109196     26302932    0    0     0     0 3398 5567   0   0 100   0   0 2026-09-19 11:43:06
 1  0       554512     94280848      1109196     26302944    0    0     0     0 3156 5183   2   0  97   0   0 2026-09-19 11:43:07
 1  0       554512     94219624      1109196     26302980    0    0     0   548 3124 5306   2   0  97   0   0 2026-09-19 11:43:08
 1  0       554512     94122864      1109204     26303116    0    0     0   108 3762 5235   3   0  97   0   0 2026-09-19 11:43:09
 1  0       554512     94035600      1109204     26303152    0    0     0     0 4880 6267   1   1  98   0   0 2026-09-19 11:43:10
 1  0       554512     93880000      1109204     26382956    0    0     0     0 4569 7107   3   1  96   0   0 2026-09-19 11:43:11
 1  0       554512     93765840      1109204     26383080    0    0     0     0 3906 6797   3   1  96   0   0 2026-09-19 11:43:12
 1  0       554512     93796816      1109204     26383100    0    0     0   476 3819 6794   2   0  97   0   0 2026-09-19 11:43:13
 1  0       554512     93735376      1109212     26383128    0    0     0   148 4046 6777   2   1  97   0   0 2026-09-19 11:43:14
 1  0       554512     93720528      1109212     26383144    0    0     0     0 4186 6431   3   1  97   0   0 2026-09-19 11:43:15
 1  0       554512     93719088      1109212     26383192    0    0     0     0 4526 6393   3   0  97   0   0 2026-09-19 11:43:16
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  0       554512     93719088      1109212     26383204    0    0     0     0 4344 6523   3   0  97   0   0 2026-09-19 11:43:17
 1  0       554512     93596624      1109212     26383228    0    0     0   512 4068 6726   3   1  97   0   0 2026-09-19 11:43:18
 1  0       554512     90805504      1109216     29125020    0    0     0   152 4205 6428   1   2  97   0   0 2026-09-19 11:43:19
 1  0       554512     86054080      1109216     33865784    0    0     0     0 6429 6735   0   3  97   0   0 2026-09-19 11:43:20
 1  0       554512     85022928      1109216     34771908    0    0     0     0 6933 7362  27   2  71   0   0 2026-09-19 11:43:21
 1  0       554512     84992096      1109216     34771948    0    0     0     0 8635 13232   2   1  97   0   0 2026-09-19 11:43:22
 1  0       554512     84953824      1109216     34771980    0    0     0    76 8225 14615   3   0  97   0   0 2026-09-19 11:43:23
 1  0       554512     84952608      1109216     34772016    0    0     0   696 8261 14472   3   0  97   0   0 2026-09-19 11:43:24
 1  0       554512     84952112      1109216     34772028    0    0     0     0 8002 14307   3   0  97   0   0 2026-09-19 11:43:25
 1  0       554512     84949376      1109216     34772048    0    0     0     0 8110 14799   3   0  97   0   0 2026-09-19 11:43:26
 1  0       554512     84947392      1109216     34772080    0    0     0     0 8409 14631   3   0  97   0   0 2026-09-19 11:43:27
 1  0       554512     84947448      1109216     34772108    0    0     0     4 8160 14483   3   0  97   0   0 2026-09-19 11:43:28
 1  0       554512     84946752      1109224     34772120    0    0     0   592 8247 14394   3   0  97   0   0 2026-09-19 11:43:29
 1  0       554512     84949024      1109224     34772148    0    0     0     0 8309 14686   3   0  97   0   0 2026-09-19 11:43:30
 1  0       554512     84946560      1109224     34772172    0    0     0     0 8458 14666   3   0  97   0   0 2026-09-19 11:43:31
 1  0       554512     84946352      1109224     34772204    0    0     0     0 8095 14388   3   0  97   0   0 2026-09-19 11:43:32
 1  0       554512     84944880      1109224     34772220    0    0     0     0 8074 14415   3   0  97   0   0 2026-09-19 11:43:33
 1  0       554512     84943184      1109232     34772240    0    0     0   556 8438 14692   3   0  97   0   0 2026-09-19 11:43:34
 0  0       554512     84869392      1109232     34772296    0    0     0 835584 10139 16891   1   0  96   2   0 2026-09-19 11:43:35
 0  0       554512     84868384      1109232     34772324    0    0     0     0 7611 14386   0   0  99   0   0 2026-09-19 11:43:36
 0  0       554512     84868192      1109232     34772340    0    0     0     0 7763 14381   0   0 100   0   0 2026-09-19 11:43:37
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 0  0       554512     84868248      1109232     34772368    0    0     0     0 7915 14875   0   0  99   0   0 2026-09-19 11:43:38
 0  0       554512     84871296      1109240     34772404    0    0     0  1008 7964 18429   0   0  99   0   0 2026-09-19 11:43:39
 1  0       554512     84871392      1109240     34772484    0    0     0     0 7570 14259   0   0 100   0   0 2026-09-19 11:43:40
 0  0       554512     84870416      1109240     34772516    0    0     0     0 7921 14622   0   0  99   0   0 2026-09-19 11:43:41
 0  0       554512     84869728      1109240     34772540    0    0     0     0 7669 14318   0   0  99   0   0 2026-09-19 11:43:42
 1  0       554512     84869480      1109240     34772564    0    0     0     0 7543 14394   0   0 100   0   0 2026-09-19 11:43:43
 1  0       554512     84868480      1109244     34772588    0    0     0  1112 7862 14571   0   0 100   0   0 2026-09-19 11:43:44
 1  0       554512     84868992      1109244     34772608    0    0     0     0 7747 14887   0   0  99   0   0 2026-09-19 11:43:45
 0  0       554512     84869248      1109244     34772628    0    0     0     0 7946 15081   0   0  99   0   0 2026-09-19 11:43:46
 0  0       554512     84869280      1109244     34772664    0    0     0     0 7700 14514   0   0  99   0   0 2026-09-19 11:43:47
 0  0       554512     84868304      1109244     34772680    0    0     0     0 7772 14595   0   0  99   0   0 2026-09-19 11:43:48
 8  0       554512     84880976      1109252     34772704    0    0     0   636 8549 16026   1   0  99   0   0 2026-09-19 11:43:49
10  0       554512     84880728      1109252     34772728    0    0     0     0 7744 14642   0   0 100   0   0 2026-09-19 11:43:50
 4  0       554512     84880992      1109252     34772748    0    0     0     0 7633 14737   0   0 100   0   0 2026-09-19 11:43:51
 8  0       554512     84881496      1109252     34772780    0    0     0     0 8084 14508   0   0  99   0   0 2026-09-19 11:43:52
