t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,4,1893,312296914944
2.0,0,4,1893,312296914944
3.0,0,4,1893,312296914944
4.0,0,4,1893,312296914944
5.0,0,4,1195378533,310957924352
6.0,0,4,2542798693,309750231040
7.0,0,4,2563770213,309561208832
8.1,0,4,2789214053,309345939456
9.1,0,4,3801089893,308490137600
10.2,0,4,3801089893,308490137600
11.2,0,4,3869247333,308253884416
12.3,0,4,4430235493,307860103168
13.3,0,4,5054138213,307235291136
14.4,0,4,5080352613,307046285312
15.4,0,4,5321525093,306799534080
16.4,0,4,5536483173,306594783232
17.5,0,4,5730469733,306395279360
18.5,0,4,5971642213,306164293632
19.6,0,4,6207571813,305912279040
20.6,0,4,6459230053,305660289024
21.7,0,4,6653216613,305481801728
22.7,0,4,6847203173,305277042688
23.8,0,4,7051675493,305072291840
24.8,0,4,7277119333,304841302016
25.8,0,4,7492077413,304636542976
26.9,0,4,7686063973,304431816704
28.0,0,4,7859079013,304258572288
29.1,0,4,8068794213,304064344064
30.1,0,4,8477738853,303854362624
35.5,0,4,9300871013,302946107392
36.6,0,4,9458157413,302657384448
37.7,0,4,9709815653,302415908864
38.7,0,4,9898559333,302221664256
39.8,0,4,10129246053,302001184768
40.9,0,4,10317989733,301801689088
41.9,0,4,10511976293,301607481344
43.0,0,4,10742663013,301371273216
44.1,0,4,10941892453,301177040896
45.2,0,4,11287922533,300988063744
46.9,0,4,11487151973,300641591296
48.0,0,4,11660167013,300457865216
49.1,0,4,11896096613,300232155136
50.2,0,4,12273583973,300001177600
51.8,0,4,12467570533,299659993088
52.9,0,4,12645828453,299471007744
54.0,0,4,12860786533,299261030400
55.0,0,4,13149144933,299035303936
56.7,0,4,13631489893,298715037696
59.7,0,4,14176749413,298121916416
61.8,0,4,14690551653,297728229376
67.4,0,4,15503198053,296615464960
68.5,0,4,15712913253,296400252928
69.5,0,4,15933114213,296179810304
70.7,0,4,16179529573,295938371584
71.8,0,4,16420702053,295707410432
73.0,0,4,16593717093,295518433280
74.1,0,4,16850618213,295271694336
75.2,0,4,17055090533,295051251712
76.3,0,4,17395877733,294883287040
77.7,0,4,17579378533,294547386368
78.9,0,4,17762879333,294342688768
79.9,0,4,17956865893,294164238336
81.0,0,4,18318624613,293959548928
82.8,0,4,18502125413,293613121536
83.9,0,4,18696111973,293418917888
85.0,0,4,18905827173,293214191616
86.2,0,4,19251857253,293019979776
87.9,0,4,19472058213,292636815360
89.0,0,4,19650316133,292463616000
90.0,0,4,19907217253,292227420160
91.2,0,4,20242761573,292017483776
92.8,0,4,20940064613,291734048768
98.3,0,4,21427652453,290673893376
99.4,0,4,21642610533,290484973568
100.5,0,4,21847082853,290259304448
101.7,0,4,22151169893,290122846208
103.1,0,4,22308456293,289797447680
104.3,0,4,22518171493,289592786944
105.4,0,4,22722643813,289398571008
106.5,0,4,23026730853,289246351360
108.0,0,4,23225960293,288873742336
109.1,0,4,23456647013,288653320192
110.2,0,4,23687333733,288427651072
111.4,0,4,24070063973,288201969664
113.1,0,4,24279779173,287855595520
114.3,0,4,24479008613,287645671424
115.4,0,4,24720181093,287388516352
116.6,0,4,25039996773,287231074304
118.2,0,4,25223497573,286963408896
119.3,0,4,25417484133,286748250112
120.6,0,4,25653413733,286459588608
121.7,0,4,25905071973,286344122368
123.0,0,4,26072844133,286123683840
124.1,0,4,26266830693,285940006912
125.3,0,4,26450331493,285735317504
126.4,0,4,26743932773,285541113856
128.1,0,4,26927433573,285262979072
129.2,0,4,27142391653,285053059072
130.3,0,4,27325892453,284864098304
131.4,0,4,27692894053,284664655872
133.6,0,4,28783413093,284276244480
142.1,0,4,29323429733,282848845824
143.2,0,4,29522659173,282665189376
144.4,0,4,29732374373,282465755136
145.9,0,4,30083647333,282255839232
148.1,0,4,30429677413,281898950656
150.3,0,4,30628906853,281563099136
151.6,0,4,30833379173,281358426112
152.8,0,4,31462524773,281159012352
161.4,0,4,32568772453,279647649792
162.7,0,4,32783730533,279422005248
164.0,0,4,33114031973,279212064768
166.5,0,4,33486276453,278802751488
169.1,0,4,33774634853,278403919872
170.2,0,4,33968621413,278214975488
171.4,0,4,34293679973,278047051776
173.7,0,4,34618738533,277721665536
176.2,0,4,34933311333,277312331776
178.8,0,4,35384199013,276819050496
180.2,0,4,35709257573,276614381568
182.1,0,4,36154902373,276257546240
186.9,0,4,37109106533,275543875584
192.9,0,4,37575722853,274678005760
194.8,0,4,37591451493,274662264832
196.1,0,4,37591451493,274662264832
197.4,0,4,37638637413,274620280832
198.8,0,4,37664851813,274588782592
200.2,0,4,37696309093,274562547712
201.5,0,4,37706794853,274546802688
202.9,0,4,37753980773,274504818688
204.1,0,4,37753980773,274499571712
205.2,0,4,37822138213,274373640192
206.6,0,4,38157682533,274111242240
208.6,0,4,38388369253,273869860864
210.6,0,4,38404097893,273848872960
211.7,0,4,38582355813,273602244608
213.1,0,4,38860228453,273240154112
214.3,0,4,39117129573,273072185344
215.7,0,4,39332087653,272883269632
217.1,0,3,39599474533,272636604416
218.7,0,2,39704332133,272573628416
