i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.6027,0,0,0,0,0
1,1.1985,0,0,0,0,0
2,1.1595,0,0,0,0,0
3,2.03,0,0,0,0,0
4,1.1615,0,0,0,0,0
5,0.0715,0,0,0,0,0
6,0.0493,0,0,0,0,0
7,1.4192,0,0,0,0,0
8,1.1434,0,0,0,0,0
9,1.798,0,0,0,0,0
10,1.1641,0,0,0,0,0
11,1.5842,0,0,0,0,0
12,1.1048,0,0,0,0,0
13,0.0464,0,0,0,0,0
14,0.0286,0,0,0,0,0
15,0.0417,0,0,0,0,0
16,2.2319,0,0,0,0,0
17,0.0533,0,0,0,0,0
18,1.3609,0,0,0,0,0
19,0.0707,0,0,0,0,0
20,2.1205,0,0,0,0,0
21,0.8725,0,0,0,0,0
22,2.226,0,0,0,0,0
23,1.1621,0,0,0,0,0
24,4.0952,0,0,0,0,0
25,0.0431,0,0,0,0,0
26,1.8683,1696,27,555745280,0,0
27,1.0702,0,0,0,0,0
28,1.8405,0,0,0,0,0
29,2.0113,0,0,0,0,0
30,0.0658,0,0,0,0,0
31,1.6554,0,0,0,0,0
32,1.1617,0,0,0,0,0
33,0.0419,0,0,0,0,0
34,3.1547,0,0,0,0,0
35,1.1652,0,0,0,0,0
36,0.7769,0,0,0,0,0
37,4.934,1696,27,555745280,0,0
38,0.1308,0,0,0,0,0
39,0.4921,0,0,0,0,0
40,0.5334,1712,27,560988160,0,0
41,1.1492,0,0,0,0,0
42,0.2534,0,0,0,0,0
43,1.1531,0,0,0,0,0
44,3.7584,1696,27,555745280,0,0
45,1.1443,0,0,0,0,0
46,0.0447,0,0,0,0,0
47,1.7469,0,0,0,0,0
48,1.782,0,0,0,0,0
49,0.0639,0,0,0,0,0
50,1.1525,0,0,0,0,0
51,0.0644,0,0,0,0,0
52,3.8831,0,0,0,0,0
53,1.3885,0,0,0,0,0
54,0.0601,0,0,0,0,0
55,1.1522,0,0,0,0,0
56,1.9572,0,0,0,0,0
57,1.1839,0,0,0,0,0
58,0.0481,0,0,0,0,0
59,0.0634,0,0,0,0,0
60,0.4281,0,0,0,0,0
61,2.1374,0,0,0,0,0
62,2.7471,0,0,0,0,0
63,2.5814,0,0,0,0,0
64,1.5136,0,0,0,0,0
65,4.3372,0,0,0,0,0
66,2.9653,0,0,0,0,0
67,0.666,0,0,0,0,0
68,3.6068,1696,27,555745280,0,0
69,1.169,0,0,0,0,0
70,1.1603,0,0,0,0,0
71,4.6992,0,0,0,0,0
72,3.0998,576,9,188743680,0,0
73,2.0968,112,2,36700160,0,0
74,1.0219,0,0,0,0,0
75,0.0412,0,0,0,0,0
76,0.0256,0,0,0,0,0
77,2.0162,0,0,0,0,0
78,1.1494,0,0,0,0,0
79,5.746,0,0,0,0,0
80,1.2161,640,10,209715200,0,0
81,0.0385,0,0,0,0,0
82,1.2928,448,7,146800640,0,0
83,1.1328,0,0,0,0,0
84,1.1507,0,0,0,0,0
85,4.4984,0,0,0,0,0
86,1.025,0,0,0,0,0
87,0.0399,0,0,0,0,0
88,1.1519,0,0,0,0,0
89,5.1301,0,0,0,0,0
90,1.0268,0,0,0,0,0
91,3.2454,288,5,94371840,0,0
92,1.1411,0,0,0,0,0
93,2.6246,0,0,0,0,0
94,1.0553,256,4,83886080,0,0
95,0.6301,1984,31,650117120,0,0
96,1.1357,0,0,0,0,0
97,0.0647,0,0,0,0,0
98,2.0919,0,0,0,0,0
99,2.0066,0,0,0,0,0
100,0.9226,0,0,0,0,0
101,0.0643,0,0,0,0,0
102,3.8051,0,0,0,0,0
103,1.1624,0,0,0,0,0
104,2.636,784,13,256901120,0,0
105,1.1448,0,0,0,0,0
106,1.1573,0,0,0,0,0
107,3.9518,1696,27,555745280,0,0
108,1.1803,0,0,0,0,0
109,2.8137,0,0,0,0,0
110,1.1524,0,0,0,0,0
111,3.5494,0,0,0,0,0
112,2.2325,0,0,0,0,0
113,2.152,1872,30,613416960,0,0
114,0.8277,0,0,0,0,0
115,1.1563,0,0,0,0,0
116,4.4993,0,0,0,0,0
117,0.1786,0,0,0,0,0
118,3.5755,0,0,0,0,0
119,2.8596,0,0,0,0,0
120,1.1364,0,0,0,0,0
121,2.8189,0,0,0,0,0
122,1.7821,0,0,0,0,0
123,2.7722,576,9,188743680,0,0
124,1.1369,0,0,0,0,0
125,3.2789,0,0,0,0,0
126,1.8416,1984,31,650117120,0,0
127,1.1504,0,0,0,0,0
128,1.7589,0,0,0,0,0
129,1.1504,0,0,0,0,0
130,1.5348,0,0,0,0,0
131,1.1851,224,4,73400320,0,0
132,0.3238,0,0,0,0,0
133,2.7436,0,0,0,0,0
134,2.5132,0,0,0,0,0
135,1.1531,0,0,0,0,0
136,2.6774,0,0,0,0,0
137,0.1069,0,0,0,0,0
138,0.9338,0,0,0,0,0
139,1.1501,0,0,0,0,0
140,1.1537,0,0,0,0,0
141,1.9114,0,0,0,0,0
142,1.0524,0,0,0,0,0
143,5.8245,0,0,0,0,0
144,1.7824,0,0,0,0,0
145,2.528,0,0,0,0,0
146,2.5571,0,0,0,0,0
147,2.5654,0,0,0,0,0
148,0.0433,0,0,0,0,0
149,1.8369,0,0,0,0,0
