i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.4032,0,0,0,0,0
1,2.089,0,0,0,6,503316480
2,2.7452,0,0,0,7,587202560
3,3.1721,0,0,0,7,587202560
4,1.1555,0,0,0,2,167772160
5,1.1848,0,0,0,1,83886080
6,0.0891,0,0,0,0,0
7,0.9135,0,0,0,7,587202560
8,2.2842,0,0,0,6,503316480
9,2.7384,0,0,0,4,335544320
10,1.3978,0,0,0,2,167772160
11,1.2958,0,0,0,4,335544320
12,1.1013,0,0,0,6,503316480
13,0.0474,0,0,0,0,0
14,0.0281,0,0,0,0,0
15,0.0418,0,0,0,0,0
16,1.6727,0,0,0,0,0
17,0.0499,0,0,0,0,0
18,1.1329,0,0,0,6,503316480
19,2.2245,0,0,0,2,167772160
20,0.3563,0,0,0,0,0
21,0.7037,0,0,0,5,419430400
22,2.2832,0,0,0,4,335544320
23,3.452,0,0,0,5,419430400
24,3.4766,0,0,0,1,83886080
25,2.3919,0,0,0,6,503316480
26,0.4831,1504,6,492830720,0,0
27,1.0379,0,0,0,4,335544320
28,2.7825,0,0,0,3,251658240
29,2.0669,0,0,0,8,671088640
30,0.0701,0,0,0,0,0
31,2.5692,0,0,0,0,0
32,2.072,0,0,0,4,335544320
33,0.0593,0,0,0,0,0
34,3.2112,0,0,0,7,587202560
35,1.1571,0,0,0,7,587202560
36,4.1616,0,0,0,5,419430400
37,2.3756,1504,6,492830720,1,83886080
38,0.1171,0,0,0,1,83886080
39,0.2928,0,0,0,0,0
40,1.3197,1520,6,498073600,1,83886080
41,1.1499,0,0,0,6,503316480
42,0.2551,0,0,0,2,167772160
43,4.0185,0,0,0,4,335544320
44,1.8238,1504,6,492830720,4,335544320
45,1.6424,0,0,0,6,503316480
46,0.0464,0,0,0,1,83886080
47,2.5271,0,0,0,3,251658240
48,1.7315,0,0,0,2,167772160
49,0.0683,0,0,0,4,335544320
50,2.8275,0,0,0,1,83886080
51,0.0697,0,0,0,6,503316480
52,3.2273,0,0,0,7,587202560
53,2.2376,0,0,0,0,0
54,0.0647,0,0,0,0,0
55,1.1659,0,0,0,0,0
56,2.4345,0,0,0,8,671088640
57,1.4566,0,0,0,7,587202560
58,0.0523,0,0,0,0,0
59,0.0578,0,0,0,0,0
60,0.4263,0,0,0,0,0
61,2.4318,0,0,0,4,335544320
62,2.057,0,0,0,1,83886080
63,3.4553,0,0,0,8,671088640
64,3.6322,0,0,0,7,587202560
65,3.3947,0,0,0,3,251658240
66,2.5602,0,0,0,4,335544320
67,3.1131,0,0,0,3,251658240
68,1.6493,1504,6,492830720,4,335544320
69,1.1535,0,0,0,5,419430400
70,3.1541,0,0,0,7,587202560
71,2.815,0,0,0,5,419430400
72,2.517,512,2,167772160,0,0
73,1.1633,0,0,0,6,503316480
74,1.231,0,0,0,5,419430400
75,2.3119,0,0,0,1,83886080
76,0.0265,0,0,0,0,0
77,1.0475,0,0,0,3,251658240
78,3.0444,0,0,0,5,419430400
79,2.6922,0,0,0,4,335544320
80,5.1297,448,2,146800640,0,0
81,0.0384,0,0,0,0,0
82,1.7063,256,1,83886080,2,167772160
83,1.1453,0,0,0,2,167772160
84,2.0675,0,0,0,9,754974720
85,1.376,0,0,0,2,167772160
