wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789787746506972604,120851148,496,0,1200,0
1789787747517958114,120793320,12,92,1200,0
1789787748528644546,120738472,80,0,1200,0
1789787749540529553,120611984,252,0,1200,0
1789787750555431935,120675956,356,0,1200,0
1789787751568933595,120673576,404,0,1200,0
1789787752580452165,120167168,4,0,1200,0
1789787753591533086,120026204,232,0,1200,0
1789787754602871768,120637112,268,0,1200,0
1789787755614538584,120635652,292,0,1200,0
1789787756629219055,120634396,296,0,1200,0
1789787757643489898,120413412,16,0,1200,0
1789787758654835098,120338420,212,0,1200,0
1789787759666344449,120265372,244,0,1200,0
1789787760677376841,120163048,304,0,11280,0
1789787761688049877,119931888,324,0,81072,0
1789787762698824059,119921236,500,0,81088,0
1789787763709943080,119924180,540,0,81088,0
1789787764721147352,119868360,104,0,81076,0
1789787765732617329,119839812,436,0,81076,0
1789787766743307507,119844040,572,0,81076,0
1789787767753949403,119723644,0,0,81076,0
1789787768764823508,119693208,196,0,81076,0
1789787769776332799,118586476,628,0,81076,0
1789787770787554767,118548760,900,0,81076,0
1789787771797876287,118549372,996,0,81076,0
1789787772808538422,118549408,1088,0,81076,0
1789787773818869649,118548216,76,0,81076,0
1789787774829643583,118546740,236,0,81076,0
1789787775840022489,118550536,456,0,81076,0
1789787776850361929,118549828,460,0,81076,0
1789787777860674890,118549860,520,0,81076,0
1789787778870969039,118579360,72,0,81076,0
1789787779881974162,118582684,252,0,81076,0
1789787780892505854,118582228,388,0,81076,0
1789787781903352939,118211576,448,0,442444,0
1789787782914924552,114218036,508,0,4275380,0
1789787783927688324,114208512,72,0,4275380,0
1789787784940128028,114210288,88,0,4275380,0
1789787785951112158,114207072,372,0,4275380,0
1789787786962639784,114199852,472,0,4275380,0
1789787787973093135,114199356,496,0,4275380,0
1789787788983615688,114209996,224,0,4275380,0
1789787789994345979,114208488,268,0,4275380,0
1789787791004610460,114208836,408,0,4275380,0
1789787792014845381,114209604,476,0,4275380,0
1789787793025124387,114208892,520,0,4275380,0
1789787794035446516,114207688,56,0,4275380,0
1789787795045871920,114207968,224,0,4275380,0
1789787796055981553,114208752,256,0,4275380,0
1789787797066324620,114210080,396,0,4275380,0
1789787798076651812,114209584,456,0,4275380,0
1789787799086937087,114208984,48,0,4275380,0
1789787800097414415,114207752,224,0,4275380,0
1789787801107285011,114209320,416,0,4275380,0
1789787802117329851,114207112,492,0,4275380,0
1789787803127694982,114205688,524,0,4275380,0
1789787804137610222,114203204,188,0,4275380,0
1789787805147928923,114185428,280,0,4275380,0
1789787806157982702,114185076,488,0,4275380,0
1789787807167979390,114184208,548,0,4275380,0
1789787808177796919,114184300,600,0,4275380,0
1789787809187317488,114184104,148,0,4275380,0
1789787810197469156,114183696,244,0,4275380,0
1789787811207648341,114183460,440,0,4275380,0
1789787812217424031,114183760,484,0,4275380,0
1789787813227760474,114184336,516,0,4275380,0
1789787814237753920,114184420,20,0,4275380,0
1789787815247706495,114183732,104,0,4275380,0
1789787816257503263,114184492,340,0,4275380,0
1789787817267172273,114183752,428,0,4275380,0
1789787818277224300,114183300,448,0,4275380,0
1789787819287051353,114182808,480,0,4275380,0
1789787820297012791,114183680,208,0,4275380,0
1789787821306537351,114182788,332,0,4275380,0
1789787822316160372,114192712,484,0,4275380,0
1789787823326290102,114192316,508,0,4275380,0
1789787824336044689,114192136,12,120,4275380,0
1789787825345958494,114190904,220,0,4275380,0
1789787826355638157,114192464,364,0,4275380,0
1789787827365481245,114192480,400,0,4275380,0
1789787828375005474,114193004,420,0,4275380,0
1789787829384903690,114193076,472,0,4275380,0
1789787830394703039,114192392,104,0,4275380,0
1789787831404347134,114191468,356,0,4275380,0
1789787832414151560,114192892,436,0,4275380,0
1789787833424014930,114193072,460,0,4275380,0
1789787834433783093,114191648,508,0,4275380,0
1789787835443452136,114191256,184,0,4275380,0
1789787836453108446,114191936,316,0,4275380,0
1789787837463309516,114191532,360,0,4275380,0
1789787838474323159,114190824,436,0,4275380,0
1789787839485990314,114190160,0,0,4275380,0
1789787840500905463,114189932,260,0,4275380,0
1789787841522701018,114189540,424,0,4275380,0
1789787842535627885,114189412,460,0,4275380,0
1789787843548777500,114192780,508,0,4275380,0
1789787844563655782,114191380,0,164,4275380,0
1789787845578553929,114190688,68,0,4275380,0
1789787846592667471,114189196,96,0,4275380,0
1789787847602029681,114189032,228,0,4275380,0
1789787848611638129,114188356,436,0,4275380,0
1789787849621951846,111747012,448,0,6707684,0
1789787850633184124,109905508,308,0,8469684,0
1789787851645029121,109904568,328,0,8469684,0
1789787852659719968,109905176,376,0,8469684,0
1789787853674263147,109913360,384,0,8469684,0
1789787854685170693,109913268,416,0,8469684,0
1789787855700254744,109912264,676,0,8469684,0
1789787856715254003,109911952,328,0,8469684,0
1789787857729827263,109910460,340,0,8469684,0
1789787858744656758,109910272,432,0,8469684,0
1789787859759206572,109910292,480,0,8469684,0
1789787860771910883,109909580,16,120,8469684,0
1789787861785434086,109912696,372,0,8469684,0
1789787862798122156,109911212,484,0,8469684,0
1789787863812460409,109911228,564,0,8469684,0
1789787864826805401,109912308,620,0,8469684,0
1789787865841418390,109912096,448,124,8469684,0
1789787866856379526,109911376,384,0,8469684,0
1789787867869284508,109910688,404,0,8469684,0
1789787868879180551,109909476,428,0,8469684,0
1789787869889551247,109907980,544,0,8469684,0
1789787870903344952,109907768,420,0,8469684,0
1789787871917782327,109910580,340,0,8469684,0
1789787872932464650,109907876,368,0,8469684,0
1789787873947731772,109907120,376,0,8469684,0
1789787874962538856,109908144,420,0,8469684,0
1789787875977075107,109908920,0,120,8469684,0
1789787876990928472,109908228,76,0,8469684,0
1789787878005323134,109908244,216,0,8469684,0
1789787879018091845,109908648,292,0,8469684,0
1789787880032228555,109907408,320,0,8469684,0
1789787881047105029,109906152,324,0,8469684,0
1789787882062007703,109905236,88,0,8469684,0
1789787883077937168,109905036,216,0,8469684,0
1789787884091627440,109904836,280,0,8469684,0
1789787885102449405,109904120,392,0,8469684,0
1789787886116951566,109904460,20,0,8469684,0
1789787887130936803,109904048,200,0,8469684,0
1789787888145694655,109905336,248,0,8469684,0
1789787889159445832,109903864,280,0,8469684,0
1789787890174135580,109905388,296,0,8469684,0
1789787891188518682,109905940,0,0,8469684,0
1789787892202605901,109904824,192,0,8469684,0
1789787893217012583,109904864,240,0,8469684,0
1789787894231656148,109904388,260,0,8469684,0
1789787895247110599,109903556,312,0,8469684,0
1789787896259662322,109902928,460,0,8469684,0
1789787897272274545,109902236,88,0,8469684,0
1789787898284464902,109901552,232,0,8469684,0
1789787899294343581,109902068,268,0,8469684,0
1789787900304430783,109902116,316,0,8469684,0
1789787901314237546,109902416,484,0,8469684,0
1789787902324160213,109904456,208,0,8469684,0
1789787903333900356,109905600,244,0,8469684,0
1789787904344048636,109905900,276,0,8469684,0
1789787905354253657,109905496,400,0,8469684,0
1789787906365634854,109905308,552,0,8469684,0
1789787907380195759,109901828,156,0,8469684,0
1789787908390173362,109905140,268,0,8469684,0
1789787909400046312,109904392,300,0,8469684,0
1789787910409895913,109903424,340,0,8469684,0
1789787911419518134,109903692,468,0,8469684,0
1789787912429433121,109903740,36,0,8469684,0
1789787913439652274,109903760,96,0,8469684,0
1789787914449620014,109903528,128,0,8469684,0
1789787915460480463,109904408,272,0,8469684,0
1789787916473051396,109904544,420,0,8469684,0
1789787917487587770,109904508,12,0,8469684,0
1789787918502639424,109902092,192,0,8469684,0
1789787919517450468,109900684,264,0,8469684,0
1789787920531933559,109901808,312,0,8469684,0
1789787921545501783,109900568,472,0,8469684,0
1789787922559806927,109899888,44,0,8469684,0
1789787923573939912,109899692,84,0,8469684,0
1789787924588596529,109899236,232,0,8469684,0
1789787925603729482,109899820,372,0,8469684,0
1789787926618127518,109897632,392,0,8469684,0
1789787927631620564,109896640,408,0,8469684,0
1789787928641360293,109895940,188,0,8469684,0
1789787929651101999,109896236,288,0,8469684,0
1789787930660937284,109896076,392,0,8469684,0
1789787931670853274,109895844,444,0,8469684,0
1789787932680488937,109895428,0,408,8469684,0
1789787933690177097,109896892,184,0,8469684,0
1789787934699837414,109895672,224,0,8469684,0
1789787935709497169,109895948,344,0,8469684,0
1789787936718920210,109894268,440,0,8469684,0
1789787937728854755,109894040,0,0,8469684,0
1789787938738527741,109896136,60,0,8469684,0
1789787939748486733,109894996,212,0,8469684,0
1789787940759159962,109894588,332,0,8469684,0
1789787941769764259,109896124,416,0,8469684,0
1789787942780321427,109896204,476,0,8469684,0
1789787943790255680,109897232,28,0,8469684,0
1789787944800272609,109896612,260,0,8469684,0
1789787945810224385,109896676,444,0,8469684,0
1789787946820427940,109896536,496,0,8469684,0
1789787947830088842,109895380,552,0,8469684,0
1789787948840076195,109896308,44,0,8469684,0
1789787949850734882,109896320,204,0,8469684,0
1789787950862462832,109896460,400,0,8469684,0
1789787951877492224,109897004,480,0,8469684,0
1789787952892364494,109896596,644,0,8469684,0
1789787953907743237,109897392,8,0,8469684,0
1789787954923040920,109898036,220,0,8469684,0
1789787955938133759,109898608,284,0,8469684,0
1789787956953399447,109898424,304,0,8469684,0
1789787957967104464,109899308,504,0,8469684,0
1789787958977560363,109899924,32,0,8469684,0
1789787959987447795,109899324,240,0,8469684,0
1789787960997257956,109901244,276,0,8469684,0
1789787962007369733,109901124,356,0,8469684,0
1789787963017115359,109901716,492,0,8469684,0
1789787964026761084,109901284,132,0,8469684,0
1789787965036985553,109901136,212,0,8469684,0
1789787966046809633,109901208,296,0,8469684,0
1789787967056787156,109901020,316,0,8469684,0
1789787968066582390,109900596,456,0,8469684,0
1789787969076231602,109900464,116,0,8469684,0
1789787970085937335,109900788,308,0,8469684,0
1789787971095876300,109900304,332,0,8469684,0
1789787972105652192,109899136,400,0,8469684,0
1789787973115654408,109898952,556,0,8469684,0
1789787974125438789,109898776,0,60,8469684,0
1789787975135578697,109895368,216,0,8469684,0
1789787976146712890,109895776,260,0,8469684,0
1789787977157078229,109897840,300,0,8469684,0
1789787978167196308,109898204,460,0,8469684,0
1789787979177059639,109897164,0,12,8469684,0
1789787980187033095,109897060,84,0,8469684,0
1789787981197011452,109897416,108,0,8469684,0
1789787982207183244,109897804,128,0,8469684,0
1789787983217170755,109897952,420,0,8469684,0
1789787984227113346,109898408,444,0,8469684,0
1789787985237260175,109897108,184,0,8469684,0
1789787986247104278,109896652,232,0,8469684,0
1789787987257030676,109897764,332,0,8469684,0
1789787988266942095,109897100,380,0,8469684,0
1789787989276839925,109897672,408,0,8469684,0
1789787990286583049,109896768,184,0,8469684,0
1789787991296356446,109896424,264,0,8469684,0
1789787992306342270,109895232,384,0,8469684,0
