timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/21 16:34:56.838, 0 %, 0 %, 1 MiB, 16376 MiB, 11.02 W, 60
2026/09/21 16:34:57.861, 0 %, 0 %, 1 MiB, 16376 MiB, 11.02 W, 60
2026/09/21 16:34:58.862, 0 %, 0 %, 1 MiB, 16376 MiB, 11.25 W, 60
2026/09/21 16:34:59.862, 0 %, 0 %, 1 MiB, 16376 MiB, 11.23 W, 59
2026/09/21 16:35:00.862, 0 %, 0 %, 1 MiB, 16376 MiB, 10.97 W, 59
2026/09/21 16:35:01.863, 0 %, 0 %, 1 MiB, 16376 MiB, 10.99 W, 59
2026/09/21 16:35:02.863, 0 %, 0 %, 1 MiB, 16376 MiB, 11.11 W, 59
2026/09/21 16:35:03.863, 0 %, 0 %, 1 MiB, 16376 MiB, 11.18 W, 59
2026/09/21 16:35:04.864, 0 %, 0 %, 1 MiB, 16376 MiB, 11.04 W, 58
2026/09/21 16:35:05.864, 0 %, 0 %, 1 MiB, 16376 MiB, 10.90 W, 58
2026/09/21 16:35:06.865, 0 %, 0 %, 1 MiB, 16376 MiB, 10.87 W, 58
2026/09/21 16:35:07.865, 0 %, 0 %, 1 MiB, 16376 MiB, 10.83 W, 58
2026/09/21 16:35:08.865, 0 %, 0 %, 1 MiB, 16376 MiB, 10.77 W, 57
2026/09/21 16:35:09.866, 0 %, 0 %, 4 MiB, 16376 MiB, 10.73 W, 57
2026/09/21 16:35:10.866, 0 %, 0 %, 169 MiB, 16376 MiB, 13.32 W, 58
2026/09/21 16:35:11.866, 0 %, 0 %, 217 MiB, 16376 MiB, 37.42 W, 58
2026/09/21 16:35:12.866, 4 %, 1 %, 6289 MiB, 16376 MiB, 39.65 W, 58
2026/09/21 16:35:13.867, 0 %, 0 %, 6289 MiB, 16376 MiB, 39.66 W, 58
2026/09/21 16:35:14.867, 0 %, 0 %, 6289 MiB, 16376 MiB, 39.77 W, 58
2026/09/21 16:35:15.868, 8 %, 0 %, 6289 MiB, 16376 MiB, 39.86 W, 58
2026/09/21 16:35:16.868, 9 %, 0 %, 6289 MiB, 16376 MiB, 39.88 W, 58
2026/09/21 16:35:17.868, 5 %, 0 %, 6289 MiB, 16376 MiB, 39.88 W, 59
2026/09/21 16:35:18.869, 5 %, 0 %, 6289 MiB, 16376 MiB, 39.85 W, 58
2026/09/21 16:35:19.869, 7 %, 0 %, 6289 MiB, 16376 MiB, 39.87 W, 59
2026/09/21 16:35:20.869, 8 %, 0 %, 6269 MiB, 16376 MiB, 39.88 W, 59
2026/09/21 16:35:21.870, 0 %, 0 %, 6973 MiB, 16376 MiB, 54.71 W, 62
2026/09/21 16:35:22.870, 100 %, 57 %, 7123 MiB, 16376 MiB, 116.68 W, 61
2026/09/21 16:35:23.871, 0 %, 0 %, 7275 MiB, 16376 MiB, 59.03 W, 61
2026/09/21 16:35:24.871, 0 %, 0 %, 7275 MiB, 16376 MiB, 53.12 W, 60
2026/09/21 16:35:25.871, 0 %, 0 %, 7275 MiB, 16376 MiB, 48.31 W, 60
2026/09/21 16:35:26.872, 0 %, 0 %, 7275 MiB, 16376 MiB, 39.71 W, 60
2026/09/21 16:35:27.872, 0 %, 0 %, 7445 MiB, 16376 MiB, 65.50 W, 64
2026/09/21 16:35:28.872, 100 %, 47 %, 7445 MiB, 16376 MiB, 137.51 W, 65
2026/09/21 16:35:29.873, 100 %, 45 %, 7445 MiB, 16376 MiB, 136.88 W, 66
2026/09/21 16:35:30.873, 100 %, 48 %, 7445 MiB, 16376 MiB, 135.55 W, 67
2026/09/21 16:35:31.874, 100 %, 54 %, 7445 MiB, 16376 MiB, 137.33 W, 66
2026/09/21 16:35:32.874, 0 %, 0 %, 7445 MiB, 16376 MiB, 73.79 W, 65
2026/09/21 16:35:33.874, 0 %, 0 %, 7445 MiB, 16376 MiB, 69.89 W, 65
2026/09/21 16:35:34.875, 0 %, 0 %, 7445 MiB, 16376 MiB, 58.48 W, 64
2026/09/21 16:35:35.875, 100 %, 82 %, 7445 MiB, 16376 MiB, 80.74 W, 68
2026/09/21 16:35:36.875, 90 %, 77 %, 7445 MiB, 16376 MiB, 137.64 W, 69
2026/09/21 16:35:37.876, 81 %, 65 %, 7445 MiB, 16376 MiB, 137.40 W, 70
2026/09/21 16:35:38.876, 100 %, 47 %, 7445 MiB, 16376 MiB, 118.38 W, 68
2026/09/21 16:35:39.877, 0 %, 0 %, 7445 MiB, 16376 MiB, 70.85 W, 68
2026/09/21 16:35:40.877, 0 %, 0 %, 7445 MiB, 16376 MiB, 60.32 W, 67
2026/09/21 16:35:41.877, 0 %, 0 %, 6493 MiB, 16376 MiB, 51.89 W, 66
