procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  0       555280     94248992      1025744     25777708    0    0     0     0 7536 14161   3   0  97   0   0 2026-09-19 01:56:37
 1  0       555280     94245984      1025744     25777724    0    0     0     0 7867 13046   3   0  97   0   0 2026-09-19 01:56:38
 1  0       555280     94240448      1025744     25777756    0    0     0     0 7148 12725   3   0  97   0   0 2026-09-19 01:56:39
 1  0       555280     94238936      1025744     25777776    0    0     0     4 7326 12742   3   0  97   0   0 2026-09-19 01:56:40
 1  0       555280     94235920      1025752     25777796    0    0     0   396 7576 12925   3   0  97   0   0 2026-09-19 01:56:41
 4  0       555280     94162512      1025752     25777984    0    0     0 290304 9152 14425   5   0  92   2   0 2026-09-19 01:56:42
 4  0       555280     94158768      1025752     25778016    0    0     0     0 8827 13045  11   0  89   0   0 2026-09-19 01:56:43
 4  0       555280     94160112      1025752     25778036    0    0     0     0 8611 12609  11   0  89   0   0 2026-09-19 01:56:44
 4  0       555280     94157624      1025752     25778056    4    0     4     0 8787 12904  11   0  88   0   0 2026-09-19 01:56:45
 4  0       555280     94152096      1025760     25778088    0    0     0   688 8587 13037  11   0  88   0   0 2026-09-19 01:56:46
 4  0       555280     94146864      1025760     25778188    0    0     0 290304 9842 14312  10   0  88   2   0 2026-09-19 01:56:47
 4  0       555280     94144160      1025760     25778372    0    0     0     0 8964 13145  11   0  88   0   0 2026-09-19 01:56:48
 4  0       555280     94141680      1025760     25778400    0    0     0     0 8646 12695  11   0  89   0   0 2026-09-19 01:56:49
 4  0       555280     94139168      1025760     25778424    0    0     0     0 8379 12697  11   0  89   0   0 2026-09-19 01:56:50
 4  0       555280     94135904      1025776     25778444    0    0     0  1096 8669 13028  11   0  88   0   0 2026-09-19 01:56:51
 0  4       555280     94134176      1025776     25778472    0    0     0 262120 9690 14436   9   0  88   2   0 2026-09-19 01:56:52
 4  0       555280     94132520      1025776     25778712    0    0     0 28416 8571 13603  11   0  89   0   0 2026-09-19 01:56:53
 4  0       555280     94130784      1025776     25778740    0    0     0     0 8492 12676  11   0  89   0   0 2026-09-19 01:56:54
 5  0       555280     94131824      1025776     25778768    0    0     0     0 8484 12821  12   0  88   0   0 2026-09-19 01:56:55
 4  0       555280     94130648      1025800     25778760    0    0     0  1152 8983 13299  11   0  88   0   0 2026-09-19 01:56:56
 4  0       555280     94129760      1025800     25778812    0    0     0     0 8768 13042  11   0  88   0   0 2026-09-19 01:56:57
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 0  0       555280     94125624      1025800     25779160    0    0     0 290304 8783 14309   1   0  96   3   0 2026-09-19 01:56:58
 0  0       555280     94124912      1025800     25779180    0    0     0     0 6934 13092   0   0  99   0   0 2026-09-19 01:56:59
 0  0       555280     94122688      1025804     25779220    0    0     0   540 6855 12876   0   0  99   0   0 2026-09-19 01:57:00
 2  0       555280     94073656      1025816     25779220    0    0 264384 10684 8453 14279   3   0  96   1   0 2026-09-19 01:57:01
 0  0       555280     94068640      1025816     25779292    0    0 218880  9216 8147 14124   3   0  97   1   0 2026-09-19 01:57:02
 0  0       555280     94065744      1025816     25779316    0    0     0     0 7061 13132   0   0  99   0   0 2026-09-19 01:57:03
 0  0       555280     94067104      1025816     25779332    0    0     0     0 6826 13165   0   0  99   0   0 2026-09-19 01:57:04
 1  0       555280     94066464      1025816     25779368    0    0     0     0 7066 13048   1   0  99   0   0 2026-09-19 01:57:05
 0  0       555280     94595408      1025832     25255084    0    0     0   772 6894 12107   2   0  98   0   0 2026-09-19 01:57:06
