timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/15 00:01:46.610, 0 %, 0 %, 18 MiB, 16384 MiB, 8.17 W, 50
2026/09/15 00:01:47.621, 0 %, 0 %, 18 MiB, 16384 MiB, 6.95 W, 49
2026/09/15 00:01:48.627, 0 %, 0 %, 18 MiB, 16384 MiB, 7.09 W, 49
2026/09/15 00:01:49.633, 0 %, 0 %, 18 MiB, 16384 MiB, 6.99 W, 49
2026/09/15 00:01:50.639, 0 %, 0 %, 18 MiB, 16384 MiB, 6.91 W, 49
2026/09/15 00:01:51.646, 0 %, 0 %, 18 MiB, 16384 MiB, 6.85 W, 49
2026/09/15 00:01:52.652, 0 %, 0 %, 18 MiB, 16384 MiB, 6.89 W, 49
2026/09/15 00:01:53.658, 0 %, 0 %, 18 MiB, 16384 MiB, 6.83 W, 49
2026/09/15 00:01:54.664, 0 %, 0 %, 18 MiB, 16384 MiB, 7.12 W, 49
2026/09/15 00:01:55.670, 0 %, 0 %, 18 MiB, 16384 MiB, 7.09 W, 48
2026/09/15 00:01:56.676, 0 %, 0 %, 18 MiB, 16384 MiB, 7.08 W, 48
2026/09/15 00:01:57.682, 0 %, 0 %, 18 MiB, 16384 MiB, 7.02 W, 48
2026/09/15 00:01:58.688, 3 %, 0 %, 162 MiB, 16384 MiB, 44.89 W, 49
2026/09/15 00:01:59.690, 0 %, 0 %, 162 MiB, 16384 MiB, 41.61 W, 50
2026/09/15 00:02:00.692, 0 %, 0 %, 330 MiB, 16384 MiB, 41.92 W, 50
2026/09/15 00:02:01.695, 36 %, 1 %, 4462 MiB, 16384 MiB, 42.84 W, 51
2026/09/15 00:02:02.697, 49 %, 2 %, 4468 MiB, 16384 MiB, 45.49 W, 51
2026/09/15 00:02:03.700, 25 %, 1 %, 4476 MiB, 16384 MiB, 58.06 W, 52
2026/09/15 00:02:04.703, 37 %, 2 %, 4484 MiB, 16384 MiB, 58.51 W, 52
2026/09/15 00:02:05.706, 41 %, 2 %, 4492 MiB, 16384 MiB, 46.73 W, 51
2026/09/15 00:02:06.709, 12 %, 0 %, 4500 MiB, 16384 MiB, 57.56 W, 52
2026/09/15 00:02:07.712, 37 %, 2 %, 4508 MiB, 16384 MiB, 58.95 W, 52
2026/09/15 00:02:08.718, 30 %, 1 %, 4516 MiB, 16384 MiB, 58.41 W, 52
2026/09/15 00:02:09.721, 15 %, 1 %, 4524 MiB, 16384 MiB, 49.89 W, 52
2026/09/15 00:02:10.723, 50 %, 2 %, 4532 MiB, 16384 MiB, 58.55 W, 52
2026/09/15 00:02:11.726, 30 %, 1 %, 4538 MiB, 16384 MiB, 58.25 W, 52
