timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/16 15:49:25.034, 0 %, 0 %, 15 MiB, 16384 MiB, 9.50 W, 56
2026/09/16 15:49:26.064, 0 %, 0 %, 15 MiB, 16384 MiB, 7.40 W, 55
2026/09/16 15:49:27.070, 0 %, 0 %, 15 MiB, 16384 MiB, 7.27 W, 55
2026/09/16 15:49:28.075, 0 %, 0 %, 15 MiB, 16384 MiB, 7.28 W, 55
2026/09/16 15:49:29.081, 0 %, 0 %, 15 MiB, 16384 MiB, 7.41 W, 55
2026/09/16 15:49:30.087, 0 %, 0 %, 15 MiB, 16384 MiB, 7.52 W, 54
2026/09/16 15:49:31.093, 0 %, 0 %, 15 MiB, 16384 MiB, 7.55 W, 54
2026/09/16 15:49:32.103, 0 %, 0 %, 15 MiB, 16384 MiB, 7.62 W, 54
2026/09/16 15:49:33.109, 0 %, 0 %, 15 MiB, 16384 MiB, 7.47 W, 54
2026/09/16 15:49:34.115, 0 %, 0 %, 15 MiB, 16384 MiB, 7.53 W, 54
2026/09/16 15:49:35.121, 0 %, 0 %, 15 MiB, 16384 MiB, 7.38 W, 53
2026/09/16 15:49:36.131, 0 %, 0 %, 134 MiB, 16384 MiB, 44.67 W, 55
2026/09/16 15:49:37.133, 1 %, 0 %, 206 MiB, 16384 MiB, 44.35 W, 55
2026/09/16 15:49:38.135, 27 %, 1 %, 1000 MiB, 16384 MiB, 45.97 W, 55
2026/09/16 15:49:39.138, 0 %, 0 %, 1000 MiB, 16384 MiB, 45.04 W, 55
2026/09/16 15:49:40.141, 0 %, 0 %, 1000 MiB, 16384 MiB, 45.16 W, 55
2026/09/16 15:49:41.144, 0 %, 0 %, 1000 MiB, 16384 MiB, 45.46 W, 55
2026/09/16 15:49:42.147, 72 %, 3 %, 1000 MiB, 16384 MiB, 59.53 W, 56
2026/09/16 15:49:43.151, 0 %, 0 %, 964 MiB, 16384 MiB, 57.43 W, 56
2026/09/16 15:49:44.156, 0 %, 0 %, 964 MiB, 16384 MiB, 57.35 W, 56
2026/09/16 15:49:45.158, 0 %, 0 %, 964 MiB, 16384 MiB, 45.10 W, 56
2026/09/16 15:49:46.161, 23 %, 15 %, 1680 MiB, 16384 MiB, 133.79 W, 58
2026/09/16 15:49:47.164, 29 %, 19 %, 1680 MiB, 16384 MiB, 104.90 W, 59
2026/09/16 15:49:48.166, 0 %, 0 %, 1682 MiB, 16384 MiB, 45.68 W, 56
2026/09/16 15:49:49.168, 0 %, 0 %, 1842 MiB, 16384 MiB, 46.10 W, 56
2026/09/16 15:49:50.171, 0 %, 0 %, 1842 MiB, 16384 MiB, 45.90 W, 56
2026/09/16 15:49:51.174, 0 %, 0 %, 1858 MiB, 16384 MiB, 45.96 W, 56
2026/09/16 15:49:52.180, 1 %, 1 %, 1860 MiB, 16384 MiB, 60.62 W, 57
2026/09/16 15:49:53.182, 0 %, 0 %, 2160 MiB, 16384 MiB, 57.17 W, 57
2026/09/16 15:49:54.185, 100 %, 9 %, 2504 MiB, 16384 MiB, 125.31 W, 61
2026/09/16 15:49:55.191, 100 %, 12 %, 2504 MiB, 16384 MiB, 145.10 W, 60
2026/09/16 15:49:56.193, 74 %, 6 %, 2504 MiB, 16384 MiB, 90.12 W, 60
2026/09/16 15:49:57.196, 58 %, 6 %, 2504 MiB, 16384 MiB, 135.45 W, 59
2026/09/16 15:49:58.199, 73 %, 6 %, 2504 MiB, 16384 MiB, 112.93 W, 62
2026/09/16 15:49:59.202, 58 %, 6 %, 2504 MiB, 16384 MiB, 130.59 W, 60
2026/09/16 15:50:00.204, 74 %, 5 %, 2504 MiB, 16384 MiB, 78.54 W, 59
2026/09/16 15:50:01.207, 32 %, 3 %, 2504 MiB, 16384 MiB, 90.62 W, 59
2026/09/16 15:50:02.209, 73 %, 6 %, 2504 MiB, 16384 MiB, 59.34 W, 59
2026/09/16 15:50:03.212, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.17 W, 59
2026/09/16 15:50:04.214, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.18 W, 59
2026/09/16 15:50:05.216, 100 %, 9 %, 2504 MiB, 16384 MiB, 59.82 W, 59
2026/09/16 15:50:06.219, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.93 W, 59
2026/09/16 15:50:07.221, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.33 W, 59
2026/09/16 15:50:08.224, 45 %, 5 %, 2504 MiB, 16384 MiB, 63.16 W, 59
2026/09/16 15:50:09.226, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.46 W, 59
2026/09/16 15:50:10.228, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.48 W, 59
2026/09/16 15:50:11.231, 1 %, 1 %, 2504 MiB, 16384 MiB, 65.89 W, 59
2026/09/16 15:50:12.234, 1 %, 1 %, 2504 MiB, 16384 MiB, 60.53 W, 59
2026/09/16 15:50:13.237, 100 %, 8 %, 2504 MiB, 16384 MiB, 130.55 W, 62
2026/09/16 15:50:14.241, 81 %, 8 %, 2504 MiB, 16384 MiB, 106.72 W, 61
2026/09/16 15:50:15.245, 49 %, 4 %, 2504 MiB, 16384 MiB, 118.83 W, 62
2026/09/16 15:50:16.249, 54 %, 6 %, 2504 MiB, 16384 MiB, 94.78 W, 60
2026/09/16 15:50:17.252, 100 %, 10 %, 2504 MiB, 16384 MiB, 131.54 W, 62
2026/09/16 15:50:18.256, 56 %, 4 %, 2504 MiB, 16384 MiB, 122.46 W, 63
2026/09/16 15:50:19.262, 44 %, 4 %, 2504 MiB, 16384 MiB, 88.98 W, 62
2026/09/16 15:50:20.266, 59 %, 6 %, 2504 MiB, 16384 MiB, 118.36 W, 62
2026/09/16 15:50:21.268, 1 %, 1 %, 2504 MiB, 16384 MiB, 60.43 W, 61
2026/09/16 15:50:22.270, 18 %, 3 %, 2504 MiB, 16384 MiB, 65.79 W, 61
2026/09/16 15:50:23.273, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.85 W, 61
2026/09/16 15:50:24.275, 1 %, 1 %, 2504 MiB, 16384 MiB, 60.79 W, 61
2026/09/16 15:50:25.278, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.83 W, 61
2026/09/16 15:50:26.281, 1 %, 1 %, 2504 MiB, 16384 MiB, 60.06 W, 61
2026/09/16 15:50:27.283, 17 %, 2 %, 2504 MiB, 16384 MiB, 60.50 W, 60
2026/09/16 15:50:28.285, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.74 W, 60
2026/09/16 15:50:29.288, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.76 W, 60
2026/09/16 15:50:30.290, 74 %, 6 %, 2504 MiB, 16384 MiB, 59.51 W, 60
2026/09/16 15:50:31.293, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.68 W, 60
2026/09/16 15:50:32.295, 19 %, 4 %, 2504 MiB, 16384 MiB, 78.18 W, 61
2026/09/16 15:50:33.298, 20 %, 5 %, 2504 MiB, 16384 MiB, 83.61 W, 61
2026/09/16 15:50:34.300, 100 %, 11 %, 2504 MiB, 16384 MiB, 138.28 W, 63
2026/09/16 15:50:35.305, 84 %, 8 %, 2504 MiB, 16384 MiB, 83.16 W, 63
2026/09/16 15:50:36.308, 68 %, 8 %, 2504 MiB, 16384 MiB, 114.64 W, 63
2026/09/16 15:50:37.312, 69 %, 4 %, 2504 MiB, 16384 MiB, 113.28 W, 65
2026/09/16 15:50:38.318, 90 %, 7 %, 2504 MiB, 16384 MiB, 61.23 W, 62
2026/09/16 15:50:39.320, 1 %, 1 %, 2504 MiB, 16384 MiB, 60.86 W, 62
2026/09/16 15:50:40.324, 1 %, 1 %, 2504 MiB, 16384 MiB, 60.89 W, 62
2026/09/16 15:50:41.327, 23 %, 4 %, 2504 MiB, 16384 MiB, 66.66 W, 62
2026/09/16 15:50:42.331, 1 %, 1 %, 2504 MiB, 16384 MiB, 60.07 W, 61
2026/09/16 15:50:43.335, 1 %, 1 %, 2504 MiB, 16384 MiB, 60.17 W, 61
2026/09/16 15:50:44.338, 1 %, 1 %, 2504 MiB, 16384 MiB, 60.17 W, 61
2026/09/16 15:50:45.342, 1 %, 1 %, 2504 MiB, 16384 MiB, 60.98 W, 61
2026/09/16 15:50:46.345, 98 %, 7 %, 2504 MiB, 16384 MiB, 61.77 W, 61
2026/09/16 15:50:47.349, 1 %, 1 %, 2504 MiB, 16384 MiB, 59.93 W, 61
2026/09/16 15:50:48.353, 1 %, 1 %, 2504 MiB, 16384 MiB, 60.57 W, 61
2026/09/16 15:50:49.356, 57 %, 7 %, 2504 MiB, 16384 MiB, 129.69 W, 63
2026/09/16 15:50:50.360, 32 %, 5 %, 2504 MiB, 16384 MiB, 95.36 W, 63
2026/09/16 15:50:51.363, 39 %, 7 %, 2504 MiB, 16384 MiB, 89.49 W, 63
2026/09/16 15:50:52.367, 100 %, 8 %, 2504 MiB, 16384 MiB, 135.93 W, 64
2026/09/16 15:50:53.371, 73 %, 7 %, 2504 MiB, 16384 MiB, 96.50 W, 64
2026/09/16 15:50:54.373, 47 %, 5 %, 2504 MiB, 16384 MiB, 125.43 W, 64
2026/09/16 15:50:55.375, 64 %, 7 %, 2504 MiB, 16384 MiB, 105.19 W, 64
2026/09/16 15:50:56.378, 1 %, 1 %, 2504 MiB, 16384 MiB, 61.03 W, 63
