wall_ns,read_MBps,write_MBps,read_lat_ms,write_lat_ms,inflight
1790001772086296818,0.0,3.6,0.00,1.82,0
1790001773099419740,0.0,0.0,0.00,0.00,0
1790001774108056665,0.0,0.0,0.00,14.00,0
1790001775122139241,0.0,0.0,0.00,0.00,0
1790001776136038743,0.0,0.0,0.00,13.67,0
1790001777149200248,0.0,0.0,0.00,8.50,0
1790001778159032053,0.0,0.0,0.00,0.00,0
1790001779173030216,0.0,0.0,0.00,0.00,0
1790001780187119221,0.0,0.0,0.00,0.00,0
1790001781201712345,0.0,0.0,0.00,0.00,0
1790001782216223992,0.0,0.1,0.00,12.50,0
1790001783231448389,0.0,0.0,0.00,0.00,0
1790001784245538093,0.0,0.0,0.00,0.00,0
1790001785259896198,0.0,0.0,0.00,0.00,0
1790001786273636151,0.0,0.0,0.00,0.00,0
1790001787287381708,0.0,0.1,0.00,1.80,0
1790001788301392220,0.0,0.0,0.00,0.00,0
1790001789315344989,0.0,0.0,0.00,0.00,0
1790001790329202962,0.0,0.0,0.00,0.00,0
1790001791342702411,0.0,0.1,0.00,3.17,0
1790001792356540076,0.0,0.1,0.00,14.00,0
1790001793370437018,0.0,0.0,0.00,0.00,0
1790001794384382127,0.0,0.0,0.00,0.00,0
1790001795398673680,0.0,0.0,0.00,0.00,0
1790001796412431083,0.0,0.1,0.00,8.00,0
1790001797426019828,0.0,0.1,0.00,11.10,0
1790001798439495974,0.0,0.0,0.00,0.00,0
1790001799452817857,0.0,0.0,0.00,0.00,0
1790001800466390549,0.0,0.0,0.00,0.00,0
1790001801480150408,0.0,8.0,0.00,13.07,0
1790001802494154941,0.0,7.9,0.00,14.85,0
1790001803507600943,0.0,0.2,0.00,5.58,0
1790001804520538734,0.0,0.0,0.00,0.00,0
1790001805533816551,0.0,374.8,0.00,2.23,4
1790001806548276721,0.0,155.0,0.00,0.84,0
1790001807561528805,0.0,0.0,0.00,0.00,0
1790001808574610506,0.0,0.1,0.00,14.00,0
1790001809588061670,0.0,0.0,0.00,0.00,0
1790001810601103368,0.0,0.0,0.00,0.00,0
1790001811614298507,0.0,87.0,0.00,2.97,0
1790001812627582137,0.0,142.1,0.00,1.30,0
1790001813641877114,0.0,213.1,0.00,0.98,0
1790001814655344822,0.0,102.6,0.00,0.62,0
1790001815668447169,0.0,0.0,0.00,0.00,0
1790001816681495474,0.0,0.7,0.00,10.33,0
1790001817694902762,0.0,0.0,0.00,0.00,0
1790001818708313239,0.0,0.1,0.00,11.10,0
1790001819721507965,0.0,0.0,0.00,0.00,0
1790001820734813420,0.0,90.8,0.00,0.91,0
1790001821748897927,3.9,430.4,0.50,0.58,0
1790001822762450331,217.1,118.4,1.14,0.80,0
1790001823775919554,23.7,189.5,1.44,2.12,0
1790001824789540556,0.0,63.1,0.00,2.10,0
1790001825803094913,0.0,0.0,0.00,0.00,0
1790001826816404804,0.0,0.9,0.00,10.67,0
1790001827829963778,0.0,402.4,0.00,2.80,0
1790001828843598007,0.0,126.4,0.00,1.23,0
1790001829857048851,0.0,55.3,0.00,1.02,0
1790001830870473799,0.0,127.2,0.00,0.75,0
1790001831883539366,0.0,0.0,0.00,0.00,0
1790001832896680155,0.0,0.0,0.00,0.00,0
1790001833909704685,0.0,0.1,0.00,13.86,0
1790001834923118191,0.0,406.5,0.00,0.75,0
1790001835936550938,0.0,59.9,0.00,0.96,0
1790001836949780399,0.0,3.5,0.00,0.28,0
1790001837963002318,0.0,0.0,0.00,0.00,0
1790001838976421183,0.0,331.6,0.00,2.23,0
1790001839989496452,0.0,126.4,0.00,1.30,0
1790001841001684293,0.0,0.6,0.00,10.33,0
1790001842014454366,0.0,0.0,0.00,0.00,0
1790001843027819095,0.0,134.1,0.00,1.71,0
1790001844042228061,39.4,363.0,1.14,0.83,0
1790001845055784773,0.0,59.2,0.00,3.20,6
1790001846069417670,0.0,83.7,0.00,2.05,0
1790001847082708868,0.0,0.0,0.00,0.00,0
1790001848095959610,0.0,0.0,0.00,0.00,0
1790001849109263062,0.0,150.0,0.00,3.19,0
1790001850122590261,0.0,268.4,0.00,0.82,0
1790001851135973361,71.0,190.7,0.85,0.70,0
1790001852149438406,0.0,0.0,0.00,0.00,0
1790001853162771242,0.0,268.4,0.00,1.52,0
1790001854176153853,221.0,150.1,1.55,1.20,0
1790001855189990825,39.5,78.9,1.27,0.62,0
1790001856203344350,0.0,0.7,0.00,10.33,0
1790001857216574486,0.0,0.0,0.00,0.00,0
1790001858229714461,39.5,320.2,2.06,0.75,2
1790001859243102582,0.0,43.0,0.00,0.73,0
1790001860256604328,94.7,292.0,0.84,2.27,0
1790001861270010123,55.3,40.4,1.16,1.11,0
1790001862283294493,0.0,0.0,0.00,0.00,0
1790001863296573024,0.0,0.0,0.00,0.00,0
1790001864309483388,0.0,63.2,0.00,3.74,0
1790001865322332938,0.0,375.1,0.00,0.77,0
1790001866335871458,0.0,0.6,0.00,2.67,0
1790001867349212533,0.0,240.9,0.00,1.56,0
1790001868361984199,0.0,0.0,0.00,0.00,0
1790001869375351164,0.0,284.3,0.00,2.14,0
1790001870388576688,0.0,0.0,0.00,0.00,0
1790001871401998817,0.0,277.4,0.00,1.65,2
1790001872416323774,0.0,59.1,0.00,0.44,0
1790001873429756826,0.0,0.0,0.00,0.00,0
1790001874443339658,0.0,0.0,0.00,0.00,0
1790001875456680609,0.0,118.5,0.00,1.67,0
1790001876470390817,0.0,269.0,0.00,0.94,0
1790001877484359057,0.0,47.4,0.00,1.72,0
1790001878497831116,0.0,244.8,0.00,1.16,0
1790001879510483000,0.0,7.9,0.00,0.50,0
1790001880523699345,0.0,0.1,0.00,14.00,0
1790001881537093071,0.0,24.4,0.00,1.31,0
1790001882550485297,0.0,228.9,0.00,0.61,0
1790001883564325028,0.0,110.5,0.00,0.80,0
1790001884577578672,0.0,0.0,0.00,0.00,0
1790001885591092787,110.5,339.4,1.67,1.36,0
1790001886604931131,197.3,198.4,1.33,1.06,0
1790001887618328682,0.0,0.0,0.00,0.00,0
1790001888631656567,0.0,0.0,0.00,0.00,0
1790001889645165319,142.1,323.6,1.67,1.07,0
1790001890658639686,0.0,142.2,0.00,2.41,0
1790001891672083000,0.0,0.8,0.00,1.67,0
1790001892685332106,0.0,0.0,0.00,0.00,0
1790001893698458127,7.9,55.3,3.17,4.45,0
1790001894711963355,0.0,402.6,0.00,0.99,0
1790001895725378016,0.0,189.5,0.00,2.28,0
1790001896738818146,0.0,1.4,0.00,0.19,0
1790001897752231368,465.7,165.8,0.99,1.23,0
1790001898765984468,213.1,102.6,0.71,0.73,0
1790001899779420293,0.0,0.0,0.00,0.00,0
1790001900792759574,0.0,0.1,0.00,14.00,0
1790001901806241631,0.0,316.3,0.00,1.18,0
1790001902819792305,94.7,110.5,1.32,0.91,0
1790001903833386835,47.4,0.0,1.00,0.00,0
1790001904846559113,0.0,0.0,0.00,0.00,0
1790001905859864980,0.0,0.3,0.00,4.13,0
1790001906873507734,105.0,423.1,2.42,0.92,6
1790001907887696207,487.0,78.9,1.45,0.78,0
1790001908900480021,0.0,86.8,0.00,0.86,0
1790001909914109474,544.9,102.7,1.03,1.28,0
1790001910926677904,39.5,111.9,0.79,0.70,0
1790001911940227366,0.0,0.0,0.00,0.00,0
1790001912953535743,0.0,0.0,0.00,0.00,0
1790001913966804179,0.0,47.4,0.00,1.81,0
1790001914980166962,120.1,481.2,1.15,0.98,7
1790001915994376557,573.1,72.0,1.00,1.06,2
1790001917008300719,88.1,0.0,1.01,0.00,0
1790001918021682582,0.0,0.0,0.00,0.00,0
1790001919034913702,0.0,371.0,0.00,1.53,0
1790001920048516245,0.0,86.8,0.00,1.01,0
1790001921061930544,0.0,0.8,0.00,10.92,0
1790001922075377686,0.0,347.3,0.00,1.51,0
1790001923089478235,428.0,134.1,1.19,1.50,0
1790001924103020248,173.7,15.8,1.07,0.46,0
1790001925116700554,402.5,0.0,1.09,0.00,0
1790001926130176601,0.0,245.6,0.00,0.60,0
1790001927144369139,213.1,110.5,0.78,1.26,0
1790001928157852196,0.0,213.1,0.00,1.86,0
1790001929171381609,0.0,82.9,0.00,0.74,0
1790001930184679443,0.0,122.4,0.00,0.81,0
1790001931198025565,0.0,1.1,0.00,10.14,0
1790001932211125523,0.0,0.0,0.00,0.00,0
1790001933224619922,7.9,173.6,1.17,1.42,0
1790001934238419387,520.8,134.1,0.86,0.70,0
1790001935252212904,134.2,205.2,1.54,1.91,0
1790001936265507588,0.0,72.0,0.00,2.17,0
1790001937278962034,0.0,0.0,0.00,0.00,0
1790001938292240079,0.0,0.0,0.00,0.00,0
1790001939305348536,0.0,79.0,0.00,1.90,0
1790001940318769427,0.0,213.2,0.00,1.31,0
1790001941332061246,0.0,103.3,0.00,0.60,0
1790001942345260990,0.0,5.5,0.00,0.12,0
1790001943358829389,0.0,308.1,0.00,0.78,2
1790001944372845419,0.0,125.8,0.00,0.78,0
1790001945385931510,142.1,339.5,1.02,1.61,0
1790001946399662421,15.8,64.4,0.50,1.37,0
1790001947413180888,142.1,102.6,1.18,1.22,4
1790001948426779669,663.0,118.4,1.06,1.47,0
1790001949440277622,0.0,0.0,0.00,0.00,0
1790001950453502822,0.0,0.0,0.00,0.00,0
1790001951466719949,0.0,229.5,0.00,1.95,0
1790001952480355427,0.0,0.0,0.00,0.00,0
1790001953493587312,0.0,0.0,0.00,0.00,0
1790001954506563730,0.0,0.0,0.00,0.00,0
1790001955519793955,0.0,244.7,0.00,1.53,0
1790001956533260594,106.8,95.4,0.91,1.60,5
1790001957546614897,343.3,300.1,0.76,1.15,0
1790001958560228363,208.9,102.6,0.78,1.73,7
1790001959573128780,14.1,0.0,1.00,0.00,0
1790001960586474732,0.0,0.0,0.00,0.00,0
1790001961599674152,0.0,0.9,0.00,13.21,0
1790001962612994871,0.0,375.3,0.00,0.98,5
1790001963627366332,0.0,200.6,0.00,1.56,0
1790001964640725193,0.0,0.0,0.00,0.00,0
1790001965654075753,0.0,0.0,0.00,0.00,0
1790001966667336767,0.0,0.9,0.00,13.08,0
1790001967680645343,0.0,24.7,0.00,2.63,2
1790001968693964793,0.0,174.7,0.00,0.82,0
1790001969706933212,0.0,219.1,0.00,0.64,0
1790001970720290906,0.0,0.7,0.00,2.00,0
1790001971733582085,0.0,197.4,0.00,0.99,0
1790001972746963341,0.0,221.2,0.00,0.71,0
1790001973760365727,0.0,0.0,0.00,0.00,0
1790001974773604888,0.0,110.5,0.00,3.08,0
1790001975786948624,0.0,182.6,0.00,0.85,0
1790001976800345374,0.0,126.3,0.00,0.92,0
1790001977813440072,0.0,4.6,0.00,0.20,0
1790001978826877029,0.0,521.0,0.00,1.36,0
1790001979840379955,0.0,0.0,0.00,0.00,0
1790001980853675157,0.0,0.0,0.00,0.00,2
1790001981874483205,0.0,1.0,0.00,10.33,0
1790001982887870688,0.0,102.7,0.00,1.53,0
1790001983900391853,0.0,102.9,0.00,0.68,0
1790001984911258395,0.0,0.0,0.00,0.00,0
1790001985924776044,0.0,553.5,0.00,1.30,0
1790001986938345643,0.0,0.5,0.00,0.22,0
1790001987951545899,0.0,0.1,0.00,0.33,0
1790001988964981256,25.6,15.8,1.24,5.38,0
1790001989979163341,353.0,134.1,1.36,1.00,0
1790001990993194645,150.0,403.5,1.02,0.89,0
1790001992006697623,7.9,31.6,5.56,1.71,0
1790001993019849900,0.0,0.1,0.00,0.22,0
1790001994032808901,0.0,0.0,0.00,0.00,0
1790001995045655139,0.0,190.0,0.00,1.23,7
1790001996058926307,0.0,316.2,0.00,1.11,0
1790001997072115090,0.0,0.0,0.00,0.00,0
1790001998085522461,0.0,0.1,0.00,12.22,0
1790001999098779953,0.0,7.7,0.00,14.90,11
1790002000111398266,7.9,466.3,0.58,1.34,0
1790002001124647794,0.0,0.9,0.00,3.33,0
1790002002138332209,0.0,242.7,0.00,1.16,0
1790002003151732745,0.0,10.0,0.00,0.36,0
1790002004165250474,0.0,203.8,0.00,1.90,2
1790002005178561676,0.0,9.4,0.00,0.50,0
1790002006191769821,0.0,0.7,0.00,10.33,0
1790002007205400532,0.0,55.3,0.00,1.60,0
1790002008218750026,0.0,284.2,0.00,1.03,0
1790002009232658088,0.0,197.3,0.00,1.19,0
1790002010246291069,0.0,0.8,0.00,4.43,0
1790002011259437159,0.0,331.8,0.00,1.38,0
1790002012272252396,0.0,68.0,0.00,0.47,0
1790002013285622900,0.0,0.1,0.00,0.33,0
1790002014298782681,0.0,0.0,0.00,0.00,0
1790002015312211657,0.0,87.6,0.00,1.31,0
1790002016325629500,0.0,457.8,0.00,0.88,0
