--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   6    0            0    115935160       248272     10620616    0    0  2850   837   36   12   2   0  97   0   0 2026-09-21 23:42:51
   2    0            0    115868336       248284     10620644    0    0     0  3898 3412 1900   5   0  94   0   0 2026-09-21 23:42:52
  37    0            0    115845936       248284     10620464    0    0     0     0 32392 93069   7   7  86   0   0 2026-09-21 23:42:53
   2    0            0    115802088       248284     10620464    0    0     0     4 3456 3297   5   0  94   0   0 2026-09-21 23:42:54
   1    0            0    115780464       248284     10620468    0    0     0   116 2256 1282   4   0  96   0   0 2026-09-21 23:42:55
   2    0            0    115781216       248284     10620472    0    0     0    48 1906 1857   3   0  97   0   0 2026-09-21 23:42:56
   3    0            0    115296752       248292     10620376    0    0     0    28 8116 3158  16   1  83   0   0 2026-09-21 23:42:57
   3    0            0    115103712       248292     10619748    0    0     0     0 4803 2987   8   1  91   0   0 2026-09-21 23:42:58
   2    0            0    115370336       248292     10619748    0    0     0     0 5554 2966   6   0  94   0   0 2026-09-21 23:42:59
   2    0            0    115386512       248292     10619752    0    0     0     0 2055 1785   3   0  97   0   0 2026-09-21 23:43:00
   1    0            0    115401376       248292     10619756    0    0     0     0 1133 2257   1   0  99   0   0 2026-09-21 23:43:01
   0    0            0    115295544       248304     10619756    0    0     0   128 2237 1989   2   0  97   0   0 2026-09-21 23:43:02
   1    0            0    115229776       248304     10619760    0    0     0     0 2022 2167   3   0  97   0   0 2026-09-21 23:43:03
   0    0            0    115140560       248304     10619764    0    0     0     0 1939 1892   2   0  97   0   0 2026-09-21 23:43:04
   1    0            0    115038136       248304     10627960    0    0     0     0 2579 3313   2   1  98   0   0 2026-09-21 23:43:05
   1    0            0    114913928       248304     10697580    0    0     0     0 3499 3952   4   0  96   0   0 2026-09-21 23:43:06
   1    0            0    114795696       248312     10699900    0    0     0    92 3222 3692   3   1  96   0   0 2026-09-21 23:43:07
   1    0            0    114800344       248312     10699896    0    0     0     4 2727 3620   2   0  97   0   0 2026-09-21 23:43:08
   1    0            0    114744032       248312     10699904    0    0     0     0 2671 3506   2   1  97   0   0 2026-09-21 23:43:09
   1    0            0    114754336       248312     10699904    0    0     0     0 2640 3316   3   0  97   0   0 2026-09-21 23:43:10
   2    0            0    114763168       248328     10699908    0    0     0    80 2617 3353   3   0  97   0   0 2026-09-21 23:43:11
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    114518912       248328     10699904    0    0     0    52 2677 3143   3   0  97   0   0 2026-09-21 23:43:12
   1    0            0    114509304       248328     10699904    0    0     0     0 2670 3455   3   0  97   0   0 2026-09-21 23:43:13
   1    0            0    111473792       248328     13732120    0    0     0     0 2551 3421   1   2  97   0   0 2026-09-21 23:43:14
   1    0            0    110203648       248328     14903160    0    0     0     0 7418 6654   8   1  91   0   0 2026-09-21 23:43:15
   1    0            0    110173760       248336     14903172    0    0     0    68 6715 11514   3   0  97   0   0 2026-09-21 23:43:16
   1    0            0    110133952       248336     14903176    0    0     0     0 6520 11295   3   0  97   0   0 2026-09-21 23:43:17
   2    0            0    110143104       248336     14903180    0    0     0    60 6714 11273   3   0  97   0   0 2026-09-21 23:43:18
   1    0            0    110151920       248336     14903184    0    0     0     0 6516 11275   3   0  97   0   0 2026-09-21 23:43:19
   1    0            0    110160240       248336     14903188    0    0     0     0 6675 11354   3   0  97   0   0 2026-09-21 23:43:20
   5    0            0    110169024       248344     14903192    0    0     0 67684 10270 12800   8   1  91   0   0 2026-09-21 23:43:21
   4    0            0    110173760       248344     14903196    0    0     0    60 10294 11247  12   1  87   0   0 2026-09-21 23:43:22
   1    0            0    110125376       248348     14903196    0    0     0 35004 6999 11558   2   1  96   0   0 2026-09-21 23:43:23
   1    0            0    110125392       248348     14903200    0    0     0     0 6523 11324   2   1  97   0   0 2026-09-21 23:43:24
   4    0            0    110075776       248348     14903332    0    0     0 1200220 10303 14417   2   2  94   2   0 2026-09-21 23:43:25
   5    0            0    110073152       248360     14903800    0    0     0 1574060 16167 22364   7   1  89   4   0 2026-09-21 23:43:26
   5    0            0    110073152       248360     14903804    0    0     0     0 10386 10481  13   2  86   0   0 2026-09-21 23:43:27
   2    3            0    110073152       248360     14903804    0    0     0 20552 10245 10623  12   1  87   0   0 2026-09-21 23:43:28
   3    0            0    110072904       248360     14903888    0    0     0 155648 9532 11463   8   2  89   0   0 2026-09-21 23:43:29
   3    0            0    110080576       248360     14903892    0    0     0 12288 8551 10662   7   1  91   0   0 2026-09-21 23:43:30
   2    0            0    110088640       248372     14903892    0    0     0   188 8022 10558   7   1  92   0   0 2026-09-21 23:43:31
   1    0            0    110095064       248372     14904112    0    0     0 513024 9613 12860   6   1  92   1   0 2026-09-21 23:43:32
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   4    0            0    110099744       248372     14904568    0    0     0 1387580 11768 14079   6   1  89   3   0 2026-09-21 23:43:33
   5    0            0    110100688       248372     14904768    0    0     0 655360 11284 12578  10   1  88   1   0 2026-09-21 23:43:34
   5    0            0    110105432       248372     14904776    0    0     0     0 10430 10619  13   1  86   0   0 2026-09-21 23:43:35
   5    0            0    110105888       248384     14904776    0    0     0   692 10646 10572  13   1  86   0   0 2026-09-21 23:43:36
   2    3            0    110111128       248384     14904776    0    0     0 55296 10251 10849  12   1  87   0   0 2026-09-21 23:43:37
   3    0            0    110114608       248384     14904832    0    0     0 124928 9478 11757   8   2  90   0   0 2026-09-21 23:43:38
   2    0            0    110120080       248384     14904836    0    0     0    64 9792 11049   7   1  92   0   0 2026-09-21 23:43:39
   2    0            0    110122304       248384     14904840    0    0     0     0 7677 10690   6   0  94   0   0 2026-09-21 23:43:40
   2    2            0    110123944       248396     14905372    0    0     0 1848672 13483 16987   4   1  92   3   0 2026-09-21 23:43:41
   8    0            0    110127408       248396     14905400    0    0 60416 60416 14536 11991  22   0  78   0   0 2026-09-21 23:43:42
   4    0            0    110128336       248400     14905528    0    0 1389572 376832 13515 16731   9   1  86   3   0 2026-09-21 23:43:43
   5    0            0    110129616       248400     14905712    0    0     0 368736 10119 11282  10   0  89   1   0 2026-09-21 23:43:44
   5    0            0    110131104       248400     14905864    0    0     0 155648 10609 10914  11   1  87   0   0 2026-09-21 23:43:45
   4    0            0    110132608       248412     14905888    0    0     0   952 10196 10694  12   1  87   0   0 2026-09-21 23:43:46
   4    0            0    110133344       248412     14905892    0    0     0     0 9467 10458  11   0  89   0   0 2026-09-21 23:43:47
   4    0            0    110134576       248412     14906212    0    0     0 933888 11591 13306   8   1  89   2   0 2026-09-21 23:43:48
   4    0            0    110134960       248412     14906372    0    0     0 295008 10674 12267  10   1  88   1   0 2026-09-21 23:43:49
   3    0            0    110135696       248412     14906592    0    0     0 311296 10128 12077   9   0  89   1   0 2026-09-21 23:43:50
   5    0            0    110135952       248424     14906664    0    0     0 230312 10863 11246  10   1  88   1   0 2026-09-21 23:43:51
   5    0            0    110135616       248424     14906668    0    0     0   569 10858 10539  13   1  86   0   0 2026-09-21 23:43:52
   4    0            0    110135616       248424     14906668    0    0     0     0 11166 10531  11   0  88   0   0 2026-09-21 23:43:53
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   2    0            0    110135368       248424     14906672    0    0     0 141376 10927 11216  10   0  89   0   0 2026-09-21 23:43:54
   5    0            0    110133312       248736     14907240    0    0     0 940620 10771 14853   5   2  91   2   0 2026-09-21 23:43:55
   5    0            0    110132816       248748     14907240    0    0     0 58008 10573 11507  12   1  87   0   0 2026-09-21 23:43:56
   4    0            0    110131808       248748     14907240    0    0     0  3636 11010 11102  12   1  88   0   0 2026-09-21 23:43:57
   4    0            0    110132064       248748     14907248    0    0     0     0 10512 11129  11   0  89   0   0 2026-09-21 23:43:58
   2    0            0    110130432       248748     14907804    0    0     0 919628 11558 13998   7   1  89   2   0 2026-09-21 23:43:59
   6    0            0    110130432       248748     14907968    0    0     0 202752 10963 11800  11   2  87   0   0 2026-09-21 23:44:00
   5    0            0    110129808       248760     14907972    0    0     0   640 10719 10707  13   1  86   0   0 2026-09-21 23:44:01
   4    0            0    110130312       248760     14907972    0    0     0     0 10127 10839  11   0  88   0   0 2026-09-21 23:44:02
   4    0            0    110128600       248760     14908156    0    0     0 596992 10752 12361   9   1  89   1   0 2026-09-21 23:44:03
   5    0            0    110127048       248764     14908444    0    0 350208 689248 11584 13100   9   1  88   2   0 2026-09-21 23:44:04
   6    0            0    110127640       248764     14908440    0    0     0 156672 10631 11106  12   1  87   0   0 2026-09-21 23:44:05
   5    0            0    110134752       248776     14908656    0    0     0 98156 11995 12458  12   2  86   0   0 2026-09-21 23:44:06
   5    0            0    110134264       248776     14908680    0    0     0     0 10421 10512  13   1  86   0   0 2026-09-21 23:44:07
