procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 3  1       613948     69319544        49984     58249888    2    3 11755   549    2    2   1   0  97   2   0 2026-09-14 21:47:11
 2  0       613436     69213760        51600     58265420  452    0 16996     0 3003 4817   3   1  97   0   0 2026-09-14 21:47:12
 2  0       613436     69147232        53376     58285332    0    0 21732     0 3186 5497   2   0  97   0   0 2026-09-14 21:47:13
 2  0       613436     69036352        54880     58329464    0    0 45204   120 6025 6436   4   7  88   0   0 2026-09-14 21:47:14
 1  0       613436     69005696        55208     58331352    0    0  2076   160 2503 3538   3   1  97   0   0 2026-09-14 21:47:15
 1  0       613436     69004432        55208     58331368    0    0     0     0 1770 2768   0   0  99   0   0 2026-09-14 21:47:16
 2  0       613436     68955296        55424     58361328    0    0 30344     0 2331 3540   1   0  98   0   0 2026-09-14 21:47:17
 0  0       613436     68934384        55648     58367912    0    0  6608     0 2049 3175   1   0  99   0   0 2026-09-14 21:47:18
 1  0       613436     68805616        55660     58370104    0    0  2168    96 1933 2869   1   0  98   0   0 2026-09-14 21:47:19
 1  0       613436     68644608        55660     58370396    0    0   280   144 2001 2707   3   0  97   0   0 2026-09-14 21:47:20
 1  0       613436     68578336        55660     58370408    0    0     0     0 2005 2737   3   0  97   0   0 2026-09-14 21:47:21
 2  1       613436     68186736        56284     58379084    0    0  9604     0 2952 4602   3   1  96   0   0 2026-09-14 21:47:22
 3  0       613436     67837040        56536     58401844    0    0 12752     0 46701 5701  21   1  78   0   0 2026-09-14 21:47:23
 0  1       613436     68212272        58532     58528456    0    0 127624   156 7161 8994   5   1  93   1   0 2026-09-14 21:47:24
 2  0       613436     67933648        58684     58682560    0    0 18772     0 16276 10353   4   1  95   0   0 2026-09-14 21:47:25
 2  0       613436     63972816        58684     58683428    0    0   116   188 7683 12380   4   2  94   0   0 2026-09-14 21:47:26
