wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789390032238573590,126275356,64,0,1000,0
1789390033266046357,126231052,92,0,1000,0
1789390034293688269,126164772,100,0,1000,0
1789390035321730148,126137852,16,160,1000,0
1789390036352071598,126136600,68,0,1000,0
1789390037381796580,126104000,92,0,1000,0
1789390038409712333,126103300,96,0,1000,0
1789390039439180137,125942852,196,0,1000,0
1789390040466941958,125780468,12,128,1000,0
1789390041494450421,125716732,60,0,1000,0
1789390042520530552,125243800,88,0,1004,0
1789390043536628773,124955676,104,0,11240,0
1789390044564327980,125315296,268,0,150600,0
1789390045591388735,123834972,12,0,146408,0
1789390046620038996,119808388,56,0,146408,0
1789390047649084501,115301068,80,0,146408,0
1789390048676511942,111323624,92,0,146408,0
1789390049705229796,107102284,104,0,146408,0
1789390050734810004,103075488,0,0,146408,0
1789390051764898679,98853172,44,0,146408,0
1789390052794189922,94346776,72,0,146408,0
1789390053823486333,90373868,80,0,146408,0
1789390054854719464,85910992,184,0,146408,0
1789390055884323030,81816896,204,0,146408,0
1789390056913190890,77616264,60,0,146408,0
1789390057942766896,73404716,76,0,146408,0
1789390058974703776,69225520,100,0,146408,0
1789390060003929021,64676580,212,0,146408,0
1789390061032692535,60358848,8,0,146408,0
1789390062061880092,59052144,64,0,146408,0
1789390063090077928,59045616,80,0,146408,0
1789390064118294369,59062348,88,0,146408,0
1789390065147150632,59069456,3300,0,146408,0
1789390066175865924,59097972,48,48,146408,0
1789390067203451796,59129800,56,0,146408,0
1789390068231289264,59157300,196,0,146408,0
1789390069261862318,58529024,2460,0,146412,0
1789390070295688324,57289368,2468,0,146412,0
1789390071329496874,59160820,0,76,146412,0
1789390072359215254,59159544,76,0,146412,0
1789390073388275749,59164260,80,0,146412,0
1789390074422859260,59163648,176,0,146412,0
1789390075457593476,59160168,188,0,146412,0
1789390076490523482,59166684,4,0,146412,0
1789390077523724463,59164608,56,0,146412,0
1789390078558415019,59160632,84,0,146412,0
1789390079592826979,59167560,104,0,146412,0
1789390080627151603,59165056,204,0,146412,0
1789390081661646792,59162300,4,0,146412,0
1789390082695840383,59166332,56,0,146412,0
1789390083730660225,59166320,80,0,146412,0
1789390084765952266,59163820,180,0,146412,0
1789390085800561352,59165796,188,0,146412,0
1789390086834216937,59161720,8,0,146412,0
1789390087865569857,59159564,68,0,146412,0
1789390088900360995,59158620,84,0,146412,0
1789390089934418212,59155812,192,0,146412,0
1789390090966117338,59150728,208,0,146412,0
1789390092000413464,59150144,20,0,146412,0
1789390093034648512,59146228,72,0,146412,0
1789390094069673542,59140780,92,0,146412,0
1789390095104481368,59145296,200,0,146412,0
1789390096138979318,59141140,216,0,146412,0
1789390097170533791,59136968,36,0,146412,0
1789390098200574333,59132860,72,0,146412,0
1789390099230023965,59134236,88,0,146412,0
1789390100266477144,59131924,208,0,146412,0
1789390101300706547,59128616,228,0,146412,0
1789390102333302412,59134564,36,0,146412,0
1789390103366941535,59130900,64,0,146412,0
1789390104401252912,59129860,184,0,146412,0
1789390105435601365,59132316,192,0,146412,0
1789390106471002193,59128540,204,0,146412,0
1789390107505495691,59126256,28,0,146412,0
1789390108540422263,59129632,72,0,146412,0
1789390109574653947,59127868,176,0,146412,0
1789390110609179009,59126288,196,0,146412,0
1789390111643751662,59125536,208,0,146412,0
1789390112678576374,59122000,20,0,146412,0
1789390113714127466,59122760,68,0,146412,0
1789390114749152634,59129472,176,0,146412,0
1789390115783108464,59128632,192,0,146412,0
1789390116836679021,59158208,208,0,146412,0
1789390117884595016,59169392,12,0,146412,0
1789390118919524195,59168476,72,0,146412,0
1789390119953570192,59153464,184,0,146412,0
1789390120984972627,59165424,200,0,146412,0
1789390122019686509,59161288,216,0,146412,0
1789390123054577987,59131984,16,0,146412,0
1789390124088206561,58952448,68,260,146412,0
1789390125152294390,59136572,176,0,146412,0
1789390126185060556,59136900,408536,0,146412,0
1789390127218879823,59174184,1617668,0,146412,0
1789390128252838204,59176772,2630128,0,146412,0
1789390129288907682,59169516,3842304,0,146412,0
1789390130320420010,59123552,5048948,0,146412,0
1789390131353109123,59163168,6038616,4600,146412,0
1789390132385637822,59156156,6987492,12696,146412,0
1789390133417995532,59149780,7928768,8476,146412,0
1789390134450103337,59155828,8606816,8696,146412,0
1789390135481169320,59154716,9539284,8192,146412,0
1789390136510948213,59151432,9373952,19176,146412,0
1789390137541848987,59141444,9275284,11720,146412,0
1789390138569812576,59139056,8876628,44168,146412,0
1789390139598162581,59136516,9138924,8328,146412,0
1789390140633129617,59132668,9870584,5776,146412,0
1789390141667365057,59130584,10152724,12728,146412,0
1789390142701714421,59122808,10300552,8192,146412,0
1789390143734034024,59116292,10376808,8192,146412,0
1789390144768356266,59115752,10448640,6728,146412,0
1789390145800936448,59109780,10510396,5084,146412,0
1789390146833874834,59112096,10563424,14544,146412,0
1789390147866569994,59109044,10619628,13928,146412,0
1789390148901186062,59104672,10600700,12604,146412,0
1789390149936161926,59104524,10610564,13232,146412,0
1789390150969189060,59099264,10594252,5776,146412,0
1789390152000245361,59095844,10607076,5448,146412,0
1789390153031600959,59093788,10534364,12728,146412,0
1789390154063466573,59090496,10484352,5132,146412,0
1789390155096758983,59090060,10464440,8252,146412,0
1789390156129397794,59090616,10454164,8192,146412,0
1789390157161996156,59093564,10452316,10888,146412,0
1789390158193763176,59087872,10460720,14296,146412,0
1789390159226133297,59083740,10426180,8324,146412,0
1789390160266405492,59080964,10427336,6536,146412,0
1789390161302583178,59068272,10413144,7940,146412,0
1789390162349357108,59060776,10332460,5576,146412,0
1789390163380728306,59058656,10331800,12256,146412,0
1789390164413008370,59057888,10352428,7088,146412,0
1789390165443553353,59054372,10388276,14744,146412,0
1789390166475936678,59052620,10420136,6800,146412,0
1789390167508058161,59050624,10406984,8816,146412,0
1789390168540078840,59050388,10435376,8192,146412,0
1789390169574225596,59045144,10418984,8192,146412,0
1789390170607113863,59053728,10459376,8192,146412,0
1789390171636905669,59049436,10429004,7784,146412,0
1789390172669008125,59043792,10426224,7948,146412,0
1789390173700822188,59038872,10412880,9292,146412,0
1789390174727811982,59058540,10500680,10840,146412,0
1789390175759229101,59043796,10452492,7076,146412,0
1789390176792475122,59037248,10418740,16836,146412,0
1789390177824969378,59028020,10405256,7808,146412,0
1789390178855452072,59038568,10359248,7256,146412,0
1789390179886558885,59045848,10399012,8876,146412,0
1789390180918062065,59028224,10384396,9092,146412,0
1789390181949768738,58992896,10367548,5760,146412,0
1789390182980738215,59026468,10305720,6700,146412,0
1789390184007698206,59026828,10392004,8192,146412,0
1789390185049223565,59014712,10411768,8696,146412,0
1789390186081670561,59019624,10501552,8148,146412,0
1789390187112902457,59001120,10436752,8008,146412,0
1789390188138896541,59008380,10449832,8192,146412,0
1789390189170008683,59010680,10513220,6876,146412,0
1789390190199109580,58996508,10535584,4408,146412,0
1789390191231103138,58991000,10532936,4976,146412,0
1789390192262182205,59000644,10347208,10164,146412,0
1789390193291505432,59012100,10431756,10348,146412,0
1789390194323106569,59006188,10425560,7720,146412,0
1789390195355850748,58996988,10436652,4296,146412,0
1789390196388990646,59005596,10421624,7952,146412,0
1789390197420071264,58999080,10450556,5232,146412,0
1789390198454008255,58992464,10413388,8440,146412,0
1789390199486025520,58998032,10388688,4740,146412,0
1789390200517667355,58984336,10360812,13924,146412,0
1789390201550968467,58943552,10346884,2904,146412,0
1789390202581359033,58984752,10327144,7224,146412,0
1789390203615176161,58975972,10281772,13304,146412,0
1789390204647936190,58979180,10213652,4912,146412,0
1789390205679453652,58979356,10178436,7980,146412,0
1789390206711745728,58973488,10180492,7980,146412,0
