i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.3609,0,0,0,2,41943040
1,1.146,0,0,0,4,83886080
2,1.1488,0,0,0,1,20971520
3,1.1368,0,0,0,5,104857600
4,1.1492,0,0,0,1,20971520
5,0.0706,0,0,0,2,41943040
6,0.0473,0,0,0,0,0
7,0.9101,0,0,0,4,83886080
8,1.1359,0,0,0,2,41943040
9,0.973,0,0,0,4,83886080
10,1.1604,0,0,0,2,41943040
11,0.3762,0,0,0,4,83886080
12,1.1104,0,0,0,2,41943040
13,0.0406,0,0,0,2,41943040
14,0.0285,0,0,0,0,0
15,0.044,0,0,0,0,0
16,0.105,0,0,0,3,62914560
17,0.0502,0,0,0,0,0
18,1.1446,0,0,0,4,83886080
19,0.0709,0,0,0,0,0
20,0.1004,0,0,0,4,83886080
21,0.4433,0,0,0,2,41943040
22,1.1473,0,0,0,2,41943040
23,1.1609,0,0,0,4,83886080
24,1.1496,0,0,0,2,41943040
25,0.041,0,0,0,2,41943040
26,1.1114,0,0,0,2,41943040
27,1.0472,0,0,0,3,62914560
28,0.3227,0,0,0,3,62914560
29,1.1468,0,0,0,3,62914560
30,0.0644,0,0,0,2,41943040
31,0.3067,0,0,0,4,83886080
32,1.1599,0,0,0,0,0
33,0.0377,0,0,0,2,41943040
34,1.1434,0,0,0,4,83886080
35,1.1606,0,0,0,0,0
36,0.7759,0,0,0,6,125829120
37,1.1605,224,4,73400320,0,0
38,0.1176,0,0,0,2,41943040
39,0.0415,0,0,0,2,41943040
40,1.4061,112,2,36700160,2,41943040
41,1.1595,0,0,0,6,125829120
42,0.2552,0,0,0,0,0
43,1.1575,0,0,0,6,125829120
44,1.1896,416,7,136314880,0,0
45,1.1432,0,0,0,6,125829120
46,0.0463,0,0,0,2,41943040
47,0.2888,0,0,0,0,0
48,0.8929,0,0,0,4,83886080
49,0.0644,0,0,0,2,41943040
50,1.1684,0,0,0,4,83886080
51,0.0652,0,0,0,0,0
52,1.1651,0,0,0,6,125829120
53,0.0472,0,0,0,0,0
54,0.0588,0,0,0,2,41943040
55,1.1683,0,0,0,4,83886080
56,0.0665,0,0,0,1,20971520
57,1.1658,0,0,0,4,83886080
58,0.0469,0,0,0,2,41943040
59,0.0588,0,0,0,1,20971520
60,0.4346,0,0,0,3,62914560
61,0.1616,0,0,0,1,20971520
62,1.1558,0,0,0,5,104857600
63,1.1558,0,0,0,1,20971520
64,1.1697,0,0,0,5,104857600
65,1.1694,0,0,0,1,20971520
66,1.156,0,0,0,5,104857600
67,0.6739,0,0,0,1,20971520
68,1.2065,992,16,325058560,5,104857600
69,1.168,0,0,0,6,125829120
70,1.1671,0,0,0,0,0
