timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 03:25:23.476, 0 %, 0 %, 15 MiB, 16384 MiB, 11.17 W, 65
2026/09/19 03:25:24.497, 0 %, 0 %, 15 MiB, 16384 MiB, 9.74 W, 64
2026/09/19 03:25:25.503, 0 %, 0 %, 15 MiB, 16384 MiB, 9.03 W, 64
2026/09/19 03:25:26.509, 0 %, 0 %, 15 MiB, 16384 MiB, 8.98 W, 63
2026/09/19 03:25:27.514, 1 %, 0 %, 15 MiB, 16384 MiB, 10.56 W, 63
2026/09/19 03:25:28.520, 0 %, 0 %, 15 MiB, 16384 MiB, 10.73 W, 62
2026/09/19 03:25:29.526, 0 %, 0 %, 15 MiB, 16384 MiB, 9.23 W, 62
2026/09/19 03:25:30.532, 0 %, 0 %, 15 MiB, 16384 MiB, 8.87 W, 62
2026/09/19 03:25:31.538, 0 %, 0 %, 15 MiB, 16384 MiB, 8.49 W, 61
2026/09/19 03:25:32.544, 0 %, 0 %, 15 MiB, 16384 MiB, 10.58 W, 61
2026/09/19 03:25:33.550, 0 %, 0 %, 15 MiB, 16384 MiB, 8.63 W, 61
2026/09/19 03:25:34.556, 0 %, 0 %, 15 MiB, 16384 MiB, 8.16 W, 60
2026/09/19 03:25:35.562, 0 %, 0 %, 15 MiB, 16384 MiB, 8.38 W, 60
2026/09/19 03:25:36.568, 0 %, 0 %, 18 MiB, 16384 MiB, 13.14 W, 60
2026/09/19 03:25:37.574, 0 %, 0 %, 134 MiB, 16384 MiB, 47.56 W, 61
2026/09/19 03:25:38.576, 1 %, 1 %, 5760 MiB, 16384 MiB, 49.01 W, 61
2026/09/19 03:25:39.579, 0 %, 0 %, 5760 MiB, 16384 MiB, 48.96 W, 61
2026/09/19 03:25:40.582, 36 %, 3 %, 7348 MiB, 16384 MiB, 63.46 W, 62
2026/09/19 03:25:41.584, 5 %, 1 %, 5770 MiB, 16384 MiB, 62.31 W, 62
2026/09/19 03:25:42.586, 100 %, 57 %, 6858 MiB, 16384 MiB, 222.91 W, 68
