wall_ns,read_MBps,write_MBps,read_lat_ms,write_lat_ms,inflight
1789564199624103684,0.0,2.3,0.00,0.41,0
1789564200651225537,0.0,0.1,0.00,10.00,0
1789564201678540881,0.0,0.0,0.00,0.00,0
1789564202706065439,0.0,0.0,4.67,0.00,0
1789564203736377059,0.0,0.0,0.00,0.00,0
1789564204765964666,0.0,0.5,0.00,1.46,0
1789564205796695058,0.0,0.1,0.00,8.50,0
1789564206827958438,0.0,0.0,0.00,0.00,0
1789564207855442565,0.0,0.0,0.00,0.00,0
1789564208883193703,0.0,0.0,0.00,0.00,0
1789564209908799840,0.0,0.4,0.00,2.33,0
1789564210936409918,0.0,0.1,0.00,10.00,0
1789564211964138711,0.0,0.0,0.00,0.00,0
1789564212994316201,0.0,0.0,0.00,0.00,0
1789564214026584096,0.0,0.0,0.00,13.00,0
1789564215052084896,0.0,45.0,0.00,3.92,0
1789564216079153472,0.0,0.4,0.00,10.00,0
1789564217106298637,0.0,0.0,0.00,0.00,0
1789564218133762046,0.0,304.4,0.00,35.12,0
1789564219164044045,0.0,798.0,0.00,16.40,0
1789564220190335501,12.4,1617.4,2.17,41.42,75
1789564221218669035,740.2,0.0,17.32,0.00,51
1789564222249621342,2030.7,0.0,13.75,0.00,26
1789564223280457039,69.7,0.0,16.29,0.00,0
1789564224307557039,30.2,0.0,13.28,0.00,72
1789564225334037091,2100.2,0.1,18.43,19.50,13
1789564226364374734,583.9,0.0,13.55,0.00,0
1789564227391057081,0.0,0.0,0.00,0.00,0
1789564228418138260,0.0,0.0,0.00,0.00,0
1789564229443911669,634.6,0.0,20.79,0.00,36
1789564230471511336,795.3,0.1,18.47,1.50,0
1789564231500949999,858.3,0.0,16.08,0.00,0
1789564232527682144,429.5,265.9,14.24,3.40,8
1789564233554964747,1143.0,10.2,19.08,2.26,0
1789564234584051937,1573.7,28.5,16.41,0.85,0
1789564235611308040,1600.5,1.8,18.42,8.80,63
1789564236641639079,1584.6,0.0,17.65,0.00,47
1789564237671766370,2034.5,0.0,18.12,0.00,23
1789564238702506566,1430.9,0.0,20.26,0.00,24
1789564239732758183,1631.7,0.0,17.60,0.00,65
1789564240759980092,1996.6,0.0,18.18,18.00,0
1789564241790963816,1679.9,0.0,17.63,0.00,19
1789564242821042647,1618.3,0.0,16.71,0.00,108
1789564243845654567,2129.3,0.0,17.89,0.00,3
1789564244876338921,1574.0,0.0,17.35,0.00,56
1789564245906321427,1713.8,3.0,16.56,2.84,0
1789564246933062827,0.0,0.0,0.00,0.00,0
1789564247960469903,999.4,0.0,18.68,0.00,0
1789564248990462877,1073.0,0.0,17.32,0.00,27
1789564250018781230,642.4,133.6,15.39,1.98,0
1789564251045592167,80.3,1.2,18.07,0.18,33
1789564252072463687,1064.3,0.0,17.14,0.00,0
1789564253101256090,1142.0,0.0,17.00,0.00,0
1789564254131273214,1092.5,148.5,19.86,4.66,27
1789564255161248705,2050.1,0.0,16.77,0.00,0
1789564256189348031,1597.4,2.8,19.38,2.17,63
1789564257220268304,1602.6,0.0,18.45,0.00,38
1789564258250989758,2055.0,0.0,18.20,0.00,22
1789564259281972878,1468.2,0.0,19.71,0.00,69
1789564260312381959,1501.3,0.1,18.76,1.50,20
1789564261340185945,1990.3,0.4,18.52,3.77,22
1789564262371053963,1557.4,0.0,18.74,0.00,27
1789564263400835014,1787.0,0.0,18.21,0.00,0
1789564264428484417,1793.8,0.0,18.70,0.00,21
1789564265458162503,1063.7,0.1,18.17,4.50,0
1789564266485308552,1706.5,0.2,18.71,1.15,8
1789564267515492513,865.7,61.3,16.57,3.33,0
1789564268542052120,0.0,0.0,0.00,0.00,0
1789564269568701695,857.8,0.0,20.36,0.00,0
1789564270597833078,999.7,0.6,17.66,13.00,0
1789564271627023996,858.0,38.8,16.82,2.38,8
1789564272654527678,1024.4,156.7,34.48,14.15,62
1789564273684172169,1691.6,0.0,18.64,0.00,0
1789564274711440968,1913.6,0.0,17.61,0.00,43
1789564275741470189,1477.5,1.2,20.00,2.00,24
1789564276770871646,2038.3,1.4,16.34,1.91,0
1789564277798634676,1689.8,0.0,18.69,0.00,23
