t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,312364953600
2.0,0,1,1893,312364949504
3.0,0,3,1893,312364949504
4.0,0,3,1893,312364949504
5.0,0,3,146802533,312049881088
6.0,0,3,387975013,311808331776
7.0,0,4,802162533,311419781120
8.0,0,4,2542798693,309818265600
9.1,0,4,2542798693,309818265600
10.1,0,5,2799699813,309392969728
11.2,0,5,4430235493,307928137728
12.2,0,3,4430235493,307928137728
13.2,0,1,4430235493,307928137728
14.4,0,0,4430235493,307928137728
15.4,0,0,4430235493,307928137728
16.5,0,0,4430235493,307928137728
17.5,0,0,4430235493,307928137728
18.6,0,0,4430235493,307928137728
19.6,0,0,4430235493,307928137728
20.6,0,0,4430235493,307928137728
21.7,0,1,4430235493,307928137728
22.7,0,1,4435478373,307928137728
23.9,0,1,4666165093,307523862528
25.0,0,1,5054138213,307303325696
26.2,0,0,5054138213,307303325696
27.2,0,0,5054138213,307303325696
28.2,0,0,5054138213,307303325696
29.3,0,0,5054138213,307303325696
30.3,0,0,5054138213,307303325696
31.3,0,0,5054138213,307303321600
32.4,0,0,5054138213,307303321600
33.4,0,0,5054138213,307303321600
34.5,0,0,5054138213,307303321600
35.5,0,1,5054138213,307303321600
36.5,0,1,5054138213,307303321600
37.6,0,1,5227153253,306977812480
38.6,0,1,5431625573,306762567680
39.7,0,1,6328158053,306027560960
40.9,0,1,6328158053,306027560960
42.1,0,0,6328158053,306027560960
43.1,0,0,6328158053,306027560960
44.2,0,1,6328158053,306027560960
45.2,0,1,6354372453,305849061376
46.5,0,0,6569330533,305623326720
47.5,0,0,6847203173,305402822656
48.8,0,0,6962546533,305392324608
49.8,0,0,6962546533,305392328704
50.9,0,0,6962546533,305392328704
51.9,0,1,6962546533,305392328704
53.0,0,2,6962546533,305392328704
54.0,0,0,7104104293,305114066944
55.0,0,0,7324305253,304862081024
56.1,0,0,8215594853,304137621504
57.1,0,1,8215594853,304137621504
58.2,0,0,8283752293,303901380608
59.2,0,0,8640268133,303544373248
60.3,0,0,8860469093,303491874816
61.3,0,1,8860469093,303491874816
