t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,312391532544
2.0,0,1,1893,312391532544
3.0,0,2,28837733,312362561536
4.0,0,3,61605733,312329785344
5.0,0,3,225445733,312163266560
6.0,0,3,449578853,311931564032
7.0,0,3,1611040613,310765117440
8.0,0,5,2003437413,310378766336
9.0,0,5,2466121573,309923774464
10.0,0,5,2561967973,309818298368
11.1,0,5,2952398693,309430427648
12.1,0,5,4404021093,307984945152
13.1,0,3,4404021093,307984945152
14.1,0,1,4404021093,307984945152
15.2,0,0,4404021093,307984945152
16.2,0,0,4404021093,307984945152
17.2,0,0,4404021093,307984945152
18.2,0,0,4404021093,307984945152
19.2,0,0,4404021093,307984945152
20.2,0,0,4404021093,307984945152
21.3,0,0,4404021093,307984945152
22.3,0,1,4404021093,307984945152
23.3,0,1,4545742693,307836641280
24.3,0,1,4784293733,307596636160
25.3,0,1,5033166693,307355435008
26.4,0,0,5033166693,307355435008
27.4,0,0,5033166693,307355435008
28.4,0,0,5033166693,307355435008
29.4,0,0,5033166693,307355435008
30.4,0,0,5033166693,307355435008
31.4,0,0,5033166693,307355435008
32.4,0,0,5033166693,307355435008
33.5,0,0,5033166693,307355435008
34.5,0,0,5033166693,307355435008
35.5,0,1,5033166693,307355435008
36.5,0,1,5033166693,307355435008
37.5,0,1,5683283813,306704961536
38.6,0,1,5734729573,306652188672
39.6,0,1,5963122533,306427883520
40.6,0,1,6312429413,306075455488
41.6,0,0,6312429413,306075455488
42.7,0,0,6312429413,306075455488
43.7,0,0,6312429413,306075455488
44.7,0,1,6312429413,306075455488
45.7,0,0,6454478693,305932394496
46.7,0,0,6757418853,305631248384
47.8,0,0,6941575013,305445945344
48.8,0,0,6941575013,305445945344
49.8,0,0,6941575013,305445945344
50.8,0,0,6941575013,305445945344
51.8,0,1,6941575013,305445945344
52.8,0,2,7142442853,305243901952
53.9,0,0,7397050213,304990400512
54.9,0,0,8199866213,304186912768
55.9,0,0,8199866213,304186912768
56.9,0,1,8199866213,304186912768
57.9,0,1,8294238053,304099553280
59.0,0,0,8573749093,303813976064
60.1,0,0,8849983333,303536427008
61.1,0,1,8849983333,303536427008
62.1,0,2,8945010533,303441047552
63.1,0,3,9495349093,302985211904
64.2,0,3,10504111973,301925609472
65.4,0,1,10758391653,301626937344
66.5,0,2,10758391653,301626937344
67.5,0,2,10820487013,301576785920
68.6,0,1,11158652773,301243695104
69.7,0,0,11387537253,300997443584
70.8,0,0,11387537253,300997443584
71.8,0,0,11387537253,300997443584
72.8,0,0,11387537253,300997443584
73.8,0,0,11387537253,300997443584
74.9,0,1,11387537253,300997443584
75.9,0,2,12016682853,300367941632
76.9,0,4,12645828453,299738443776
77.9,0,4,12645828453,299738443776
79.0,0,4,12833916773,299550330880
80.0,0,1,13791233893,298639843328
81.2,0,1,13904119653,298479431680
82.2,0,2,13904119653,298479431680
83.3,0,3,13945079653,298431139840
84.3,0,3,14184286053,298203828224
85.4,0,1,14436435813,297950687232
86.5,0,1,14673512293,297709527040
87.6,0,1,15020197733,297367912448
88.7,0,0,15183382373,297199448064
89.7,0,0,15183382373,297199448064
90.7,0,0,15183382373,297199448064
91.8,0,0,15183382373,297199448064
92.8,0,0,15183382373,297199443968
93.8,0,0,15183382373,297199443968
94.9,0,1,15183382373,297199443968
95.9,0,2,15203698533,297175728128
96.9,0,2,15464695653,296920072192
98.0,0,0,16107767653,296314032128
99.1,0,0,16441673573,295940464640
100.1,0,0,16441673573,295940464640
101.2,0,0,16441673573,295940464640
102.2,0,1,16441673573,295940464640
103.2,0,0,16572417893,295805595648
104.2,0,0,16815884133,295562006528
105.3,0,0,17070819173,295310958592
106.3,0,0,17070819173,295310958592
107.4,0,0,17070819173,295310958592
108.4,0,1,17070819173,295310958592
109.4,0,2,17699964773,294681468928
110.5,0,2,17892149093,294522683392
111.6,0,0,18329110373,294051975168
112.7,0,0,18329110373,294051975168
113.7,0,1,18329110373,294051975168
114.8,0,1,18330912613,294051975168
115.9,0,2,18645485413,293738995712
116.9,0,1,19007571813,293388660736
118.1,0,0,19254806373,293128474624
119.1,0,0,19480905573,292903391232
120.2,0,0,19587401573,292792963072
