wall_ns,read_MBps,write_MBps,read_lat_ms,write_lat_ms,inflight
1789562951750038234,0.0,0.0,0.00,0.00,0
1789562952777439597,0.0,0.4,0.00,13.59,0
1789562953804404491,0.0,0.0,0.00,0.00,0
1789562954832153679,0.0,0.0,0.00,0.00,0
1789562955862744527,0.0,0.0,0.00,0.00,0
1789562956892531066,0.0,0.0,0.00,0.00,0
1789562957922516199,0.0,0.3,0.00,13.21,0
1789562958950111153,0.0,0.0,0.00,0.00,0
1789562959977342010,0.0,0.0,0.00,0.00,0
1789562961004786702,0.0,0.0,0.00,0.00,0
1789562962032613019,0.0,0.0,0.00,0.00,0
1789562963060405987,0.0,0.3,0.00,13.64,0
1789562964087899830,0.0,0.0,0.00,0.00,0
1789562965116362682,0.0,0.0,0.00,0.00,0
1789562966150767500,0.0,0.0,0.00,14.00,0
1789562967191097055,0.0,0.0,0.00,0.00,0
1789562968207348703,0.0,69.0,0.00,6.76,0
1789562969234433467,0.0,0.0,0.00,0.00,0
1789562970262068853,0.0,288.9,0.00,35.82,36
1789562971292690861,0.0,580.6,0.00,26.19,15
1789562972321101790,0.0,1308.1,0.00,1.98,1
1789562973348991456,143.1,473.0,13.38,2.17,0
1789562974376392541,1868.4,0.0,13.75,0.00,79
1789562975405579056,847.0,0.0,13.74,0.00,0
1789562976432710428,0.0,0.0,0.00,0.00,0
1789562977487722831,1455.0,0.0,18.06,0.00,50
1789562978518208109,1245.5,0.1,16.29,4.00,0
1789562979545467688,0.0,0.0,0.00,0.00,0
1789562980572140913,0.0,0.0,0.00,0.00,0
1789562981599294954,429.5,0.0,16.36,0.00,0
1789562982626075078,798.2,0.0,17.81,0.00,23
1789562983652678657,776.7,0.1,17.39,1.50,0
1789562984679401888,715.6,29.2,17.28,4.10,9
1789562985706660561,714.2,246.3,18.11,4.58,0
1789562986736692523,1468.7,0.0,18.86,0.00,57
1789562987767737546,1461.6,30.0,16.87,1.42,31
1789562988798139355,1780.4,0.0,16.90,0.00,0
1789562989825799479,2029.8,0.0,17.72,0.00,60
1789562990856496834,1539.6,0.0,18.86,0.00,40
1789562991886448293,1857.5,0.0,17.21,0.00,0
1789562992914216286,1847.8,0.0,17.97,22.00,8
1789562993945118372,1651.0,0.0,17.76,0.00,29
1789562994975621987,1926.4,0.0,18.73,0.00,0
1789562996003222028,1729.5,0.0,17.81,0.00,72
1789562997033949756,1560.0,0.0,18.12,0.00,79
1789562998064544351,2135.3,0.0,17.44,3.50,0
1789562999092229244,0.0,1.0,0.00,0.14,0
1789563000119207650,804.9,0.0,17.05,0.00,30
1789563001148681855,1062.8,0.0,17.18,0.00,84
1789563002173925207,851.4,133.6,17.30,3.05,0
1789563003200670579,0.0,0.9,0.00,3.33,0
1789563004227171124,939.4,2.8,19.87,4.53,20
1789563005256569385,1060.9,0.0,17.51,0.00,0
1789563006285816842,906.1,148.8,17.80,3.58,42
1789563007313740421,1986.5,0.0,18.63,0.00,54
1789563008343809979,1595.1,1.0,18.30,1.00,38
1789563009373724264,1654.7,1.1,18.35,0.59,0
1789563010400529129,2011.5,0.0,18.00,0.00,79
1789563011431398483,1688.1,0.0,16.78,0.00,14
1789563012460221178,1730.0,0.0,17.97,0.00,0
1789563013487716832,1918.5,0.1,17.11,10.50,35
1789563014518822753,1638.3,0.2,18.26,8.28,10
1789563015548778369,1868.8,0.0,17.07,0.00,0
1789563016576501066,1763.6,0.0,18.52,0.00,49
1789563017606232408,1093.6,0.0,18.28,0.00,0
1789563018634133757,1713.4,0.1,17.63,20.50,0
1789563019662487099,859.4,61.6,19.07,2.81,0
1789563020689343634,0.0,0.0,0.00,0.00,0
1789563021716074152,912.8,0.0,16.94,0.00,43
1789563022743429866,947.5,0.4,18.76,1.50,0
1789563023770968071,858.7,36.5,18.32,4.78,9
1789563024798293565,1073.0,158.7,33.15,14.80,26
1789563025827952217,1643.0,0.0,18.26,0.00,0
1789563026855081128,2044.7,0.0,17.30,0.00,46
1789563027886203211,1655.1,1.2,17.64,15.00,12
1789563028914583997,1731.1,0.0,17.78,0.00,0
1789563029936830193,1846.6,1.3,19.15,2.74,17
1789563030966804415,1588.0,0.0,18.13,0.00,0
1789563031996306805,2001.5,0.0,18.02,0.00,0
1789563033023274547,1622.7,0.1,17.71,14.50,40
1789563034052424295,1661.7,0.0,17.49,0.00,1
1789563035082608425,1999.2,0.2,18.30,4.67,0
1789563036112295069,428.6,0.0,21.57,0.00,0
1789563037141253815,1540.2,0.1,17.24,10.50,22
1789563038171031431,889.3,111.7,17.69,4.96,0
1789563039196607492,0.0,0.0,0.00,0.00,0
1789563040223340647,1140.4,0.2,16.79,11.14,6
1789563041250200041,1006.4,0.0,17.21,0.00,0
1789563042278473110,856.7,127.9,23.27,7.47,7
1789563043308558014,1720.0,38.9,22.63,17.19,84
1789563044338757054,1631.4,0.0,17.45,0.00,31
1789563045367125761,1791.8,0.7,20.11,4.33,0
1789563046394881252,1732.2,0.0,17.52,0.00,69
1789563047424887114,1600.8,1.0,17.78,4.00,50
1789563048454478758,2038.4,0.0,18.41,0.00,21
1789563049484082176,1693.3,0.0,17.21,0.00,31
1789563050511961236,1646.6,1.1,17.74,0.11,0
1789563051540459056,2126.9,0.0,17.22,0.00,18
1789563052568782032,1632.9,0.1,17.62,1.50,55
1789563053598069958,1101.4,0.0,17.01,0.00,0
1789563054624868094,286.2,0.0,16.53,0.00,0
1789563055652476418,1027.6,0.2,18.45,9.15,65
1789563056680332246,1139.6,0.0,15.83,0.00,67
1789563057707682449,264.2,127.2,21.26,5.09,0
1789563058735013023,1428.7,0.0,17.70,0.00,0
1789563059764257256,1287.2,56.4,17.29,4.91,8
1789563060791416600,1618.1,57.6,21.08,10.67,44
1789563061821330679,1528.9,1.4,19.55,9.25,86
1789563062851715743,1965.1,0.0,19.18,0.00,26
1789563063882389468,1656.6,0.0,17.21,0.00,39
1789563064912149487,1553.7,0.0,18.71,0.00,56
1789563065939280595,2101.3,1.5,18.14,1.16,0
1789563066970016761,1600.3,0.1,17.86,1.50,56
1789563068000109554,1586.6,0.0,18.31,0.00,46
1789563069027337334,2031.7,0.0,18.58,0.00,28
1789563070058174087,1633.6,0.0,17.91,0.00,3
1789563071088103577,1716.3,0.2,18.36,4.52,0
1789563072114534224,0.0,0.1,0.00,5.50,0
1789563073141350832,858.3,0.0,19.37,0.00,0
1789563074169144075,1046.7,0.0,18.70,0.00,54
1789563075196813552,813.4,90.9,19.58,5.50,6
1789563076224229438,1758.2,45.1,21.39,15.21,53
1789563077254652084,1617.8,0.9,18.31,2.33,27
1789563078284638575,2042.9,0.0,18.38,0.00,6
1789563079314301265,1573.5,0.0,18.40,0.00,2
1789563080344648184,1602.2,0.0,18.04,0.00,59
1789563081375514244,1965.0,1.0,19.64,3.86,0
1789563082405772681,1522.0,0.1,19.15,1.50,26
1789563083435795139,1587.0,0.0,18.28,0.00,32
1789563084462973411,2079.1,0.0,17.78,0.00,54
1789563085493031826,1727.0,0.0,17.39,0.00,38
1789563086523059962,1509.8,0.2,18.31,0.53,0
1789563087552940427,0.0,0.1,0.00,4.50,0
1789563088583340678,0.0,0.0,0.00,0.00,0
1789563089613082071,166.5,0.0,19.91,0.00,64
1789563090640956643,2010.6,0.0,18.32,0.00,56
1789563091670727625,1572.8,0.2,18.36,0.47,51
1789563092700330513,1679.2,0.1,17.47,26.00,0
1789563093727196340,2023.3,0.0,17.57,0.00,68
1789563094758018977,1690.7,0.0,17.20,0.00,59
1789563095788385305,1713.5,0.0,19.14,0.00,0
1789563096814847026,1921.9,0.3,17.23,5.27,34
1789563097845433191,1632.2,0.0,18.09,0.00,15
1789563098875566847,1873.1,0.0,18.16,0.00,0
1789563099902965779,1859.8,0.0,17.22,0.00,85
1789563100933341772,1546.9,0.0,19.23,0.00,19
1789563101963231872,2025.0,0.3,17.69,5.77,0
1789563102988533271,1620.6,0.0,18.72,0.00,41
1789563104018827402,1600.5,0.0,18.39,0.00,25
1789563105049664047,2067.1,0.0,18.09,0.00,81
1789563106080468057,1685.5,0.0,17.45,0.00,17
1789563107110430634,1399.9,0.5,19.20,2.10,25
1789563108138780968,1933.1,0.0,18.00,0.00,60
1789563109167883994,1539.1,0.0,18.47,0.00,2
1789563110197878543,1719.3,0.0,17.69,0.00,0
1789563111223677848,1980.9,0.0,17.57,0.00,19
1789563112254173003,1591.9,0.3,18.44,9.26,88
1789563113284199545,1855.3,0.0,19.18,0.00,0
1789563114312088390,1756.4,0.0,17.68,0.00,55
1789563115342829987,1553.7,0.0,18.85,0.00,59
1789563116373674220,2021.0,0.0,18.15,0.00,47
1789563117404347421,1574.3,0.3,18.70,13.61,40
1789563118435113215,1653.3,0.0,18.02,0.00,0
1789563119465650636,2022.6,0.0,18.20,0.00,63
1789563120496278550,1632.7,0.0,14.34,0.00,29
1789563121526193042,1664.7,0.0,17.57,0.00,70
1789563122593018488,2031.6,0.4,18.76,2.56,15
1789563123623437701,1441.0,0.0,18.47,0.00,0
1789563124652955744,1716.4,0.0,17.82,0.00,0
1789563125680892979,1896.2,0.0,17.81,0.00,50
1789563126711511275,1609.3,0.1,17.90,23.50,24
1789563127741936354,1920.3,0.2,19.42,18.39,0
1789563128769470156,1623.4,0.0,17.80,0.00,47
1789563129800414553,1507.9,0.0,20.26,0.00,8
1789563130831023975,2020.6,0.0,18.28,0.00,71
1789563131861601083,1725.6,0.1,16.74,10.00,57
1789563132891564676,1474.5,0.3,20.32,7.83,25
1789563133920047893,2001.0,0.0,18.26,0.00,23
1789563134950920217,1536.2,0.0,18.56,0.00,45
1789563135980561628,1870.0,0.0,13.47,0.00,0
1789563137008013303,1803.8,0.1,19.21,32.00,24
1789563138038128973,1539.3,0.5,18.69,0.47,38
1789563139068354029,2083.5,0.0,17.92,0.00,0
1789563140096394754,1505.6,0.0,18.27,0.00,22
1789563141126579559,1532.5,0.0,18.11,0.00,51
1789563142155730713,2022.9,0.1,18.65,5.50,34
1789563143186172217,1592.2,0.3,18.05,4.49,18
1789563144216447901,1607.4,0.0,18.21,0.00,20
1789563145243354865,1953.5,0.0,18.56,0.00,25
1789563146274507152,1635.5,0.0,17.81,0.00,0
1789563147304429499,1715.4,0.1,18.36,28.00,0
1789563148331835270,1862.5,0.2,18.86,3.76,86
1789563149362185376,1629.2,0.0,17.34,0.00,32
1789563150392540805,2066.9,0.0,14.13,0.00,0
1789563151420346453,1642.1,0.0,18.86,0.00,27
1789563152450671725,1600.8,0.1,14.37,37.50,30
1789563153481808678,2030.9,0.3,17.51,1.32,89
1789563154512673552,1588.4,0.0,17.82,0.00,62
1789563155542923486,1566.9,0.0,17.55,0.00,70
1789563156570713462,1997.7,0.1,18.20,14.50,73
1789563157600891924,1604.1,0.0,17.87,0.00,48
1789563158631230149,1664.4,0.2,19.85,0.11,0
1789563159658689382,1897.7,0.0,17.72,0.00,50
1789563160689195857,1541.4,0.0,19.16,0.00,73
1789563161718930722,1988.1,0.1,18.13,37.50,0
1789563162746556200,1788.5,0.0,16.18,0.00,29
1789563163776993287,1862.0,0.2,16.18,2.76,29
1789563164806694436,1776.7,0.0,17.05,0.00,0
1789563165834391585,2030.1,0.0,17.68,0.00,61
1789563166865129042,1820.2,0.1,13.63,29.00,24
1789563167895257523,1740.1,0.3,18.50,0.55,0
1789563168922278138,1774.8,0.0,17.13,0.00,37
1789563169953262489,1588.5,0.0,18.16,0.00,24
1789563170983905185,2060.2,0.0,17.94,0.00,0
1789563172012803707,1562.0,0.1,18.87,13.50,9
1789563173043084633,1634.1,0.2,17.37,0.76,44
1789563174073574996,2151.5,0.0,17.37,0.00,30
1789563175103540300,1668.6,0.0,17.79,0.00,63
1789563176133946870,1763.2,0.0,16.69,0.00,24
1789563177164757669,1956.6,0.1,18.54,6.00,54
1789563178195406286,1577.7,0.2,18.38,10.12,55
1789563179225542285,1571.6,0.0,18.56,0.00,45
1789563180255281484,1979.7,0.0,18.90,0.00,64
1789563181285289960,402.1,0.0,18.74,0.00,0
1789563182315120294,0.0,0.1,0.00,8.50,0
1789563183344761147,0.0,0.2,0.00,4.60,0
1789563184373645585,0.0,0.0,0.00,0.00,0
1789563185601758502,0.0,0.0,0.00,0.00,0
