timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/21 10:59:05.972, 0 %, 0 %, 15 MiB, 16384 MiB, 8.25 W, 60
2026/09/21 10:59:06.990, 0 %, 0 %, 15 MiB, 16384 MiB, 9.46 W, 60
2026/09/21 10:59:07.996, 0 %, 0 %, 15 MiB, 16384 MiB, 7.74 W, 59
2026/09/21 10:59:09.005, 0 %, 0 %, 15 MiB, 16384 MiB, 7.90 W, 59
2026/09/21 10:59:10.011, 0 %, 0 %, 15 MiB, 16384 MiB, 7.95 W, 58
2026/09/21 10:59:11.017, 0 %, 0 %, 15 MiB, 16384 MiB, 7.74 W, 58
2026/09/21 10:59:12.023, 0 %, 0 %, 15 MiB, 16384 MiB, 8.40 W, 58
2026/09/21 10:59:13.029, 0 %, 0 %, 15 MiB, 16384 MiB, 9.38 W, 58
2026/09/21 10:59:14.034, 0 %, 0 %, 15 MiB, 16384 MiB, 7.78 W, 57
2026/09/21 10:59:15.040, 0 %, 0 %, 15 MiB, 16384 MiB, 7.69 W, 57
2026/09/21 10:59:16.046, 0 %, 0 %, 15 MiB, 16384 MiB, 7.92 W, 57
2026/09/21 10:59:17.053, 0 %, 0 %, 15 MiB, 16384 MiB, 7.85 W, 56
2026/09/21 10:59:18.059, 0 %, 0 %, 15 MiB, 16384 MiB, 7.96 W, 56
2026/09/21 10:59:19.065, 0 %, 0 %, 15 MiB, 16384 MiB, 7.96 W, 56
2026/09/21 10:59:20.071, 2 %, 0 %, 134 MiB, 16384 MiB, 45.68 W, 57
2026/09/21 10:59:21.073, 0 %, 0 %, 1272 MiB, 16384 MiB, 46.81 W, 57
2026/09/21 10:59:22.075, 0 %, 0 %, 5760 MiB, 16384 MiB, 47.30 W, 58
2026/09/21 10:59:23.078, 42 %, 3 %, 6808 MiB, 16384 MiB, 61.99 W, 58
2026/09/21 10:59:24.080, 0 %, 0 %, 7790 MiB, 16384 MiB, 58.14 W, 59
2026/09/21 10:59:25.082, 100 %, 56 %, 6858 MiB, 16384 MiB, 227.62 W, 64
2026/09/21 10:59:26.084, 100 %, 58 %, 6858 MiB, 16384 MiB, 227.68 W, 66
2026/09/21 10:59:27.088, 100 %, 59 %, 6870 MiB, 16384 MiB, 180.40 W, 63
2026/09/21 10:59:28.090, 20 %, 18 %, 6870 MiB, 16384 MiB, 94.76 W, 61
2026/09/21 10:59:29.092, 0 %, 0 %, 9224 MiB, 16384 MiB, 47.43 W, 60
2026/09/21 10:59:30.094, 0 %, 0 %, 9224 MiB, 16384 MiB, 47.69 W, 59
2026/09/21 10:59:31.097, 0 %, 0 %, 9250 MiB, 16384 MiB, 49.52 W, 59
2026/09/21 10:59:32.101, 0 %, 0 %, 9240 MiB, 16384 MiB, 49.84 W, 59
2026/09/21 10:59:33.103, 0 %, 0 %, 9240 MiB, 16384 MiB, 48.63 W, 59
2026/09/21 10:59:34.105, 0 %, 0 %, 9240 MiB, 16384 MiB, 47.07 W, 59
2026/09/21 10:59:35.109, 69 %, 3 %, 9240 MiB, 16384 MiB, 94.45 W, 61
2026/09/21 10:59:36.111, 100 %, 22 %, 9240 MiB, 16384 MiB, 117.62 W, 62
2026/09/21 10:59:37.114, 100 %, 19 %, 9240 MiB, 16384 MiB, 197.51 W, 63
2026/09/21 10:59:38.116, 100 %, 0 %, 9240 MiB, 16384 MiB, 184.14 W, 65
2026/09/21 10:59:39.120, 100 %, 0 %, 9240 MiB, 16384 MiB, 123.50 W, 63
2026/09/21 10:59:40.122, 100 %, 0 %, 9240 MiB, 16384 MiB, 121.32 W, 64
2026/09/21 10:59:41.124, 100 %, 0 %, 9240 MiB, 16384 MiB, 120.27 W, 64
2026/09/21 10:59:42.127, 100 %, 1 %, 9240 MiB, 16384 MiB, 117.35 W, 64
2026/09/21 10:59:43.129, 100 %, 18 %, 9240 MiB, 16384 MiB, 125.37 W, 64
2026/09/21 10:59:44.131, 100 %, 22 %, 9240 MiB, 16384 MiB, 204.00 W, 65
2026/09/21 10:59:45.133, 100 %, 22 %, 9240 MiB, 16384 MiB, 181.11 W, 66
2026/09/21 10:59:46.135, 100 %, 8 %, 9240 MiB, 16384 MiB, 124.61 W, 69
2026/09/21 10:59:47.156, 100 %, 0 %, 9240 MiB, 16384 MiB, 121.68 W, 65
2026/09/21 10:59:48.158, 100 %, 0 %, 9240 MiB, 16384 MiB, 120.50 W, 66
2026/09/21 10:59:49.160, 100 %, 0 %, 9240 MiB, 16384 MiB, 120.01 W, 66
2026/09/21 10:59:50.162, 100 %, 0 %, 9240 MiB, 16384 MiB, 117.63 W, 66
2026/09/21 10:59:51.165, 100 %, 20 %, 9240 MiB, 16384 MiB, 132.70 W, 66
2026/09/21 10:59:52.167, 99 %, 25 %, 9240 MiB, 16384 MiB, 210.01 W, 67
2026/09/21 10:59:53.169, 100 %, 9 %, 9244 MiB, 16384 MiB, 123.55 W, 69
2026/09/21 10:59:54.174, 100 %, 0 %, 9244 MiB, 16384 MiB, 122.83 W, 67
2026/09/21 10:59:55.176, 100 %, 11 %, 9244 MiB, 16384 MiB, 122.21 W, 67
2026/09/21 10:59:56.180, 100 %, 21 %, 9244 MiB, 16384 MiB, 120.95 W, 67
2026/09/21 10:59:57.182, 100 %, 21 %, 9244 MiB, 16384 MiB, 118.83 W, 68
2026/09/21 10:59:58.184, 100 %, 12 %, 9244 MiB, 16384 MiB, 114.57 W, 68
2026/09/21 10:59:59.186, 100 %, 0 %, 9244 MiB, 16384 MiB, 168.36 W, 68
2026/09/21 11:00:00.190, 100 %, 0 %, 9244 MiB, 16384 MiB, 198.86 W, 70
2026/09/21 11:00:01.192, 100 %, 0 %, 9244 MiB, 16384 MiB, 124.77 W, 70
2026/09/21 11:00:02.195, 100 %, 0 %, 9244 MiB, 16384 MiB, 124.45 W, 69
2026/09/21 11:00:03.197, 100 %, 5 %, 9244 MiB, 16384 MiB, 123.85 W, 69
2026/09/21 11:00:04.199, 100 %, 21 %, 9244 MiB, 16384 MiB, 122.55 W, 69
2026/09/21 11:00:05.202, 100 %, 21 %, 9244 MiB, 16384 MiB, 120.96 W, 69
2026/09/21 11:00:06.204, 100 %, 17 %, 9244 MiB, 16384 MiB, 202.17 W, 69
2026/09/21 11:00:07.206, 100 %, 0 %, 9244 MiB, 16384 MiB, 180.90 W, 70
2026/09/21 11:00:08.209, 100 %, 0 %, 9244 MiB, 16384 MiB, 125.48 W, 72
