timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 02:01:51.209, 0 %, 0 %, 15 MiB, 16384 MiB, 7.54 W, 40
2026/09/19 02:01:52.249, 0 %, 0 %, 15 MiB, 16384 MiB, 8.65 W, 39
2026/09/19 02:01:53.255, 0 %, 0 %, 15 MiB, 16384 MiB, 6.60 W, 40
2026/09/19 02:01:54.260, 0 %, 0 %, 15 MiB, 16384 MiB, 8.07 W, 40
2026/09/19 02:01:55.271, 0 %, 0 %, 15 MiB, 16384 MiB, 7.29 W, 39
2026/09/19 02:01:56.277, 0 %, 0 %, 15 MiB, 16384 MiB, 7.12 W, 39
2026/09/19 02:01:57.284, 0 %, 0 %, 15 MiB, 16384 MiB, 7.10 W, 39
2026/09/19 02:01:58.290, 0 %, 0 %, 15 MiB, 16384 MiB, 7.23 W, 39
2026/09/19 02:01:59.296, 0 %, 0 %, 15 MiB, 16384 MiB, 7.15 W, 39
2026/09/19 02:02:00.301, 0 %, 0 %, 15 MiB, 16384 MiB, 7.03 W, 39
2026/09/19 02:02:01.307, 0 %, 0 %, 15 MiB, 16384 MiB, 7.23 W, 39
2026/09/19 02:02:02.313, 0 %, 0 %, 15 MiB, 16384 MiB, 7.22 W, 39
2026/09/19 02:02:03.319, 0 %, 0 %, 15 MiB, 16384 MiB, 7.33 W, 39
2026/09/19 02:02:04.325, 1 %, 0 %, 15 MiB, 16384 MiB, 10.49 W, 39
2026/09/19 02:02:05.331, 0 %, 0 %, 15 MiB, 16384 MiB, 6.97 W, 39
2026/09/19 02:02:06.337, 0 %, 0 %, 15 MiB, 16384 MiB, 6.94 W, 39
2026/09/19 02:02:07.343, 0 %, 0 %, 15 MiB, 16384 MiB, 7.05 W, 39
2026/09/19 02:02:08.349, 0 %, 0 %, 15 MiB, 16384 MiB, 7.32 W, 39
2026/09/19 02:02:09.354, 0 %, 0 %, 15 MiB, 16384 MiB, 9.03 W, 39
2026/09/19 02:02:10.360, 0 %, 0 %, 15 MiB, 16384 MiB, 7.66 W, 39
2026/09/19 02:02:11.365, 0 %, 0 %, 15 MiB, 16384 MiB, 7.66 W, 39
2026/09/19 02:02:12.371, 0 %, 0 %, 15 MiB, 16384 MiB, 7.18 W, 39
2026/09/19 02:02:13.377, 2 %, 0 %, 134 MiB, 16384 MiB, 40.66 W, 41
2026/09/19 02:02:14.379, 0 %, 0 %, 1336 MiB, 16384 MiB, 39.79 W, 41
2026/09/19 02:02:15.382, 0 %, 0 %, 5760 MiB, 16384 MiB, 39.60 W, 42
2026/09/19 02:02:16.384, 41 %, 3 %, 6808 MiB, 16384 MiB, 57.02 W, 43
