i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.3907,0,0,0,0,0
1,1.1426,0,0,0,2,167772160
2,1.1457,0,0,0,1,83886080
3,1.1302,0,0,0,1,83886080
4,1.1448,0,0,0,1,83886080
5,0.0711,0,0,0,1,83886080
6,0.0464,0,0,0,1,83886080
7,0.9016,0,0,0,0,0
8,1.1307,0,0,0,0,0
9,0.9719,0,0,0,2,167772160
10,1.1469,0,0,0,0,0
11,0.3714,0,0,0,2,167772160
12,1.0953,0,0,0,0,0
13,0.0421,0,0,0,1,83886080
14,0.0278,0,0,0,0,0
15,0.0412,0,0,0,0,0
16,0.1164,0,0,0,0,0
17,0.0452,0,0,0,1,83886080
18,1.1215,0,0,0,0,0
19,0.0692,0,0,0,0,0
