Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Style,Range
0.1,1192380332,8,149047541.5,148195776.5,143285199,161224298,5886849.2,PushPop,:weight_ssd_read layer068/self_attn.o_proj.weight.bin 128MiB
0.1,1184760822,8,148095102.8,147189507.5,138281606,163357669,8766418.1,PushPop,:weight_ssd_read layer055/self_attn.o_proj.weight.bin 128MiB
0.1,1179079777,8,147384972.1,146044312.5,144528670,158027111,4351452.0,PushPop,:weight_ssd_read layer052/self_attn.o_proj.weight.bin 128MiB
0.1,1175699089,8,146962386.1,144777893.5,143795577,155912882,4739521.3,PushPop,:weight_ssd_read layer020/self_attn.o_proj.weight.bin 128MiB
0.1,1156672080,8,144584010.0,142342617.5,134887939,170993022,11283418.9,PushPop,:weight_ssd_read layer075/self_attn.o_proj.weight.bin 128MiB
0.1,1143611669,8,142951458.6,139585371.5,132313411,159507073,11831323.7,PushPop,:weight_ssd_read layer033/self_attn.o_proj.weight.bin 128MiB
0.1,1060582772,8,132572846.5,129940908.5,115921625,166200832,15843964.2,PushPop,:weight_ssd_read layer065/self_attn.o_proj.weight.bin 128MiB
0.1,999139429,8,124892428.6,99949790.0,97192520,224971455,48572305.8,PushPop,:weight_ssd_read layer030/self_attn.qkv_proj.weight.bin 160MiB
0.1,851474689,8,106434336.1,87878175.5,72354664,247478975,57739515.3,PushPop,:weight_ssd_read layer007/self_attn.qkv_proj.weight.bin 160MiB
0.0,813381669,8,101672708.6,98070296.0,91722705,130947214,12470029.6,PushPop,:weight_ssd_read layer014/self_attn.qkv_proj.weight.bin 160MiB
0.0,775345759,8,96918219.9,95742624.0,92854862,105020952,3977326.8,PushPop,:weight_ssd_read layer078/self_attn.qkv_proj.weight.bin 160MiB
0.0,774274693,8,96784336.6,92983011.0,90739884,120049898,9804361.7,PushPop,:weight_ssd_read layer046/self_attn.qkv_proj.weight.bin 160MiB
0.0,758936955,8,94867119.4,95351848.0,90345975,98462254,3226791.9,PushPop,:weight_ssd_read layer004/self_attn.qkv_proj.weight.bin 160MiB
0.0,755079522,8,94384940.3,92359688.5,90567663,107815309,5813649.8,PushPop,:weight_ssd_read layer068/self_attn.qkv_proj.weight.bin 160MiB
0.0,753166226,8,94145778.3,91524748.0,90157237,100362372,4276540.3,PushPop,:weight_ssd_read layer062/self_attn.qkv_proj.weight.bin 160MiB
0.0,749155351,8,93644418.9,92320692.0,90461146,105015418,4663239.6,PushPop,:weight_ssd_read layer052/self_attn.qkv_proj.weight.bin 160MiB
0.0,747860631,8,93482578.9,91412095.0,89909961,103168209,4736304.0,PushPop,:weight_ssd_read layer020/self_attn.qkv_proj.weight.bin 160MiB
0.0,740724581,8,92590572.6,91958896.0,90486509,97753967,2216133.9,PushPop,:weight_ssd_read layer036/self_attn.qkv_proj.weight.bin 160MiB
0.0,723523147,8,90440393.4,91629740.0,73009050,104176682,10341234.6,PushPop,:weight_ssd_read layer071/self_attn.qkv_proj.weight.bin 160MiB
0.0,719346630,8,89918328.8,91694070.0,67011280,99716182,10067019.1,PushPop,:weight_ssd_read layer039/self_attn.qkv_proj.weight.bin 160MiB
0.0,710231475,8,88778934.4,87468092.5,75118358,104222775,10341428.5,PushPop,:weight_ssd_read layer059/self_attn.qkv_proj.weight.bin 160MiB
0.0,695292945,8,86911618.1,87681145.0,71409767,107909779,14218383.4,PushPop,:weight_ssd_read layer011/self_attn.qkv_proj.weight.bin 160MiB
0.0,691959498,8,86494937.3,85867014.5,73351408,103020525,9175592.3,PushPop,:weight_ssd_read layer027/self_attn.qkv_proj.weight.bin 160MiB
0.0,670463728,8,83807966.0,83994717.5,67402683,100155648,10954441.8,PushPop,:weight_ssd_read layer017/self_attn.qkv_proj.weight.bin 160MiB
0.0,664883430,8,83110428.8,84701962.0,66647889,103039253,12411807.4,PushPop,:weight_ssd_read layer023/self_attn.qkv_proj.weight.bin 160MiB
0.0,660384838,8,82548104.8,78919412.0,60205949,106518079,18221848.2,PushPop,:weight_ssd_read layer049/self_attn.qkv_proj.weight.bin 160MiB
0.0,634013755,8,79251719.4,77365081.5,64166720,101493236,13325453.4,PushPop,:weight_ssd_read layer055/self_attn.qkv_proj.weight.bin 160MiB
0.0,628664178,7,89809168.3,88499079.0,67622603,111683232,13289249.4,PushPop,:weight_ssd_read layer001/self_attn.qkv_proj.weight.bin 160MiB
0.0,618510372,8,77313796.5,75785401.5,58535866,94754677,14462255.2,PushPop,:weight_ssd_read layer043/self_attn.qkv_proj.weight.bin 160MiB
0.0,615623551,8,76952943.9,70764776.0,69558179,95912915,9955943.6,PushPop,:weight_ssd_read layer033/self_attn.qkv_proj.weight.bin 160MiB
0.0,610666344,8,76333293.0,75402333.0,60041621,97172323,11051305.4,PushPop,:weight_ssd_read layer075/self_attn.qkv_proj.weight.bin 160MiB
0.0,540509749,8,67563718.6,67105762.0,54036466,87037725,10939894.9,PushPop,:weight_ssd_read layer065/self_attn.qkv_proj.weight.bin 160MiB
0.0,1544241,24,64343.4,41766.5,35243,333668,60788.6,PushPop,:weight_h2d L23 0MiB
0.0,1540264,24,64177.7,42255.5,35595,287347,51652.7,PushPop,:weight_h2d L49 0MiB
0.0,1493599,24,62233.3,44827.0,32359,218367,39154.0,PushPop,:weight_h2d L46 0MiB
0.0,1439197,24,59966.5,39782.5,34706,257374,46267.4,PushPop,:weight_h2d L68 0MiB
0.0,1393466,24,58061.1,43468.0,31642,160788,29605.3,PushPop,:weight_h2d L7 0MiB
0.0,1386177,24,57757.4,43884.0,34925,128141,26618.7,PushPop,:weight_h2d L55 0MiB
0.0,1370012,24,57083.8,41802.0,34301,121368,25256.3,PushPop,:weight_h2d L30 0MiB
0.0,1347888,24,56162.0,43648.5,35184,130659,24486.6,PushPop,:weight_h2d L36 0MiB
0.0,1334659,24,55610.8,42866.5,34341,111681,23311.1,PushPop,:weight_h2d L4 0MiB
0.0,1328528,24,55355.3,43034.5,34531,88467,20291.5,PushPop,:weight_h2d L1 0MiB
0.0,1315404,24,54808.5,42514.0,35255,91585,21594.0,PushPop,:weight_h2d L39 0MiB
0.0,1313137,24,54714.0,38868.0,33454,387645,71113.2,PushPop,:weight_h2d L61 0MiB
0.0,1310959,24,54623.3,42092.5,35023,90098,21196.9,PushPop,:weight_h2d L62 0MiB
0.0,1282972,24,53457.2,36908.5,26878,244815,51954.4,PushPop,:weight_h2d L9 0MiB
0.0,1282403,24,53433.5,41637.5,34729,89210,20490.0,PushPop,:weight_h2d L52 0MiB
0.0,1275650,24,53152.1,37262.5,33665,208421,40725.8,PushPop,:weight_h2d L73 0MiB
0.0,1255335,24,52305.6,41849.5,29181,149468,25704.6,PushPop,:weight_h2d L43 0MiB
0.0,1253824,24,52242.7,41216.5,33382,87460,18428.4,PushPop,:weight_h2d L65 0MiB
0.0,1253456,24,52227.3,43488.5,26145,88566,19065.9,PushPop,:weight_h2d L17 0MiB
0.0,1250490,24,52103.8,40817.5,34203,84248,19721.5,PushPop,:weight_h2d L71 0MiB
0.0,1240748,24,51697.8,40596.5,34647,86223,19732.4,PushPop,:weight_h2d L14 0MiB
0.0,1196145,24,49839.4,39154.0,25369,86793,20272.3,PushPop,:weight_h2d L11 0MiB
0.0,1192598,24,49691.6,40510.0,19182,89618,21193.4,PushPop,:weight_h2d L20 0MiB
0.0,1187080,24,49461.7,41362.0,11504,84451,21703.8,PushPop,:weight_h2d L33 0MiB
0.0,1165848,24,48577.0,40709.5,28110,82911,16737.9,PushPop,:weight_h2d L75 0MiB
0.0,1165682,24,48570.1,40940.5,15227,84079,20365.6,PushPop,:weight_h2d L78 0MiB
0.0,1150709,24,47946.2,35706.0,33154,263100,46222.6,PushPop,:weight_h2d L22 0MiB
0.0,1149679,24,47903.3,39289.5,23936,80023,17462.3,PushPop,:weight_h2d L27 0MiB
0.0,1121665,24,46736.0,39264.0,28544,84860,17975.5,PushPop,:weight_h2d L59 0MiB
0.0,1097360,24,45723.3,35509.5,27410,259003,45728.8,PushPop,:weight_h2d L53 0MiB
0.0,1067725,24,44488.5,34715.5,22818,245940,43445.7,PushPop,:weight_h2d L18 0MiB
0.0,1039909,24,43329.5,35165.0,23129,226189,39280.8,PushPop,:weight_h2d L47 0MiB
0.0,1023706,24,42654.4,35926.5,15608,201624,34890.3,PushPop,:weight_h2d L19 0MiB
0.0,1019715,24,42488.1,36832.5,33082,90462,14064.7,PushPop,:weight_h2d L64 0MiB
0.0,1006712,8,125839.0,111042.5,92225,250026,50710.9,PushPop,:weight_h2d L41 160MiB
0.0,1000616,24,41692.3,37506.5,33123,96514,13067.5,PushPop,:weight_h2d L42 0MiB
0.0,993773,24,41407.2,37687.5,33285,60394,7126.0,PushPop,:weight_h2d L41 0MiB
0.0,968754,24,40364.8,38033.5,34051,64133,6837.3,PushPop,:weight_h2d L54 0MiB
0.0,959290,24,39970.4,36262.5,33408,62948,8089.9,PushPop,:weight_h2d L25 0MiB
0.0,959095,24,39962.3,37647.0,32939,71838,8084.7,PushPop,:weight_h2d L35 0MiB
0.0,954492,24,39770.5,37739.0,32433,58660,6898.8,PushPop,:weight_h2d L6 0MiB
0.0,953846,24,39743.6,38766.5,32551,53770,5929.2,PushPop,:weight_h2d L58 0MiB
0.0,943107,24,39296.1,37400.5,34158,47274,4721.6,PushPop,:weight_h2d L57 0MiB
0.0,940451,24,39185.5,36416.0,32821,48504,5429.6,PushPop,:weight_h2d L51 0MiB
0.0,936325,24,39013.5,35695.5,33126,61880,7294.2,PushPop,:weight_h2d L67 0MiB
0.0,936142,24,39005.9,36753.5,33159,59565,6262.4,PushPop,:weight_h2d L70 0MiB
0.0,933066,24,38877.8,37032.0,33323,49350,4868.2,PushPop,:weight_h2d L45 0MiB
0.0,932082,24,38836.8,35468.0,33007,61610,6629.9,PushPop,:weight_h2d L0 0MiB
0.0,930094,24,38753.9,35974.5,22284,74547,10836.6,PushPop,:weight_h2d L74 0MiB
0.0,926556,24,38606.5,36352.5,32883,55399,5802.1,PushPop,:weight_h2d L13 0MiB
0.0,922909,24,38454.5,35286.5,32698,64349,7025.3,PushPop,:weight_h2d L48 0MiB
0.0,922571,24,38440.5,35945.0,32774,48544,5157.4,PushPop,:weight_h2d L3 0MiB
0.0,917814,8,114726.8,111706.0,92592,137705,14507.2,PushPop,:weight_h2d L73 160MiB
0.0,915231,24,38134.6,36633.0,31930,49879,5163.5,PushPop,:weight_h2d L26 0MiB
0.0,914550,24,38106.3,35641.5,32713,47872,4692.7,PushPop,:weight_h2d L38 0MiB
0.0,913336,24,38055.7,35944.0,24165,59713,7616.0,PushPop,:weight_h2d L16 0MiB
0.0,910417,24,37934.0,35737.0,33235,46860,4355.8,PushPop,:weight_h2d L29 0MiB
0.0,888684,24,37028.5,35368.5,26375,66655,8142.1,PushPop,:weight_h2d L24 0MiB
0.0,886676,8,110834.5,103312.0,90294,136195,20744.5,PushPop,:weight_h2d L6 160MiB
0.0,877409,8,109676.1,111667.5,91937,136011,13181.5,PushPop,:weight_h2d L45 160MiB
0.0,876251,8,109531.4,95220.0,90761,191892,34046.0,PushPop,:weight_h2d L64 160MiB
0.0,873654,24,36402.3,35569.5,27119,48342,6793.2,PushPop,:weight_h2d L37 0MiB
0.0,873569,24,36398.7,34744.5,27092,44985,5118.3,PushPop,:weight_h2d L10 0MiB
0.0,872721,24,36363.4,34508.0,29011,58226,6455.4,PushPop,:weight_h2d L8 0MiB
0.0,871334,24,36305.6,36626.5,24226,43613,5019.3,PushPop,:weight_h2d L69 0MiB
0.0,870305,8,108788.1,109642.5,93738,129739,10816.0,PushPop,:weight_h2d L61 160MiB
0.0,869332,8,108666.5,108278.0,87028,138234,14318.9,PushPop,:weight_h2d L54 160MiB
0.0,866784,24,36116.0,34511.5,26055,46196,4361.1,PushPop,:weight_h2d L72 0MiB
0.0,858532,24,35772.2,35478.0,11518,65283,10971.8,PushPop,:weight_h2d L77 0MiB
0.0,858224,24,35759.3,34483.0,24791,54019,6235.2,PushPop,:weight_h2d L40 0MiB
0.0,856375,24,35682.3,34142.5,24570,56747,6924.0,PushPop,:weight_h2d L15 0MiB
0.0,851687,24,35487.0,33441.5,27673,50344,5979.1,PushPop,:weight_h2d L5 0MiB
0.0,850104,24,35421.0,35204.0,11447,52394,9957.5,PushPop,:weight_h2d L32 0MiB
0.0,844402,24,35183.4,34508.5,22206,55713,6903.0,PushPop,:weight_h2d L66 0MiB
0.0,843769,8,105471.1,104995.0,92640,129286,12142.2,PushPop,:weight_h2d L57 160MiB
0.0,841046,8,105130.8,107064.5,69475,127186,17001.4,PushPop,:weight_h2d L3 160MiB
0.0,840717,24,35029.9,34624.5,26192,45483,5367.7,PushPop,:weight_h2d L50 0MiB
0.0,837642,24,34901.8,34729.5,23981,44366,5872.5,PushPop,:weight_h2d L56 0MiB
0.0,835477,8,104434.6,106222.5,88599,114252,8947.3,PushPop,:weight_h2d L51 160MiB
0.0,833774,8,104221.8,107575.0,91787,109853,7826.8,PushPop,:weight_h2d L29 160MiB
0.0,832547,8,104068.4,103605.0,92320,116795,8577.4,PushPop,:weight_h2d L35 160MiB
0.0,827598,8,103449.8,105889.0,92363,112798,7993.2,PushPop,:weight_h2d L48 160MiB
0.0,827108,24,34462.8,33562.5,21112,47911,6374.6,PushPop,:weight_h2d L21 0MiB
0.0,826651,24,34443.8,34243.5,24360,42498,5131.6,PushPop,:weight_h2d L31 0MiB
0.0,823474,8,102934.3,102932.0,88639,116337,9003.6,PushPop,:weight_h2d L38 160MiB
0.0,823284,24,34303.5,34492.0,24020,42688,5723.6,PushPop,:weight_h2d L63 0MiB
0.0,821402,8,102675.3,101425.0,90209,134906,14035.9,PushPop,:weight_h2d L67 160MiB
0.0,808825,8,101103.1,103272.5,91370,108104,7043.1,PushPop,:weight_h2d L25 160MiB
0.0,806019,8,100752.4,100684.5,92271,108041,6388.1,PushPop,:weight_h2d L70 160MiB
0.0,805435,24,33559.8,33912.0,11152,58821,10405.4,PushPop,:weight_h2d L34 0MiB
0.0,802903,8,100362.9,100080.0,85567,112389,9560.1,PushPop,:weight_h2d L16 160MiB
0.0,802791,8,100348.9,98550.0,88905,111014,8832.7,PushPop,:weight_h2d L0 160MiB
0.0,799049,24,33293.7,33398.0,21968,65853,8551.7,PushPop,:weight_h2d L76 0MiB
0.0,797017,8,99627.1,99659.5,90405,110184,7680.0,PushPop,:weight_h2d L9 160MiB
0.0,795890,8,99486.3,97205.0,88590,111266,8515.2,PushPop,:weight_h2d L22 160MiB
0.0,792902,8,99112.8,99343.5,86270,108874,9730.6,PushPop,:weight_h2d L13 160MiB
0.0,791038,24,32959.9,33516.5,22994,51366,7004.6,PushPop,:weight_h2d L44 0MiB
0.0,790407,8,98800.9,105983.5,58849,119079,18630.3,PushPop,:weight_h2d L19 160MiB
0.0,768014,24,32000.6,33428.0,14108,50995,8047.5,PushPop,:weight_h2d L79 0MiB
0.0,759263,8,94907.9,94310.0,52456,126364,20829.1,PushPop,:weight_h2d L77 160MiB
0.0,754989,24,31457.9,32542.5,21289,49896,8556.8,PushPop,:weight_h2d L12 0MiB
0.0,751858,8,93982.3,97311.0,51924,109613,18503.5,PushPop,:weight_h2d L32 160MiB
0.0,732240,24,30510.0,31903.0,14553,55090,9937.2,PushPop,:weight_h2d L2 0MiB
0.0,709882,8,88735.3,80906.0,52570,158268,31685.9,PushPop,:weight_h2d L74 160MiB
0.0,692525,24,28855.2,28608.0,21995,40190,4718.4,PushPop,:weight_h2d L60 0MiB
0.0,690353,24,28764.7,27744.5,22088,40505,5801.0,PushPop,:weight_h2d L28 0MiB
0.0,676973,8,84621.6,86461.0,60912,105329,13845.2,PushPop,:weight_h2d L42 160MiB
0.0,675281,8,84410.1,86147.0,69211,96313,10102.6,PushPop,:weight_h2d L10 160MiB
0.0,672936,8,84117.0,85076.5,71779,93620,6609.6,PushPop,:weight_h2d L26 160MiB
0.0,664130,8,83016.3,86247.5,69983,90332,8395.4,PushPop,:weight_h2d L58 160MiB
0.0,612957,8,76619.6,71163.0,64754,104559,13495.3,PushPop,:weight_h2d L40 160MiB
