t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,8,1893,317662584832
2.0,0,8,1893,317662584832
3.0,0,8,1893,317662584832
4.0,0,8,1893,317662584832
5.0,9,8,1893,317662584832
6.0,9,8,1893,317662584832
7.0,9,8,1893,317662584832
8.0,9,8,1893,317662584832
9.0,9,8,1893,317662584832
10.0,9,8,1893,317662584832
11.0,8,8,62916453,317589643264
12.0,8,8,259524453,317392375808
13.0,8,8,456787813,317196906496
14.0,7,8,629147493,317033066496
15.0,7,8,702711653,316949647360
16.0,7,8,922912613,316728786944
17.0,7,8,1147701093,316504305664
18.0,9,8,1887438693,315774042112
19.0,9,8,1887438693,315774042112
20.0,9,8,1887438693,315774042112
21.0,8,8,1975420773,315676200960
22.0,9,8,2516584293,315144531968
23.1,9,8,2516584293,315144531968
24.1,8,8,2548860773,315103444992
25.1,8,8,2759886693,314891706368
26.1,8,8,3166701413,314494046208
27.1,8,8,3396241253,314288394240
28.1,8,8,3795847013,313864531968
29.1,9,8,3921676133,313738633216
30.1,9,8,3921676133,313738633216
31.2,7,8,4474963814,313214779392
32.2,8,8,5054138213,312605515776
33.2,8,8,5054138213,312605515776
34.2,7,8,5200283493,312458682368
35.3,7,8,5683283813,311976001536
36.3,7,8,5825169253,311833919488
37.3,7,8,6083381093,311576674304
38.3,7,8,6333400933,311325507584
39.3,7,8,6333400933,311325507584
40.4,7,8,6617991013,311032041472
41.4,8,8,6983518053,310675013632
42.4,8,8,6983518053,310675013632
43.4,8,8,6983518053,310675013632
44.4,7,8,7097059173,310554894336
45.5,8,8,7612663653,310045503488
46.5,7,8,7649363813,310003265536
47.5,7,8,7945095016,309705715712
48.5,7,8,8184137573,309466288128
49.5,8,8,8241809253,309415989248
50.6,7,8,8254424933,309395546112
51.6,7,8,8452179813,309198053376
52.6,7,8,8656815973,308993425408
53.6,7,8,8859977573,308799102976
54.6,8,8,8870954853,308786487296
55.7,7,8,8870954853,308786487296
56.7,7,8,9092138853,308558225408
57.7,7,8,9487157093,308177301504
58.7,7,8,9500100453,308156985344
59.8,7,8,9660499813,307996729344
60.8,7,8,9868904293,307789303808
61.8,7,8,10073048933,307584667648
62.8,8,8,10129246053,307527487488
63.9,7,8,10170369893,307486830592
64.9,7,8,10375825253,307280719872
65.9,8,8,10758391653,306897981440
67.0,8,8,10758391653,306897981440
68.0,8,8,10758391653,306897981440
69.0,7,8,10852763493,306805059584
70.0,7,8,11183228773,306474422272
71.1,7,8,11395073893,306261921792
72.1,8,8,11408508773,306247503872
73.1,7,8,11522049893,306127388672
74.2,7,8,11706042213,305943232512
75.2,7,8,11891672933,305756946432
76.2,8,8,12037654373,305618010112
77.2,7,8,12037654373,305618010112
78.3,7,8,12227872613,305421713408
79.3,7,8,12407932773,305241210880
80.3,7,8,12602902373,305047343104
81.4,8,8,12666799973,304988524544
82.4,8,8,12666799973,304988524544
83.4,7,8,12693669733,304955473920
84.5,7,8,12912068453,304737173504
85.5,7,8,13139969893,304510910464
86.5,8,8,13295945573,304359030784
87.6,8,8,13295945573,304359030784
88.6,7,8,13468960613,304181891072
89.6,7,8,13738805093,303913680896
90.6,8,8,13925091173,303729524736
91.7,6,8,13985056613,303672000512
92.7,6,8,14209353573,303447048192
93.7,6,8,14412351333,303239266304
94.8,6,8,14641399653,303014793216
95.8,6,8,14862747493,302792450048
96.8,6,8,15075247973,302580633600
97.9,7,8,15183382373,302470533120
98.9,7,8,15183382373,302470533120
99.9,7,8,15268579173,302380572672
101.0,7,8,15481735013,302165610496
102.0,7,8,15711930213,301937217536
103.0,8,8,15812527973,301841043456
104.1,7,8,15812527973,301841043456
105.1,7,8,16023717733,301629829120
106.1,7,8,16251946853,301403230208
107.2,8,8,16441673573,301211537408
108.2,8,8,16441673573,301211537408
109.2,7,8,16507045733,301148434432
110.3,7,8,16724297573,300930854912
111.3,7,8,16924837733,300729339904
112.4,8,8,17070819173,300582043648
113.4,8,8,17070819173,300582043648
114.4,7,8,17149298533,300505997312
115.5,7,8,17345087333,300309389312
116.5,7,8,17532028773,300121309184
117.5,7,8,17699964773,299952553984
118.6,7,8,17699964773,299952553984
119.6,7,8,17879205733,299767721984
120.7,7,8,18078271333,299569991680
121.7,7,8,18288805733,299359285248
122.7,8,8,18329110373,299323076608
123.8,7,8,18373838693,299279142912
124.8,7,8,18575525733,299078762496
125.9,7,8,18783766373,298870849536
126.9,8,8,18958255973,298693574656
127.9,8,8,18958255973,298693574656
129.0,7,8,19048367973,298600689664
130.1,7,8,19243009893,298402758656
131.1,7,8,19453708133,298193215488
132.1,8,8,19587401573,298064109568
133.2,8,8,19587401573,298064109568
134.2,7,8,19696027493,297950720000
135.3,7,8,19887392613,297759596544
136.3,7,8,20075480933,297570967552
137.3,8,8,20237518693,297413652480
138.4,8,8,20237518693,297413652480
139.4,8,8,20237518693,297413652480
140.5,7,8,20433143653,297218506752
141.5,8,8,20866664293,296784171008
142.6,7,8,20916635493,296737120256
143.6,7,8,21150271333,296502173696
144.6,7,8,21377025893,296278036480
145.7,8,8,21495809893,296154664960
146.7,8,8,21495809893,296154664960
147.8,7,8,21589690213,296055537664
148.9,7,8,21797930853,295846469632
149.9,7,8,21977499493,295668711424
150.9,8,8,22124955493,295525187584
152.0,8,8,22124955493,295525187584
153.0,7,8,22189180773,295464235008
154.1,7,8,22384314213,295270412288
155.1,7,8,22579119973,295075770368
156.2,8,8,22754101093,294895710208
157.2,7,8,22754101093,294895710208
158.2,7,8,22968239973,294691872768
159.3,7,8,23181231973,294471835648
160.4,7,8,23382427493,294272442368
161.5,8,8,23383246693,294266216448
162.5,6,8,23477782373,294173130752
163.6,6,8,23700113253,293951946752
164.6,6,8,24176232293,293496418304
165.7,6,8,24396760933,293256499200
166.8,6,8,24618764133,293035880448
167.8,8,8,24641537893,293007208448
168.9,8,8,24641537893,293007208448
169.9,7,8,24767694693,292883161088
170.9,7,8,24983471973,292668956672
172.0,7,8,25183356773,292469637120
173.0,7,8,25270683493,292377722880
174.1,7,8,25383733093,292258279424
175.1,7,8,25596069739,292048478208
176.2,7,8,25797429093,291845079040
177.2,8,8,25899829093,291748245504
178.3,8,8,25899829093,291748245504
179.3,8,8,25899829093,291748245504
180.4,7,8,26013370213,291629936640
181.4,7,8,26200803173,291436769280
182.5,7,8,26391349093,291251134464
183.5,8,8,26528974693,291118751744
184.6,7,8,26541590373,291102097408
185.6,7,8,26739017573,290904276992
186.6,7,8,26907117413,290735726592
187.7,7,8,27096188773,290548613120
188.7,7,8,27158120293,290489294848
189.8,7,8,27249706853,290393751552
190.8,7,8,27433371494,290210250752
191.9,7,8,27609171813,290033983488
192.9,7,8,27787265893,289862750208
194.0,8,8,27787265893,289859801088
195.1,8,8,27787265893,289859801088
196.2,7,8,27895236453,289753788416
197.2,7,8,28088895333,289559474176
198.3,7,8,28275181413,289374502912
199.4,8,8,28416411493,289230323712
200.4,8,8,28416411493,289230323712
201.5,7,8,28571731813,289080889344
202.6,7,8,28781938533,288867905536
203.6,7,8,28980676453,288668508160
204.6,8,8,29066528613,288579870720
205.7,8,8,29066528613,288579870720
206.7,8,8,29066528613,288579870720
207.8,7,8,29256746853,288394231808
208.9,7,8,29480552293,288170758144
209.9,8,8,29695674213,287950393344
211.0,8,8,29695674213,287950393344
212.0,7,8,29832152933,287813734400
213.1,7,8,30084302693,287559958528
214.2,7,8,30315808613,287335817216
215.2,8,8,30324819813,287320907776
216.3,6,8,30360045413,287290773504
217.3,6,8,30567958373,287081054208
218.4,6,8,30811916133,286837071872
219.4,6,8,31042111333,286601191424
220.5,6,8,31265261413,286376513536
221.5,6,8,31474321253,286170116096
222.6,8,8,31583111013,286061977600
223.6,8,8,31583111013,286061977600
224.7,8,8,31583111013,286061977600
225.7,7,8,31784961893,285857157120
226.8,7,8,31982552933,285659914240
227.8,7,8,32189482853,285461000192
228.9,8,8,32212256613,285432492032
229.9,7,8,32330876773,285308944384
230.9,7,8,32525191014,285113475072
232.0,7,8,32718686053,284923273216
233.1,8,8,32841402213,284803014656
234.1,8,8,32841402213,284803014656
235.2,7,8,33005569893,284634562560
236.2,7,8,33234126693,284409147392
237.3,8,8,33491519333,284152537088
238.3,7,8,33550501733,284088172544
239.4,7,8,33728431973,283911843840
240.4,7,8,33906689893,283734085632
241.5,7,8,34091337573,283559264256
242.5,8,8,34120664933,283523055616
243.6,7,8,34193082213,283456040960
244.7,7,8,34408695653,283238461440
245.7,7,8,34606286693,283041845248
246.8,8,8,34770782053,282872598528
247.8,8,8,34770782053,282872598528
248.9,7,8,34804533093,282842939392
249.9,7,8,35171534693,282493972480
251.0,8,8,35399927653,282243129344
252.1,7,8,35425814373,282222313472
253.1,7,8,35619800933,282027339776
254.2,7,8,35813787493,281832538112
255.2,7,8,36024977253,281622822912
256.4,6,8,36170139493,281478320128
257.5,6,8,36379690853,281266372608
258.5,6,8,36580394853,281065119744
259.6,7,8,36658218853,280984182784
