timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/20 23:01:02.374, 0 %, 0 %, 18 MiB, 16384 MiB, 7.95 W, 42
2026/09/20 23:01:03.405, 0 %, 0 %, 18 MiB, 16384 MiB, 7.02 W, 41
2026/09/20 23:01:04.411, 0 %, 0 %, 18 MiB, 16384 MiB, 7.13 W, 41
2026/09/20 23:01:05.417, 0 %, 0 %, 18 MiB, 16384 MiB, 7.25 W, 41
2026/09/20 23:01:06.423, 0 %, 0 %, 18 MiB, 16384 MiB, 7.17 W, 41
2026/09/20 23:01:07.428, 0 %, 0 %, 18 MiB, 16384 MiB, 7.28 W, 41
2026/09/20 23:01:08.434, 0 %, 0 %, 18 MiB, 16384 MiB, 7.19 W, 41
2026/09/20 23:01:09.440, 0 %, 0 %, 18 MiB, 16384 MiB, 7.33 W, 41
2026/09/20 23:01:10.446, 0 %, 0 %, 18 MiB, 16384 MiB, 7.69 W, 41
2026/09/20 23:01:11.452, 0 %, 0 %, 18 MiB, 16384 MiB, 7.37 W, 41
2026/09/20 23:01:12.458, 0 %, 0 %, 18 MiB, 16384 MiB, 11.04 W, 41
2026/09/20 23:01:13.466, 0 %, 0 %, 18 MiB, 16384 MiB, 6.84 W, 41
2026/09/20 23:01:14.472, 0 %, 0 %, 18 MiB, 16384 MiB, 6.86 W, 41
2026/09/20 23:01:15.478, 0 %, 0 %, 18 MiB, 16384 MiB, 6.89 W, 41
2026/09/20 23:01:16.484, 0 %, 0 %, 18 MiB, 16384 MiB, 6.85 W, 41
2026/09/20 23:01:17.490, 0 %, 0 %, 162 MiB, 16384 MiB, 46.09 W, 42
2026/09/20 23:01:18.492, 1 %, 0 %, 266 MiB, 16384 MiB, 40.45 W, 43
2026/09/20 23:01:19.494, 0 %, 0 %, 5788 MiB, 16384 MiB, 40.46 W, 44
2026/09/20 23:01:20.497, 50 %, 2 %, 6236 MiB, 16384 MiB, 56.55 W, 44
2026/09/20 23:01:21.499, 51 %, 31 %, 7816 MiB, 16384 MiB, 54.64 W, 45
2026/09/20 23:01:22.501, 100 %, 57 %, 6886 MiB, 16384 MiB, 221.05 W, 51
2026/09/20 23:01:23.503, 100 %, 56 %, 6886 MiB, 16384 MiB, 223.84 W, 53
2026/09/20 23:01:24.506, 100 %, 56 %, 6886 MiB, 16384 MiB, 218.81 W, 54
2026/09/20 23:01:25.508, 0 %, 0 %, 6898 MiB, 16384 MiB, 54.47 W, 48
2026/09/20 23:01:26.510, 20 %, 16 %, 8904 MiB, 16384 MiB, 132.68 W, 49
2026/09/20 23:01:27.513, 0 %, 0 %, 8904 MiB, 16384 MiB, 54.60 W, 48
2026/09/20 23:01:28.515, 100 %, 18 %, 9442 MiB, 16384 MiB, 111.90 W, 50
2026/09/20 23:01:29.518, 100 %, 18 %, 9442 MiB, 16384 MiB, 172.44 W, 51
