procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 5  0       555280     96124288      1018388     25147348    2    3 15747   569    0    1   1   1  96   3   0 2026-09-19 01:34:54
 2  0       555280     96035144      1018388     25147396    0    0     0     0 2618 4684   3   1  97   0   0 2026-09-19 01:34:55
37  0       555280     95973760      1018400     25147420    0    0     0   192 3463 4759   3   1  96   0   0 2026-09-19 01:34:56
 2  0       555280     95914608      1018400     25147476    0    0     0     0 4762 5203   4   7  88   0   0 2026-09-19 01:34:57
 1  0       555280     95902816      1018400     25147500    0    0     0   328 2670 4880   1   1  98   0   0 2026-09-19 01:34:58
 2  0       555280     95897336      1018400     25147520    0    0     0     0 2450 5403   0   0  99   0   0 2026-09-19 01:34:59
 1  0       555280     95867160      1018400     25147544    0    0     0     0 2463 4654   1   1  98   0   0 2026-09-19 01:35:00
 1  0       555280     95735920      1018408     25147568    0    0     0   108 2486 5307   1   1  98   0   0 2026-09-19 01:35:01
 1  0       555280     95576912      1018408     25147584    0    0     0     0 2617 4571   3   1  97   0   0 2026-09-19 01:35:02
 1  0       555280     95511696      1018408     25147592    0    0     0     0 2595 4812   3   0  97   0   0 2026-09-19 01:35:03
 2  0       555280     95051520      1018408     25147628    0    0     0   436 3874 5251   3   1  95   0   0 2026-09-19 01:35:04
 3  0       555280     94759504      1018416     25157828    0    0     0   268 6165 7435  18   1  81   0   0 2026-09-19 01:35:05
 2  0       555280     95156208      1018428     25194996    4    0     4   140 5868 7835   9   1  90   0   0 2026-09-19 01:35:06
20  0       555280     94756080      1018428     25195052    0    0     0     4 4017 6541   6   1  92   0   0 2026-09-19 01:35:07
19  0       555280     95146496      1018428     25195052    0    0     0     0 6741 8684  30   4  65   0   0 2026-09-19 01:35:08
 2  0       555280     95090832      1018428     25195336    0    0     0   720 5845 7588  22   3  75   0   0 2026-09-19 01:35:09
 2  0       555280     94963320      1018428     25195364    0    0     0     0 4199 6170   5   1  94   0   0 2026-09-19 01:35:10
 2  0       555280     94901456      1018436     25195448    0    0     0   140 4012 6511   5   1  94   0   0 2026-09-19 01:35:11
 2  0       555280     94785136      1018436     25206128    0    0 10676     4 4277 6489   5   1  94   0   0 2026-09-19 01:35:12
 2  0       555280     94579672      1018436     25214356    0    0  8152     0 3994 6406   5   1  94   0   0 2026-09-19 01:35:13
 2  0       555280     94426240      1018436     25215472    0    0   728   248 3831 6040   6   0  94   0   0 2026-09-19 01:35:14
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 2  0       555280     94412224      1018436     25215540    0    0     0     0 3634 6228   6   1  94   0   0 2026-09-19 01:35:15
 6  0       555280     94252960      1018440     25216068    0    0   496   232 27448 40185   8   1  91   0   0 2026-09-19 01:35:16
 3  0       555280     94095776      1018440     25216100    0    0     0     0 42568 70067  10   1  89   0   0 2026-09-19 01:35:17
 5  0       555280     93961264      1018440     25216120    0    0     0     0 3927 6550   5   1  94   0   0 2026-09-19 01:35:18
 2  0       555280     93919520      1018448     25216152    0    0     0   440 3658 6150   5   1  94   0   0 2026-09-19 01:35:19
 2  0       555280     93809504      1018448     25216220    0    0     0     0 31385 98561  16   1  83   0   0 2026-09-19 01:35:20
 1  0       555280     93732288      1018460     25216456    0    0   284    84 3556 6222   3   0  97   0   0 2026-09-19 01:35:21
 1  0       555280     93556024      1018460     25216908    0    0   248     0 3716 6306   3   0  97   0   0 2026-09-19 01:35:22
 2  0       555280     93511328      1018460     25217052    0    0     0   204 4012 6662   4   1  96   0   0 2026-09-19 01:35:23
 1  0       555280     93646136      1018460     25217080    0    0     0   228 3455 6068   3   0  96   0   0 2026-09-19 01:35:24
 1  0       555280     93600320      1018460     25217104    0    0     0     0 3572 6062   3   0  97   0   0 2026-09-19 01:35:25
 1  0       555280     93502096      1018480     25217340    0    0   228   140 3810 6331   3   0  97   0   0 2026-09-19 01:35:26
 1  0       555280     93441984      1018480     25217620    0    0   692     0 3689 6065   3   0  97   0   0 2026-09-19 01:35:27
 1  0       555280     93402216      1018480     25217772    0    0   128     0 3610 6125   3   0  97   0   0 2026-09-19 01:35:28
 2  0       555280     93378184      1018480     25220144    0    0  2508   732 3892 5955   3   0  97   0   0 2026-09-19 01:35:29
 1  0       555280     93355288      1018480     25220744    0    0     8     0 3485 6028   3   0  97   0   0 2026-09-19 01:35:30
 1  0       555280     93329144      1018492     25221492    0    0   124   100 3452 6142   3   0  97   0   0 2026-09-19 01:35:31
 1  0       555280     94929648      1018492     25222420    0    0  1240  1440 6378 8905   2   1  97   0   0 2026-09-19 01:35:32
 0  0       555280     94915640      1018492     25222476    0    0     0     0 7420 14156   2   0  98   0   0 2026-09-19 01:35:33
 1  0       555280     94788224      1018496     25222496    0    0     0  1212 7313 14265   1   0  98   0   0 2026-09-19 01:35:34
 1  0       555280     94773168      1018496     25222540    0    0     0     0 7396 13997   3   0  97   0   0 2026-09-19 01:35:35
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  0       555280     94771416      1018516     25222636    0    0     0   240 7683 14285   3   0  97   0   0 2026-09-19 01:35:36
 1  0       555280     94768000      1018516     25222672    0    0     0     0 7926 14509   3   0  97   0   0 2026-09-19 01:35:37
 1  0       555280     94766016      1018516     25222684    0    0     0     0 7809 14149   3   0  97   0   0 2026-09-19 01:35:38
 1  0       555280     94761992      1018516     25222712    0    0     0     0 7810 14351   3   0  97   0   0 2026-09-19 01:35:39
 5  0       555280     94686416      1019628     25223092    0    0   140 290892 11386 20387   1   1  89   9   0 2026-09-19 01:35:40
 4  0       555280     94691600      1019644     25223160    0    0     0  1616 9128 14031  11   0  88   0   0 2026-09-19 01:35:41
 4  0       555280     94694248      1019644     25223224    0    0     0     0 9266 14274  11   0  88   0   0 2026-09-19 01:35:42
 4  0       555280     94695296      1019644     25223260    0    0     0     0 9066 14152  11   0  88   0   0 2026-09-19 01:35:43
 4  0       555280     94695904      1019644     25223276    0    0     0     0 8860 14117  11   0  89   0   0 2026-09-19 01:35:44
 1  4       555280     94697496      1019856     25223096    0    0     0 61252 9197 14364  10   0  88   1   0 2026-09-19 01:35:45
 4  0       555280     94693896      1020652     25223592    0    0     0 232204 12238 21708   2   0  89   8   0 2026-09-19 01:35:46
 4  0       555280     94692288      1020652     25223912    0    0     0     0 8992 14019  11   0  88   0   0 2026-09-19 01:35:47
 5  0       555280     94691864      1020652     25223940    0    0     0     0 8691 13858  11   0  88   0   0 2026-09-19 01:35:48
 5  0       555280     94692984      1020652     25223976    0    0     0     0 8620 13686  11   0  88   0   0 2026-09-19 01:35:49
 4  0       555280     94692416      1020652     25223984    0    0     0  1112 8773 13793  11   0  88   0   0 2026-09-19 01:35:50
 4  0       555280     94691792      1021744     25223076    0    0     0 290772 9658 14922  10   0  89   1   0 2026-09-19 01:35:51
 4  0       555280     94689808      1021744     25224584    0    0     0     0 8961 14244  11   0  88   0   0 2026-09-19 01:35:52
 4  0       555280     94689040      1021744     25224616    0    0     0     0 8979 13807  11   0  88   0   0 2026-09-19 01:35:53
 4  0       555280     94688672      1021744     25224632    0    0     0     0 8719 13770  11   0  88   0   0 2026-09-19 01:35:54
 4  0       555280     94689824      1021748     25224672    0    0     0   536 8647 13621  11   0  88   0   0 2026-09-19 01:35:55
 0  4       555280     94686784      1022116     25224348    0    0    20 92924 9015 14695   9   0  88   3   0 2026-09-19 01:35:56
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 0  0       555280     94685768      1022744     25225252    0    0     0 198720 8645 15205   0   0  92   7   0 2026-09-19 01:35:57
 0  0       555280     94684864      1022744     25225288    0    0     0     0 7410 14024   0   0  99   0   0 2026-09-19 01:35:58
 0  0       555280     94685640      1022744     25225304    0    0     0     0 6996 14226   0   0  99   0   0 2026-09-19 01:35:59
 5  0       555280     94671336      1022764     25225320    0    0 139392  5964 7668 14581   2   0  97   1   0 2026-09-19 01:36:00
 1  0       555280     94636192      1022808     25225380    0    0 675648 13232 9943 16665   4   0  93   2   0 2026-09-19 01:36:01
 0  0       555280     94634760      1022816     25225416    0    0     0  2304 7609 14162   1   0  99   0   0 2026-09-19 01:36:02
 0  0       555280     94631560      1022816     25225416    0    0     0     0 7262 13570   0   0  99   0   0 2026-09-19 01:36:03
 0  0       555280     94629728      1022816     25225480    0    0     0     0 7073 13855   0   0  99   0   0 2026-09-19 01:36:04
 1  0       555280     94627856      1022816     25225500    0    0     0  1764 7478 13832   2   0  97   0   0 2026-09-19 01:36:05
