i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.3591,0,0,0,9,188743680
1,2.3389,0,0,0,22,461373440
2,2.6924,0,0,0,31,650117120
3,3.0332,0,0,0,31,650117120
4,1.1571,0,0,0,0,0
5,0.8832,0,0,0,31,650117120
6,0.0443,0,0,0,0,0
7,1.0988,0,0,0,36,754974720
8,2.1746,0,0,0,28,587202560
9,3.0354,0,0,0,30,629145600
10,1.1512,0,0,0,28,587202560
11,2.253,0,0,0,30,629145600
12,1.1029,0,0,0,16,335544320
13,0.0271,0,0,0,0,0
14,0.0361,0,0,0,0,0
15,0.0418,0,0,0,0,0
16,2.3199,0,0,0,13,272629760
17,0.0542,0,0,0,3,62914560
18,1.3593,0,0,0,16,335544320
19,0.0663,0,0,0,0,0
20,3.194,0,0,0,24,503316480
21,0.9948,0,0,0,16,335544320
22,2.7058,0,0,0,17,356515840
23,1.1614,0,0,0,1,20971520
24,5.1078,0,0,0,60,1258291200
25,0.0256,0,0,0,0,0
26,3.1868,1696,27,555745280,14,293601280
27,1.0482,0,0,0,16,335544320
28,2.9305,0,0,0,28,587202560
29,2.3116,0,0,0,16,335544320
30,0.0597,0,0,0,0,0
31,2.97,0,0,0,27,566231040
32,1.1629,0,0,0,14,293601280
33,0.0297,0,0,0,1,20971520
34,3.9485,0,0,0,33,692060160
35,1.1622,0,0,0,0,0
36,0.7745,0,0,0,14,293601280
37,6.1038,1696,27,555745280,56,1174405120
38,0.4411,0,0,0,7,146800640
39,0.6378,0,0,0,0,0
40,0.5417,1712,27,560988160,4,83886080
41,1.1609,0,0,0,16,335544320
42,0.2517,0,0,0,0,0
43,1.1649,0,0,0,14,293601280
44,5.8682,1696,27,555745280,43,901775360
45,1.1578,0,0,0,16,335544320
46,0.0347,0,0,0,0,0
47,3.306,0,0,0,29,608174080
48,2.0285,0,0,0,16,335544320
49,0.0581,0,0,0,0,0
50,1.1612,0,0,0,1,20971520
51,0.0678,0,0,0,0,0
52,5.1359,0,0,0,56,1174405120
53,2.8581,0,0,0,16,335544320
54,0.0663,0,0,0,0,0
55,1.168,0,0,0,16,335544320
56,2.8792,0,0,0,19,398458880
57,1.1865,0,0,0,16,335544320
58,0.0413,0,0,0,0,0
59,0.0652,0,0,0,0,0
60,0.4314,0,0,0,1,20971520
61,2.7985,0,0,0,33,692060160
62,3.0967,0,0,0,25,524288000
63,4.0851,0,0,0,30,629145600
64,1.1599,0,0,0,0,0
65,5.4336,0,0,0,61,1279262720
66,4.0744,0,0,0,31,650117120
67,0.6659,0,0,0,0,0
68,4.8961,1696,27,555745280,37,775946240
69,1.1752,0,0,0,16,335544320
70,1.1604,0,0,0,9,188743680
71,5.678,0,0,0,52,1090519040
72,3.8152,576,9,188743680,30,629145600
73,3.4284,112,2,36700160,22,461373440
74,1.028,0,0,0,3,62914560
75,0.0454,0,0,0,0,0
76,0.0291,0,0,0,0,0
77,1.0383,0,0,0,13,272629760
78,1.1649,0,0,0,4,83886080
79,7.8512,0,0,0,91,1908408320
80,1.9236,640,10,209715200,0,0
81,0.0363,0,0,0,1,20971520
82,1.3284,448,7,146800640,16,335544320
83,1.1444,0,0,0,5,104857600
84,1.1676,0,0,0,11,230686720
85,6.3237,0,0,0,60,1258291200
86,1.033,0,0,0,16,335544320
87,0.0252,0,0,0,0,0
88,1.1583,0,0,0,0,0
89,5.1535,0,0,0,53,1111490560
90,1.0275,0,0,0,0,0
91,1.4635,288,5,94371840,19,398458880
92,1.1453,0,0,0,12,251658240
93,5.5244,0,0,0,63,1321205760
94,1.7728,256,4,83886080,0,0
95,0.6232,1984,31,650117120,0,0
96,1.1608,0,0,0,16,335544320
97,0.0584,0,0,0,0,0
98,3.2419,0,0,0,30,629145600
99,2.4937,0,0,0,17,356515840
100,0.9308,0,0,0,1,20971520
101,0.066,0,0,0,0,0
102,4.2928,0,0,0,43,901775360
103,1.1765,0,0,0,16,335544320
104,3.4007,784,13,256901120,19,398458880
105,1.1439,0,0,0,16,335544320
106,1.1622,0,0,0,2,41943040
107,4.3022,1696,27,555745280,41,859832320
108,1.1771,0,0,0,18,377487360
109,4.1223,0,0,0,31,650117120
110,1.162,0,0,0,7,146800640
111,5.3195,0,0,0,52,1090519040
112,2.4369,0,0,0,16,335544320
113,3.4707,1872,30,613416960,15,314572800
