--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    115894880       239464     10545512    0    0  2839   689   30    5   2   0  98   0   0 2026-09-21 23:32:05
   3    0            0    115845528       239464     10545540    0    0     0     0 1811 1385   3   0  97   0   0 2026-09-21 23:32:06
   1    0            0    115843760       239464     10545512    0    0     0   612 31780 1412   4   8  88   0   0 2026-09-21 23:32:07
   2    0            0    115787312       239476     10545512    0    0     0   100 1731 1226   3   0  97   0   0 2026-09-21 23:32:08
   0    0            0    115777776       239476     10545512    0    0     0     0  980 1206   1   0  99   0   0 2026-09-21 23:32:09
   1    0            0    115770736       239492     10545508    0    0     0   112  949 1337   1   0  99   0   0 2026-09-21 23:32:10
   2    0            0    115338112       239492     10545524    0    0     0     0 7706 2706  17   1  82   0   0 2026-09-21 23:32:11
   2    0            0    115217264       239492     10545592    0    0     0     0 3291 1591   5   0  94   0   0 2026-09-21 23:32:12
   0    0            0    115413952       239492     10545560    0    0     0    52 4142 1959   2   0  98   0   0 2026-09-21 23:32:13
   0    0            0    115421008       239492     10545564    0    0     0     0  840 1203   0   0 100   0   0 2026-09-21 23:32:14
   1    0            0    115429024       239492     10545568    0    0     0     0  695 1068   0   0 100   0   0 2026-09-21 23:32:15
   1    0            0    115247080       239504     10545568    0    0     0   124 1636 1123   2   0  97   0   0 2026-09-21 23:32:16
   1    0            0    115182320       239504     10545572    0    0     0     2 1682 1184   2   0  97   0   0 2026-09-21 23:32:17
   0    0            0    115201000       239504     10545572    0    0     0     0 1540 1066   2   0  98   0   0 2026-09-21 23:32:18
   1    0            0    115099640       239504     10553644    0    0     0     0 2279 2256   2   1  98   0   0 2026-09-21 23:32:19
   2    0            0    115018352       239504     10623408    0    0     0     4 3262 3067   4   0  96   0   0 2026-09-21 23:32:20
   1    0            0    114907784       239512     10625716    0    0     0   176 3042 2812   3   1  96   0   0 2026-09-21 23:32:21
   1    0            0    114906888       239512     10625724    0    0     0     8 2564 2804   2   0  97   0   0 2026-09-21 23:32:22
   1    0            0    114922080       239512     10625724    0    0     0     0 2461 2671   2   1  97   0   0 2026-09-21 23:32:23
   2    0            0    115029216       239512     10625728    0    0     0     0 2539 3068   3   0  97   0   0 2026-09-21 23:32:24
   1    0            0    115030304       239512     10625728    0    0     0     0 2362 2430   3   0  97   0   0 2026-09-21 23:32:25
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
