t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,317661040640
2.0,0,1,1893,317661040640
3.0,1,2,1893,317661040640
4.0,3,3,1893,317661040640
5.0,3,3,1893,317661040640
6.0,2,3,125175653,317525180416
7.0,2,3,363726693,317287825408
8.0,3,5,629147493,317031522304
9.0,5,5,629147493,317031522304
10.0,5,5,629147493,317031522304
11.0,4,5,639797094,317010419712
12.0,4,5,1258293093,316402008064
13.0,5,5,1258293093,316402008064
14.0,5,5,1258293093,316402008064
15.0,5,3,1258293093,316402008064
16.1,5,1,1258293093,316402008064
17.1,0,0,1932658533,315727634432
18.1,0,0,4400744293,313274769408
19.1,0,0,4404021093,313254453248
20.1,0,0,4404021093,313254453248
21.1,0,0,4404021093,313254453248
22.1,1,1,4404021093,313254453248
23.1,1,1,4404021093,313254453248
24.2,1,1,4404021093,313254453248
25.2,1,1,4404021093,313254453248
26.3,0,0,4447274853,313203208192
27.3,0,0,4720723816,312929660928
28.3,0,0,5033166693,312624943104
29.3,0,0,5033166693,312624943104
30.3,0,0,5033166693,312624943104
31.3,0,0,5033166693,312624943104
32.4,0,0,5033166693,312624943104
33.4,0,0,5033166693,312624943104
34.4,0,0,5033166693,312624943104
35.4,0,0,5033166693,312624943104
36.4,1,1,5033166693,312624943104
37.4,0,0,5117052773,312534167552
38.4,0,0,5360846701,312289624064
39.5,1,1,5683283813,311974469632
40.5,1,1,5683283813,311974469632
41.5,1,1,5683283813,311974469632
42.6,1,1,5683283813,311974469632
43.6,1,1,5683283813,311974469632
44.6,0,0,5890049893,311766695936
45.7,0,0,6097143653,311559430144
46.7,1,1,6312429413,311344963584
47.7,1,1,6312429413,311344963584
48.8,0,0,6459557733,311196823552
49.8,0,0,6662555493,310994518016
50.8,0,0,6872270693,310785249280
51.8,1,1,6941575013,310715453440
52.8,2,2,6941575013,310715453440
53.8,2,2,6941575013,310715453440
54.9,0,0,7142115173,310513737728
55.9,0,0,8199866213,309456420864
56.9,1,1,8199866213,309456420864
58.0,1,1,8199866213,309456420864
59.0,0,0,8416954213,309240446976
60.0,0,0,8849983333,308805935104
61.1,1,1,8849983333,308805935104
62.1,2,2,8849983333,308805935104
63.1,3,3,8849983333,308805935104
64.1,3,3,8849983333,308805935104
65.2,3,2,8849983333,308805935104
66.3,3,1,8849983333,308805935104
67.3,1,2,9064449893,308591443968
68.3,2,2,10129246053,307525943296
69.4,2,2,10129246053,307525943296
70.4,2,1,10129246053,307525943296
71.5,0,0,10286860133,307370606592
72.6,0,0,11340023653,306358865920
73.6,0,0,11387537253,306266951680
74.7,1,1,11387537253,306266951680
75.7,2,2,11387537253,306266951680
76.7,4,4,11387537253,306266951680
77.7,4,4,11387537253,306266951680
78.7,4,4,11387537253,306266951680
79.8,4,2,11387537253,306266951680
80.9,4,1,11387537253,306266951680
81.9,4,1,11387537253,306266951680
83.0,1,2,11612489573,306035576832
84.0,1,2,12224595813,305459179520
85.1,2,3,13274974053,304378445824
86.1,3,3,13274974053,304378445824
87.1,3,3,13274974053,304378445824
88.2,3,1,13274974053,304378445824
89.3,3,1,13274974053,304378445824
90.4,3,1,13274974053,304378445824
91.5,0,0,13514180453,304132333568
92.5,0,0,13747488613,303898853376
93.6,0,0,14934017893,302723133440
94.6,0,0,15176173413,302483054592
95.6,1,1,15183382373,302468960256
96.6,2,2,15183382373,302468960256
97.7,2,1,15183382373,302468960256
98.8,0,0,15440447333,302204661760
99.8,0,0,15667038053,301980196864
100.8,0,0,15887239013,301758042112
101.9,0,0,16099247973,301548150784
102.9,0,0,16294872933,301351211008
103.9,1,1,16441673573,301209980928
105.0,1,1,16441673573,301209980928
106.1,0,0,16611411813,301032677376
107.2,0,0,16813918053,300833316864
108.2,0,0,17028220773,300619141120
109.2,1,1,17070819173,300580474880
110.3,2,2,17070819173,300580474880
111.3,2,2,17070819173,300580474880
112.4,0,0,17331980133,300322242560
113.4,0,0,17616734053,300036816896
114.5,0,0,17870849893,299783000064
115.5,0,0,18112350053,299541381120
116.5,0,0,18329110373,299322146816
117.7,2,2,18329110373,299321491456
118.7,2,2,18329110373,299321491456
119.7,2,1,18329110373,299321491456
120.9,0,0,18472634213,299180888064
121.9,0,0,18834229093,298828107776
123.0,0,0,19132581733,298519080960
124.0,0,0,19358680933,298293891072
125.1,0,0,19580028773,298073960448
126.1,0,0,19587401573,298062491648
127.2,1,1,19587401573,298062491648
128.2,1,1,19587401573,298062491648
129.3,1,1,19589859173,298062491648
130.4,0,0,19821037413,297830805504
131.5,0,0,20018300773,297634365440
132.5,0,0,20215236453,297438081024
133.6,1,1,20216547173,297433001984
134.6,2,2,20216547173,297433001984
135.7,1,2,20305676133,297346150400
136.7,1,2,20498024293,297153798144
137.8,1,2,20709705573,296942788608
138.8,2,2,20845692773,296803524608
139.8,2,2,20845692773,296803520512
140.9,0,0,21042956133,296608849920
142.0,0,0,21311981413,296341778432
143.0,0,0,22001092453,295651553280
144.1,3,4,22103983973,295544565760
145.1,3,4,22103983973,295544565760
146.2,3,4,22103983973,295544565760
147.2,4,7,22103983973,295544565760
148.2,7,8,22103983973,295544565760
149.3,7,8,22103983973,295544565760
150.3,7,8,22103983973,295544565760
151.3,8,8,22103983973,295544565760
152.4,8,8,22103983973,295544565760
153.4,8,8,22103983973,295544565760
154.5,8,3,22103983973,295544565760
155.5,8,2,22103983973,295544565760
156.6,2,3,22162966373,295481495552
157.7,2,3,22383822694,295261274112
158.7,2,3,23347857253,294364000256
159.8,2,3,24228169573,293422006272
160.8,2,3,24536844134,293110378496
161.8,2,3,24810293095,292833308672
162.9,2,3,25084725094,292561395712
163.9,2,3,25391761253,292253663232
165.0,2,3,25666848613,291977482240
166.0,3,6,25899829093,291746697216
167.1,3,6,25899829093,291746697216
168.1,6,6,25899829093,291746697216
169.2,6,6,25899829093,291746697216
170.2,6,6,25899829093,291746697216
171.2,7,7,25899829093,291746697216
172.3,7,7,25899829093,291746697216
173.3,7,6,25899829093,291746697216
174.4,6,7,26078906213,291571863552
175.5,6,7,26311067493,291338719232
176.5,6,7,26528974693,291117207552
177.5,6,7,26563053413,291087220736
178.6,6,7,26902693733,290753990656
179.7,7,8,27158120293,290487746560
180.7,8,8,27158120293,290487746560
181.7,8,9,27158120293,290487746560
182.9,8,10,27158120293,290487746560
183.9,6,8,27262158693,290377650176
185.0,6,8,27533641573,290109149184
186.0,6,8,28320728933,289352962048
187.1,8,11,28416411493,289228771328
188.1,8,11,28416411493,289228771328
189.2,7,10,28572387173,289070489600
190.2,7,10,28818474853,288824111104
191.2,7,10,29047523173,288600928256
192.3,8,10,29066528613,288578318336
193.3,8,12,29066528613,288578318336
194.4,7,11,29271656293,288371556352
195.4,7,11,29695674213,287950815232
196.5,8,11,29695674213,287948849152
197.6,7,11,29736306533,287912468480
198.6,7,11,29960439653,287683911680
199.7,7,11,30241425253,287408996352
200.7,8,12,30324819813,287319375872
201.8,6,11,30423779173,287224328192
202.8,6,11,30662985574,286985437184
203.9,6,11,30940694373,286708363264
205.0,6,11,31234459493,286407188480
206.0,6,11,31502010213,286142160896
207.0,8,14,31583111013,286060404736
208.1,8,14,31583111013,286060404736
209.1,8,15,31583111013,286060404736
210.2,7,14,31752030053,285895081984
211.3,7,14,31964530533,285685055488
212.3,7,14,32186533733,285465346048
213.4,7,13,32212256613,285430939648
214.4,7,13,32362170213,285282652160
215.5,7,13,32632014693,285018222592
216.5,8,15,32841402213,284801462272
217.6,8,15,32841402213,284801462272
218.7,6,13,33102727013,284577161216
219.7,6,13,33707132773,283939618816
220.8,6,13,34017445733,283634401280
221.8,9,14,34120664933,283521515520
222.9,9,14,34120664933,283521515520
223.9,9,14,34120664933,283521515520
225.0,8,13,34225686373,283411578880
226.0,8,13,34434090857,283205898240
227.1,8,13,34637907813,283000999936
228.1,9,13,34770782053,282871062528
229.2,9,14,34770782053,282871062528
230.2,9,14,34770782053,282871062528
231.3,8,13,34972796773,282676580352
232.3,8,13,35226093413,282419847168
233.4,6,16,35525429093,282144264192
234.5,6,16,35804776293,281833136128
235.5,6,16,36020062053,281613672448
236.6,6,16,36232398694,281406357504
237.6,6,16,36443916133,281193918464
238.7,6,16,36658218853,280982646784
240.0,7,18,36658218853,280982646784
241.1,6,17,36826318693,280812900352
242.2,6,17,37046028133,280591904768
243.2,6,17,37287364453,280358739968
244.3,5,16,37308335973,280332185600
245.7,5,15,37308335973,280332185600
246.9,5,15,37308335973,280332185600
248.0,4,13,37407295333,280229761024
249.0,4,13,37650106213,279987679232
250.1,4,13,37882922853,279753822208
251.2,4,12,38041356133,279605370880
252.2,4,12,38280562533,279364624384
253.3,4,12,38496503653,279149412352
254.3,5,13,38566627173,279073226752
255.4,5,12,38671648613,278965575680
256.5,5,12,38905120613,278736920576
257.5,5,12,39153993573,278492577792
258.6,5,13,39195772773,278443753472
259.6,3,11,39237715813,278401789952
260.7,2,10,39451527013,278191779840
261.8,2,10,39657801573,277983432704
262.9,2,10,39866861413,277772328960
264.3,3,7,39866861413,277772328960
265.5,3,6,39866861413,277772328960
266.6,1,4,39994165093,277651902464
267.7,1,4,40253359973,277391241216
268.8,1,4,40481916773,277165301760
269.8,1,3,40516978533,277121884160
271.0,1,3,40516978533,277121884160
272.2,2,4,40516978533,277121884160
273.3,1,5,40537950053,277100904448
274.8,3,6,40537950053,277100904448
276.1,3,4,40557610853,277087129600
277.3,3,3,40558921573,277079920640
278.4,3,3,40558921573,277079920640
279.6,4,1,40558921573,277079920640
280.8,0,0,40604469093,277042688000
281.9,0,1,40642807653,276995993600
283.4,0,1,40642807653,276995993600
284.7,0,3,40642807653,276995993600
285.8,0,1,40642807653,276995993600
287.1,0,1,40642807653,276995993600
288.4,0,2,40642807653,276995993600
290.1,0,0,40642807653,276995993600
291.1,0,0,40642807653,276995993600
292.2,0,0,40642807653,276995993600
293.2,0,0,40642807653,276995993600
294.3,0,0,40642807653,276995993600
295.3,0,0,40642807653,276995993600
296.4,0,0,40642807653,276995993600
297.4,0,0,40642807653,276995993600
298.5,0,1,40642807653,276995993600
300.2,0,0,40642807653,276995993600
301.3,0,0,40642807653,276995993600
302.3,0,0,40642807653,276995993600
303.4,0,0,40642807653,276995993600
304.4,0,0,40642807653,276995993600
305.5,0,0,40642807653,276995993600
306.5,0,0,40642807653,276995993600
307.6,0,1,40642807653,276995993600
308.9,0,1,40642807653,276995993600
309.9,0,0,40642807653,276995993600
311.0,0,0,40642807653,276995993600
312.0,0,0,40642807653,276995993600
313.1,0,0,40642807653,276995993600
314.1,0,0,40642807653,276995993600
315.2,0,2,40642807653,276995993600
316.5,0,2,40642807653,276995993600
317.6,0,0,40642807653,276995993600
318.7,0,1,40642807653,276995993600
320.4,0,1,40642807653,276995993600
321.7,0,3,40642807653,276995993600
322.9,0,1,40642807653,276995993600
324.1,0,0,40642807653,276995993600
325.1,0,0,40642807653,276995993600
326.9,0,0,40642807653,276995993600
327.9,0,0,40642807653,276995993600
329.0,0,0,40642807653,276995993600
330.1,0,0,40642807653,276995993600
331.1,0,0,40642807653,276995993600
