i,ttft_s,matched,read_ios,read_b,write_ios,write_b
0,0.3598,0,0,0,0,0
1,1.1569,0,0,0,0,0
2,1.1601,0,0,0,0,0
3,1.1442,0,0,0,0,0
4,1.1608,0,0,0,1,20971520
5,0.0718,0,0,0,0,0
6,0.0481,0,0,0,0,0
7,0.9119,0,0,0,0,0
8,1.1436,0,0,0,0,0
9,0.9795,0,0,0,0,0
10,1.1599,0,0,0,0,0
11,0.3742,0,0,0,0,0
12,1.1069,0,0,0,0,0
13,0.0368,0,0,0,2,41943040
14,0.0283,0,0,0,1,20971520
15,0.0416,0,0,0,1,20971520
16,0.1235,0,0,0,2,41943040
17,0.0522,0,0,0,6,125829120
18,1.1388,0,0,0,6,125829120
19,0.0708,0,0,0,0,0
20,0.0992,0,0,0,0,0
21,0.4419,0,0,0,0,0
22,1.1426,0,0,0,0,0
23,1.1576,0,0,0,0,0
24,1.1418,0,0,0,0,0
25,0.0415,0,0,0,0,0
26,1.1169,0,0,0,2,41943040
27,1.0389,0,0,0,6,125829120
28,0.3193,0,0,0,5,104857600
29,1.1422,0,0,0,1,20971520
30,0.0779,0,0,0,2,41943040
31,0.3018,0,0,0,3,62914560
32,1.1614,0,0,0,8,167772160
33,0.0436,0,0,0,0,0
34,1.138,0,0,0,0,0
35,1.1594,0,0,0,0,0
36,0.7731,0,0,0,0,0
37,1.0219,864,14,283115520,0,0
38,0.1188,0,0,0,2,41943040
39,0.0408,0,0,0,1,20971520
40,1.1541,0,0,0,10,209715200
41,1.1651,0,0,0,3,62914560
42,0.2568,0,0,0,0,0
43,1.1657,0,0,0,0,0
44,1.0267,1696,27,555745280,0,0
45,1.1424,0,0,0,0,0
46,0.0437,0,0,0,0,0
47,0.2876,0,0,0,0,0
48,0.8813,0,0,0,0,0
49,0.0652,0,0,0,0,0
50,1.1581,0,0,0,0,0
51,0.065,0,0,0,0,0
52,1.1532,0,0,0,0,0
53,0.0493,0,0,0,0,0
54,0.0584,0,0,0,0,0
55,1.1576,0,0,0,0,0
56,0.0652,0,0,0,0,0
57,1.1591,0,0,0,0,0
58,0.0468,0,0,0,0,0
59,0.0573,0,0,0,0,0
60,0.4267,0,0,0,0,0
61,0.1612,0,0,0,0,0
62,1.1562,0,0,0,0,0
63,1.1569,0,0,0,0,0
64,1.1735,0,0,0,0,0
65,1.1748,0,0,0,0,0
66,1.1571,0,0,0,0,0
67,0.6755,0,0,0,0,0
68,0.4592,1696,27,555745280,0,0
69,1.168,0,0,0,0,0
70,1.1729,0,0,0,0,0
71,1.1564,0,0,0,0,0
72,1.1759,0,0,0,1,20971520
73,2.0803,112,2,36700160,8,167772160
74,1.0402,0,0,0,0,0
75,0.0418,0,0,0,0,0
76,0.0265,0,0,0,0,0
77,1.0455,0,0,0,0,0
78,1.1714,0,0,0,0,0
79,0.3953,0,0,0,0,0
80,0.5659,640,10,209715200,0,0
81,0.0395,0,0,0,0,0
82,1.164,0,0,0,0,0
83,1.1516,0,0,0,6,125829120
84,1.1677,0,0,0,1,20971520
85,0.1317,0,0,0,0,0
86,1.0352,0,0,0,0,0
87,0.0431,0,0,0,0,0
88,1.165,0,0,0,0,0
89,1.1521,0,0,0,0,0
90,1.0355,0,0,0,1,20971520
91,0.6659,0,0,0,0,0
92,1.1507,0,0,0,5,104857600
93,0.402,0,0,0,0,0
94,0.3437,0,0,0,2,41943040
95,2.2687,1984,31,650117120,12,251658240
96,1.1736,0,0,0,0,0
97,0.0654,0,0,0,0,0
98,0.4275,0,0,0,0,0
99,0.8384,0,0,0,0,0
100,0.9392,0,0,0,0,0
101,0.0721,0,0,0,2,41943040
102,0.1183,0,0,0,0,0
103,1.1746,0,0,0,8,167772160
104,0.4471,0,0,0,0,0
105,1.1697,0,0,0,13,272629760
106,1.1727,0,0,0,0,0
107,0.4777,1696,27,555745280,0,0
108,1.1685,0,0,0,0,0
109,1.1523,0,0,0,0,0
110,1.169,0,0,0,0,0
111,0.3268,0,0,0,0,0
112,1.1692,0,0,0,0,0
113,1.1526,0,0,0,0,0
114,0.8427,0,0,0,11,230686720
115,1.1685,0,0,0,3,62914560
116,1.1649,0,0,0,0,0
117,0.179,0,0,0,0,0
118,1.1528,0,0,0,0,0
119,1.1529,0,0,0,0,0
120,1.152,0,0,0,0,0
121,0.2396,0,0,0,0,0
122,1.0907,0,0,0,0,0
123,1.3377,576,9,188743680,0,0
124,1.1523,0,0,0,0,0
125,1.1528,0,0,0,0,0
126,0.7585,1984,31,650117120,1,20971520
127,1.1675,0,0,0,0,0
128,0.0429,0,0,0,0,0
129,1.1625,0,0,0,0,0
130,0.0436,0,0,0,0,0
131,1.1276,224,4,73400320,0,0
132,0.3268,0,0,0,0,0
133,1.1678,0,0,0,0,0
134,1.153,0,0,0,0,0
135,1.1703,0,0,0,0,0
136,0.1559,0,0,0,0,0
137,0.0995,0,0,0,0,0
138,0.0416,0,0,0,0,0
139,1.1644,0,0,0,0,0
140,1.1704,0,0,0,0,0
141,1.1516,0,0,0,0,0
142,0.7538,0,0,0,0,0
143,0.2395,0,0,0,0,0
144,0.9593,0,0,0,0,0
145,1.1519,0,0,0,0,0
146,0.9873,0,0,0,0,0
147,1.1542,0,0,0,0,0
148,0.037,0,0,0,1,20971520
149,0.0243,0,0,0,0,0
150,1.1503,0,0,0,0,0
151,0.0931,0,0,0,0,0
152,1.1687,0,0,0,0,0
153,0.244,0,0,0,0,0
154,1.1518,0,0,0,0,0
155,1.1527,0,0,0,0,0
156,1.171,0,0,0,0,0
157,0.8537,1984,31,650117120,0,0
158,0.0615,0,0,0,0,0
159,0.2093,0,0,0,0,0
160,1.1495,0,0,0,0,0
161,0.065,0,0,0,0,0
162,1.1514,0,0,0,0,0
163,0.5828,1696,27,555745280,0,0
164,1.1492,0,0,0,0,0
165,1.15,0,0,0,0,0
166,0.0869,0,0,0,0,0
167,0.0447,0,0,0,0,0
168,1.1438,0,0,0,0,0
169,0.0475,0,0,0,0,0
170,1.1463,0,0,0,0,0
171,1.0476,0,0,0,0,0
172,0.0532,0,0,0,2,41943040
173,1.1507,0,0,0,12,251658240
174,0.5712,0,0,0,0,0
175,0.1177,0,0,0,0,0
176,0.2748,0,0,0,0,0
177,1.151,0,0,0,0,0
178,1.2983,112,2,36700160,0,0
179,1.1499,0,0,0,0,0
180,0.7791,1984,31,650117120,0,0
181,0.6682,1696,27,555745280,0,0
182,1.2531,848,14,277872640,0,0
183,1.1527,0,0,0,8,167772160
184,1.1573,0,0,0,6,125829120
185,0.7194,1696,27,555745280,0,0
186,1.1523,0,0,0,0,0
187,0.0646,0,0,0,0,0
188,1.1526,0,0,0,0,0
189,1.1704,0,0,0,0,0
190,1.1047,864,14,283115520,0,0
191,0.0591,0,0,0,2,41943040
192,1.1512,0,0,0,7,146800640
193,0.042,0,0,0,0,0
194,1.1641,0,0,0,0,0
195,1.1694,0,0,0,0,0
196,1.1521,0,0,0,0,0
197,1.1682,0,0,0,0,0
198,1.1518,0,0,0,0,0
199,1.3075,576,9,188743680,0,0
200,0.7489,1984,31,650117120,0,0
201,1.1677,0,0,0,0,0
