timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 01:53:59.636, 0 %, 0 %, 15 MiB, 16384 MiB, 7.22 W, 39
2026/09/19 01:54:00.646, 0 %, 0 %, 15 MiB, 16384 MiB, 6.51 W, 39
2026/09/19 01:54:01.652, 0 %, 0 %, 15 MiB, 16384 MiB, 6.70 W, 39
2026/09/19 01:54:02.658, 0 %, 0 %, 15 MiB, 16384 MiB, 6.45 W, 39
2026/09/19 01:54:03.663, 0 %, 0 %, 15 MiB, 16384 MiB, 6.19 W, 39
2026/09/19 01:54:04.669, 0 %, 0 %, 15 MiB, 16384 MiB, 5.99 W, 39
2026/09/19 01:54:05.675, 0 %, 0 %, 15 MiB, 16384 MiB, 6.09 W, 39
2026/09/19 01:54:06.681, 0 %, 0 %, 15 MiB, 16384 MiB, 6.11 W, 39
2026/09/19 01:54:07.687, 0 %, 0 %, 15 MiB, 16384 MiB, 9.06 W, 39
2026/09/19 01:54:08.692, 0 %, 0 %, 15 MiB, 16384 MiB, 8.07 W, 39
2026/09/19 01:54:09.698, 0 %, 0 %, 18 MiB, 16384 MiB, 7.88 W, 38
2026/09/19 01:54:10.709, 0 %, 0 %, 134 MiB, 16384 MiB, 40.24 W, 40
2026/09/19 01:54:11.712, 1 %, 0 %, 6246 MiB, 16384 MiB, 39.48 W, 41
2026/09/19 01:54:12.716, 0 %, 0 %, 6246 MiB, 16384 MiB, 41.00 W, 41
2026/09/19 01:54:13.719, 28 %, 1 %, 6246 MiB, 16384 MiB, 40.84 W, 41
2026/09/19 01:54:14.722, 0 %, 0 %, 6226 MiB, 16384 MiB, 39.38 W, 41
2026/09/19 01:54:15.724, 100 %, 60 %, 6926 MiB, 16384 MiB, 206.19 W, 46
2026/09/19 01:54:16.727, 0 %, 0 %, 7086 MiB, 16384 MiB, 95.37 W, 44
2026/09/19 01:54:17.729, 0 %, 0 %, 7238 MiB, 16384 MiB, 53.79 W, 44
2026/09/19 01:54:18.731, 0 %, 0 %, 7238 MiB, 16384 MiB, 53.85 W, 44
2026/09/19 01:54:19.733, 100 %, 6 %, 7408 MiB, 16384 MiB, 148.16 W, 46
2026/09/19 01:54:20.738, 100 %, 12 %, 7408 MiB, 16384 MiB, 129.37 W, 47
2026/09/19 01:54:21.740, 100 %, 6 %, 7408 MiB, 16384 MiB, 150.50 W, 47
2026/09/19 01:54:22.742, 100 %, 11 %, 7408 MiB, 16384 MiB, 136.85 W, 48
2026/09/19 01:54:23.745, 100 %, 6 %, 7408 MiB, 16384 MiB, 143.13 W, 48
2026/09/19 01:54:24.748, 98 %, 9 %, 7408 MiB, 16384 MiB, 151.35 W, 49
2026/09/19 01:54:25.750, 100 %, 10 %, 7408 MiB, 16384 MiB, 104.17 W, 51
2026/09/19 01:54:26.754, 100 %, 8 %, 7408 MiB, 16384 MiB, 146.85 W, 50
2026/09/19 01:54:27.756, 100 %, 11 %, 7408 MiB, 16384 MiB, 107.71 W, 50
2026/09/19 01:54:28.759, 100 %, 8 %, 7408 MiB, 16384 MiB, 145.63 W, 50
2026/09/19 01:54:29.762, 100 %, 6 %, 7408 MiB, 16384 MiB, 130.66 W, 51
2026/09/19 01:54:30.766, 100 %, 12 %, 7408 MiB, 16384 MiB, 150.79 W, 52
2026/09/19 01:54:31.769, 100 %, 6 %, 7408 MiB, 16384 MiB, 108.51 W, 52
2026/09/19 01:54:32.772, 100 %, 12 %, 7408 MiB, 16384 MiB, 152.04 W, 52
2026/09/19 01:54:33.774, 100 %, 6 %, 7408 MiB, 16384 MiB, 104.36 W, 53
2026/09/19 01:54:34.778, 100 %, 6 %, 7408 MiB, 16384 MiB, 144.47 W, 53
2026/09/19 01:54:35.783, 100 %, 12 %, 7408 MiB, 16384 MiB, 144.82 W, 53
2026/09/19 01:54:36.786, 100 %, 6 %, 7408 MiB, 16384 MiB, 127.45 W, 54
2026/09/19 01:54:37.790, 100 %, 12 %, 7408 MiB, 16384 MiB, 152.02 W, 54
2026/09/19 01:54:38.794, 100 %, 6 %, 7408 MiB, 16384 MiB, 119.25 W, 55
2026/09/19 01:54:39.796, 0 %, 0 %, 7408 MiB, 16384 MiB, 55.91 W, 52
2026/09/19 01:54:40.798, 0 %, 0 %, 7408 MiB, 16384 MiB, 55.83 W, 52
2026/09/19 01:54:41.800, 0 %, 0 %, 7408 MiB, 16384 MiB, 44.53 W, 51
2026/09/19 01:54:42.803, 98 %, 72 %, 7408 MiB, 16384 MiB, 97.33 W, 53
2026/09/19 01:54:43.805, 100 %, 8 %, 7408 MiB, 16384 MiB, 147.41 W, 55
2026/09/19 01:54:44.807, 100 %, 5 %, 7408 MiB, 16384 MiB, 143.21 W, 56
2026/09/19 01:54:45.810, 100 %, 5 %, 7408 MiB, 16384 MiB, 125.52 W, 57
2026/09/19 01:54:46.813, 100 %, 5 %, 7408 MiB, 16384 MiB, 148.01 W, 55
2026/09/19 01:54:47.815, 100 %, 12 %, 7408 MiB, 16384 MiB, 149.60 W, 57
2026/09/19 01:54:48.836, 100 %, 8 %, 7408 MiB, 16384 MiB, 142.26 W, 56
2026/09/19 01:54:49.840, 100 %, 6 %, 7408 MiB, 16384 MiB, 151.91 W, 58
2026/09/19 01:54:50.842, 100 %, 12 %, 7408 MiB, 16384 MiB, 142.67 W, 57
2026/09/19 01:54:51.845, 100 %, 6 %, 7408 MiB, 16384 MiB, 143.48 W, 57
2026/09/19 01:54:52.852, 98 %, 69 %, 7408 MiB, 16384 MiB, 150.99 W, 57
2026/09/19 01:54:53.861, 100 %, 6 %, 7408 MiB, 16384 MiB, 151.23 W, 59
2026/09/19 01:54:54.863, 100 %, 12 %, 7408 MiB, 16384 MiB, 110.36 W, 58
2026/09/19 01:54:55.865, 100 %, 12 %, 7408 MiB, 16384 MiB, 152.83 W, 58
2026/09/19 01:54:56.868, 100 %, 6 %, 7408 MiB, 16384 MiB, 147.04 W, 60
