wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789750440569524796,120933120,140,0,1216,0
1789750441584318302,120873512,312,0,1216,0
1789750442624564559,120814696,52,0,1216,0
1789750443635710781,120800200,132,0,1216,0
1789750444649689997,120779908,148,0,1216,0
1789750445660840121,120762868,172,0,1216,0
1789750446673977434,120603188,304,0,1216,0
1789750447684878535,120454548,64,0,1216,0
1789750448696004162,120387660,112,0,1216,0
1789750449707063803,119922332,124,0,1216,0
1789750450718335520,119608004,164,0,11456,0
1789750451729040294,120054416,396,0,48320,0
1789750452740330298,120088732,72,0,48324,0
1789750453756762479,120066800,120,0,48324,0
1789750454769745944,120110356,152,0,48324,0
1789750455780351110,119955752,176,0,48324,0
1789750456790971089,119920528,368,0,48324,0
1789750457802080436,119889096,116,0,48324,0
1789750458812836730,119787348,248,0,48324,0
1789750459823636307,119739160,316,0,48324,0
1789750460833147593,119735388,320,0,48324,0
1789750461842945755,119733988,360,0,48324,0
1789750462852622703,119731564,60,164,48324,0
1789750463862218805,119729820,100,0,48324,0
1789750464872534248,119655028,124,0,48324,0
1789750465887946715,119656576,164,0,48324,0
1789750466902087807,119648868,332,0,48324,0
1789750467917002067,119643916,56,0,48324,0
1789750468931281572,119663736,104,0,48324,0
1789750469945085222,119658252,148,0,48324,0
1789750470958612835,119655036,164,0,48324,0
1789750471973333395,119652628,312,0,48324,0
1789750472988317970,119650136,340,0,48324,0
1789750474003573021,119647472,108,0,48324,0
1789750475018127035,119643472,136,0,48324,0
1789750476032368667,119640084,176,0,48324,0
1789750477047000034,119638856,356,0,48324,0
1789750478060950328,119632364,36,0,48324,0
1789750479073334043,119630636,92,0,48324,0
1789750480085345492,119626652,132,0,48324,0
1789750481099251249,119626400,156,0,48324,0
1789750482113283976,119624740,340,0,48324,0
1789750483127621156,119622580,20,0,48324,0
1789750484140310542,119622128,88,0,48324,0
1789750485155380948,119622552,112,0,48324,0
1789750486169331656,119622580,148,0,48324,0
1789750487183392974,119624124,280,0,48324,0
1789750488197923123,119620176,320,0,48324,0
1789750489212106024,119618784,96,0,48324,0
1789750490224877844,119617340,112,0,48324,0
1789750491238907730,119617284,148,0,48324,0
1789750492253943851,119615912,272,0,48324,0
1789750493269227380,119616092,4,120,48324,0
1789750494282917231,119616444,224,0,48324,0
1789750495295998298,119615740,244,0,48324,0
1789750496308742647,119617820,276,0,48324,0
1789750497321817057,119617512,420,0,48324,0
1789750498336146641,119618204,500,0,48324,0
1789750499350680185,119620472,72,0,48324,0
1789750500365927637,119619336,104,0,48324,0
1789750501380232670,119617996,352,0,48324,0
1789750503380842007,119652944,24,0,48324,0
