timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/22 00:00:22.507, 0 %, 0 %, 1 MiB, 16376 MiB, 26.28 W, 79
2026/09/22 00:00:23.526, 0 %, 0 %, 1 MiB, 16376 MiB, 26.09 W, 78
2026/09/22 00:00:24.526, 0 %, 0 %, 1 MiB, 16376 MiB, 25.83 W, 77
2026/09/22 00:00:25.526, 0 %, 0 %, 1 MiB, 16376 MiB, 25.57 W, 77
2026/09/22 00:00:26.527, 0 %, 0 %, 1 MiB, 16376 MiB, 25.26 W, 77
2026/09/22 00:00:27.527, 0 %, 0 %, 1 MiB, 16376 MiB, 24.98 W, 76
2026/09/22 00:00:28.527, 0 %, 0 %, 1 MiB, 16376 MiB, 24.75 W, 76
2026/09/22 00:00:29.528, 0 %, 0 %, 1 MiB, 16376 MiB, 24.61 W, 76
2026/09/22 00:00:30.528, 0 %, 0 %, 1 MiB, 16376 MiB, 24.48 W, 75
2026/09/22 00:00:31.528, 0 %, 0 %, 1 MiB, 16376 MiB, 24.30 W, 75
2026/09/22 00:00:32.529, 0 %, 0 %, 1 MiB, 16376 MiB, 24.12 W, 75
2026/09/22 00:00:33.529, 0 %, 0 %, 1 MiB, 16376 MiB, 23.96 W, 74
2026/09/22 00:00:34.529, 0 %, 0 %, 1 MiB, 16376 MiB, 23.86 W, 74
2026/09/22 00:00:35.530, 0 %, 0 %, 1 MiB, 16376 MiB, 23.80 W, 74
2026/09/22 00:00:36.530, 0 %, 0 %, 4 MiB, 16376 MiB, 23.60 W, 73
2026/09/22 00:00:37.530, 0 %, 0 %, 281 MiB, 16376 MiB, 36.73 W, 74
2026/09/22 00:00:38.531, 0 %, 0 %, 5803 MiB, 16376 MiB, 49.98 W, 74
2026/09/22 00:00:39.531, 0 %, 0 %, 5803 MiB, 16376 MiB, 49.84 W, 74
2026/09/22 00:00:40.531, 52 %, 2 %, 7833 MiB, 16376 MiB, 59.71 W, 76
2026/09/22 00:00:41.532, 45 %, 47 %, 6901 MiB, 16376 MiB, 76.97 W, 76
2026/09/22 00:00:42.532, 100 %, 54 %, 6901 MiB, 16376 MiB, 116.46 W, 79
2026/09/22 00:00:43.532, 100 %, 62 %, 6901 MiB, 16376 MiB, 138.15 W, 81
2026/09/22 00:00:44.532, 100 %, 57 %, 6917 MiB, 16376 MiB, 115.81 W, 79
2026/09/22 00:00:45.533, 0 %, 0 %, 11627 MiB, 16376 MiB, 72.88 W, 79
2026/09/22 00:00:46.533, 0 %, 0 %, 11635 MiB, 16376 MiB, 63.08 W, 78
2026/09/22 00:00:47.533, 4 %, 0 %, 11635 MiB, 16376 MiB, 61.09 W, 78
2026/09/22 00:00:48.534, 0 %, 0 %, 11635 MiB, 16376 MiB, 54.96 W, 78
2026/09/22 00:00:49.534, 100 %, 53 %, 11635 MiB, 16376 MiB, 117.94 W, 82
2026/09/22 00:00:50.534, 100 %, 55 %, 11635 MiB, 16376 MiB, 138.24 W, 83
2026/09/22 00:00:51.535, 100 %, 55 %, 11635 MiB, 16376 MiB, 138.52 W, 84
2026/09/22 00:00:52.535, 100 %, 54 %, 11639 MiB, 16376 MiB, 138.53 W, 84
2026/09/22 00:00:53.535, 100 %, 55 %, 11639 MiB, 16376 MiB, 138.95 W, 85
2026/09/22 00:00:54.535, 100 %, 53 %, 11639 MiB, 16376 MiB, 138.36 W, 86
2026/09/22 00:00:55.536, 100 %, 51 %, 11639 MiB, 16376 MiB, 139.26 W, 86
2026/09/22 00:00:56.536, 100 %, 55 %, 11639 MiB, 16376 MiB, 139.61 W, 87
