--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   6    0            0    115859368       252232     10632436    0    0  2856  1042    0   23   2   0  97   0   0 2026-09-22 00:00:22
   3    0            0    115788064       252232     10632464    0    0     0     0 3575 2349   6   0  94   0   0 2026-09-22 00:00:23
  37    0            0    115788064       252232     10632468    0    0     0     0 27422 72265   6   6  88   0   0 2026-09-22 00:00:24
   2    0            0    115725376       252232     10632468    0    0     0     0 8573 19703   6   2  92   0   0 2026-09-22 00:00:25
   2    0            0    115717056       252232     10632472    0    0     0     0 2397 1833   4   0  96   0   0 2026-09-22 00:00:26
   2    0            0    115716560       252240     10632468    0    0     0    80 2145 1968   3   0  97   0   0 2026-09-22 00:00:27
   3    0            0    115291712       252268     10632400    0    0    64   328 6017 5444   7   1  92   0   0 2026-09-22 00:00:28
   3    0            0    115073744       252284     10632280    0    0     0   455 10480 5066  21   1  78   0   0 2026-09-22 00:00:29
   2    0            0    115518776       252284     10632272    0    0     0     0 5593 2191   6   0  94   0   0 2026-09-22 00:00:30
   2    0            0    115519200       252284     10632276    0    0     0     0 2254 1349   4   0  96   0   0 2026-09-22 00:00:31
   1    0            0    115527824       252284     10632280    0    0     0   116 1272 1165   1   0  98   0   0 2026-09-22 00:00:32
   1    0            0    115308032       252284     10632280    0    0     0   648 1646 1457   2   0  98   0   0 2026-09-22 00:00:33
   1    0            0    115274336       252284     10631516    0    0     0     0 1512 1062   2   0  98   0   0 2026-09-22 00:00:34
   1    0            0    115188184       252296     10631516    0    0     0   168 1741 1167   3   0  97   0   0 2026-09-22 00:00:35
   1    0            0    115151232       252296     10631524    0    0     0     0 1642 1740   2   0  98   0   0 2026-09-22 00:00:36
   2    0            0    114955376       252296     10709352    0    0     0     0 3951 2981   4   1  96   0   0 2026-09-22 00:00:37
   1    0            0    114840544       252312     10711668    0    0     0   196 3494 3287   3   1  96   0   0 2026-09-22 00:00:38
   1    0            0    114845064       252312     10711676    0    0     0     4 2603 2710   2   0  97   0   0 2026-09-22 00:00:39
   2    0            0    114800784       252312     10711680    0    0     0     0 2498 2725   2   1  97   0   0 2026-09-22 00:00:40
   1    0            0    114801904       252312     10711680    0    0     0     0 2500 2633   3   0  97   0   0 2026-09-22 00:00:41
   1    0            0    114807104       252312     10711684    0    0     0     0 2318 2398   3   0  97   0   0 2026-09-22 00:00:42
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    114813616       252320     10711680    0    0     0    96 2406 2422   3   0  97   0   0 2026-09-22 00:00:43
   1    0            0    114541688       252324     10711652    0    0     0   260 2588 2645   2   1  97   0   0 2026-09-22 00:00:44
   2    0            0    112780336       252324     12461084    0    0     0     0 2678 2648   2   1  97   0   0 2026-09-22 00:00:45
   0    0            0    110237744       252324     14914480    0    0     0     0 6174 3147   7   2  91   0   0 2026-09-22 00:00:46
   1    0            0    110222064       252324     14914548    0    0     0     0 6509 10694   3   0  97   0   0 2026-09-22 00:00:47
   1    0            0    110166608       252324     14914580    0    0     0     0 6410 10500   3   0  97   0   0 2026-09-22 00:00:48
   1    0            0    110166352       252336     14914588    0    0     0   168 6469 10539   3   0  97   0   0 2026-09-22 00:00:49
   1    0            0    110166240       252336     14914596    0    0     0   172 6326 10388   3   0  97   0   0 2026-09-22 00:00:50
   1    0            0    110165232       252336     14914600    0    0     0     0 6467 10482   3   0  97   0   0 2026-09-22 00:00:51
   5    0            0    110170448       252336     14914604    0    0     0 83976 7671 10722   5   0  94   0   0 2026-09-22 00:00:52
   5    0            0    110170192       252336     14914608    0    0     0     0 10639 10574  13   2  86   0   0 2026-09-22 00:00:53
   2    0            0    110112960       252344     14914608    0    0     0 33932 8030 10730   5   1  94   0   0 2026-09-22 00:00:54
   1    0            0    110123824       252344     14914612    0    0     0     0 6690 10509   2   2  97   0   0 2026-09-22 00:00:55
   1    0            0    110127016       252344     14914612    0    0     0   216 6685 10583   2   1  97   0   0 2026-09-22 00:00:56
