t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,4,1893,317662842880
2.0,0,4,1893,317662842880
3.0,0,4,1893,317662842880
4.0,0,4,1893,317662842880
5.0,0,4,204474213,317426540544
6.6,0,4,445646693,317048467456
7.6,0,4,1772095333,315772502016
8.6,0,4,3177187173,314480848896
9.7,0,4,3507488613,314013560832
10.7,0,4,3801089893,313856065536
11.8,0,4,4047505253,313446539264
12.8,0,4,4430235493,313226031104
13.8,0,4,4671407973,312816504832
14.9,0,4,4991223653,312517218304
15.9,0,4,5237639013,312249462784
17.0,0,4,5457839973,312039464960
18.0,0,4,5740955493,311776952320
19.5,0,4,6039799653,311461974016
20.6,0,4,6291457893,311199461376
21.6,0,4,6721374053,311057690624
29.2,0,4,7911507813,309572005888
30.3,0,4,8100251493,309435523072
31.3,0,4,8215594853,309435523072
32.4,0,4,8215594853,309435523072
33.4,0,4,8451524453,309194035200
35.0,0,4,8650753893,308842278912
36.1,0,4,8834254693,308648030208
37.2,0,4,9096398693,308464238592
38.4,0,4,9416214373,308217544704
40.2,0,4,9583986533,307902582784
41.3,0,4,9772730213,307718832128
42.3,0,4,9956231013,307540348928
43.4,0,4,10239346533,307335610368
45.2,0,4,10480519013,307004903424
46.3,0,4,10674505573,306810691584
47.4,0,4,10941892453,306642694144
50.0,0,4,11324622693,306175504384
51.0,0,4,11487151973,306002272256
52.1,0,4,11702110053,305813295104
53.5,0,4,11932796773,305545592832
54.6,0,4,12132026213,305356607488
55.6,0,4,12294555493,305188630528
56.7,0,4,12483299173,304999665664
57.8,0,4,12703500133,304852668416
60.6,0,4,13149144933,304332980224
61.7,0,4,13337888613,304149258240
62.8,0,4,13741590373,303986511872
66.6,0,4,14213449573,303262134272
67.7,0,4,14407436133,303078428672
68.8,0,4,14627637093,302878973952
70.0,0,4,14947452773,302658523136
71.8,0,4,15167653733,302317355008
72.9,0,4,15445526373,302138847232
76.7,0,4,16074671973,301446008832
77.9,0,4,16273901413,301225553920
79.0,0,4,16452159333,301031350272
80.1,0,4,16667117413,300816105472
81.1,0,4,16903047013,300737368064
82.3,0,4,17102276453,300380442624
83.5,0,4,17600350053,300207194112
87.2,0,4,18025023333,299451432960
88.3,0,4,18245224293,299267743744
89.5,0,4,18449696613,299036786688
90.6,0,4,18675140453,298800594944
91.6,0,4,18916312933,298559115264
92.8,0,4,19110299493,298364907520
93.9,0,4,19687016293,298144423936
98.0,0,4,20111689573,297362419712
99.1,0,4,20310919013,297157758976
100.2,0,4,20541605733,296974065664
101.4,0,4,21076379493,296732631040
105.3,0,4,21731739493,295955857408
109.9,0,4,22408071013,295068917760
111.0,0,4,22633514853,294843240448
112.1,0,4,22853715813,294628061184
113.2,0,4,23199745893,294428635136
115.2,0,4,23440918373,294045478912
116.4,0,4,23949477733,293872242688
119.8,0,4,24274536293,293189980160
120.8,0,4,24484251493,293001056256
122.0,0,4,24672995173,292801634304
123.1,0,4,25045239653,292586463232
125.0,0,4,25244469093,292276813824
126.2,0,4,25433212773,292135137280
127.4,0,4,25600984933,291930451968
128.5,0,4,25936529253,291746758656
134.8,0,4,26848790373,290707591168
136.0,0,4,27042776933,290534412288
137.1,0,4,27242006373,290272018432
138.3,0,4,27462207333,290098831360
139.4,0,4,27797751653,289862668288
141.4,0,4,28547483493,289505767424
147.0,0,4,28966913893,288592625664
148.1,0,4,29139928933,288424677376
149.3,0,4,29454501733,288246247424
152.1,0,4,29706159973,287836901376
153.2,0,4,29963061093,287642718208
154.9,0,4,30356277093,287385546752
158.3,0,4,30744250213,286813532160
159.5,0,4,31168923493,286624620544
163.3,0,4,31525439333,286031618048
164.5,0,4,31819040613,285821698048
168.0,0,4,32311871333,285244416000
169.1,0,4,32542558053,285060734976
172.2,0,4,32956745573,284598915072
173.5,0,4,33150732133,284389019648
174.7,0,4,33753663333,284221091840
183.1,0,4,35184969573,282982506496
189.2,0,4,35567699813,282016968704
191.7,0,4,35714500453,281906761728
193.0,0,4,35719743333,281901514752
194.3,0,4,35724986213,281901514752
195.6,0,4,35966158693,281660121088
196.8,0,4,36154902373,281408241664
198.2,0,4,36375103333,281214062592
200.4,0,4,36941334373,280909697024
204.2,0,4,37014734693,280621072384
205.5,0,4,37051434853,280568594432
206.8,0,4,37072406373,280547594240
208.0,0,4,37072406373,280547594240
209.1,0,4,37098620773,280521359360
210.3,0,4,37376493413,280279973888
212.2,0,4,37612423013,279944126464
213.4,0,4,37832623973,279781441536
215.3,0,4,38152439653,279477067776
217.2,0,4,38367397733,279251419136
218.3,0,4,38550898533,279046762496
219.8,0,4,38881199973,278779142144
222.6,0,4,39258687333,278285885440
223.8,0,4,39478888293,278091743232
225.3,0,4,39955990373,277818871808
229.8,0,3,40600864613,277105209344
233.6,0,2,40967866213,276659183616
