t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,4,1893,312296689664
2.0,0,4,1893,312296689664
3.0,0,4,1893,312296689664
4.0,0,4,1893,312296685568
5.0,0,4,225445733,312071041024
6.0,0,4,1860077413,310436929536
7.0,0,4,2640775013,309646053376
8.0,0,4,3053979493,309234151424
9.0,0,4,3774875493,308519612416
10.1,0,4,3774875493,308519612416
11.1,0,4,3969025893,308316745728
12.1,0,4,4404021093,307890098176
13.1,0,4,4742186853,307545563136
14.1,0,4,5026285415,307266134016
15.2,0,4,5301864293,306984333312
16.2,0,4,5556471653,306728734720
17.2,0,4,5799774053,306497695744
18.3,0,4,6067980133,306224226304
19.3,0,4,6313903973,305978945536
20.3,0,4,6558189413,305734303744
21.3,0,4,6790023013,305502765056
22.3,0,4,7026935655,305266757632
23.4,0,4,7277938533,305013514240
24.4,0,4,7515178853,304777216000
25.4,0,4,7740295013,304551915520
26.5,0,4,7934773093,304355950592
27.5,0,4,8152352613,304139161600
28.5,0,4,8383039333,303916396544
29.6,0,4,8608974693,303683325952
30.6,0,4,8829831013,303459004416
31.6,0,4,9044789093,303244935168
32.6,0,4,9268430693,303022018560
33.7,0,4,9481750373,302809661440
34.7,0,4,9695725413,302596816896
35.7,0,4,9891022693,302408224768
36.7,0,4,10100574053,302191611904
37.8,0,4,10297673573,301993844736
38.8,0,4,10500343653,301790334976
39.8,0,4,10696296293,301594361856
40.9,0,4,10758391653,301532094464
41.9,0,4,10896017253,301393629184
43.0,0,4,11112449893,301169553408
44.0,0,4,11327080293,300959444992
45.0,0,4,11537450853,300746125312
46.1,0,4,11740776293,300544438272
47.1,0,4,11974575973,300310204416
48.1,0,4,12217878373,300066185216
49.1,0,4,12433655653,299851071488
50.2,0,4,12663031653,299620868096
51.2,0,4,12881758053,299400220672
52.2,0,4,13089671013,299194216448
53.3,0,4,13274974053,299014094848
54.3,0,4,13311838053,298972684288
55.3,0,4,13529417573,298752253952
56.4,0,4,13742245733,298540879872
57.4,0,4,13956548453,298326261760
58.4,0,4,14175766374,298110128128
59.5,0,4,14408583013,297874366464
60.5,0,4,14615676773,297674129408
61.6,0,4,14826047333,297464406016
62.6,0,4,15041496933,297248268288
63.6,0,4,15251375973,297032376320
64.7,0,4,15473215333,296809824256
65.7,0,4,15685388133,296596164608
66.7,0,4,15874131813,296406642688
67.8,0,4,16085976934,296196714496
68.8,0,4,16283404133,296001085440
69.8,0,4,16482305893,295807422464
70.9,0,4,16675964773,295611121664
71.9,0,4,16886007653,295404011520
73.0,0,4,17095067494,295193620480
74.0,0,4,17300195173,294987997184
75.1,0,4,17499752293,294785978368
76.1,0,4,17698817893,294590328832
77.1,0,4,17917216613,294370770944
78.1,0,4,18125784933,294161825792
79.2,0,4,18329438053,293958676480
80.2,0,4,18528339813,293758951424
81.3,0,4,18730846053,293560188928
82.3,0,4,18973329253,293315891200
83.4,0,4,19193366373,293095538688
84.4,0,4,19415041893,292872523776
85.5,0,4,19587401573,292698132480
86.5,0,4,19626559333,292668465152
87.6,0,4,19842664293,292447113216
88.7,0,4,20051887973,292236255232
89.7,0,4,20249806693,292041756672
90.8,0,4,20454606693,291835482112
91.9,0,4,20665960293,291619700736
92.9,0,4,20882884453,291404365824
94.0,0,4,21088175973,291190554624
95.0,0,4,21309687653,290970128384
96.0,0,4,21550204773,290732228608
97.1,0,4,21827422053,290455379968
98.1,0,4,22060730213,290220630016
99.2,0,4,22273558373,290007019520
100.2,0,4,22483437413,289797353472
101.2,0,4,22699050854,289581666304
102.3,0,4,22958409573,289324142592
103.3,0,4,23209412453,289070055424
104.4,0,4,23444031333,288838238208
105.4,0,4,23679141733,288599375872
106.5,0,4,23898031973,288378052608
107.5,0,4,24108566373,288172023808
108.6,0,4,24341546854,287950766080
109.7,0,4,24573052773,287717670912
110.8,0,4,24808327013,287477301248
111.8,0,4,25014110053,287270719488
112.9,0,4,25232344933,287055872000
113.9,0,4,25449924453,286831783936
115.0,0,4,25676187493,286603898880
116.0,0,4,25888196453,286400221184
117.1,0,4,25899829093,286382362624
118.1,0,4,26078906213,286205886464
119.2,0,4,26285836134,285999931392
120.2,0,4,26497845093,285786599424
121.3,0,4,26701498213,285582778368
122.3,0,4,26935297893,285362810880
123.5,0,4,27155171173,285127417856
124.5,0,4,27360790373,284919103488
125.6,0,4,27584104294,284689223680
126.6,0,4,27802994533,284495450112
127.8,0,4,28038760293,284261412864
129.0,0,4,28282881893,284002889728
130.0,0,4,28487845733,283797262336
131.1,0,4,28710176613,283582447616
132.3,0,4,28927756133,283359301632
133.3,0,4,29193504613,283094528000
134.4,0,4,29418784613,282865442816
135.4,0,4,29627352933,282651779072
136.5,0,4,29866231653,282412650496
137.5,0,4,30108714853,282169565184
138.6,0,4,30303848293,281976025088
139.6,0,4,30446061413,281828364288
140.7,0,4,30679205733,281601626112
141.7,0,4,30912841573,281375252480
142.9,0,4,31140906853,281139032064
143.9,0,4,31367333733,280913821696
144.9,0,4,31614568293,280670040064
