--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   5    0            0    118443760       107556      8332980    0    0  1184   719   72   22   1   0  98   0   0 2026-09-21 20:33:44
   1    0            0    118330384       107556      8333008    0    0     0     0 2146 2180   3   0  97   0   0 2026-09-21 20:33:45
   1    0            0    118273984       107564      8333004    0    0     0    44 31878 2259   4   8  88   0   0 2026-09-21 20:33:46
   2    0            0    118216784       107564      8332980    0    0     0   180 1904 1886   3   0  97   0   0 2026-09-21 20:33:47
   0    0            0    118076096       107564      8332988    0    0     0     0 2383 2793   1   1  99   0   0 2026-09-21 20:33:48
   0    0            0    118081928       107564      8332996    0    0     0     0 1145 1959   0   0 100   0   0 2026-09-21 20:33:49
   1    0            0    118089992       107564      8332996    0    0     0     0  816 2016   0   0 100   0   0 2026-09-21 20:33:50
  37    0            0    117657000       107572      8332992    0    0     0    64 4564 2741   8   1  91   0   0 2026-09-21 20:33:51
   1    0            0    117442944       107572      8332956    0    0     0     0 7720 2776  16   1  84   0   0 2026-09-21 20:33:52
   0    0            0    117535120       107572      8332952    0    0     0    84 4063 2446   2   0  97   0   0 2026-09-21 20:33:53
   0    0            0    117563536       107572      8332956    0    0     0   172 1059 2083   0   0 100   0   0 2026-09-21 20:33:54
   0    0            0    117574912       107572      8332956    0    0     0     0  951 2074   0   0 100   0   0 2026-09-21 20:33:55
   1    0            0    117585968       107584      8332960    0    0     0   104 1709 1865   2   0  97   0   0 2026-09-21 20:33:56
   1    0            0    117572848       107584      8332960    0    0     0     0 1769 2150   2   0  98   0   0 2026-09-21 20:33:57
   0    0            0    117495152       107584      8332964    0    0     0   112 1811 1787   3   0  97   0   0 2026-09-21 20:33:58
   1    0            0    117504904       107584      8332972    0    0     0     0 2066 2762   2   0  98   0   0 2026-09-21 20:33:59
   1    0            0    117348688       107584      8410716    0    0     0     0 4037 3626   4   1  96   0   0 2026-09-21 20:34:00
   1    0            0    117351008       107592      8413124    0    0     0  3347 3564 4044   3   1  96   0   0 2026-09-21 20:34:01
   1    0            0    117397184       107592      8392808    0    0     0     4 2703 3521   2   1  97   0   0 2026-09-21 20:34:02
   1    0            0    117326096       107592      8392808    0    0     0     0 2632 3448   2   1  97   0   0 2026-09-21 20:34:03
   1    0            0    117324160       107592      8392812    0    0     0    96 2595 3170   3   0  97   0   0 2026-09-21 20:34:04
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   1    0            0    117323152       107592      8392812    0    0     0     0 2718 3338   3   0  97   0   0 2026-09-21 20:34:05
   1    0            0    117324928       107600      8392808    0    0     0    68 2541 3379   3   0  97   0   0 2026-09-21 20:34:06
   1    0            0    117059984       107600      8392288    0    0     0   128 3054 3343   3   1  97   0   0 2026-09-21 20:34:07
   1    0            0    115944736       107600      8392220    0    0     0     0 3416 4250   3   1  97   0   0 2026-09-21 20:34:08
   1    0            0    115905040       107600      8392224    0    0     0    92 2640 3410   3   0  97   0   0 2026-09-21 20:34:09
   2    0            0    115855904       107600      8392228    0    0     0     0 3421 3282   5   0  95   0   0 2026-09-21 20:34:10
   2    0            0    115863696       107608      8392228    0    0     0    84 3787 3515   6   0  94   0   0 2026-09-21 20:34:11
   3    0            0    115862688       107608      8392240    0    0     0     0 3907 3406   6   0  94   0   0 2026-09-21 20:34:12
   2    0            0    115862432       107608      8392244    0    0     0     0 4495 2847   6   2  93   0   0 2026-09-21 20:34:13
   2    0            0    115869488       107612      8392256    0    0     0   108 4026 2370   4   2  94   0   0 2026-09-21 20:34:14
   4    0            0    115804224       107612      8392256    0    0     0     0 3818 2545   4   1  94   0   0 2026-09-21 20:34:15
   1    0            0    115811280       107620      8392252    0    0     0    60 2869 2641   2   2  96   0   0 2026-09-21 20:34:16
   1    0            0    115818848       107620      8392264    0    0     0     0 2459 2485   1   2  97   0   0 2026-09-21 20:34:17
   2    0            0    115807936       107620      8392268    0    0     0     0 5423 4023   5   2  94   0   0 2026-09-21 20:34:18
   2    0            0    115815408       107620      8392272    0    0     0    68 3897 2693   4   2  94   0   0 2026-09-21 20:34:19
   1    0            0    115822064       107620      8392272    0    0     0     0 3583 2671   4   1  95   0   0 2026-09-21 20:34:20
   2    0            0    115827440       107628      8392268    0    0     0    68 3502 2648   5   1  94   0   0 2026-09-21 20:34:21
   2    0            0    115833960       107628      8392280    0    0     0     0 4111 2437   4   2  94   0   0 2026-09-21 20:34:22
   2    0            0    115838800       107628      8392280    0    0     0     0 3902 2819   5   1  94   0   0 2026-09-21 20:34:23
   3    0            0    115843104       107628      8392284    0    0     0   540 3707 2590   4   2  94   0   0 2026-09-21 20:34:24
   1    0            0    115846072       107628      8392284    0    0     0    72 2654 2652   3   0  97   0   0 2026-09-21 20:34:25
--procs-- -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
   r    b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
   4    0            0    115847896       107636      8392288    0    0     0    44 3325 2552   5   0  95   0   0 2026-09-21 20:34:26
   2    0            0    115849888       107636      8392296    0    0     0     0 3772 2847   5   1  94   0   0 2026-09-21 20:34:27
   2    0            0    115850840       107636      8392296    0    0     0     0 3610 2552   4   2  94   0   0 2026-09-21 20:34:28
   1    0            0    115852496       107636      8392296    0    0     0     0 3504 2543   4   2  95   0   0 2026-09-21 20:34:29
   2    0            0    115851240       107636      8392304    0    0     0    64 4049 2713   5   1  93   0   0 2026-09-21 20:34:30
   1    0            0    115852408       107644      8392308    0    0     0   144 3279 2634   4   1  95   0   0 2026-09-21 20:34:31
   1    0            0    115852880       107644      8391948    0    0     0     0 2494 2435   3   0  97   0   0 2026-09-21 20:34:32
   4    0            0    115851408       107644      8391952    0    0     0     0 2715 2537   4   0  96   0   0 2026-09-21 20:34:33
