wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789990425416512856,125623788,176,0,2736,0
1789990426429088008,125566892,176,0,2736,0
1789990427438003393,125510176,4,144,2736,16
1789990428452462181,125369512,36,144,2736,16
1789990429469096261,125375352,188,0,2736,16
1789990430485121522,125383420,188,0,2736,16
1789990431505721829,124926048,224,0,2736,16
1789990432522131972,124735608,280,0,2736,16
1789990433536464025,124836608,192,0,2736,16
1789990434553008972,124856952,36,0,2736,16
1789990435568874480,124868332,36,0,2736,16
1789990436583627100,124879392,116,0,2736,16
1789990437599790708,124850136,120,0,2736,16
1789990438614460442,124788576,144,0,2736,16
1789990439629302777,124719656,36,0,10800,16
1789990440643289707,124664536,40,0,80480,16
1789990441657119202,124666424,104,4,82880,16
1789990442670752322,124678016,108,0,82872,16
1789990443685069927,124610196,8,80,82872,16
1789990444699056230,124607452,24,0,82872,16
1789990445712679240,124606624,36,0,82872,16
1789990446726082264,124340576,40,0,82872,16
1789990447740111336,124330712,40,0,82872,16
1789990448754195831,123220528,8,0,82872,16
1789990449767891850,123139420,40,0,82872,16
1789990450781130022,123139400,48,0,82872,16
1789990451794281710,123146708,52,0,82872,16
1789990452807524722,123145708,128,0,82872,16
1789990453820074556,123144700,128,0,82872,16
1789990454833308928,123152524,20,0,82872,16
1789990455846517536,123095320,32,0,82872,16
1789990456859875287,123094320,36,0,82872,16
1789990457873602029,123101884,84,0,82872,16
1789990458886966150,123098712,624,0,82868,16
1789990459900468807,123098464,552,0,82872,16
1789990460913788207,123104624,568,0,82872,16
1789990461927121156,123111764,580,0,82872,16
1789990462940686398,123121704,632,0,82872,16
1789990463954162803,123125668,96,0,82872,16
1789990464967650540,123129448,4,0,82872,16
1789990465981078209,123131776,32,0,82872,16
1789990466994441830,123133008,76,0,82872,16
1789990468008348154,123132772,76,0,82872,16
1789990469021396504,123133976,76,0,82872,16
1789990470034414787,123134880,84,0,82872,16
1789990471047267571,123134384,20,0,82872,16
1789990472060461397,123135300,60,0,82872,16
1789990473073704087,123134608,64,0,82872,16
1789990474087087475,123128044,84,0,82872,16
1789990475100286003,123128836,92,0,82872,16
1789990476113450263,123128948,8,0,82872,16
1789990477126705289,123129204,68,0,82872,16
1789990478140095047,123129440,72,0,82872,16
1789990479153405203,123130060,76,0,82872,16
1789990480166936723,123129340,84,0,82872,16
1789990481180376364,123128852,92,0,82872,16
1789990482193729502,123128928,16,0,82872,16
1789990483206687805,123128432,40,0,82872,16
1789990484220312435,123129840,40,0,82872,16
1789990485233558309,123130112,48,0,82872,16
1789990486246834913,123129652,52,0,82872,16
1789990487260471584,123130272,8,0,82872,16
1789990488273827949,123129788,28,0,82872,16
1789990489287207877,123129792,28,0,82872,16
1789990490300647223,123129384,40,0,82872,16
1789990491314009227,123130052,44,0,82872,16
1789990492327411006,123129344,8,16,82872,16
1789990493340588635,123129504,32,0,82872,16
1789990494353906791,123129760,44,0,82872,16
1789990495367166193,123128252,44,0,82872,16
1789990496380866011,123128764,56,0,82872,16
1789990497393855706,123129024,212,20,82872,16
1789990498407321729,123128780,240,0,82872,16
1789990499420078947,123129032,260,0,82872,16
1789990500433362984,123129052,268,0,82872,16
1789990501446939050,123138280,312,4,82872,16
1789990502460505186,123139276,0,52,82872,16
1789990503474017982,123136024,28,0,82872,16
1789990504487772074,123145972,596,0,82872,16
1789990505500688717,123129116,648,0,82872,16
1789990506514296899,123127860,648,0,82872,16
1789990507527689892,123132584,128,0,82872,16
1789990508541186406,123133244,100,0,82872,16
1789990509554497951,123138820,240,0,82872,16
1789990510567954896,123136560,240,0,82872,16
1789990511581561543,123136336,276,0,82872,16
1789990512595079737,123135696,216,0,82872,16
1789990513608406575,123136092,12,0,82872,16
1789990514621617786,123135720,28,0,82872,16
1789990515634881065,123136044,44,0,82872,16
1789990516648403617,123134292,48,0,82872,16
1789990517661876129,123134040,100,0,82872,16
1789990518675524629,123131184,108,0,82872,16
1789990519688956536,123130004,232,0,82872,16
1789990520702235123,123129000,260,0,82872,16
1789990521715642979,123128020,292,0,82872,16
1789990522729009138,123127528,324,0,82872,16
1789990523742165384,123126688,256,0,82872,16
1789990524755480650,123126184,56,200,82872,16
1789990525768820930,123127176,152,0,82872,16
1789990526782052717,123126680,216,0,82872,16
1789990527795222054,123127188,256,0,82872,16
1789990528808281056,123133616,264,0,82872,16
1789990529821469762,123135380,280,0,82872,16
1789990530834536395,123134696,240,0,82872,16
1789990531847560090,123134196,40,0,82872,16
1789990532860757148,123133944,28,0,82872,16
1789990533873150488,123133196,40,0,82872,16
1789990534886521601,123131940,40,0,82872,16
1789990535899213511,123130456,32,0,82872,16
1789990536912728526,123131312,92,0,82872,16
1789990537925954321,123130308,96,0,82872,16
1789990538938349703,123135236,108,0,82872,16
1789990539951973985,123134484,48,0,82872,16
1789990540965835628,123134232,76,0,82872,16
1789990541979339869,123138712,28,0,82872,16
1789990542992512321,123137704,36,0,82872,16
1789990544005726681,123137452,40,0,82872,16
1789990545019086371,123136448,52,0,82872,16
1789990546032346303,123136712,20,0,82872,16
1789990547045389994,123136468,84,0,82872,16
1789990548058701899,123136248,92,0,82872,16
