timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/21 20:33:44.432, 0 %, 0 %, 1 MiB, 16376 MiB, 25.55 W, 77
2026/09/21 20:33:45.449, 0 %, 0 %, 1 MiB, 16376 MiB, 25.34 W, 76
2026/09/21 20:33:46.449, 0 %, 0 %, 1 MiB, 16376 MiB, 25.08 W, 76
2026/09/21 20:33:47.449, 0 %, 0 %, 1 MiB, 16376 MiB, 24.82 W, 75
2026/09/21 20:33:48.450, 0 %, 0 %, 4 MiB, 16376 MiB, 24.39 W, 75
2026/09/21 20:33:49.450, 0 %, 0 %, 4 MiB, 16376 MiB, 24.21 W, 74
2026/09/21 20:33:50.451, 0 %, 0 %, 4 MiB, 16376 MiB, 24.16 W, 74
2026/09/21 20:33:51.454, 0 %, 0 %, 4 MiB, 16376 MiB, 24.01 W, 74
2026/09/21 20:33:52.455, 0 %, 0 %, 4 MiB, 16376 MiB, 23.84 W, 73
2026/09/21 20:33:53.455, 0 %, 0 %, 4 MiB, 16376 MiB, 23.77 W, 73
2026/09/21 20:33:54.455, 0 %, 0 %, 4 MiB, 16376 MiB, 23.62 W, 73
2026/09/21 20:33:55.456, 0 %, 0 %, 4 MiB, 16376 MiB, 23.49 W, 72
2026/09/21 20:33:56.456, 0 %, 0 %, 4 MiB, 16376 MiB, 23.30 W, 72
2026/09/21 20:33:57.456, 0 %, 0 %, 4 MiB, 16376 MiB, 23.17 W, 72
2026/09/21 20:33:58.457, 0 %, 0 %, 4 MiB, 16376 MiB, 23.19 W, 71
2026/09/21 20:33:59.457, 0 %, 0 %, 18 MiB, 16376 MiB, 23.11 W, 71
2026/09/21 20:34:00.457, 0 %, 0 %, 281 MiB, 16376 MiB, 33.94 W, 72
2026/09/21 20:34:01.458, 0 %, 0 %, 5803 MiB, 16376 MiB, 48.70 W, 72
2026/09/21 20:34:02.458, 0 %, 0 %, 5951 MiB, 16376 MiB, 48.60 W, 72
2026/09/21 20:34:03.458, 41 %, 3 %, 7833 MiB, 16376 MiB, 61.03 W, 73
2026/09/21 20:34:04.459, 0 %, 0 %, 6901 MiB, 16376 MiB, 75.72 W, 74
2026/09/21 20:34:05.459, 100 %, 61 %, 6901 MiB, 16376 MiB, 122.17 W, 77
2026/09/21 20:34:06.459, 100 %, 53 %, 6901 MiB, 16376 MiB, 137.70 W, 78
2026/09/21 20:34:07.460, 100 %, 57 %, 6917 MiB, 16376 MiB, 107.09 W, 76
2026/09/21 20:34:08.460, 0 %, 0 %, 11439 MiB, 16376 MiB, 69.89 W, 76
2026/09/21 20:34:09.460, 0 %, 0 %, 11439 MiB, 16376 MiB, 77.23 W, 76
2026/09/21 20:34:10.461, 0 %, 0 %, 12111 MiB, 16376 MiB, 91.82 W, 79
2026/09/21 20:34:11.461, 100 %, 54 %, 12111 MiB, 16376 MiB, 138.15 W, 80
2026/09/21 20:34:12.461, 100 %, 50 %, 12111 MiB, 16376 MiB, 138.65 W, 81
2026/09/21 20:34:13.461, 93 %, 49 %, 12111 MiB, 16376 MiB, 139.78 W, 82
2026/09/21 20:34:14.462, 100 %, 54 %, 12111 MiB, 16376 MiB, 138.72 W, 82
2026/09/21 20:34:15.462, 100 %, 50 %, 12111 MiB, 16376 MiB, 139.15 W, 83
2026/09/21 20:34:16.462, 100 %, 56 %, 12111 MiB, 16376 MiB, 139.75 W, 84
2026/09/21 20:34:17.463, 100 %, 59 %, 12111 MiB, 16376 MiB, 139.57 W, 84
2026/09/21 20:34:18.463, 100 %, 53 %, 12111 MiB, 16376 MiB, 137.52 W, 85
2026/09/21 20:34:19.463, 100 %, 51 %, 12111 MiB, 16376 MiB, 137.65 W, 85
2026/09/21 20:34:20.464, 100 %, 52 %, 12111 MiB, 16376 MiB, 138.78 W, 86
2026/09/21 20:34:21.464, 100 %, 50 %, 12111 MiB, 16376 MiB, 138.77 W, 86
2026/09/21 20:34:22.464, 100 %, 58 %, 12111 MiB, 16376 MiB, 139.41 W, 87
2026/09/21 20:34:23.464, 100 %, 55 %, 12113 MiB, 16376 MiB, 139.76 W, 87
2026/09/21 20:34:24.465, 100 %, 48 %, 12113 MiB, 16376 MiB, 139.40 W, 88
2026/09/21 20:34:25.465, 100 %, 51 %, 12113 MiB, 16376 MiB, 139.55 W, 88
2026/09/21 20:34:26.465, 100 %, 49 %, 12113 MiB, 16376 MiB, 139.50 W, 89
2026/09/21 20:34:27.466, 100 %, 81 %, 12113 MiB, 16376 MiB, 139.54 W, 89
2026/09/21 20:34:28.466, 100 %, 46 %, 12113 MiB, 16376 MiB, 138.45 W, 89
2026/09/21 20:34:29.466, 100 %, 48 %, 12113 MiB, 16376 MiB, 139.82 W, 90
2026/09/21 20:34:30.466, 100 %, 49 %, 12113 MiB, 16376 MiB, 139.49 W, 90
2026/09/21 20:34:31.467, 100 %, 54 %, 12113 MiB, 16376 MiB, 139.47 W, 90
2026/09/21 20:34:32.467, 100 %, 58 %, 12113 MiB, 16376 MiB, 139.35 W, 91
2026/09/21 20:34:33.467, 100 %, 53 %, 12113 MiB, 16376 MiB, 139.61 W, 91
2026/09/21 20:34:34.468, 100 %, 100 %, 12113 MiB, 16376 MiB, 139.80 W, 91
2026/09/21 20:34:35.468, 100 %, 52 %, 12113 MiB, 16376 MiB, 138.79 W, 92
2026/09/21 20:34:36.468, 100 %, 51 %, 12113 MiB, 16376 MiB, 139.46 W, 92
2026/09/21 20:34:37.468, 100 %, 46 %, 12113 MiB, 16376 MiB, 139.49 W, 92
2026/09/21 20:34:38.469, 100 %, 47 %, 12113 MiB, 16376 MiB, 139.55 W, 92
2026/09/21 20:34:39.469, 100 %, 50 %, 12113 MiB, 16376 MiB, 139.53 W, 93
2026/09/21 20:34:40.469, 100 %, 60 %, 12113 MiB, 16376 MiB, 139.99 W, 93
2026/09/21 20:34:41.470, 100 %, 53 %, 12113 MiB, 16376 MiB, 139.75 W, 93
2026/09/21 20:34:42.470, 100 %, 46 %, 12113 MiB, 16376 MiB, 139.79 W, 93
2026/09/21 20:34:43.470, 100 %, 44 %, 12113 MiB, 16376 MiB, 139.28 W, 93
2026/09/21 20:34:44.470, 100 %, 45 %, 12113 MiB, 16376 MiB, 139.35 W, 93
