t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,317661356032
2.0,0,1,1893,317661356032
3.0,1,3,1893,317661356032
4.0,1,3,1893,317661356032
5.0,3,3,1893,317661356032
6.0,3,3,629147493,317031837696
7.0,4,5,629147493,317031837696
8.0,5,4,629147493,317031837696
9.0,5,4,629147493,317031837696
10.0,4,5,837715813,316814061568
11.0,4,5,1042679653,316608610304
12.0,5,5,1258293093,316402323456
13.0,5,5,1258293093,316402323456
14.0,5,5,1258293093,316402323456
15.0,5,3,1258293093,316402323456
16.0,5,1,1258293093,316402323456
17.1,0,0,1356105573,316294664192
18.1,0,0,1586628459,316064366592
19.1,0,0,2444658533,315216027648
20.1,0,0,4404021093,313254772736
21.1,0,0,4404021093,313254772736
22.1,1,1,4404021093,313254772736
23.1,1,1,4404021093,313254772736
24.2,1,1,4404021093,313254772736
25.2,1,1,4404021093,313254772736
26.2,0,0,4446783333,313203519488
27.3,0,0,4702865253,312948363264
28.3,0,0,5033166693,312625266688
29.3,0,0,5033166693,312625266688
30.3,0,0,5033166693,312625266688
31.3,0,0,5033166693,312625266688
32.3,0,0,5033166693,312625266688
33.3,0,0,5033166693,312625266688
34.4,0,0,5033166693,312625266688
35.4,0,0,5033166693,312625266688
36.4,1,1,5033166693,312625266688
37.4,0,0,5113775973,312536457216
38.4,0,0,5344462694,312304619520
39.4,1,1,5683283813,311974801408
40.4,1,1,5683283813,311974801408
41.5,1,1,5683283813,311974801408
42.6,1,1,5683283813,311974801408
43.6,0,0,6028330853,311653634048
44.7,1,1,6312429413,311345295360
45.7,0,0,6356502373,311300374528
46.7,0,0,6584567653,311071817728
47.7,0,0,6817220453,310840958976
48.7,0,0,6941575013,310715785216
49.8,0,0,6941575013,310715785216
50.8,0,0,6941575013,310715785216
51.8,1,1,6941575013,310715785216
52.8,2,2,6941575013,310715785216
53.8,2,1,6941575013,310715785216
54.9,0,0,7155550053,310500798464
55.9,0,0,7372310373,310284324864
56.9,1,1,8199866213,309456752640
57.9,1,1,8199866213,309456752640
59.0,0,0,8437925733,309218496512
60.0,0,0,8849983333,308837724160
61.1,1,1,8849983333,308806266880
62.1,2,2,8849983333,308806266880
63.1,3,3,8849983333,308806266880
64.1,3,3,8849983333,308806266880
65.2,3,2,8849983333,308806266880
66.3,3,1,8849983333,308806266880
67.3,1,2,9074935653,308581781504
68.4,1,2,9735047013,308005330944
69.4,2,2,10129246053,307526275072
70.5,2,2,10129246053,307526275072
71.5,0,0,10147759973,307509919744
72.5,0,0,11291854693,306420146176
73.6,0,0,11387537253,306267283456
74.6,1,1,11387537253,306267283456
75.6,2,2,11387537253,306267283456
76.7,4,4,11387537253,306267283456
77.7,4,4,11387537253,306267283456
78.7,4,4,11387537253,306267283456
79.8,4,2,11387537253,306267283456
80.9,4,1,11387537253,306267283456
82.0,4,1,11387537253,306267283456
83.0,1,2,11612325733,306034270208
84.0,1,2,12633704293,305069383680
85.1,2,3,13274974053,304378777600
86.1,3,3,13274974053,304378777600
87.2,3,3,13274974053,304378777600
88.2,3,1,13274974053,304378777600
89.4,3,1,13274974053,304378777600
90.4,0,0,13483378533,304195579904
91.5,0,0,15150614373,302520090624
92.5,0,0,15183382373,302469287936
93.5,0,0,15183382373,302469287936
94.6,0,0,15183382373,302469287936
95.6,1,1,15183382373,302469287936
96.6,2,2,15183382373,302469287936
97.6,2,1,15183382373,302469287936
98.8,0,0,15468463973,302178611200
99.8,0,0,16373188453,301334007808
100.8,0,0,16441673573,301210308608
101.9,1,1,16441673573,301210308608
102.9,1,1,16441673573,301210308608
104.0,0,0,16700213093,300946825216
105.1,0,0,16924346213,300724002816
106.1,0,0,17070819173,300580802560
107.1,0,0,17070819173,300580802560
108.2,1,1,17070819173,300580802560
109.2,2,2,17070819173,300580802560
110.2,2,2,17070819173,300580802560
111.3,0,0,17234986853,300418908160
112.3,0,0,17512531813,300142493696
113.4,0,0,18329110373,299321819136
114.4,1,1,18329110373,299321819136
115.4,2,2,18329110373,299321819136
116.5,2,2,18329110373,299321819136
117.6,0,0,18351884133,299300511744
118.6,0,0,18615666533,299037188096
119.6,0,0,18901239653,298752086016
120.7,0,0,19587401573,298062819328
121.7,0,0,19587401573,298062819328
122.8,0,0,19587401573,298062819328
123.8,0,0,19587401573,298062819328
124.8,0,0,19587401573,298062819328
125.9,0,0,19587401573,298062819328
126.9,1,1,19587401573,298062819328
127.9,1,1,19587401573,298062819328
129.1,1,1,19587401573,298062819328
130.2,0,0,19801212773,297852923904
131.2,0,0,20216547173,297433333760
132.3,1,1,20216547173,297433333760
133.3,0,0,20329105253,297326161920
134.3,0,0,20611073893,297046503424
135.4,1,1,20845692773,296803856384
136.4,2,2,20845692773,296803856384
137.5,2,2,20845692773,296803856384
138.6,0,0,21034600293,296617541632
139.7,0,0,22103983973,295544905728
140.7,0,0,22103983973,295544905728
141.7,1,1,22103983973,295544905728
142.8,2,2,22103983973,295544905728
143.8,4,4,22103983973,295544905728
144.8,4,4,22103983973,295544905728
145.9,4,4,22103983973,295544905728
146.9,7,7,22103983973,295544905728
147.9,7,7,22103983973,295544905728
149.0,7,7,22103983973,295544905728
150.0,8,8,22103983973,295544905728
151.0,8,8,22103983973,295544905728
152.1,8,7,22103983973,295544905728
153.2,8,3,22103983973,295544905728
154.2,8,2,22103983973,295544905728
155.3,8,2,22103983973,295544905728
156.5,2,3,22134130533,295511863296
157.5,2,3,22405613413,295242358784
158.5,2,3,23457957734,294258810880
159.6,2,3,25168447333,292488458240
160.6,2,3,25571329893,292074123264
161.7,2,3,25894750053,291754086400
162.8,3,5,25899829093,291747041280
163.9,5,4,25899829093,291747041280
164.9,5,4,25899829093,291747041280
166.0,4,5,26126911333,291523706880
167.0,4,5,26378241893,291274514432
168.1,5,5,26528974693,291117555712
169.1,5,4,26528974693,291117555712
170.2,5,3,26528974693,291117555712
171.3,3,4,26716243813,290929471488
172.3,3,4,27617036133,290056024064
173.4,4,4,27787265893,289858596864
174.4,5,5,27787265893,289858596864
175.5,5,4,27787265893,289858596864
176.6,2,3,27908015973,289737179136
177.7,2,3,28691826533,288973684736
178.7,2,3,29193996133,288456437760
179.8,2,3,29460563813,288190046208
180.8,3,4,29674702693,287970164736
181.9,4,5,29674702693,287970164736
182.9,4,5,29674702693,287970164736
184.0,5,6,29674702693,287970164736
185.0,6,7,29674702693,287970164736
186.1,7,7,29674702693,287970164736
187.1,8,9,29674702693,287970164736
188.1,8,9,29674702693,287970164736
189.2,7,8,29800859493,287851044864
190.2,7,8,30058579813,287592849408
191.3,8,8,30303848293,287340699648
192.3,8,9,30303848293,287340699648
193.4,7,8,30535190373,287107870720
194.4,7,8,30828627813,286817562624
195.5,8,9,30953965413,286690246656
196.5,7,8,31583111013,286060773376
197.6,7,8,31659132773,285995380736
198.6,7,8,31894570853,285753364480
199.7,7,8,32117884773,285531226112
200.8,7,8,32212256613,285431283712
201.8,7,8,32319571813,285328879616
202.9,7,8,32538462053,285109989376
203.9,7,8,32749324133,284899622912
205.0,7,10,32841402213,284801810432
206.0,7,10,32937740133,284704485376
207.1,7,10,33167771493,284472221696
208.1,7,10,33371916133,284267532288
209.2,9,11,33470547813,284172333056
210.2,9,11,33470547813,284172333056
211.3,9,12,33470547813,284172333056
212.3,5,12,33621772133,284027330560
213.4,5,12,33822148453,283821924352
214.4,5,12,34032191333,283614416896
215.5,5,12,34256652133,283388260352
216.5,5,12,34496841574,283140218880
217.6,5,12,34706065253,282934407168
218.6,5,12,34920695653,282720514048
219.7,5,12,35136309093,282504773632
220.7,5,12,35379775333,282268053504
221.8,5,12,35600467813,282046320640
222.8,5,12,35801335653,281843675136
223.9,5,15,35987130213,281654435840
225.0,6,14,35987130213,281654435840
226.1,6,14,35987130213,281654435840
227.1,6,14,36165224293,281470906368
228.2,6,14,36374120293,281263837184
229.2,6,14,36578264933,281066876928
230.3,5,14,36705077093,280940474368
231.3,5,14,36909057893,280736567296
232.4,5,14,37101569893,280541818880
233.5,5,19,37287364453,280353509376
234.8,4,18,37324228453,280315244544
235.9,4,18,37532796773,280105955328
236.9,4,18,37746935653,279886585856
238.0,4,20,37916510053,279724048384
239.5,5,19,37916510053,279724048384
240.6,1,19,38123112293,279524315136
241.7,1,19,38322341733,279321305088
242.8,1,19,38553356133,279093239808
243.8,1,19,38798624613,278846316544
244.9,1,19,39046186853,278598914048
245.9,1,19,39294404453,278351851520
247.0,1,19,39524599653,278121648128
248.1,1,19,39756269413,277888208896
249.1,1,19,39824918373,277814644736
250.7,1,16,39824918373,277814644736
251.9,1,17,39824918373,277814644736
253.0,1,17,39824918373,277814644736
254.1,0,16,40010057573,277635067904
255.1,0,16,40235337573,277410783232
256.2,0,16,40454063973,277190582272
257.6,0,17,40454063973,277185171456
258.7,0,11,40454063973,277185171456
259.9,3,11,40454063973,277185171456
261.4,4,10,40454063973,277185171456
262.4,2,7,40496007013,277143207936
263.8,1,5,40516978533,277122228224
264.9,1,4,40516978533,277122228224
266.0,1,2,40516978533,277122228224
267.5,1,2,40516978533,277122228224
268.6,1,1,40516978533,277122228224
270.0,0,0,40537950053,277101248512
271.1,0,0,40537950053,277101248512
272.1,1,2,40537950053,277101248512
273.7,2,4,40537950053,277101248512
274.7,3,5,40537950053,277101248512
276.1,4,4,40537950053,277101248512
277.6,4,2,40537950053,277101248512
278.7,5,2,40537950053,277101248512
279.9,0,1,40642807653,276996337664
281.6,0,1,40642807653,276996337664
