wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789752192492005805,120892856,292,0,1216,0
1789752193502628187,120836204,336,0,1216,0
1789752194513361585,120789184,40,76,1216,0
1789752195524979823,120786992,204,0,1216,0
1789752196538601495,120745228,224,0,1216,0
1789752197549394059,120224080,264,0,1216,0
1789752198560247016,120730936,468,0,1216,0
1789752199571413286,120729428,8,0,1216,0
1789752200586182322,120724536,92,0,1216,0
1789752201601209970,120654472,204,0,1216,0
1789752202612211458,120464084,220,0,1216,0
1789752203623188910,120401212,352,0,1216,0
1789752204634048593,120319472,380,0,1216,0
1789752205644700460,120187572,72,0,11456,0
1789752206655276212,119992928,100,0,81088,0
1789752207666155914,120000036,224,0,81088,0
1789752208677407877,119950504,288,0,81092,0
1789752209688370352,119920360,452,0,81092,0
1789752210698315591,119922472,532,0,81092,0
1789752211708293831,119921236,68,0,81092,0
1789752212718280374,119801684,120,0,81092,0
1789752213728810425,119750600,232,0,81092,0
1789752214740085670,119746212,276,0,81092,0
1789752215752823911,119516924,296,0,81092,0
1789752216763832961,119514568,100,0,81092,0
1789752217773947790,119515396,104,0,81092,0
1789752218784156133,119513684,236,0,81092,0
1789752219793876741,119512188,256,0,81092,0
1789752220803714415,119511032,8,128,81092,0
1789752221813820057,119510084,60,0,81092,0
1789752222823966372,119510552,108,0,81092,0
1789752223834050091,119507912,228,0,81092,0
1789752224844004020,119507980,240,0,81092,0
1789752225853705714,119507324,276,0,81092,0
1789752226863924873,119504412,40,0,81092,0
1789752227873819120,119502440,96,0,81092,0
1789752228884297553,119500760,124,0,81092,0
1789752229894035193,119499840,232,0,81092,0
1789752230904152896,119499136,0,116,81092,0
1789752231914092439,119497480,88,0,81092,0
1789752232924213801,119495536,108,0,81092,0
1789752233934310610,119493300,196,0,81092,0
1789752234944405409,119493948,236,0,81092,0
1789752235954109973,119494368,0,0,81092,0
1789752236964243739,119496288,92,0,81092,0
1789752237973919470,119496640,116,0,81092,0
1789752238983536573,119496228,212,0,81092,0
1789752239993632602,119495084,224,0,81092,0
1789752241003587346,119492616,260,0,81092,0
1789752242013370613,119492004,76,0,81092,0
1789752243023475897,119491308,108,0,81092,0
1789752244033396854,119490608,220,0,81092,0
1789752245043223921,119490948,240,0,81092,0
1789752246053159827,119491540,272,0,81092,0
1789752247063084597,119490368,68,0,81092,0
1789752248073249050,119491788,104,0,81092,0
1789752249083294656,119491380,216,0,81092,0
1789752250093547161,119492260,244,0,81092,0
1789752251105031204,119493104,272,0,81092,0
1789752252120020036,119492704,40,0,81092,0
1789752253136177458,119492548,96,0,81092,0
1789752254150853497,119491112,212,0,81092,0
1789752255164785823,119489788,296,0,81092,0
1789752256177925437,119489084,328,0,81092,0
1789752257191787235,119485872,28,0,81092,0
1789752258205705270,119485664,96,0,81092,0
1789752259217732705,119490804,252,0,81092,0
1789752260231552540,119492348,280,0,81092,0
1789752261244318434,119495284,316,0,81092,0
1789752262772575925,119526016,28,0,81092,0
