timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/19 02:23:11.517, 0 %, 0 %, 15 MiB, 16384 MiB, 9.26 W, 34
2026/09/19 02:23:12.529, 0 %, 0 %, 15 MiB, 16384 MiB, 9.21 W, 35
2026/09/19 02:23:13.534, 0 %, 0 %, 15 MiB, 16384 MiB, 9.37 W, 34
2026/09/19 02:23:14.540, 0 %, 0 %, 15 MiB, 16384 MiB, 7.83 W, 35
2026/09/19 02:23:15.545, 0 %, 0 %, 15 MiB, 16384 MiB, 7.69 W, 34
2026/09/19 02:23:16.550, 0 %, 0 %, 15 MiB, 16384 MiB, 7.57 W, 34
2026/09/19 02:23:17.556, 0 %, 0 %, 15 MiB, 16384 MiB, 7.57 W, 34
2026/09/19 02:23:18.562, 0 %, 0 %, 15 MiB, 16384 MiB, 7.70 W, 35
2026/09/19 02:23:19.567, 0 %, 0 %, 15 MiB, 16384 MiB, 7.41 W, 35
2026/09/19 02:23:20.573, 0 %, 0 %, 15 MiB, 16384 MiB, 7.51 W, 34
2026/09/19 02:23:21.579, 0 %, 0 %, 15 MiB, 16384 MiB, 7.65 W, 34
2026/09/19 02:23:22.584, 0 %, 0 %, 15 MiB, 16384 MiB, 8.01 W, 35
2026/09/19 02:23:23.590, 0 %, 0 %, 15 MiB, 16384 MiB, 7.62 W, 34
2026/09/19 02:23:24.596, 0 %, 0 %, 18 MiB, 16384 MiB, 11.31 W, 34
2026/09/19 02:23:25.602, 0 %, 0 %, 134 MiB, 16384 MiB, 40.22 W, 36
2026/09/19 02:23:26.605, 0 %, 0 %, 5760 MiB, 16384 MiB, 39.83 W, 37
2026/09/19 02:23:27.608, 2 %, 0 %, 5760 MiB, 16384 MiB, 40.44 W, 37
2026/09/19 02:23:28.612, 25 %, 2 %, 7648 MiB, 16384 MiB, 55.53 W, 38
2026/09/19 02:23:29.617, 0 %, 0 %, 6858 MiB, 16384 MiB, 54.27 W, 40
2026/09/19 02:23:30.620, 100 %, 55 %, 6858 MiB, 16384 MiB, 219.23 W, 46
2026/09/19 02:23:31.622, 100 %, 55 %, 6858 MiB, 16384 MiB, 222.87 W, 47
2026/09/19 02:23:32.625, 0 %, 0 %, 6870 MiB, 16384 MiB, 54.23 W, 42
2026/09/19 02:23:33.627, 22 %, 17 %, 8876 MiB, 16384 MiB, 206.51 W, 43
