wall_ns,read_MBps,write_MBps,read_lat_ms,write_lat_ms,inflight
1789976155222405180,0.0,0.0,1.42,0.00,0
1789976156235779658,0.0,0.0,0.00,0.00,0
1789976157249097388,0.0,0.2,5.60,3.23,0
1789976158263312350,26.6,0.0,0.30,0.00,0
1789976159279453548,1.2,0.0,0.32,0.00,16
1789976160295384732,0.0,0.1,2.67,9.75,0
1789976161311189319,0.2,0.0,1.82,0.00,0
1789976162325381697,0.0,0.1,3.50,4.25,0
1789976163340631636,0.1,0.0,1.14,0.00,0
1789976164354228355,0.0,0.0,2.29,0.00,0
1789976165368051939,0.1,0.7,0.16,0.78,0
1789976166381691031,0.0,0.0,2.14,0.00,0
1789976167397882119,0.1,0.2,0.38,0.24,0
1789976168410938746,0.0,0.0,1.50,0.00,0
1789976169424426580,0.1,0.0,0.86,1.00,0
1789976170438311614,0.1,0.1,0.21,0.00,0
1789976171446215132,0.0,0.0,4.14,0.00,0
1789976172459446511,0.1,0.1,0.12,1.33,0
1789976173473097645,0.0,0.2,2.33,0.19,0
1789976174486795831,0.5,0.0,2.31,0.00,0
1789976175501557800,0.1,0.0,0.50,12.00,0
1789976176517642549,0.0,0.0,2.67,0.00,0
1789976177531420670,0.5,0.2,0.29,1.00,0
1789976178544779353,0.7,0.0,1.29,0.00,0
1789976179558263055,0.1,0.2,1.21,0.10,0
1789976180571278710,0.1,0.1,0.29,0.80,0
1789976181584681567,0.1,0.0,1.76,0.00,0
1789976182598438665,0.0,0.1,1.27,1.00,0
1789976183613932453,0.0,0.0,0.00,0.00,0
1789976184629942340,0.0,0.0,14.00,0.00,0
1789976185645346456,3.3,0.1,0.62,0.70,0
1789976186658587969,0.3,0.2,1.36,0.07,0
1789976187674508965,0.0,0.1,1.57,1.52,0
1789976188690091912,0.1,0.0,3.50,0.00,0
1789976189705559948,0.1,0.0,7.50,0.00,0
1789976191732781785,0.1,0.0,2.11,0.73,0
