t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,312239861760
2.0,0,1,1893,312239861760
3.0,0,2,25560933,312214167552
4.0,0,3,57673573,312182054912
5.0,0,3,220202853,312016838656
6.0,0,3,437290853,311791853568
7.0,0,3,1887438693,310351319040
8.0,0,5,2091255653,310137966592
9.0,0,5,2516584293,309721804800
10.0,0,5,2655684453,309572190208
11.0,0,5,2953709413,309275455488
12.1,0,5,4255254373,308017438720
13.1,0,3,4404021093,307833274368
14.1,0,1,4404021093,307833274368
15.2,0,0,4404021093,307833274368
16.2,0,0,4404021093,307833274368
17.2,0,0,4404021093,307833274368
18.2,0,0,4404021093,307833274368
19.2,0,0,4404021093,307833274368
20.2,0,0,4404021093,307833274368
21.2,0,0,4404021093,307833274368
22.3,0,1,4404021093,307833274368
23.3,0,1,4543121253,307686936576
24.3,0,1,4796090213,307438247936
25.3,0,1,5033166693,307203764224
26.4,0,0,5033166693,307203764224
27.4,0,0,5033166693,307203764224
28.4,0,0,5033166693,307203764224
29.4,0,0,5033166693,307203764224
30.4,0,0,5033166693,307203764224
31.5,0,0,5033166693,307203764224
32.5,0,0,5033166693,307203764224
33.5,0,0,5033166693,307203764224
34.5,0,0,5033166693,307203764224
35.5,0,1,5033166693,307203764224
36.5,0,1,5033166693,307203764224
37.5,0,1,5243537253,306984525824
38.6,0,1,5464885093,306764316672
39.6,0,1,5683283813,306553290752
40.6,0,1,5766186853,306470035456
41.6,0,1,6048483173,306193801216
42.7,0,1,6312429413,305923784704
43.7,0,0,6312429413,305923784704
44.8,0,1,6312429413,305923784704
45.8,0,0,6936168293,305353256960
46.8,0,0,6941575013,305294274560
47.8,0,0,6941575013,305294274560
48.9,0,0,6941575013,305294274560
49.9,0,0,6941575013,305294274560
50.9,0,0,6941575013,305294274560
51.9,0,1,6941575013,305294274560
52.9,0,2,7154239333,305081417728
53.9,0,1,8199866213,304035241984
55.0,0,0,8199866213,304035241984
56.0,0,0,8199866213,304035241984
57.0,0,1,8199866213,304035241984
58.0,0,1,8311768933,303931498496
59.1,0,0,8593246053,303643131904
60.2,0,0,8849983333,303384756224
61.2,0,1,8849983333,303384756224
62.2,0,2,8980563813,303254642688
