wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789610718518054621,124512056,108,0,1176,0
1789610719772901004,124466924,128,0,1176,0
1789610721006780937,124410060,260,0,1176,0
1789610722255468436,124394840,312,0,1176,0
1789610723519493168,124374616,68,0,1176,0
1789610724784595414,124343392,112,0,1176,0
1789610726040563111,124168368,236,0,1176,0
1789610727280466628,124025896,280,0,1176,0
1789610728533647881,123949612,56,0,1180,0
1789610729781476776,122806940,124,0,11416,0
1789610731025206005,123183316,304,0,80968,0
1789610732279836743,121295024,364,0,81060,0
1789610733545776191,116563084,96,0,81048,0
1789610734798673268,111349996,104,0,81048,0
1789610736056207841,106246360,444,0,81048,0
1789610737303503939,101395916,484,0,81048,0
1789610738569713217,96382516,64,0,81048,0
1789610739836128849,91379940,92,0,81048,0
1789610741093015423,86271036,352,0,81048,0
1789610742354227829,81185680,412,0,81048,0
1789610743620098991,75947540,4,0,81048,0
1789610744881106574,71121396,104,0,81048,0
1789610746146093404,65959352,324,0,81048,0
1789610747401552869,60729936,364,0,81048,0
1789610748653017591,55704416,428,0,81048,0
1789610749914879964,51229568,88,0,81048,0
1789610751164973607,46493200,280,0,81048,0
1789610752424043588,41526388,332,0,81048,0
1789610753690128551,36362096,372,0,81048,0
1789610754960979001,31709924,84,0,81048,0
1789610756230229562,27142220,248,0,81048,0
1789610757480944265,27130924,288,0,81048,0
1789610758739647250,26116880,436,0,81052,0
1789610760025928574,24688868,76,0,81052,0
1789610761277920780,27116916,252,0,81052,0
1789610762560495757,27107028,745136,0,81052,0
1789610763841539474,27104140,1714732,0,81052,0
1789610765122775533,27107380,1706172,0,81052,0
1789610766412937935,27106004,1847372,0,81052,0
1789610767701384536,27100656,3211160,4096,81052,0
1789610768973484607,27102912,2893876,10208,81052,0
1789610770262334256,27100160,2689212,14240,81052,0
1789610771545647810,27095416,3166476,13292,81052,0
1789610772853810500,27159380,3912700,9520,81052,0
1789610774170782765,27122984,3706224,11596,81052,0
1789610775708760646,27167600,2956024,8672,81052,0
1789610777040198432,27158928,2710064,11720,81052,0
