procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 4  0       710184    118405304        78664      7384260    2    3 15043   608    1    1   1   1  96   2   0 2026-09-17 11:05:17
 2  0       710184    118291840        79000      7397272    4    0 13288     0 5038 8568   3   1  96   0   0 2026-09-17 11:05:18
 2  0       710184    118241536        79376      7411480    0    0 14592     0 5338 9058   3   1  96   0   0 2026-09-17 11:05:19
 2  0       710184    118178144        79904      7427088    0    0 16864     0 6652 9424   5   8  88   0   0 2026-09-17 11:05:20
 1  0       710184    118139656        80144      7431116    0    0  3468    84 4437 7049   3   1  96   0   0 2026-09-17 11:05:21
 2  0       710184    118137200        80144      7431332    0    0     0     0 3866 6128   1   1  98   0   0 2026-09-17 11:05:22
 2  0       710184    118128480        80144      7431360    8    0    84   304 3640 6087   1   1  98   0   0 2026-09-17 11:05:23
 1  0       710184    118081136        80320      7443560    0    0 12260     0 4614 7488   2   1  98   0   0 2026-09-17 11:05:24
 2  1       710184    117962032        80328      7450252    0    0  6976   100 3722 6508   2   1  97   0   0 2026-09-17 11:05:25
 3  0       710184    117893856        80328      7450612    0    0     0     0 4203 6858   3   1  96   0   0 2026-09-17 11:05:26
 4  0       710184    117754288        80328      7450632    0    0     0     0 4091 6185   3   1  96   0   0 2026-09-17 11:05:27
 3  0       710184    117677744        80400      7451564   64    0  1352   288 4024 6265   3   1  96   0   0 2026-09-17 11:05:28
 4  0       710184    116660176        80628      7462108    0    0 10540     0 7074 9981  19   2  80   0   0 2026-09-17 11:05:29
 4  0       710184    116418960        80844      7487972    0    0 16324   144 6881 9679   8   1  90   0   0 2026-09-17 11:05:30
 2  0       710184    116869104        81252      7581068    4    0 23132     0 10516 13219   5   2  93   0   0 2026-09-17 11:05:31
 4  0       710184    114774360        81256      7581616    0    0   532     0 10318 16491   4   2  94   0   0 2026-09-17 11:05:32
 2  0       710184    110834784        81256      7581684  104    0   104   488 10335 16653   5   3  93   0   0 2026-09-17 11:05:33
 2  0       710184    106772032        81256      7581724    0    0     0     0 9347 15710   2   3  96   0   0 2026-09-17 11:05:34
 1  2       710184    102864736        81260      7581760    0    0     0   180 9150 15677   2   2  96   0   0 2026-09-17 11:05:35
 3  0       710184     99038160        81264      7581800    0    0     0     4 9907 15813   2   3  96   0   0 2026-09-17 11:05:36
 3  0       710184     94738656        81264      7581816    0    0     0     0 9206 15261   2   2  96   0   0 2026-09-17 11:05:37
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  0       710184     90986400        81264      7581864    0    0     0   456 8952 15413   2   2  96   0   0 2026-09-17 11:05:38
 2  0       710184     86952904        81264      7581904    0    0     0     0 9119 15744   2   2  96   0   0 2026-09-17 11:05:39
 1  0       709928     82735968        81272      7581960   96    0    96   292 9578 15722   2   3  95   0   0 2026-09-17 11:05:40
 1  0       709928     78843824        81272      7581996    0    0     0     0 9376 15636   2   2  96   0   0 2026-09-17 11:05:41
 3  0       709928     74856176        81272      7582172   20    0   148     0 9421 15460   2   2  95   0   0 2026-09-17 11:05:42
 1  0       709928     70675072        81272      7582212    0    0     0     0 9127 14854   1   2  96   0   0 2026-09-17 11:05:43
 1  0       709928     66614148        81272      7582252    0    0     0   364 9557 15582   2   3  96   0   0 2026-09-17 11:05:44
 2  0       709928     62763568        81284      7582296    0    0     0   196 9458 15333   2   2  96   0   0 2026-09-17 11:05:45
 1  0       709928     58856908        81284      7582336   28    0    28     0 10341 16763   2   2  95   0   0 2026-09-17 11:05:46
 2  0       709928     54485144        81284      7582352    0    0     0     0 8980 14440   1   2  96   0   0 2026-09-17 11:05:47
 1  0       709928     50673480        81284      7582400    0    0     0     0 9283 15115   2   2  96   0   0 2026-09-17 11:05:48
 2  0       709928     46931292        81284      7582436    0    0     0   332 118971 15241   2   5  94   0   0 2026-09-17 11:05:49
 2  0       709928     43257528        81296      7582440    0    0     0   168 128131 15246   2   5  93   0   0 2026-09-17 11:05:50
