tag,runner,design,block,i,chat_id,turn,prompt_tokens,ttft_s,cpu_s,matched_tokens,cached_tokens,ssd_read_ios,ssd_read_bytes,store_ios,store_bytes
v2-D-b64,v2,D,64,288,288,2,480,2.8594,1.3776,80,192,2,26214400,18,377487360
v2-D-b64,v2,D,64,289,289,5,2032,1.0117,1.5083,1872,1984,30,613416960,0,0
v2-D-b64,v2,D,64,290,290,1,2032,1.1607,17.9926,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,291,291,1,2032,4.0962,20.334,576,576,9,188743680,31,650117120
v2-D-b64,v2,D,64,292,292,2,2032,2.6499,3.3933,1696,1984,27,555745280,6,125829120
v2-D-b64,v2,D,64,293,293,1,2032,0.0693,0.0462,0,2016,0,0,0,0
v2-D-b64,v2,D,64,294,294,1,2032,1.1625,17.8803,0,80,0,0,16,335544320
v2-D-b64,v2,D,64,295,295,2,2032,3.5237,4.4737,1984,1984,31,650117120,14,293601280
v2-D-b64,v2,D,64,296,296,1,2032,0.0688,0.0433,0,2016,0,0,0,0
v2-D-b64,v2,D,64,297,297,2,2032,0.5094,0.8095,1872,1984,30,613416960,0,0
v2-D-b64,v2,D,64,298,298,1,2032,1.181,18.3198,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,299,299,2,1552,3.8423,7.3228,656,768,11,214958080,27,566231040
v2-D-b64,v2,D,64,300,300,1,864,0.277,1.0829,0,16,0,0,4,83886080
v2-D-b64,v2,D,64,301,301,1,1072,2.3699,6.2223,0,16,0,0,25,524288000
v2-D-b64,v2,D,64,302,302,1,2032,0.0622,0.0522,0,2016,0,0,0,0
v2-D-b64,v2,D,64,303,303,1,1984,2.5314,17.4633,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,304,304,1,2032,1.0356,0.2599,0,544,0,0,4,83886080
v2-D-b64,v2,D,64,305,305,1,288,2.4635,0.9053,0,16,0,0,30,629145600
v2-D-b64,v2,D,64,306,306,3,2032,2.2614,3.0203,1984,1984,31,650117120,7,146800640
v2-D-b64,v2,D,64,307,307,1,2032,1.186,18.4509,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,308,308,1,1056,3.2024,1.5608,944,960,15,309329920,16,335544320
v2-D-b64,v2,D,64,309,309,1,2032,0.0621,0.0341,0,2016,0,0,0,0
v2-D-b64,v2,D,64,310,310,1,64,0.0387,0.0401,0,0,0,0,1,20971520
v2-D-b64,v2,D,64,311,311,1,1360,0.5782,8.849,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,312,312,1,2032,0.0589,0.0409,0,2016,0,0,0,0
v2-D-b64,v2,D,64,313,313,1,1136,0.4222,0.1699,0,16,0,0,0,0
v2-D-b64,v2,D,64,314,314,1,2032,3.964,19.26,0,16,0,0,37,775946240
v2-D-b64,v2,D,64,315,315,1,2032,1.0273,0.4017,0,592,0,0,3,62914560
v2-D-b64,v2,D,64,316,316,1,2032,0.7632,0.3531,0,1152,0,0,14,293601280
v2-D-b64,v2,D,64,317,317,7,2032,4.132,5.4042,1984,1984,31,650117120,33,692060160
v2-D-b64,v2,D,64,318,318,1,2032,0.8661,13.2968,0,992,0,0,16,335544320
v2-D-b64,v2,D,64,319,319,1,2032,1.1425,2.1217,0,112,0,0,10,209715200
v2-D-b64,v2,D,64,320,320,1,2032,0.0578,0.0387,0,2016,0,0,0,0
v2-D-b64,v2,D,64,321,321,1,2032,3.8278,18.8805,0,112,0,0,36,754974720
v2-D-b64,v2,D,64,322,322,3,2032,0.059,0.0371,0,2016,0,0,0,0
v2-D-b64,v2,D,64,323,323,1,96,0.0381,0.043,0,32,0,0,0,0
v2-D-b64,v2,D,64,324,324,2,1392,3.1022,5.8939,880,896,14,288358400,22,461373440
v2-D-b64,v2,D,64,325,325,1,2032,1.0642,13.8491,0,480,0,0,16,335544320
v2-D-b64,v2,D,64,326,326,2,2032,2.5442,3.3286,1984,1984,31,650117120,8,167772160
v2-D-b64,v2,D,64,327,327,1,1712,0.8603,13.2379,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,328,328,1,48,2.2952,0.7905,0,16,0,0,10,209715200
v2-D-b64,v2,D,64,329,329,1,2032,1.1788,18.3263,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,330,330,1,1936,3.6109,17.5741,0,16,0,0,31,650117120
v2-D-b64,v2,D,64,331,331,4,2032,0.0584,0.0338,0,2016,0,0,0,0
v2-D-b64,v2,D,64,332,332,1,2032,3.9589,18.7682,0,16,0,0,30,629145600
v2-D-b64,v2,D,64,333,333,1,128,2.9297,0.9234,0,16,0,0,17,356515840
v2-D-b64,v2,D,64,334,334,1,2032,1.3489,18.3525,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,335,335,1,2032,3.9153,19.0177,0,16,0,0,31,650117120
v2-D-b64,v2,D,64,336,336,2,2032,0.0592,0.039,0,2016,0,0,0,0
v2-D-b64,v2,D,64,337,337,1,2032,3.7075,19.2647,112,128,2,36700160,31,650117120
v2-D-b64,v2,D,64,338,338,1,2032,1.1439,0.5432,0,112,0,0,7,146800640
v2-D-b64,v2,D,64,339,339,5,2032,0.0737,0.1089,0,2016,0,0,1,20971520
v2-D-b64,v2,D,64,340,340,2,2032,3.3386,1.9539,1872,1984,30,613416960,35,734003200
v2-D-b64,v2,D,64,341,341,1,2032,0.6222,1.0001,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,342,342,1,2032,1.1613,18.0306,0,80,0,0,16,335544320
v2-D-b64,v2,D,64,343,343,1,2032,3.9973,20.0445,576,576,9,188743680,30,629145600
v2-D-b64,v2,D,64,344,344,1,672,0.1847,0.0583,0,112,0,0,0,0
v2-D-b64,v2,D,64,345,345,6,2032,0.062,0.0508,0,2016,0,0,0,0
v2-D-b64,v2,D,64,346,346,1,1360,0.5723,0.1563,0,16,0,0,5,104857600
v2-D-b64,v2,D,64,347,347,1,2032,0.0651,0.067,0,2016,0,0,0,0
v2-D-b64,v2,D,64,348,348,1,288,3.2715,1.1905,0,112,0,0,34,713031680
v2-D-b64,v2,D,64,349,349,1,2032,0.0692,0.0865,0,2016,0,0,0,0
v2-D-b64,v2,D,64,350,350,1,768,0.3388,2.1505,0,112,0,0,11,230686720
v2-D-b64,v2,D,64,351,351,7,2032,0.0581,0.0362,0,2016,0,0,0,0
v2-D-b64,v2,D,64,352,352,1,48,0.0417,0.0504,0,16,0,0,0,0
v2-D-b64,v2,D,64,353,353,1,816,0.9163,2.5278,0,112,0,0,11,230686720
v2-D-b64,v2,D,64,354,354,1,48,0.0243,0.0268,0,16,0,0,0,0
v2-D-b64,v2,D,64,355,355,1,2032,1.9245,17.728,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,356,356,1,432,0.0985,0.0425,0,16,0,0,0,0
v2-D-b64,v2,D,64,357,357,1,784,3.1811,3.39,0,16,0,0,31,650117120
v2-D-b64,v2,D,64,358,358,1,2032,2.2116,18.1278,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,359,359,1,2032,3.8888,18.5854,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,360,360,2,2032,2.9673,3.9906,1968,1984,31,644874240,14,293601280
v2-D-b64,v2,D,64,361,361,1,1232,0.5096,7.5738,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,362,362,1,2032,2.6492,17.896,0,112,0,0,19,398458880
v2-D-b64,v2,D,64,363,363,8,2032,0.0588,0.0442,0,2016,0,0,0,0
v2-D-b64,v2,D,64,364,364,1,2032,1.1465,0.4296,0,112,0,0,3,62914560
v2-D-b64,v2,D,64,365,365,1,2032,5.0532,18.9576,0,112,0,0,55,1153433600
v2-D-b64,v2,D,64,366,366,1,2032,3.6458,4.6706,1984,1984,31,650117120,14,293601280
v2-D-b64,v2,D,64,367,367,1,2032,0.0696,0.0462,0,2016,0,0,0,0
v2-D-b64,v2,D,64,368,368,1,2032,1.161,17.9698,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,369,369,1,1088,2.7419,6.6405,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,370,370,9,2032,0.0585,0.0394,0,2016,0,0,0,0
v2-D-b64,v2,D,64,371,371,1,2032,2.5365,18.7602,384,384,6,125829120,16,335544320
v2-D-b64,v2,D,64,372,372,1,2032,1.1592,0.3737,0,16,0,0,8,167772160
v2-D-b64,v2,D,64,373,373,2,768,3.7871,3.1699,176,192,3,57671680,41,859832320
v2-D-b64,v2,D,64,374,374,1,2032,1.1471,13.3744,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,375,375,1,2032,3.327,20.4689,240,256,4,78643200,29,608174080
v2-D-b64,v2,D,64,376,376,1,2016,1.1284,0.3401,0,112,0,0,9,188743680
v2-D-b64,v2,D,64,377,377,1,1024,3.8647,5.0088,944,960,15,309329920,33,692060160
v2-D-b64,v2,D,64,378,378,1,2032,1.3455,18.0192,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,379,379,3,2032,3.3839,4.3245,1504,1984,24,492830720,14,293601280
v2-D-b64,v2,D,64,380,380,1,2032,0.6606,1.013,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,381,381,1,2032,0.852,13.0532,0,992,0,0,16,335544320
v2-D-b64,v2,D,64,382,382,1,544,0.1216,0.0477,0,112,0,0,0,0
v2-D-b64,v2,D,64,383,383,1,2032,3.1518,18.3786,0,112,0,0,23,482344960
v2-D-b64,v2,D,64,384,384,1,2032,4.0382,18.8294,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,385,385,1,2032,3.2623,18.8038,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,386,386,3,2032,3.1928,1.8367,1872,1984,30,613416960,14,293601280
v2-D-b64,v2,D,64,387,387,1,2032,1.1531,17.899,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,388,388,1,2032,3.7058,18.4058,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,389,389,2,1936,3.3727,2.8202,1552,1664,25,508559360,18,377487360
v2-D-b64,v2,D,64,390,390,1,2032,1.1616,17.506,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,391,391,1,960,2.7022,4.468,0,112,0,0,28,587202560
v2-D-b64,v2,D,64,392,392,1,2032,1.1578,7.7043,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,393,393,1,1744,3.5482,14.4031,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,394,394,2,2032,3.126,1.7757,1872,1984,30,613416960,10,209715200
v2-D-b64,v2,D,64,395,395,1,2032,1.3085,16.6964,576,576,9,188743680,16,335544320
v2-D-b64,v2,D,64,396,396,1,2032,1.1433,0.2702,0,112,0,0,5,104857600
v2-D-b64,v2,D,64,397,397,1,976,0.3406,0.133,0,16,0,0,4,83886080
v2-D-b64,v2,D,64,398,398,2,1408,4.8768,3.6497,1008,1024,16,330301440,48,1006632960
v2-D-b64,v2,D,64,399,399,1,2032,1.2741,1.8207,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,400,400,3,2032,0.784,1.2586,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,401,401,1,2032,1.149,17.8872,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,402,402,1,896,0.2933,0.0848,0,16,0,0,0,0
v2-D-b64,v2,D,64,403,403,1,2032,4.784,18.9299,0,112,0,0,44,922746880
v2-D-b64,v2,D,64,404,404,1,2032,0.0587,0.0368,0,2016,0,0,0,0
v2-D-b64,v2,D,64,405,405,1,64,0.0384,0.0454,0,16,0,0,0,0
v2-D-b64,v2,D,64,406,406,1,2032,3.5212,18.6478,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,407,407,4,2032,0.0587,0.0392,0,2016,0,0,0,0
v2-D-b64,v2,D,64,408,408,1,1376,3.0086,9.3669,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,409,409,1,2032,1.1608,1.2862,0,16,0,0,6,125829120
v2-D-b64,v2,D,64,410,410,1,2032,3.4849,19.4888,576,576,9,188743680,44,922746880
v2-D-b64,v2,D,64,411,411,1,2032,1.1456,0.3415,0,112,0,0,6,125829120
v2-D-b64,v2,D,64,412,412,2,1104,3.0775,6.999,368,384,6,120586240,40,838860800
v2-D-b64,v2,D,64,413,413,1,1312,0.5417,2.9001,0,16,0,0,6,125829120
v2-D-b64,v2,D,64,414,414,2,208,1.7695,0.7211,0,16,0,0,17,356515840
v2-D-b64,v2,D,64,415,415,1,2032,1.358,18.047,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,416,416,1,1168,0.4706,0.1857,0,0,0,0,2,41943040
v2-D-b64,v2,D,64,417,417,1,592,2.9692,1.5154,0,112,0,0,34,713031680
v2-D-b64,v2,D,64,418,418,1,1792,2.015,14.1303,0,112,0,0,20,419430400
v2-D-b64,v2,D,64,419,419,1,912,2.2717,5.3259,240,256,4,78643200,21,440401920
v2-D-b64,v2,D,64,420,420,1,2032,1.1587,13.2675,0,80,0,0,16,335544320
v2-D-b64,v2,D,64,421,421,1,1056,2.952,3.6872,944,960,15,309329920,15,314572800
v2-D-b64,v2,D,64,422,422,1,2032,0.7433,1.1959,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,423,423,1,2032,1.1513,17.8811,0,128,0,0,16,335544320
v2-D-b64,v2,D,64,424,424,1,2032,1.1441,0.3725,0,112,0,0,3,62914560
v2-D-b64,v2,D,64,425,425,1,2032,0.0705,0.0782,0,2016,0,0,0,0
v2-D-b64,v2,D,64,426,426,1,2032,0.065,0.0632,0,2016,0,0,0,0
v2-D-b64,v2,D,64,427,427,1,2032,5.2,19.1755,0,112,0,0,56,1174405120
v2-D-b64,v2,D,64,428,428,1,2032,3.4664,4.4653,1984,1984,31,650117120,14,293601280
v2-D-b64,v2,D,64,429,429,1,880,0.3055,3.521,0,16,0,0,13,272629760
v2-D-b64,v2,D,64,430,430,1,2032,2.3116,18.1401,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,431,431,1,2032,3.5624,18.4184,0,192,0,0,31,650117120
v2-D-b64,v2,D,64,432,432,1,2032,3.3972,19.9382,96,128,2,31457280,28,587202560
v2-D-b64,v2,D,64,433,433,1,2032,1.1441,0.4359,0,112,0,0,2,41943040
v2-D-b64,v2,D,64,434,434,1,672,0.2105,0.1452,0,16,0,0,0,0
v2-D-b64,v2,D,64,435,435,4,2032,5.029,6.5492,1984,1984,31,650117120,51,1069547520
v2-D-b64,v2,D,64,436,436,1,2032,1.1505,17.8532,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,437,437,1,2032,1.1638,0.4283,0,0,0,0,2,41943040
v2-D-b64,v2,D,64,438,438,1,1744,3.5741,1.8269,0,112,0,0,48,1006632960
v2-D-b64,v2,D,64,439,439,1,2032,3.971,18.8869,0,80,0,0,37,775946240
v2-D-b64,v2,D,64,440,440,1,2032,1.1622,0.3595,0,16,0,0,4,83886080
v2-D-b64,v2,D,64,441,441,1,496,4.0524,1.8191,0,112,0,0,47,985661440
v2-D-b64,v2,D,64,442,442,2,2032,1.1272,1.1214,1872,1984,30,613416960,0,0
v2-D-b64,v2,D,64,443,443,2,2032,0.5925,0.9086,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,444,444,1,2032,0.7407,1.1647,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,445,445,1,2032,0.5801,0.8748,1696,1984,27,555745280,0,0
v2-D-b64,v2,D,64,446,446,1,704,0.231,2.1536,0,16,0,0,11,230686720
v2-D-b64,v2,D,64,447,447,1,2032,0.0618,0.0528,0,2016,0,0,0,0
v2-D-b64,v2,D,64,448,448,2,2032,1.533,1.5235,1744,1856,28,571473920,2,41943040
v2-D-b64,v2,D,64,449,449,2,2032,0.8324,1.2885,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,450,450,1,2032,1.1389,17.6777,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,451,451,1,1024,2.1804,2.9212,944,960,15,309329920,15,314572800
v2-D-b64,v2,D,64,452,452,1,48,0.028,0.0321,0,0,0,0,0,0
v2-D-b64,v2,D,64,453,453,1,48,0.0249,0.0245,0,16,0,0,0,0
v2-D-b64,v2,D,64,454,454,1,2032,0.629,0.9312,1504,1984,24,492830720,0,0
v2-D-b64,v2,D,64,455,455,1,2032,1.175,18.2301,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,456,456,1,2032,4.1671,20.4876,576,576,9,188743680,31,650117120
v2-D-b64,v2,D,64,457,457,3,2032,2.2893,3.0249,1440,1984,23,471859200,6,125829120
v2-D-b64,v2,D,64,458,458,1,2032,1.0384,16.0564,0,592,0,0,16,335544320
v2-D-b64,v2,D,64,459,459,1,752,0.2301,0.0919,0,16,0,0,0,0
v2-D-b64,v2,D,64,460,460,1,1472,2.6653,10.5427,0,112,0,0,33,692060160
v2-D-b64,v2,D,64,461,461,1,2032,2.5797,3.524,1984,1984,31,650117120,6,125829120
v2-D-b64,v2,D,64,462,462,1,2032,1.1856,18.2157,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,463,463,1,2032,3.6638,19.0254,112,128,2,36700160,31,650117120
v2-D-b64,v2,D,64,464,464,1,2032,1.1639,0.4539,0,16,0,0,6,125829120
v2-D-b64,v2,D,64,465,465,1,2032,4.976,19.393,0,16,0,0,54,1132462080
v2-D-b64,v2,D,64,466,466,1,800,2.7786,3.3816,0,16,0,0,27,566231040
v2-D-b64,v2,D,64,467,467,1,80,1.0376,0.3255,0,16,0,0,1,20971520
v2-D-b64,v2,D,64,468,468,1,2032,0.0622,0.0516,0,2016,0,0,0,0
v2-D-b64,v2,D,64,469,469,1,2032,1.1414,17.6307,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,470,470,1,2032,1.1574,0.3022,0,16,0,0,5,104857600
v2-D-b64,v2,D,64,471,471,5,2032,5.0327,6.6437,1984,1984,31,650117120,40,838860800
v2-D-b64,v2,D,64,472,472,1,1776,0.9144,14.0754,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,473,473,1,1152,2.7368,7.1357,0,112,0,0,27,566231040
v2-D-b64,v2,D,64,474,474,1,320,0.0828,0.0426,0,16,0,0,0,0
v2-D-b64,v2,D,64,475,475,1,2032,3.0809,18.6093,0,16,0,0,22,461373440
v2-D-b64,v2,D,64,476,476,1,784,3.0794,1.4277,752,768,12,246415360,15,314572800
v2-D-b64,v2,D,64,477,477,1,2032,1.1786,18.3192,0,0,0,0,16,335544320
v2-D-b64,v2,D,64,478,478,2,2032,3.2657,4.3486,1984,1984,31,650117120,15,314572800
v2-D-b64,v2,D,64,479,479,1,912,0.3123,3.8835,0,16,0,0,14,293601280
v2-D-b64,v2,D,64,480,480,2,2032,1.6908,1.6013,1744,1856,28,571473920,2,41943040
v2-D-b64,v2,D,64,481,481,1,2032,1.3741,16.5062,576,576,9,188743680,16,335544320
v2-D-b64,v2,D,64,482,482,1,2032,2.4622,3.2785,1984,1984,31,650117120,6,125829120
v2-D-b64,v2,D,64,483,483,1,176,0.0474,0.0609,0,16,0,0,2,41943040
v2-D-b64,v2,D,64,484,484,1,2032,1.2565,17.5635,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,485,485,1,2032,3.4221,18.5493,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,486,486,3,2032,0.058,0.0352,0,2016,0,0,0,0
v2-D-b64,v2,D,64,487,487,1,2032,3.303,18.537,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,488,488,1,784,2.5539,3.1199,0,112,0,0,25,524288000
v2-D-b64,v2,D,64,489,489,1,1376,1.4132,8.6879,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,490,490,1,1856,2.6185,16.8329,240,256,4,78643200,20,419430400
v2-D-b64,v2,D,64,491,491,1,1680,0.8167,0.2631,0,112,0,0,3,62914560
v2-D-b64,v2,D,64,492,492,1,224,3.2631,1.2884,0,112,0,0,33,692060160
v2-D-b64,v2,D,64,493,493,2,1312,0.817,5.1574,560,576,9,183500800,11,230686720
v2-D-b64,v2,D,64,494,494,1,2032,1.4676,1.9931,1696,1984,27,555745280,0,0
v2-D-b64,v2,D,64,495,495,1,2032,1.1586,17.9689,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,496,496,1,2032,3.6671,18.6666,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,497,497,1,1456,0.6456,0.1988,0,16,0,0,3,62914560
v2-D-b64,v2,D,64,498,498,1,1360,4.365,10.2946,0,112,0,0,49,1027604480
v2-D-b64,v2,D,64,499,499,1,2032,1.1597,0.2937,0,16,0,0,4,83886080
v2-D-b64,v2,D,64,500,500,1,2032,3.7049,18.8967,0,16,0,0,47,985661440
v2-D-b64,v2,D,64,501,501,1,2032,0.058,0.0391,0,2016,0,0,0,0
v2-D-b64,v2,D,64,502,502,1,2032,3.3444,18.5444,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,503,503,1,2032,1.162,0.4253,0,16,0,0,4,83886080
v2-D-b64,v2,D,64,504,504,1,2032,4.3063,17.9183,576,576,9,188743680,57,1195376640
v2-D-b64,v2,D,64,505,505,1,608,0.1513,0.0564,0,112,0,0,0,0
v2-D-b64,v2,D,64,506,506,1,2032,2.8815,3.7493,1696,1984,27,555745280,14,293601280
v2-D-b64,v2,D,64,507,507,1,2032,1.1733,18.2029,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,508,508,2,2032,3.16,2.0195,1968,1984,31,644874240,15,314572800
v2-D-b64,v2,D,64,509,509,1,2032,1.1646,18.0898,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,510,510,1,704,0.2151,0.0863,0,16,0,0,0,0
v2-D-b64,v2,D,64,511,511,1,2032,4.2387,19.034,0,16,0,0,40,838860800
v2-D-b64,v2,D,64,512,512,1,2032,3.7689,18.5113,96,256,2,31457280,31,650117120
v2-D-b64,v2,D,64,513,513,1,2032,1.1617,1.236,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,514,514,1,2032,3.6893,18.7494,0,112,0,0,42,880803840
v2-D-b64,v2,D,64,515,515,1,240,1.7067,0.8095,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,516,516,1,2032,1.1689,17.9925,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,517,517,1,2032,3.3587,4.4674,1696,1984,27,555745280,15,314572800
v2-D-b64,v2,D,64,518,518,1,48,0.0355,0.036,0,16,0,0,0,0
v2-D-b64,v2,D,64,519,519,1,2032,1.1643,18.2324,0,80,0,0,16,335544320
v2-D-b64,v2,D,64,520,520,1,2032,3.8615,18.7459,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,521,521,1,2032,1.1623,0.3676,0,16,0,0,10,209715200
v2-D-b64,v2,D,64,522,522,2,2032,4.3649,19.2537,0,16,0,0,51,1069547520
v2-D-b64,v2,D,64,523,523,2,2032,2.6485,3.5969,1968,1984,31,644874240,14,293601280
v2-D-b64,v2,D,64,524,524,2,2032,0.9464,4.2359,1520,1536,24,498073600,7,146800640
v2-D-b64,v2,D,64,525,525,1,2032,1.1424,15.4987,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,526,526,1,2032,1.1598,0.4427,0,16,0,0,4,83886080
v2-D-b64,v2,D,64,527,527,1,2032,4.6579,19.0732,0,112,0,0,56,1174405120
v2-D-b64,v2,D,64,528,528,1,432,0.0993,0.0515,0,16,0,0,0,0
v2-D-b64,v2,D,64,529,529,1,480,3.1275,1.4455,0,112,0,0,26,545259520
v2-D-b64,v2,D,64,530,530,3,2032,1.2196,1.7644,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,531,531,1,2032,0.6456,1.0005,1696,1984,27,555745280,0,0
v2-D-b64,v2,D,64,532,532,1,2032,1.1758,18.2945,0,0,0,0,16,335544320
v2-D-b64,v2,D,64,533,533,1,2032,1.1437,0.4528,0,112,0,0,3,62914560
v2-D-b64,v2,D,64,534,534,1,2032,1.1685,0.4768,0,16,0,0,17,356515840
v2-D-b64,v2,D,64,535,535,2,2032,5.5539,3.7317,1680,1792,27,550502400,59,1237319680
v2-D-b64,v2,D,64,536,536,2,2032,0.8913,1.3432,1872,1984,30,613416960,0,0
v2-D-b64,v2,D,64,537,537,3,2032,0.6902,1.1237,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,538,538,1,2032,1.2166,17.4504,240,256,4,78643200,16,335544320
v2-D-b64,v2,D,64,539,539,2,2032,3.1608,4.1888,1968,1984,31,644874240,11,230686720
v2-D-b64,v2,D,64,540,540,1,2032,1.1649,18.0581,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,541,541,1,2032,3.5307,18.7864,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,542,542,1,1888,3.3564,16.2409,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,543,543,1,2032,3.4382,18.6781,0,112,0,0,28,587202560
v2-D-b64,v2,D,64,544,544,1,2032,3.6103,19.5784,576,576,9,188743680,30,629145600
v2-D-b64,v2,D,64,545,545,1,2032,2.5155,16.1719,0,592,0,0,22,461373440
v2-D-b64,v2,D,64,546,546,1,1696,0.8301,0.299,0,112,0,0,1,20971520
v2-D-b64,v2,D,64,547,547,1,2032,3.3579,4.6279,1984,1984,31,650117120,29,608174080
v2-D-b64,v2,D,64,548,548,1,2032,1.1679,18.0991,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,549,549,1,2032,1.1619,0.4369,0,16,0,0,6,125829120
v2-D-b64,v2,D,64,550,550,1,2032,4.3566,19.3164,0,112,0,0,55,1153433600
v2-D-b64,v2,D,64,551,551,1,1264,2.9542,8.5194,0,112,0,0,30,629145600
v2-D-b64,v2,D,64,552,552,1,2032,2.6487,18.1181,0,80,0,0,18,377487360
v2-D-b64,v2,D,64,553,553,1,2032,2.9814,4.0591,1696,1984,27,555745280,14,293601280
v2-D-b64,v2,D,64,554,554,1,1584,0.765,11.6756,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,555,555,1,1776,2.4314,1.7758,1712,1728,27,560988160,8,167772160
v2-D-b64,v2,D,64,556,556,1,112,0.0389,0.0402,0,16,0,0,1,20971520
v2-D-b64,v2,D,64,557,557,1,272,0.1835,0.2305,112,128,2,36700160,2,41943040
v2-D-b64,v2,D,64,558,558,1,64,0.0367,0.0433,0,16,0,0,1,20971520
v2-D-b64,v2,D,64,559,559,1,2032,0.8918,1.3422,1984,1984,31,650117120,0,0
v2-D-b64,v2,D,64,560,560,1,2032,1.185,18.4093,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,561,561,1,1456,2.6851,10.5766,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,562,562,1,512,1.6446,0.935,0,112,0,0,11,230686720
v2-D-b64,v2,D,64,563,563,1,1120,0.4128,4.0081,0,16,0,0,14,293601280
v2-D-b64,v2,D,64,564,564,1,2032,2.4306,18.0258,0,16,0,0,19,398458880
v2-D-b64,v2,D,64,565,565,1,2032,3.157,19.094,0,32,0,0,31,650117120
v2-D-b64,v2,D,64,566,566,1,2032,3.5804,19.658,576,576,9,188743680,31,650117120
v2-D-b64,v2,D,64,567,567,2,2032,2.0997,3.8385,1616,1728,26,529530880,10,209715200
v2-D-b64,v2,D,64,568,568,1,2032,1.1576,17.8465,0,16,0,0,16,335544320
v2-D-b64,v2,D,64,569,569,1,2032,3.5277,18.478,0,112,0,0,31,650117120
v2-D-b64,v2,D,64,570,570,1,752,0.2317,0.1343,0,16,0,0,0,0
v2-D-b64,v2,D,64,571,571,1,2032,3.698,19.3069,0,16,0,0,41,859832320
v2-D-b64,v2,D,64,572,572,3,2032,2.2983,1.7855,1872,1984,30,613416960,15,314572800
v2-D-b64,v2,D,64,573,573,1,512,0.1439,0.907,0,16,0,0,8,167772160
v2-D-b64,v2,D,64,574,574,1,2032,1.6364,17.6736,0,112,0,0,16,335544320
v2-D-b64,v2,D,64,575,575,1,2032,1.1593,0.3876,0,32,0,0,6,125829120
