t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,8,1893,317662642176
2.0,0,8,1893,317662642176
3.0,0,8,1893,317662642176
4.0,0,8,1893,317662642176
5.0,0,8,1893,317662642176
6.0,0,8,1893,317662642176
7.0,0,8,1893,317662642176
8.0,0,8,1893,317662642176
9.0,0,8,10487653,317484101632
10.0,0,8,225445733,317268807680
11.0,0,8,403703653,317090271232
12.0,0,8,1541408613,315971837952
13.1,0,8,4052748133,313498849280
14.1,0,8,4660922213,312984305664
15.4,0,8,4980737893,312511766528
16.5,0,8,5305796453,312238727168
17.5,0,8,5646583653,311970926592
18.9,0,8,6024071013,311482769408
20.0,0,8,6275729253,311225511936
21.0,0,8,6522144613,310989262848
22.1,0,8,6742345573,310747770880
23.1,0,8,6978275173,310506270720
24.1,0,8,7277119333,310333026304
25.5,0,8,7439648613,310044274688
26.6,0,8,7864321893,309829017600
30.7,0,8,8420067173,309062574080
31.8,0,8,8598325093,308894576640
32.9,0,8,8787068773,308695076864
33.9,0,8,8975812453,308516581376
35.0,0,8,9206499173,308427337728
36.2,0,8,9589229413,308222595072
42.4,0,8,10443818853,307046682624
43.5,0,8,10627319653,306857734144
44.6,0,8,10805577573,306689748992
45.6,0,8,10999564133,306490281984
46.7,0,8,11277436773,306364293120
48.1,0,8,11445208933,306054557696
49.2,0,8,11612981093,305881317376
50.2,0,8,11801724773,305708105728
51.3,0,8,12037654373,305513873408
53.1,0,8,12310284133,305177923584
54.1,0,8,12472813413,305009963008
55.2,0,8,12666799973,304815734784
56.3,0,8,12839815013,304642502656
57.3,0,8,13054773093,304432525312
58.4,0,8,13589546853,304285491200
63.2,0,8,14087620453,303403659264
64.3,0,8,14260635493,303219924992
65.4,0,8,14465107813,303015251968
66.5,0,8,14669580133,302810529792
67.5,0,8,14926481253,302721294336
69.0,0,8,15104739173,302380138496
70.0,0,8,15324940133,302191157248
73.8,0,8,16111372133,301514018816
75.7,0,8,16331573093,301157122048
76.8,0,8,16541288293,300941926400
77.9,0,8,16761489253,300842180608
79.0,0,8,16939747173,300553519104
80.1,0,8,17112762213,300359307264
81.2,0,8,17526949733,300201807872
84.3,0,8,17883465573,299587739648
85.4,0,8,18061723493,299419779072
86.5,0,8,18287167333,299209814016
87.6,0,8,18460182373,299020869632
88.7,0,8,18701354853,298779381760
89.8,0,8,18900584293,298574663680
90.8,0,8,19519244133,298364698624
95.0,0,8,19896731493,297598406656
96.1,0,8,20143146853,297404194816
99.9,0,8,20746078053,296727187456
101.0,0,8,20955793253,296527736832
102.1,0,8,21464352613,296370266112
105.4,0,8,21716010853,295756222464
106.5,0,8,21920483173,295577772032
107.6,0,8,22119712613,295367852032
108.8,0,8,22318942053,295157919744
109.9,0,8,22539143013,295063449600
111.0,0,8,22706915173,294848282624
112.1,0,8,22874687333,294617350144
113.2,0,8,23100131173,294396915712
114.3,0,8,23535290213,294260469760
122.1,0,8,24610080613,292916940800
123.2,0,8,24767367013,292701741056
124.3,0,8,24982325093,292491808768
125.4,0,8,25176311653,292318601216
126.5,0,8,25349326693,292145405952
127.7,0,8,25517098853,292029935616
128.8,0,8,25700599653,291778027520
129.9,0,8,25910314853,291652071424
131.0,0,8,26078087013,291484135424
132.2,0,8,26528974693,291321438208
135.2,0,8,26775390053,290770391040
136.4,0,8,26948405093,290612928512
137.5,0,8,27247249253,290423988224
140.1,0,8,27535607653,290040922112
141.3,0,8,27692894053,289857232896
142.4,0,8,28075624293,289684033536
146.3,0,8,28505540453,289064755200
147.4,0,8,28699527013,288875819008
149.8,0,8,29077014373,288466472960
151.0,0,8,29265758053,288293306368
152.1,0,8,29454501733,288109613056
153.2,0,8,29653731173,287904972800
154.3,0,8,29894903653,287716028416
155.8,0,8,30062675813,287495618560
156.9,0,8,30246176613,287317180416
158.0,0,8,30413948773,287143989248
159.5,0,8,30723278693,286949814272
161.2,0,8,30885807973,286671675392
162.4,0,8,31037851493,286508978176
163.5,0,8,31237080933,286341046272
165.0,0,8,31473010533,286125907968
166.3,0,8,31640782693,285926490112
167.4,0,8,31860983653,285742804992
171.0,0,8,32353814373,285218004992
172.1,0,8,32542558053,285013327872
173.3,0,8,32699844453,284924104704
174.6,0,8,32773244773,284808658944
175.8,0,8,32972474213,284598730752
177.2,0,8,33507247973,284362588160
181.2,0,8,33863763813,283690852352
182.3,0,8,34388051813,283517685760
186.0,0,8,34613495653,283008643072
187.2,0,8,34655438693,282966659072
188.5,0,8,34681653093,282935160832
189.8,0,8,34713110373,282908925952
190.9,0,8,34734081893,282898427904
192.1,0,8,34949039973,282525827072
193.2,0,8,35174483813,282373640192
194.4,0,8,35389441893,282153230336
195.6,0,8,35609642853,281948581888
196.7,0,8,35835086693,281717686272
197.9,0,8,36417046373,281539260416
201.5,0,5,37072406373,280857088000
206.1,0,5,37161535333,280458264576
207.4,0,5,37198235493,280421531648
208.6,0,4,37198235493,280421531648
209.8,0,1,37198235493,280421531648
