wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789670967968458451,124149036,3168,0,1156,0
1789670968979500299,124104028,3184,0,1156,0
1789670969990345393,124040460,3216,0,1156,0
1789670971000959239,124019228,3264,0,1156,0
1789670972013019941,124017804,3284,0,1156,0
1789670973025347343,123983304,304,0,1156,0
1789670974036575141,123950512,432,0,1156,0
1789670975049548851,123799816,456,0,1156,0
1789670976060306088,123660716,476,0,1156,0
1789670977071069906,123597124,524,0,1156,0
1789670978083392437,123094780,44,0,1156,0
1789670979094532443,123155796,228,0,11396,0
1789670980105290451,123319616,292,0,81028,0
1789670981116349137,119602648,368,0,81040,0
1789670982128650999,115480532,392,0,81028,0
1789670983140408749,111531900,40,0,81028,0
1789670984153753212,107557804,96,0,81028,0
1789670985167966870,103384908,244,0,81028,0
1789670986179868786,99308488,264,0,81028,0
1789670987193202496,95315988,324,0,81028,0
1789670988205176311,90944940,24,112,81028,0
1789670989216846215,87027348,220,0,81028,0
1789670990228462489,82917440,264,0,81028,0
1789670991240588344,78393316,296,0,81028,0
1789670992252199122,74543972,316,0,81028,0
1789670993263611100,70513248,12,92,81028,0
1789670994274619218,66133892,96,0,81028,0
1789670995288269253,62163572,240,0,81028,0
1789670996301472616,58011908,276,0,81028,0
1789670997313231700,53914892,292,0,81028,0
1789670998327574708,49777632,0,116,81028,0
1789670999338762386,45592544,64,0,81028,0
1789671000350726098,41696196,112,0,81028,0
1789671001362095686,38205544,340,0,81028,0
1789671002375486460,34237148,404,0,81028,0
1789671003389324051,30253012,552,0,81028,0
1789671004400942743,27256424,92,0,81028,0
1789671005413789813,27260280,276,4,81032,0
1789671006429692727,25958532,352,0,81032,0
1789671007441815656,24879652,372,0,81032,0
1789671008453321444,27312624,556,0,81032,0
1789671009465736395,27313200,638456,0,81032,0
1789671010477962952,27312212,1713512,0,81032,0
1789671011489728735,27319220,1714440,0,81032,0
1789671012501300130,27328220,1714472,0,81032,0
1789671013513309862,27332340,2697840,4032,81032,0
1789671014525051542,27337924,3121268,3712,81032,0
1789671015537239960,27335744,2912460,8192,81032,0
1789671016549173718,27328852,2707840,8080,81032,0
1789671017561130573,27330520,3287188,10312,81032,0
1789671018573701740,27327976,3950940,8336,81032,0
1789671019605092826,27368196,3734320,8192,81032,0
1789671020634041813,27361576,3498368,10840,81032,0
1789671021647448210,27368020,3091700,7824,81032,0
1789671022659176244,27360880,3581864,8192,81032,0
1789671023670958164,27356476,4338536,8664,81032,0
1789671024683349247,27357172,3950216,7796,81032,0
1789671025695108787,27349796,3724828,3872,81032,0
1789671026708007316,27352944,3586636,13232,81032,0
1789671027721242300,27350468,4322336,8192,81032,0
1789671028748446978,27345508,4701736,3920,81032,0
1789671029760319617,27347656,4538600,2016,81032,0
1789671030772569611,27353908,4307068,4920,81032,0
1789671031784466235,27351248,4499532,8372,81032,0
1789671032796696224,27350768,5186716,16264,81032,0
1789671033807708826,27348708,5497512,7452,81032,0
1789671034819051147,27346276,5336600,5412,81032,0
1789671035830568267,27345972,5157932,7996,81032,0
1789671036842745574,27342628,5006588,8028,81032,0
1789671037854615639,27339868,5166836,6208,81032,0
1789671038865967756,27336008,5672236,8192,81032,0
1789671039876980883,27334532,5890640,8184,81032,0
1789671040888758848,27333436,5797820,8056,81032,0
1789671041900425378,27333636,5659728,0,81032,0
