procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
12  7       572656      7797376       107092     20278252    0    0 1197364     0 15866 23955   6  12  54  27   0 2026-09-17 13:18:10
19  0       572656      6123088       107096     21947440    0    0 822064 115076 126074 21628   5  16  50  29   0 2026-09-17 13:18:11
 5 17       572656      5008800       107100     23062384    0    0 831452 167852 164082 21265   6   8  55  31   0 2026-09-17 13:18:12
 2 17       572656      4137916       107100     23938476    0    0 875352 123184 47080 21409   4   3  57  36   0 2026-09-17 13:18:13
 3 17       572656      3213608       107112     24860244    0    0 923164 113156 66413 22415   5   3  56  35   0 2026-09-17 13:18:14
 7 13       572656      2033800       107124     26044140    0    0 1129280 153220 180190 24414   6   6  57  31   0 2026-09-17 13:18:15
 4 17       575984       771760       107116     27334116    0 3212 965136 327180 501273 23385   6  19  53  22   0 2026-09-17 13:18:16
 3 16       587392       828412       107120     27288400    0 9224 1109892 209872 346286 23963   6  12  54  27   0 2026-09-17 13:18:17
 4 17       602336       790100       107120     27359252    0 15196 1128096 302396 284466 25423   7   6  58  29   0 2026-09-17 13:18:18
 2 17       602336       835696       107120     27316696    0    0 1171508 233452 244079 24471   7   6  54  33   0 2026-09-17 13:18:19
 5 16       603576       872700       107140     27282180   12 1248 984836 462828 297693 23630   7   6  61  27   0 2026-09-17 13:18:20
 7 12       603576       948648       107140     27206320    0    4 1140864 136816 192283 23813   7   7  55  32   0 2026-09-17 13:18:21
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
15  4       603784       816356       107092     27336020    0   60 1090592 152240 330715 23950   6  16  51  27   0 2026-09-17 13:18:22
 0 19       603272       797788       107104     27350080   92   20 914508 776880 696487 22829   8  12  51  30   0 2026-09-17 13:18:23
 1 18       603272       806784       107108     27339100    0    0 935692 503384 282056 23407   6   5  62  27   0 2026-09-17 13:18:24
 6 15       603272       862780       107120     27285192    8    4 1175252 144412 164006 25164   7   5  56  32   0 2026-09-17 13:18:25
 1 18       603272       854256       107120     27290468    0    0 1139560 141652 149653 23916   6   5  57  32   0 2026-09-17 13:18:26
 9 11       603272       767096       107124     27382188    0    0 729056 237568 264943 21617   7  10  57  26   0 2026-09-17 13:18:27
12  8       603272       755956       107048     27393896    0    0 934744 110592 205626 22837   5  15  51  29   0 2026-09-17 13:18:28
 2 20       603272       828036       107044     27316748    0    0 898320 157700 158361 22649   5   7  55  32   0 2026-09-17 13:18:29
 3 18       603272       814560       107052     27327576    0    0 959416 113076 105170 22356   5   5  55  36   0 2026-09-17 13:18:30
 2  1       603272       863928       107056     27277460    0    0 870896 174024 144552 23232   6   5  59  30   0 2026-09-17 13:18:31
 4 16       603272       652992       107052     27491224    0    0 853852 173440 92174 22338   5   4  59  32   0 2026-09-17 13:18:32
10 12       603272       746248       105236     27398508    0   32 870824 159776 245774 22507   5  12  51  32   0 2026-09-17 13:18:33
15  5       603272       846188       102544     27297984    0    4 559132 374968 333325 19657   4  10  53  33   0 2026-09-17 13:18:34
 1 18       603272       803640       102568     27338432    0   16 444228 461260 270737 18430   4   8  51  36   0 2026-09-17 13:18:35
 2 17       603272       889720        92708     27258628    0    0 851192 161268 78804 21917   5   4  57  35   0 2026-09-17 13:18:36
 4 15       603272       845544        92712     27307216    0    0 735456 216280 153972 21825   5   5  61  29   0 2026-09-17 13:18:37
 5 14       603272       805944        91368     27350528    0    0 930416 136500 111911 22767   5   5  53  36   0 2026-09-17 13:18:38
 8 10       603272       757184        81824     27405124    8    8 899024 134088 122449 22199   6   5  57  33   0 2026-09-17 13:18:39
 5 14       603272       751720        81828     27405872    0   44 809500 232452 263642 21696   4  12  53  30   0 2026-09-17 13:18:40
 0 19       603272       856172        76012     27309028    0   16 494172 372752 214249 19233   4  10  54  32   0 2026-09-17 13:18:41
 1  1       603272       867032        76000     27288064    0    8 355832 454664 333006 18933   5   7  59  28   0 2026-09-17 13:18:42
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 5 18       603272       865652        71288     27308056    0    8 923888 134040 87251 22345   4   4  58  34   0 2026-09-17 13:18:43
 2 17       603272       867032        71276     27306028    0    0 959552 111220 128702 22678   6   4  56  34   0 2026-09-17 13:18:44
 2 18       603272       801828        69292     27367836    0    4 967708 126032 103410 23199   5   5  57  33   0 2026-09-17 13:18:45
 4 15       603272       838232        68868     27324860    0    8 870328 128688 188812 22012   6   7  53  33   0 2026-09-17 13:18:46
 2 18       603272       806572        68824     27364596    0   24 574528 250664 173342 20483   4   8  57  30   0 2026-09-17 13:18:47
 2 17       603272       798352        68804     27372308    0   32 440132 438304 253550 18296   2   7  56  35   0 2026-09-17 13:18:48
 0 19       603272       818076        68840     27351352    0    0 435248 339972 182327 18967   3   6  59  32   0 2026-09-17 13:18:49
 2 17       603272       883384        67212     27283828    0    4 894508 131072 77129 22238   5   5  57  34   0 2026-09-17 13:18:50
 4 15       603272       809724        67092     27357992    0    8 860804 136536 134162 22238   6   5  56  34   0 2026-09-17 13:18:51
 3 17       603272       816980        66752     27356064    0    0 746716 209088 129777 21173   5   4  60  30   0 2026-09-17 13:18:52
 3 16       603272       685580        66752     27485612    0    0 879496 131124 88189 21756   5   4  58  33   0 2026-09-17 13:18:53
 5 16       603272       838092        66632     27330088    0    0 910024 103932 106605 22631   5   5  57  33   0 2026-09-17 13:18:54
 2 18       603272       922588        60016     27251420    0   16 822380 129756 102097 21974   5   4  57  33   0 2026-09-17 13:18:55
 6 14       603272       694796        46168     27497560    0   20 765592 215360 288827 21352   4  18  48  30   0 2026-09-17 13:18:56
 2  0       603272       923032        46076     27261356    0    0 478440 379952 277665 19003   5  11  56  28   0 2026-09-17 13:18:57
 4 16       603528       864444        45980     27330964    0    8 537956 292388 158118 20298   3   7  58  32   0 2026-09-17 13:18:58
 3 17       603528       846924        45892     27344576    0    8 864896 104456 77946 21822   4   4  58  33   0 2026-09-17 13:18:59
 3 16       603528       891004        45796     27295240    4    4 912036 137056 142117 22304   6   5  56  33   0 2026-09-17 13:19:00
 3 17       603528       811796        45688     27371932    0   12 938920 123860 104198 22471   5   5  58  32   0 2026-09-17 13:19:01
 5 14       603528       825780        40528     27365364    0    0 667148 242124 162421 20854   5   5  64  26   0 2026-09-17 13:19:02
 2 17       603528       895540        40056     27299360    0   44 685280 255760 249656 20593   4  10  54  32   0 2026-09-17 13:19:04
