procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 5  0       669576     68731584       422460     56893024    2    3 14510   604    1    0   1   1  96   2   0 2026-09-17 07:52:59
 2  0       669576     68632632       422652     56908152    0    0 15372     0 4293 7041   3   1  96   0   0 2026-09-17 07:53:00
 3  0       669576     68566640       422984     56929204    0    0 21136    96 4449 7871   3   1  97   0   0 2026-09-17 07:53:01
 2  0       669576     68458536       423608     56972616    0    0 44156     0 6825 8599   4   7  88   0   0 2026-09-17 07:53:02
 1  0       669576     68432336       423748     56974776    0    0  1900     0 3440 5867   3   1  97   0   0 2026-09-17 07:53:03
 2  0       669576     68431360       423748     56974824    0    0    24     0 3043 5508   1   0  99   0   0 2026-09-17 07:53:04
 2  0       669576     68373680       423876     57008644    0    0 34116     0 3719 6334   1   0  98   0   0 2026-09-17 07:53:05
 1  0       669576     68353312       423940     57014520    4    0  5784    40 3633 5834   1   0  98   0   0 2026-09-17 07:53:06
 1  0       669576     68207152       423940     57022664    0    0  8120     0 3154 5158   1   1  98   0   0 2026-09-17 07:53:07
 1  0       669576     68043896       423940     57022680    0    0     0   596 3074 5073   3   0  96   0   0 2026-09-17 07:53:08
 1  0       669576     67979920       423940     57022696    0    0     0     0 3098 5019   3   0  97   0   0 2026-09-17 07:53:09
 3  0       669576     67592096       424196     57031376    0    0  9284     0 3813 6683   3   1  96   0   0 2026-09-17 07:53:10
 3  0       669320     67229312       424388     57054148  152    0 12672   120 8928 8841  19   1  80   0   0 2026-09-17 07:53:11
 1  0       669320     67615216       424912     57179116    0    0 125132     0 7902 11622   5   1  93   1   0 2026-09-17 07:53:12
 3  0       669320     67376128       424948     57265648    0    0 17388     0 8907 12541   3   1  95   0   0 2026-09-17 07:53:13
 2  0       669320     63438968       424948     57266344    0    0    32   212 8602 14471   4   2  94   0   0 2026-09-17 07:53:14
 1  0       669064     59182520       424948     57266348    4    0     4     0 8192 14522   1   2  96   0   0 2026-09-17 07:53:15
 1  0       669064     55370376       424960     57266364    0    0     0   160 8007 14265   1   2  96   0   0 2026-09-17 07:53:16
 1  0       669064     51542816       424960     57266380    0    0     0     0 7978 14456   1   2  97   0   0 2026-09-17 07:53:17
 1  0       669064     47194680       424960     57266392    0    0     0     0 8175 14268   1   2  96   0   0 2026-09-17 07:53:18
 1  0       669064     43392872       424960     57266408    0    0     0   244 8199 14360   1   2  96   0   0 2026-09-17 07:53:19
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 1  0       669064     39323688       424960     57266428  148    0   148     0 8531 14506   1   2  96   0   0 2026-09-17 07:53:20
 1  0       669064     35008368       424968     57266432    0    0     0    60 8483 14397   1   2  96   0   0 2026-09-17 07:53:21
 1  0       669064     31169540       424968     57266448    0    0     0     0 7990 14310   1   2  97   0   0 2026-09-17 07:53:22
 1  0       669064     27103160       424968     57266464    0    0     0     0 8454 14407   1   2  97   0   0 2026-09-17 07:53:23
 2  0       669064     22722040       424968     57266480    0    0     0   164 7993 14200   1   2  97   0   0 2026-09-17 07:53:24
 2  0       669064     18861544       424968     57266500    0    0     0     0 7992 14241   1   2  97   0   0 2026-09-17 07:53:25
 1  0       669064     14831260       424976     57266504    0    0     0    68 8266 14576   1   2  97   0   0 2026-09-17 07:53:26
 2  0       669064     10406252       424976     57266524    0    0     0     0 7903 14450   1   2  96   0   0 2026-09-17 07:53:27
 1  0       668808      6549564       424976     57268500  260    0  2216     0 8674 14466   2   2  96   0   0 2026-09-17 07:53:28
 1  0       668808      2568224       424976     57268516    8    0     8   352 8554 14384   1   2  96   0   0 2026-09-17 07:53:29
 1  0       668808      5648100       425516     52703700    0    0   540     0 8346 14459   1   3  97   0   0 2026-09-17 07:53:30
 1  0       668808     13441288       425640     44925252    0    0   108  1612 109720 14315   0   6  94   0   0 2026-09-17 07:53:31
 1  0       668808     22338440       425764     36036988    0    0   124     0 8250 14495   0   3  97   0   0 2026-09-17 07:53:32
 1  0       668808     31172664       425888     27197612    0    0   124     0 7898 14203   0   3  97   0   0 2026-09-17 07:53:33
 2  0       668808     38960672       426032     19412360    0    0   144  1512 82852 14164   0   6  94   0   0 2026-09-17 07:53:34
 3  0       668808     46482188       426152     11907556    0    0   120     0 85389 14123   0   6  94   0   0 2026-09-17 07:53:35
 1  0       668808     55213376       426380      3230180    0    0   204  3788 22106 14061   0   3  96   0   0 2026-09-17 07:53:36
 0  0       668808     55214648       426380      3228888    0    0   336     4 7811 15131   1   0  99   0   0 2026-09-17 07:53:37
 4 14       668808     53379620       426384      4168176    0    0 940368     0 13219 20844   4   5  70  21   0 2026-09-17 07:53:38
 4 15       668808     51002560       426384      5354268    0    0 1187584  1616 14610 22924   5   6  62  27   0 2026-09-17 07:53:39
 4 14       668808     52541288       426384      5937288    0    0 583680  1600 11376 18314   4   3  78  15   0 2026-09-17 07:53:40
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 6 14       668808     51502296       426404      6980264    0    0 1040700  1740 13705 21495   6   4  64  26   0 2026-09-17 07:53:41
 3 15       668808     50281132       426404      8201348    0    0 1220712     0 14415 22857   5   4  60  32   0 2026-09-17 07:53:42
 4 15       668808     49044848       426404      9437200    0    0 1236288     0 14572 22883   6   4  58  32   0 2026-09-17 07:53:43
 4 14       668808     47841800       426404     10641304    0    0 1204256     0 14359 22891   6   4  59  31   0 2026-09-17 07:53:44
 3 15       668808     46807092       426408     11677356    0    0 1035536  1820 13736 21817   5   4  65  26   0 2026-09-17 07:53:45
 3 15       668808     45598056       426420     12888644    4    0 1212484    64 14615 23337   6   4  60  31   0 2026-09-17 07:53:46
 5 13       668808     44363012       426420     14121040    0    0 1231932     0 14321 23003   6   4  60  30   0 2026-09-17 07:53:47
 3 15       668808     43286980       426424     15196816    0    0 1076504     0 13883 21755   6   4  61  29   0 2026-09-17 07:53:48
 3 15       668808     42068812       426424     16413200    0    0 1214648     0 14276 22876   5   4  60  31   0 2026-09-17 07:53:49
 3 15       668808     40843084       426424     17637284    0    0 1224596   152 14375 22962   5   4  59  31   0 2026-09-17 07:53:50
 5 13       668808     39784688       426436     18701828    0    0 1065420    56 13639 21691   6   4  62  29   0 2026-09-17 07:53:51
 4 14       668808     38554680       426436     19931404    0    0 1228648     0 14302 23088   6   4  60  30   0 2026-09-17 07:53:52
 4 14       668808     37327944       426436     21156616    0    0 1225024     0 14057 22851   6   4  59  31   0 2026-09-17 07:53:53
 1  0       668808     36149900       426440     22331108    0    0 1174728     0 14157 22717   6   4  60  30   0 2026-09-17 07:53:54
 5 13       668808     35029820       426440     23455740    0    0 1124456   148 13776 22367   5   3  63  29   0 2026-09-17 07:53:55
 1 17       668808     33778136       426448     24701992    0    0 1245748    44 14564 23164   6   4  57  33   0 2026-09-17 07:53:56
 4 14       668808     32552188       426448     25924172    0    0 1223232     0 14706 22861   6   4  57  32   0 2026-09-17 07:53:57
 3 15       668808     31474420       426452     27005340    0    0 1081340     0 13877 22243   5   3  63  28   0 2026-09-17 07:53:58
 5 13       668808     30253232       426452     28225536    0    0 1219648     0 14275 22899   6   4  57  33   0 2026-09-17 07:53:59
 4 14       668808     29028264       426452     29448320    0    0 1222432   440 14144 23092   6   4  61  30   0 2026-09-17 07:54:00
 2 16       668808     27891492       426464     30589256    0    0 1141044    68 14240 22297   6   4  60  30   0 2026-09-17 07:54:01
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 2 16       668808     26673396       426464     31808820    0    0 1220352     0 14454 23293   6   4  59  32   0 2026-09-17 07:54:02
 3 15       668808     25442920       426464     33037728    0    0 1228120     0 14333 22944   6   4  57  33   0 2026-09-17 07:54:03
 4 15       668808     24318520       426468     34168348    0    0 1130688     0 13813 22263   6   3  63  28   0 2026-09-17 07:54:04
 3 15       668808     23081256       426468     35403492    0    0 1235816   288 14250 23082   5   4  61  30   0 2026-09-17 07:54:05
 3 15       668808     21860848       426476     36620752    0    0 1216832    68 14382 23236   6   4  60  30   0 2026-09-17 07:54:06
 2  0       668808     20723096       426480     37760100    0    0 1138376     0 13979 22532   6   3  62  28   0 2026-09-17 07:54:07
 3 15       668808     19515516       426480     38968412    0    0 1209448     0 13786 22661   5   3  61  30   0 2026-09-17 07:54:08
 1 17       668808     18302136       426480     40181892    0    0 1213248     0 14106 23041   6   4  59  31   0 2026-09-17 07:54:09
 2 16       668808     17078200       426480     41406792    0    0 1226528     0 14216 23096   6   4  59  32   0 2026-09-17 07:54:10
 2 17       668808     15949508       426492     42537340    0    0 1128464   224 13678 22404   6   4  62  29   0 2026-09-17 07:54:11
 5 15       668808     14716728       426492     43765868    0    0 1228352     0 14441 23140   6   4  59  31   0 2026-09-17 07:54:12
 2 16       668808     13485492       426492     44996984    0    0 1231676     0 14290 23016   6   4  58  32   0 2026-09-17 07:54:13
 3 16       668808     12357540       426496     46132304    0    0 1135384     0 13958 22329   6   4  60  30   0 2026-09-17 07:54:14
 3 15       668808     11135624       426496     47354044    0    0 1221648     0 13868 23103   5   4  57  34   0 2026-09-17 07:54:15
 3 15       668808      9916448       426504     48572164    0    0 1218624   212 14284 22789   7   4  56  33   0 2026-09-17 07:54:16
 4 14       668808      8794548       426508     49700408    0    0 1127624     0 13856 22392   6   4  59  31   0 2026-09-17 07:54:17
 4 14       668808      7565040       426508     50925636    0    0 1226088     0 14013 23177   5   4  59  32   0 2026-09-17 07:54:18
 0 18       668808      6333576       426508     52153820    0    0 1227840     0 14247 23082   6   5  57  33   0 2026-09-17 07:54:19
 1 17       668808      5199856       426512     53290216    0    0 1135560     0 14090 22400   6   3  60  30   0 2026-09-17 07:54:20
 2 16       668808      3979700       426520     54507192    0    0 1217128   180 14217 23197   6   4  59  32   0 2026-09-17 07:54:21
 3 15       668808      2753224       426520     55734940    0    0 1229632     0 14289 23241   6   4  59  31   0 2026-09-17 07:54:22
procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 KST
 3 16       668808      1770404       426516     56723556    0    0 1222460     0 18253 23198   5   4  60  31   0 2026-09-17 07:54:23
 5 15       668808      1636132       426324     56913952    0    0 1103076     0 24111 22688   5   6  60  29   0 2026-09-17 07:54:24
 4 16       668808      1448912       426324     57094996    0    0 1233008     0 16926 23722   6   6  59  29   0 2026-09-17 07:54:25
18  0       668808      1280236       426332     57261216    0    0 1206624   428 16733 24040   6   5  55  33   0 2026-09-17 07:54:26
 2 16       668808      1129356       426336     57416652    0    0 1047052     0 16274 22167   6   5  61  29   0 2026-09-17 07:54:27
 4 14       668808       953816       426336     57587352    0    0 1213180     0 16405 23588   5   5  61  29   0 2026-09-17 07:54:28
 1 17       668808       859596       426332     57682112    0    0 1208896     0 16472 23429   6   6  58  31   0 2026-09-17 07:54:29
 5 12       704380      1070588       426280     57504812    0 35520 997408 35520 15491 26789   5   5  62  27   0 2026-09-17 07:54:30
 3 15       706068       877768       426248     57698072    0 1476 1222932  1920 14383 23455   5   4  58  32   0 2026-09-17 07:54:31
 2 16       706068       738536       426188     57832412    0    0 1236544     0 15355 23054   6   5  57  32   0 2026-09-17 07:54:32
 1  0       706068       852432       426120     57714216    0    0 1188560     0 14314 22979   6   4  59  30   0 2026-09-17 07:54:33
 1 17       716496       817104       426048     57764496    0 10396 1134696 10396 13821 22394   5   4  63  28   0 2026-09-17 07:54:34
 5 14       716496       980104       425968     57600472    0    0 1208640     0 53792 22845   6   6  58  31   0 2026-09-17 07:54:35
