wall_ns,MemAvailable_kB,Dirty_kB,Writeback_kB,Shmem_kB,Mlocked_kB
1789750094807090137,120931732,256,0,1216,0
1789750095817957041,120878328,276,0,1216,0
1789750096828636676,120816184,308,0,1216,0
1789750097839575799,120802376,328,0,1216,0
1789750098851425951,120791988,60,0,1216,0
1789750099862637376,120768572,100,0,1216,0
1789750100874989821,120627444,240,0,1216,0
1789750101886455101,120464164,256,0,1216,0
1789750102897920195,120400680,264,0,1216,0
1789750103917290913,119938932,52,0,1220,0
1789750104987281521,119625516,188,0,11456,0
1789750105998573032,120062052,212,0,48332,0
1789750107009752862,120110804,236,0,48324,0
1789750108023547385,120068068,448,0,48324,0
1789750109037239045,120055348,40,0,48324,0
1789750110048676662,119772464,456,0,48324,0
1789750111059551291,119593396,480,0,48324,0
1789750112070828911,119510392,516,0,48324,0
1789750113082356537,119884032,552,0,48324,0
1789750114093693768,119756556,40,0,48324,0
1789750115104511544,119738704,304,0,48324,0
1789750116115131719,119736232,336,0,48324,0
1789750117125624431,119734240,368,0,48324,0
1789750118136542930,119729004,380,0,48324,0
1789750119147181905,119656540,24,0,48324,0
1789750120158360185,119653276,188,0,48324,0
1789750121169148076,119651032,212,0,48324,0
1789750122179750126,119649604,232,0,48324,0
1789750123190614695,119649444,264,0,48324,0
1789750124201538196,119647536,20,0,48324,0
1789750125212741467,119640916,228,0,48324,0
1789750126224155617,119639244,244,0,48324,0
1789750127234933502,119638900,268,0,48324,0
1789750128245330583,119634924,284,0,48324,0
1789750129255675995,119634540,324,0,48324,0
1789750130265704349,119635316,172,0,48324,0
1789750131275788510,119634376,228,0,48324,0
1789750132285880359,119632460,244,0,48324,0
1789750133295962054,119626256,284,0,48324,0
1789750134306076037,119624852,0,0,48324,0
1789750135316834631,119620956,228,0,48324,0
1789750136329013722,119619552,248,0,48324,0
1789750137342137661,119620392,280,0,48324,0
1789750138355552879,119576676,316,0,48324,0
1789750139366476328,119580776,368,0,48324,0
1789750140378364109,119576856,184,0,48324,0
1789750141392771553,119574680,220,0,48324,0
1789750142405877270,119573264,248,0,48324,0
1789750144415851769,119606120,208,80,48324,0
