#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260919    01:48:13       0      7     53      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0     11     10 
 20260919    01:48:14       0      8     53      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0     10     20 
 20260919    01:48:16       0      7     52      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0     15     16 
 20260919    01:48:17       0      8     52      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0     16      6 
 20260919    01:48:18       0      8     52      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0     16     20 
 20260919    01:48:19       0      8     52      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      6     20 
 20260919    01:48:20       0      7     51      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      0     12 
 20260919    01:48:21       0      7     51      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      0      0 
 20260919    01:48:22       0      7     51      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      0      0 
 20260919    01:48:23       0      7     51      -      0      0      0      0      0      0    405    300      0      0     15      5      0      -      -      0      0      0 
 20260919    01:48:24       0     44     52      -      0      0      0      0      0      0   6500   1620      0      0    134      7      0      -      -      0      0      0 
 20260919    01:48:25       0     44     53      -      0      0      0      0      0      0   6500   1620      0      0    866      7      0      -      -      0      0      1 
 20260919    01:48:26       0     44     53      -      0      0      0      0      0      0   6500   1620      0      0   6246      7      0      -      -      0      0      0 
 20260919    01:48:27       0     44     53      -     32      1      0      0      0      0   6500   1620      0      0   6246      7      0      -      -      0   3586    525 
 20260919    01:48:28       0     44     53      -      0      0      0      0      0      0   6500   1620      0      0   6246      7      0      -      -      0      0      0 
 20260919    01:48:29       0    211     58      -    100     59      0      0      0      0   6500   1770      0      0   6926      7      0      -      -      0     22      8 
 20260919    01:48:31       0     56     54      -      0      0      0      0      0      0   6500   1905      0      0   6926      7      0      -      -      0     34     11 
 20260919    01:48:32       0     44     54      -     12     10      0      0      0      0   6500   1620      0      0   7388      7      0      -      -      0      0      0 
 20260919    01:48:33       0     45     53      -      0      0      0      0      0      0   6500   1620      0      0   7388      7      0      -      -      0      0      0 
 20260919    01:48:34       0     54     54      -      0      0      0      0      0      0   6500   1620      0      0   7728      7      0      -      -      0      3      4 
 20260919    01:48:35       0    147     57      -    100     10      0      0      0      0   6500   1905      0      0   7728      7      0      -      -      0      2      0 
 20260919    01:48:36       0    147     57      -    100     11      0      0      0      0   6500   1905      0      0   7728      7      0      -      -      0      0      7 
 20260919    01:48:37       0    136     57      -    100     11      0      0      0      0   6500   1890      0      0   7728      7      0      -      -      0      0      0 
 20260919    01:48:38       0    139     59      -    100      6      0      0      0      0   6500   1845      0      0   7728      7      0      -      -      0      0      0 
 20260919    01:48:39       0    116     59      -     91     59      0      0      0      0   6500   1785      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:48:40       0    151     59      -    100      6      0      0      0      0   6500   1905      0      0   7732     11      0      -      -      0      3      0 
 20260919    01:48:41       0    151     59      -    100      6      0      0      0      0   6500   1905      0      0   7732     11      0      -      -      0      1      7 
 20260919    01:48:42       0    122     59      -    100     12      0      0      0      0   6500   1905      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:48:43       0    116     60      -    100     10      0      0      0      0   6500   1890      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:48:44       0    152     60      -    100      6      0      0      0      0   6500   1905      0      0   7732     11      0      -      -      0      0      6 
 20260919    01:48:45       0    154     60      -    100     10      0      0      0      0   6500   1890      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:48:46       0    145     62      -    100      6      0      0      0      0   6500   1890      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:48:47       0    132     60      -    100     12      0      0      0      0   6500   1890      0      0   7732     11      0      -      -      0     12      4 
 20260919    01:48:48       0    155     61      -    100      6      0      0      0      0   6500   1890      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:48:50       0    114     61      -    100      6      0      0      0      0   6500   1905      0      0   7732     11      0      -      -      0     11      0 
 20260919    01:48:51       0    149     61      -    100      6      0      0      0      0   6500   1890      0      0   7732     11      0      -      -      0      0      6 
 20260919    01:48:52       0    147     62      -    100      6      0      0      0      0   6500   1860      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:48:53       0    129     63      -    100     12      0      0      0      0   6500   1860      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:48:54       0    150     62      -    100      6      0      0      0      0   6500   1890      0      0   7732     11      0      -      -      0     20     14 
 20260919    01:48:55       0     58     60      -      0      0      0      0      0      0   6500   1905      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:48:56       0     58     60      -      0      0      0      0      0      0   6500   1905      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:48:57       0     46     59      -      0      0      0      0      0      0   6500   1620      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:48:58       0    136     63      -     87     71      0      0      0      0   6500   1905      0      0   7732     11      0      -      -      0     11      3 
 20260919    01:48:59       0     59     60      -      0      0      0      0      0      0   6500   1905      0      0   7732     11      0      -      -      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260919    01:49:00       0     59     60      -      0      0      0      0      0      0   6500   1905      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:49:01       0     46     59      -      0      0      0      0      0      0   6500   1620      0      0   7732     11      0      -      -      0      0      0 
 20260919    01:49:02       0     47     59      -      5      1      0      0      0      0   6500   1620      0      0   6630     11      0      -      -      0      0      0 
 20260919    01:49:03       0     46     59      -      0      0      0      0      0      0   6500   1620      0      0   6286     11      0      -      -      0      0      0 
