t_s,backlog,inflight,kvroot_b,disk_free_b
1.0,0,1,1893,312240123904
2.0,0,1,1893,312240123904
3.0,0,3,1893,312240123904
4.0,0,3,1893,312240123904
5.0,0,3,136316773,311940800512
6.0,0,3,309331813,311762272256
7.0,0,4,524289893,311546986496
8.0,0,4,1945110373,310187008000
9.1,0,4,2542798693,309693440000
10.1,0,5,2799699813,309273395200
11.1,0,5,3895461733,308302090240
12.2,0,3,4430235493,307803312128
13.2,0,1,4430235493,307803312128
14.4,0,0,4430235493,307803312128
15.4,0,0,4430235493,307803312128
16.5,0,0,4430235493,307803312128
17.5,0,0,4430235493,307803312128
18.5,0,0,4430235493,307803312128
19.6,0,0,4430235493,307803312128
20.6,0,0,4430235493,307803312128
21.6,0,1,4430235493,307803312128
22.7,0,1,4435478373,307803312128
23.9,0,1,4660922213,307404288000
25.0,0,1,5054138213,307178500096
26.1,0,0,5054138213,307178500096
27.2,0,0,5054138213,307178500096
28.2,0,0,5054138213,307178500096
29.3,0,0,5054138213,307178500096
30.3,0,0,5054138213,307178500096
31.3,0,0,5054138213,307178500096
32.4,0,0,5054138213,307178500096
33.4,0,0,5054138213,307178500096
34.5,0,0,5054138213,307178500096
35.5,0,1,5054138213,307178500096
36.5,0,1,5054138213,307178500096
37.6,0,1,5190453093,306900238336
38.6,0,1,6165628773,306044502016
39.8,0,1,6328158053,305902739456
41.0,0,1,6328158053,305902739456
42.3,0,0,6328158053,305902739456
43.3,0,0,6328158053,305902739456
44.3,0,1,6328158053,305902739456
45.4,0,1,6375343973,305687490560
46.5,0,0,6637487973,305446010880
47.6,0,0,6962546533,305267507200
48.6,0,0,6962546533,305267507200
49.7,0,0,6962546533,305267507200
50.7,0,0,6962546533,305267507200
51.7,0,1,6962546533,305267507200
52.8,0,2,6962546533,305267507200
53.8,0,1,7035946853,305025998848
54.9,0,0,7250904933,304826507264
56.0,0,0,8215594853,304012808192
57.0,0,1,8215594853,304012808192
58.0,0,1,8278509413,303781822464
59.2,0,0,8514439013,303545556992
60.2,0,0,8860469093,303367065600
61.3,0,1,8860469093,303367065600
62.3,0,2,8860469093,303367065600
63.4,0,3,10013902693,302259367936
64.5,0,3,10218375013,301860397056
65.6,0,1,10779363173,301445709824
66.9,0,2,10779363173,301445709824
67.9,0,2,10852763493,301204242432
69.0,0,1,11408508773,300815790080
70.2,0,0,11408508773,300815790080
71.3,0,0,11408508773,300815790080
72.4,0,0,11408508773,300815790080
73.4,0,0,11408508773,300815790080
74.5,0,1,11408508773,300815790080
75.5,0,2,11408508773,300815790080
76.6,0,4,11471423333,300590047232
77.6,0,4,11649681253,300406321152
78.7,0,4,12263098213,299907641344
79.8,0,2,13558089573,298506059776
81.0,0,1,13888391013,298306617344
82.9,0,2,13919848293,298301374464
83.9,0,3,13919848293,298301374464
85.0,0,3,13998491493,298059894784
86.1,0,1,14548993893,297813118976
88.7,0,0,14816380773,297262047232
89.8,0,0,15047067493,297015365632
90.9,0,0,15209596773,297010118656
91.9,0,0,15209596773,297010118656
93.0,0,0,15209596773,297010118656
94.1,0,0,15209596773,297010118656
95.1,0,1,15209596773,297010118656
96.2,0,2,15209596773,297010118656
97.3,0,2,15282997093,296784396288
98.4,0,0,15471740773,296579674112
99.5,0,0,15681455973,296369704960
100.5,0,0,15912142693,296144015360
101.6,0,0,16184772453,295881580544
102.8,0,1,16483616613,295745105920
104.1,0,0,16693331813,295356645376
105.2,0,0,16887318373,295162421248
106.2,0,0,17097033573,295120433152
107.3,0,0,17097033573,295120433152
108.4,0,1,17097033573,295120433152
109.5,0,2,17097033573,295120433152
110.5,0,2,17170433893,294878990336
111.7,0,0,17443063653,294616567808
112.8,0,0,17773365093,294396108800
116.6,0,2,18376296293,293839777792
117.8,0,2,18386782053,293839777792
119.0,0,1,18633197413,293430358016
120.2,0,0,18848155493,293215150080
121.3,0,0,19094570853,293057638400
122.4,0,0,19283314533,292774223872
123.4,0,0,19639830373,292632498176
125.2,0,0,19650316133,292564279296
126.3,0,0,19650316133,292564279296
127.4,0,1,19650316133,292564279296
128.4,0,1,19938674533,292359589888
130.4,0,0,20268975973,291939700736
131.5,0,1,20274218853,291939700736
132.6,0,1,20321404773,291766521856
133.9,0,1,20683163493,291467370496
135.0,0,1,21149779813,291309912064
136.4,0,2,21563967333,290680082432
137.7,0,0,21784168293,290265485312
138.8,0,0,22103983973,290155278336
140.4,0,0,22161655653,290050314240
141.5,0,1,22161655653,290050314240
142.5,0,1,22235055973,289819381760
143.7,0,2,22586328933,289630453760
144.9,0,4,23204988773,289273528320
150.1,0,6,23797434213,288271142912
151.2,0,6,23970449253,288076947456
152.3,0,6,24169678693,287898497024
153.5,0,6,24416094053,287651856384
154.6,0,6,24615323493,287431442432
155.7,0,3,24840767333,287211016192
156.8,0,2,25102911333,286959112192
158.0,0,3,25275926373,286770188288
159.0,0,2,25522341733,286539251712
160.2,0,3,25952257893,286329253888
162.8,0,1,26272073573,285783498752
164.2,0,2,26549946213,285510602752
165.3,0,2,26791118693,285290172416
166.8,0,0,27477935973,285090742272
173.2,0,1,28804384613,283878383616
178.9,0,2,29213329253,282834059264
180.0,0,3,29438773093,282634645504
181.1,0,3,29627516773,282408976384
182.3,0,2,30340548453,282183327744
198.9,0,7,33051117413,279008317440
200.0,0,7,33245103973,278814171136
201.2,0,9,33428604773,278651490304
202.3,0,9,33554433893,278651490304
203.5,0,11,33758906213,278294626304
204.6,0,11,34173093733,278137143296
207.0,0,11,34367080293,277680640000
208.1,0,11,34561066853,277470707712
209.3,0,12,34739324773,277292285952
210.4,0,9,35006711653,277124349952
211.6,0,8,35389441893,276924923904
214.0,0,6,35704014693,276421140480
215.3,0,5,35918972773,276211232768
216.5,0,3,36186359653,276022304768
218.3,0,2,36438017893,275712716800
219.7,0,2,37119592293,275497541632
224.5,0,1,37780195173,274689388544
228.6,0,1,38923143013,273944170496
241.0,0,4,40553678693,271960645632
245.7,0,3,40658536293,271535575040
247.0,0,1,40669022053,271525081088
248.8,0,0,40669022053,271525081088
249.9,0,0,40669022053,271525081088
251.1,0,0,40669022053,271525081088
252.2,0,1,40669022053,271525081088
253.6,0,0,40689993573,271504089088
254.7,0,0,40689993573,271504089088
255.9,0,0,40689993573,271504089088
257.0,0,1,40695236453,271498842112
258.9,0,1,40700479333,271498842112
261.2,0,0,40700479333,271493595136
262.4,0,0,40700479333,271493595136
263.5,0,0,40700479333,271493595136
264.6,0,0,40700479333,271493595136
265.8,0,0,40700479333,271493595136
