timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/09/21 23:49:59.776, 0 %, 0 %, 1 MiB, 16376 MiB, 18.84 W, 63
2026/09/21 23:50:00.794, 0 %, 0 %, 1 MiB, 16376 MiB, 18.84 W, 63
2026/09/21 23:50:01.795, 0 %, 0 %, 1 MiB, 16376 MiB, 18.80 W, 63
2026/09/21 23:50:02.795, 0 %, 0 %, 1 MiB, 16376 MiB, 18.82 W, 63
2026/09/21 23:50:03.795, 0 %, 0 %, 1 MiB, 16376 MiB, 18.85 W, 63
2026/09/21 23:50:04.796, 0 %, 0 %, 1 MiB, 16376 MiB, 18.85 W, 62
2026/09/21 23:50:05.796, 0 %, 0 %, 1 MiB, 16376 MiB, 18.76 W, 62
2026/09/21 23:50:06.796, 0 %, 0 %, 1 MiB, 16376 MiB, 18.67 W, 62
2026/09/21 23:50:07.797, 0 %, 0 %, 1 MiB, 16376 MiB, 18.63 W, 62
2026/09/21 23:50:08.797, 0 %, 0 %, 1 MiB, 16376 MiB, 18.65 W, 62
2026/09/21 23:50:09.798, 0 %, 0 %, 1 MiB, 16376 MiB, 18.67 W, 62
2026/09/21 23:50:10.798, 0 %, 0 %, 1 MiB, 16376 MiB, 18.64 W, 62
2026/09/21 23:50:11.798, 0 %, 0 %, 1 MiB, 16376 MiB, 18.49 W, 62
2026/09/21 23:50:12.799, 0 %, 0 %, 1 MiB, 16376 MiB, 18.45 W, 62
2026/09/21 23:50:13.842, 0 %, 0 %, 169 MiB, 16376 MiB, 18.65 W, 62
2026/09/21 23:50:14.842, 0 %, 0 %, 5803 MiB, 16376 MiB, 37.80 W, 63
2026/09/21 23:50:15.843, 0 %, 0 %, 5803 MiB, 16376 MiB, 40.38 W, 63
2026/09/21 23:50:16.843, 0 %, 0 %, 7333 MiB, 16376 MiB, 44.57 W, 64
2026/09/21 23:50:17.843, 40 %, 3 %, 5813 MiB, 16376 MiB, 69.24 W, 65
2026/09/21 23:50:18.844, 0 %, 0 %, 6901 MiB, 16376 MiB, 87.37 W, 68
2026/09/21 23:50:19.844, 100 %, 62 %, 6901 MiB, 16376 MiB, 138.90 W, 69
2026/09/21 23:50:20.844, 100 %, 64 %, 6917 MiB, 16376 MiB, 129.27 W, 69
2026/09/21 23:50:21.845, 0 %, 0 %, 11627 MiB, 16376 MiB, 64.58 W, 68
2026/09/21 23:50:22.845, 0 %, 0 %, 11635 MiB, 16376 MiB, 57.74 W, 67
2026/09/21 23:50:23.845, 0 %, 0 %, 11635 MiB, 16376 MiB, 52.53 W, 68
2026/09/21 23:50:24.845, 0 %, 0 %, 11635 MiB, 16376 MiB, 58.49 W, 68
2026/09/21 23:50:25.846, 100 %, 59 %, 11635 MiB, 16376 MiB, 116.17 W, 72
2026/09/21 23:50:26.846, 100 %, 60 %, 11635 MiB, 16376 MiB, 138.51 W, 73
2026/09/21 23:50:27.846, 100 %, 54 %, 11635 MiB, 16376 MiB, 138.64 W, 74
2026/09/21 23:50:28.847, 100 %, 54 %, 11639 MiB, 16376 MiB, 138.62 W, 75
2026/09/21 23:50:29.847, 100 %, 53 %, 11639 MiB, 16376 MiB, 138.97 W, 76
2026/09/21 23:50:30.847, 100 %, 57 %, 11639 MiB, 16376 MiB, 137.97 W, 77
2026/09/21 23:50:31.847, 100 %, 53 %, 11639 MiB, 16376 MiB, 139.34 W, 78
2026/09/21 23:50:32.848, 100 %, 53 %, 11639 MiB, 16376 MiB, 139.36 W, 78
2026/09/21 23:50:33.848, 100 %, 54 %, 11639 MiB, 16376 MiB, 135.69 W, 79
2026/09/21 23:50:34.848, 100 %, 52 %, 11639 MiB, 16376 MiB, 137.33 W, 80
2026/09/21 23:50:35.849, 100 %, 50 %, 11639 MiB, 16376 MiB, 138.18 W, 80
2026/09/21 23:50:36.849, 100 %, 55 %, 11639 MiB, 16376 MiB, 139.05 W, 81
2026/09/21 23:50:37.849, 100 %, 53 %, 11639 MiB, 16376 MiB, 138.94 W, 82
2026/09/21 23:50:38.849, 100 %, 55 %, 11639 MiB, 16376 MiB, 139.73 W, 82
2026/09/21 23:50:39.850, 100 %, 56 %, 11639 MiB, 16376 MiB, 139.06 W, 83
2026/09/21 23:50:40.850, 100 %, 57 %, 11639 MiB, 16376 MiB, 139.38 W, 84
2026/09/21 23:50:41.850, 92 %, 62 %, 11639 MiB, 16376 MiB, 139.11 W, 84
2026/09/21 23:50:42.851, 100 %, 52 %, 11639 MiB, 16376 MiB, 138.47 W, 85
2026/09/21 23:50:43.851, 100 %, 50 %, 11639 MiB, 16376 MiB, 138.82 W, 85
2026/09/21 23:50:44.851, 100 %, 54 %, 11639 MiB, 16376 MiB, 139.44 W, 86
2026/09/21 23:50:45.852, 100 %, 54 %, 11639 MiB, 16376 MiB, 139.55 W, 86
2026/09/21 23:50:46.852, 100 %, 56 %, 11639 MiB, 16376 MiB, 139.46 W, 86
2026/09/21 23:50:47.852, 100 %, 55 %, 11641 MiB, 16376 MiB, 135.27 W, 87
2026/09/21 23:50:48.852, 100 %, 56 %, 11647 MiB, 16376 MiB, 130.02 W, 87
2026/09/21 23:50:49.853, 62 %, 44 %, 11647 MiB, 16376 MiB, 134.17 W, 87
2026/09/21 23:50:50.853, 100 %, 62 %, 11647 MiB, 16376 MiB, 139.98 W, 88
2026/09/21 23:50:51.853, 100 %, 45 %, 11647 MiB, 16376 MiB, 138.50 W, 88
2026/09/21 23:50:52.853, 100 %, 46 %, 11647 MiB, 16376 MiB, 139.54 W, 89
2026/09/21 23:50:53.853, 100 %, 48 %, 11647 MiB, 16376 MiB, 139.26 W, 89
2026/09/21 23:50:54.854, 100 %, 54 %, 11647 MiB, 16376 MiB, 139.75 W, 89
2026/09/21 23:50:55.854, 100 %, 53 %, 11647 MiB, 16376 MiB, 139.51 W, 89
2026/09/21 23:50:56.854, 100 %, 81 %, 11647 MiB, 16376 MiB, 138.96 W, 90
2026/09/21 23:50:57.855, 100 %, 46 %, 11647 MiB, 16376 MiB, 139.12 W, 90
2026/09/21 23:50:58.855, 100 %, 46 %, 11647 MiB, 16376 MiB, 139.30 W, 90
2026/09/21 23:50:59.855, 100 %, 47 %, 11647 MiB, 16376 MiB, 139.44 W, 90
2026/09/21 23:51:00.855, 100 %, 49 %, 11647 MiB, 16376 MiB, 139.44 W, 91
2026/09/21 23:51:01.856, 100 %, 49 %, 11647 MiB, 16376 MiB, 139.47 W, 91
2026/09/21 23:51:02.856, 100 %, 52 %, 11647 MiB, 16376 MiB, 139.57 W, 91
2026/09/21 23:51:03.856, 100 %, 48 %, 11647 MiB, 16376 MiB, 139.53 W, 92
2026/09/21 23:51:04.857, 100 %, 50 %, 11647 MiB, 16376 MiB, 139.46 W, 92
2026/09/21 23:51:05.857, 100 %, 50 %, 11647 MiB, 16376 MiB, 139.47 W, 92
2026/09/21 23:51:06.857, 100 %, 50 %, 11647 MiB, 16376 MiB, 139.92 W, 92
2026/09/21 23:51:07.858, 100 %, 54 %, 11647 MiB, 16376 MiB, 138.26 W, 92
2026/09/21 23:51:08.858, 100 %, 47 %, 11647 MiB, 16376 MiB, 140.12 W, 92
2026/09/21 23:51:09.858, 100 %, 49 %, 11647 MiB, 16376 MiB, 139.96 W, 92
2026/09/21 23:51:10.859, 100 %, 47 %, 11647 MiB, 16376 MiB, 139.24 W, 93
2026/09/21 23:51:11.859, 100 %, 49 %, 11647 MiB, 16376 MiB, 139.63 W, 93
2026/09/21 23:51:12.859, 100 %, 53 %, 11647 MiB, 16376 MiB, 139.52 W, 93
2026/09/21 23:51:13.860, 100 %, 49 %, 11647 MiB, 16376 MiB, 138.96 W, 93
2026/09/21 23:51:14.860, 100 %, 49 %, 11647 MiB, 16376 MiB, 139.25 W, 93
2026/09/21 23:51:15.860, 100 %, 49 %, 11647 MiB, 16376 MiB, 139.29 W, 93
2026/09/21 23:51:16.860, 100 %, 49 %, 11647 MiB, 16376 MiB, 139.25 W, 93
2026/09/21 23:51:17.861, 100 %, 53 %, 11647 MiB, 16376 MiB, 140.14 W, 93
2026/09/21 23:51:18.861, 100 %, 52 %, 11647 MiB, 16376 MiB, 139.17 W, 93
2026/09/21 23:51:19.861, 100 %, 51 %, 11647 MiB, 16376 MiB, 138.67 W, 94
2026/09/21 23:51:20.862, 100 %, 46 %, 11647 MiB, 16376 MiB, 138.82 W, 94
2026/09/21 23:51:21.862, 100 %, 49 %, 11647 MiB, 16376 MiB, 139.72 W, 94
2026/09/21 23:51:22.862, 100 %, 50 %, 11647 MiB, 16376 MiB, 138.04 W, 94
2026/09/21 23:51:23.863, 100 %, 50 %, 11647 MiB, 16376 MiB, 139.44 W, 94
2026/09/21 23:51:24.863, 100 %, 48 %, 11647 MiB, 16376 MiB, 138.87 W, 94
2026/09/21 23:51:25.863, 100 %, 48 %, 11647 MiB, 16376 MiB, 138.74 W, 94
2026/09/21 23:51:26.863, 100 %, 48 %, 11647 MiB, 16376 MiB, 139.21 W, 94
2026/09/21 23:51:27.864, 100 %, 56 %, 11647 MiB, 16376 MiB, 139.48 W, 94
2026/09/21 23:51:28.864, 100 %, 54 %, 11647 MiB, 16376 MiB, 138.61 W, 94
2026/09/21 23:51:29.864, 100 %, 44 %, 11647 MiB, 16376 MiB, 138.12 W, 94
2026/09/21 23:51:30.865, 100 %, 47 %, 11647 MiB, 16376 MiB, 136.44 W, 93
2026/09/21 23:51:31.865, 100 %, 43 %, 11647 MiB, 16376 MiB, 136.03 W, 94
2026/09/21 23:51:32.865, 100 %, 47 %, 11647 MiB, 16376 MiB, 136.83 W, 94
2026/09/21 23:51:33.866, 100 %, 39 %, 11647 MiB, 16376 MiB, 136.18 W, 94
2026/09/21 23:51:34.866, 100 %, 44 %, 11647 MiB, 16376 MiB, 138.54 W, 94
2026/09/21 23:51:35.866, 100 %, 43 %, 11647 MiB, 16376 MiB, 137.09 W, 94
2026/09/21 23:51:36.866, 100 %, 44 %, 11647 MiB, 16376 MiB, 137.72 W, 94
2026/09/21 23:51:37.867, 100 %, 49 %, 11647 MiB, 16376 MiB, 139.09 W, 94
2026/09/21 23:51:38.867, 100 %, 52 %, 11647 MiB, 16376 MiB, 139.31 W, 94
2026/09/21 23:51:39.867, 100 %, 49 %, 11647 MiB, 16376 MiB, 138.00 W, 94
2026/09/21 23:51:40.868, 100 %, 45 %, 11647 MiB, 16376 MiB, 138.09 W, 94
2026/09/21 23:51:41.868, 100 %, 43 %, 11647 MiB, 16376 MiB, 137.64 W, 94
2026/09/21 23:51:42.868, 100 %, 44 %, 11647 MiB, 16376 MiB, 136.87 W, 94
2026/09/21 23:51:43.868, 100 %, 53 %, 11647 MiB, 16376 MiB, 139.46 W, 94
